Station_ID,Tasks,Load,Capacity
49,"[303, 369, 324, 296, 339, 319]",956,1000
50,"[362, 381, 334, 397, 350, 316, 337, 401, 373]",997,1000
51,"[355, 365, 356, 344, 297, 329, 360]",981,1000
52,"[340, 358, 425, 441, 361, 400, 380, 332, 351]",947,1000
53,"[354, 379, 421, 348, 342, 383]",980,1000
54,"[367, 322, 424, 392, 370, 335, 353]",882,1000
55,"[416, 419, 376, 395, 387, 346, 390]",943,1000
56,"[423, 389, 328, 417, 363, 341]",956,1000
57,"[357, 364, 422, 440, 347, 382]",953,1000
58,"[372, 386, 349, 359, 368, 375, 393]",881,1000
59,"[377, 391, 420, 398, 394, 450, 402]",838,1000
60,"[399, 371, 418, 388, 396, 413]",943,1000
61,"[448, 442, 434, 378, 453]",838,1000
62,"[427, 366, 374, 384, 426, 415]",871,1000
63,"[438, 437, 451, 480, 429, 476]",971,1000
64,"[435, 455, 428, 436, 430]",982,1000
65,"[439, 414, 495, 433, 463, 461, 447]",960,1000
66,"[462, 478, 479, 432, 473, 475, 431, 458, 444]",998,1000
67,"[456, 385, 457, 452, 412]",906,1000
68,"[406, 408, 464, 467]",960,1000
69,"[481, 404, 411, 483, 459, 407]",814,1000
70,"[403, 468, 489, 502, 405, 410, 511, 465, 500]",963,1000
71,"[409, 460, 484, 466, 443, 472, 491, 446, 494]",981,1000
72,"[518, 474, 482, 527, 544, 488, 535]",914,1000
73,"[517, 504, 496, 469, 505, 520]",816,1000
74,"[524, 521, 487, 541]",899,1000
75,"[490, 492, 522, 470, 569, 546, 512]",985,1000
76,"[445, 551, 538, 449, 499, 485, 497, 515, 519, 514, 559]",988,1000
77,"[493, 454, 557, 509, 477, 526, 523]",992,1000
78,"[540, 486, 510, 498, 567, 508, 471]",851,1000
79,"[507, 536, 506, 531, 533]",945,1000
80,"[548, 534, 539, 532, 579, 513, 545, 501]",982,1000
81,"[530, 553, 573, 549, 562, 563, 542]",930,1000
82,"[537, 586, 595, 547, 550, 525, 584]",892,1000
83,"[568, 528, 503, 558, 564, 565]",938,1000
84,"[552, 581, 566, 572, 571, 574, 578, 585, 605, 576]",939,1000
85,"[529, 589, 609, 580, 516, 599]",780,1000
86,"[583, 604, 554, 588, 608, 543, 570]",973,1000
87,"[555, 575, 560, 577, 597, 617, 638]",925,1000
88,"[612, 596, 627, 624, 582, 590, 645]",959,1000
89,"[603, 600, 610, 623, 642]",967,1000
90,"[640, 561, 606, 641, 611, 593, 556, 598]",1000,1000
91,"[602, 615, 607, 613, 637, 619]",950,1000
92,"[621, 594, 592, 636, 646, 601, 622, 587, 614]",981,1000
93,"[630, 664, 632, 620, 626, 659, 616, 655, 657]",907,1000
94,"[625, 656, 670, 671, 643, 677, 667]",991,1000
95,"[675, 674, 591, 668, 682, 639, 669]",937,1000
96,"[660, 700, 618, 699, 702, 644, 666]",867,1000
97,"[665, 634, 661, 673, 693, 692, 628]",958,1000
98,"[676, 705, 672, 633]",726,1000
99,"[695, 689, 725, 731, 710, 717, 663, 698, 722]",991,1000
100,"[701, 709, 745, 715, 690, 746]",903,1000
101,"[730, 688, 686, 680, 726, 691]",860,1000
102,"[762, 720, 629, 719, 684]",965,1000
103,"[724, 735, 723, 728, 721, 732]",897,1000
104,"[763, 718, 649, 729, 662, 631, 716, 770, 648, 696, 727]",998,1000
105,"[707, 794, 750, 658, 708, 687, 744, 635]",947,1000
106,"[734, 813, 711, 650, 704, 747, 654]",892,1000
107,"[736, 647, 761, 749, 733, 741, 806, 713, 685]",965,1000
108,"[772, 651, 681, 740]",918,1000
109,"[748, 694, 712, 754, 738, 679]",953,1000
110,"[714, 737, 739, 678, 742, 757, 798, 653]",1000,1000
111,"[683, 764, 743, 786, 652, 781, 758]",911,1000
112,"[703, 697, 785, 780, 751, 784, 824]",996,1000
113,"[779, 753, 800, 795, 829, 810]",850,1000
114,"[755, 768, 756, 775, 791, 782, 765]",941,1000
115,"[778, 769, 819, 759, 706, 797, 807, 825, 812, 777]",960,1000
116,"[767, 783, 792, 803, 773, 793, 811, 808]",944,1000
117,"[815, 796, 818, 833, 789, 760, 804, 823, 826, 835]",995,1000
118,"[822, 816, 809, 752, 766, 771, 774, 821, 839, 790]",853,1000
119,"[788, 799, 787, 827, 842, 830, 841]",952,1000
120,"[802, 837, 805, 859, 851, 801, 832, 814]",838,1000
121,"[861, 858, 880, 867, 834, 875]",889,1000
122,"[776, 846, 894, 820, 831, 840, 860, 852, 873]",996,1000
123,"[874, 871, 836, 857, 847]",813,1000
124,"[848, 853, 908, 870]",757,1000
125,"[862, 817, 863, 891, 828, 879, 864]",858,1000
126,"[876, 899, 920, 883, 887, 886, 838]",945,1000
127,"[849, 906, 868, 910, 916, 927, 881, 939]",977,1000
128,"[844, 845, 926, 897, 856, 889, 893]",879,1000
129,"[866, 843, 882, 888, 902, 940]",970,1000
130,"[921, 903, 884, 941, 962]",955,1000
131,"[900, 970, 922, 923, 944, 957, 914]",881,1000
132,"[937, 892, 942, 855, 963, 950, 976, 872, 895]",998,1000
133,"[854, 969, 975, 850, 991, 907, 865, 915, 877]",988,1000
134,"[935, 885, 905, 930, 878, 929, 890, 958]",889,1000
135,"[948, 898, 934, 911, 896, 904, 912]",979,1000
136,"[869, 985, 932, 918, 968, 913, 919, 945]",860,1000
137,"[909, 924, 943, 925, 951, 964]",925,1000
138,"[928, 947, 933, 955, 966, 965]",891,1000
139,"[971, 956, 960, 946, 980, 977, 989, 936]",940,1000
140,"[987, 983, 984, 954, 988, 972, 999]",882,1000
141,"[952, 986, 974, 953, 973, 992, 967]",981,1000
142,"[901, 961, 993, 1000, 981, 994, 982]",965,1000
143,"[917, 995, 931, 949, 938, 959]",825,1000
144,"[997, 978, 979, 996, 990, 998]",947,1000
