Station_ID,Tasks,Load,Capacity
72,"[212, 249, 314, 311, 274, 330]",952,1000
73,"[301, 259, 302]",874,1000
74,"[213, 319, 214, 264, 331]",942,1000
75,"[321, 266, 245]",919,1000
76,"[344, 312, 315, 290]",995,1000
77,"[276, 238, 324, 295, 358, 304, 328, 235]",990,1000
78,"[355, 239, 376, 255]",825,1000
79,"[288, 323, 335, 253, 317, 257]",916,1000
80,"[351, 340, 363]",875,1000
81,"[263, 343, 292, 382]",915,1000
82,"[322, 370, 332, 338, 394, 309]",763,1000
83,"[356, 269]",959,1000
84,"[293, 336, 297, 386]",945,1000
85,"[341, 267, 284, 357, 244]",901,1000
86,"[385, 310, 359, 398, 305, 354]",964,1000
87,"[395, 320]",784,1000
88,"[360, 350, 308, 367]",943,1000
89,"[348, 368, 334, 271]",547,1000
90,"[326, 347, 337, 390]",919,1000
91,"[287, 375]",544,1000
92,[404],522,1000
93,"[307, 362, 428]",916,1000
94,"[333, 432, 410]",651,1000
95,"[325, 388]",951,1000
96,"[417, 373, 413, 346, 353, 393]",916,1000
97,"[405, 377]",920,1000
98,"[384, 380, 327]",872,1000
99,"[369, 414, 392, 383]",677,1000
100,"[349, 306, 291, 342, 329]",932,1000
101,"[345, 378, 411, 365, 396]",828,1000
102,"[420, 445, 427]",892,1000
103,"[407, 352, 431, 426, 366]",968,1000
104,"[381, 423, 439, 364]",913,1000
105,"[403, 400]",937,1000
106,"[339, 412, 402]",900,1000
107,"[438, 422]",766,1000
108,"[374, 379, 456]",956,1000
109,"[421, 418, 447, 455]",694,1000
110,"[476, 371, 473, 478]",981,1000
111,"[313, 409, 416, 406]",975,1000
112,"[425, 387, 372]",702,1000
113,"[458, 469]",754,1000
114,[502],543,1000
115,"[468, 443, 424]",989,1000
116,"[391, 505, 441, 433]",836,1000
117,"[361, 492, 487, 491]",982,1000
118,"[401, 516, 525]",838,1000
119,"[504, 399, 470]",757,1000
120,"[389, 514, 515, 408]",855,1000
121,"[429, 419, 496, 510]",987,1000
122,"[454, 531, 446]",975,1000
123,"[430, 538, 453, 397, 472]",995,1000
124,"[415, 436, 444]",961,1000
125,"[437, 434, 451, 474, 440, 479, 435, 457]",979,1000
126,"[442, 450, 460]",950,1000
127,"[461, 573, 449, 463, 448, 475, 490]",770,1000
128,"[575, 462, 465, 586]",776,1000
129,"[483, 452, 477, 497]",929,1000
130,"[495, 501, 595]",917,1000
131,"[482, 484, 608, 498, 509, 481]",945,1000
132,"[499, 489, 485, 512]",943,1000
133,"[612, 619, 503, 507, 523]",794,1000
134,"[630, 549, 576]",878,1000
135,"[526, 590, 459]",602,1000
136,"[471, 480, 486, 522]",854,1000
137,"[464, 544, 521, 661]",964,1000
138,"[519, 513, 534, 517]",935,1000
139,"[467, 533, 535]",732,1000
140,"[494, 539, 551]",898,1000
141,"[488, 542, 493]",786,1000
142,"[518, 545]",769,1000
143,"[506, 656]",926,1000
144,"[541, 566, 574, 508]",866,1000
145,"[662, 532, 670, 667, 466]",973,1000
146,"[511, 658, 528]",788,1000
147,"[547, 683, 520]",944,1000
148,"[540, 529, 527, 543]",910,1000
149,"[537, 530, 680, 536]",988,1000
150,"[524, 552, 696]",553,1000
151,"[562, 704, 702]",791,1000
152,"[554, 564, 569, 548, 565, 568]",856,1000
153,"[570, 546, 709, 676, 556]",866,1000
154,"[592, 697, 567, 580]",850,1000
155,"[572, 500, 558, 555, 601, 559]",903,1000
156,"[563, 550, 557, 581, 583, 693]",969,1000
157,"[600, 711, 553, 577, 733]",986,1000
158,"[587, 609, 604, 602, 763, 560]",974,1000
159,"[591, 715, 561, 739]",961,1000
160,"[593, 571, 582, 579, 699]",978,1000
161,"[756, 589, 616]",903,1000
162,"[607, 710]",677,1000
163,"[578, 594]",849,1000
164,"[588, 603, 623, 585, 598]",886,1000
165,"[599, 611]",994,1000
166,"[596, 584, 615, 617]",885,1000
167,"[632, 610, 606, 624, 605]",999,1000
168,"[622, 637, 621, 627, 613]",941,1000
169,"[643, 626, 620, 635, 650]",731,1000
170,"[628, 653, 639]",836,1000
171,"[737, 647, 761, 618]",880,1000
172,[625],482,1000
173,"[660, 652, 641]",954,1000
174,"[782, 633, 631]",902,1000
175,"[644, 663, 640, 655, 747, 649]",901,1000
176,"[597, 638, 654]",854,1000
177,"[678, 634, 636, 672, 785]",930,1000
178,"[669, 666, 701]",684,1000
179,"[648, 645]",620,1000
180,"[664, 657, 614]",912,1000
181,"[642, 651, 765]",876,1000
182,"[646, 681, 788, 796]",932,1000
183,"[679, 682, 674]",938,1000
184,"[689, 629, 659, 713]",888,1000
185,"[690, 703, 706]",870,1000
186,"[700, 698, 677, 668]",887,1000
187,"[665, 688, 671, 720, 692, 718]",908,1000
188,"[673, 705, 685, 743]",850,1000
189,"[721, 675, 712, 820]",941,1000
190,"[791, 717, 684, 742, 708, 686, 729]",980,1000
191,"[716, 755, 762]",842,1000
192,"[736, 687]",904,1000
193,"[735, 750, 732, 734, 695, 707]",883,1000
194,"[727, 775, 728, 723, 726]",627,1000
195,"[787, 784]",789,1000
196,"[724, 758, 798, 722, 744]",917,1000
197,"[753, 725, 760]",959,1000
198,"[768, 799, 749, 778, 748, 773]",931,1000
199,"[769, 815, 694]",914,1000
200,"[802, 757]",668,1000
201,"[731, 772, 730, 691, 759]",911,1000
202,"[783, 781, 740, 746]",864,1000
203,"[777, 770, 837]",762,1000
204,"[800, 790, 817]",960,1000
205,"[771, 766, 754, 780, 786, 719, 793]",972,1000
206,"[752, 839, 741, 811, 819, 774, 792]",949,1000
207,"[801, 779, 794, 714]",937,1000
208,"[795, 823, 810, 825, 828]",969,1000
209,"[813, 836, 812]",862,1000
210,"[816, 776, 814]",858,1000
211,"[830, 848, 738]",782,1000
212,"[829, 846, 858]",855,1000
213,"[849, 832]",761,1000
214,"[751, 873]",953,1000
215,"[797, 838, 862, 850]",798,1000
216,"[863, 821, 818, 833]",906,1000
217,"[861, 856, 809, 854]",852,1000
218,"[866, 860, 885, 834, 859, 835, 827]",925,1000
219,"[847, 894, 853, 882]",817,1000
220,"[904, 840, 930]",798,1000
221,"[852, 865, 824, 884, 908, 912]",877,1000
222,"[909, 864, 855, 868, 876]",922,1000
223,"[888, 745]",731,1000
224,"[881, 857, 869, 764]",879,1000
225,"[874, 896, 933]",834,1000
226,"[903, 921, 767, 886, 923]",901,1000
227,[906],529,1000
228,"[879, 878]",729,1000
229,"[900, 889, 789, 805, 807, 875, 938]",995,1000
230,"[803, 804, 924]",972,1000
231,"[822, 806, 893, 897, 826]",897,1000
232,"[899, 895, 844]",595,1000
233,"[887, 808, 942]",895,1000
234,"[843, 845, 905, 914]",963,1000
235,"[935, 867, 841]",893,1000
236,"[901, 918, 911, 902, 913]",826,1000
237,"[927, 922]",680,1000
238,"[870, 883]",918,1000
239,"[929, 941, 877]",840,1000
240,"[892, 872, 917]",799,1000
241,"[915, 880, 948, 951]",965,1000
242,"[934, 957, 972]",909,1000
243,"[926, 898, 939, 891]",930,1000
244,"[890, 907]",998,1000
245,"[932, 952, 920, 936, 925, 928, 949, 831]",967,1000
246,"[851, 959, 944, 968]",890,1000
247,"[954, 940, 842]",920,1000
248,"[919, 956, 962]",579,1000
249,"[931, 871, 961]",897,1000
250,"[945, 969, 980, 947]",869,1000
251,"[958, 953, 970, 960, 971]",990,1000
252,"[982, 937, 910, 916, 990]",811,1000
253,"[987, 985, 996]",539,1000
254,[946],645,1000
255,"[989, 950]",997,1000
256,"[964, 963, 977, 955]",606,1000
257,"[974, 997, 975, 943]",899,1000
258,"[988, 991, 965]",805,1000
259,"[973, 981, 998, 995]",862,1000
260,"[1000, 976, 966, 978, 986]",944,1000
261,"[993, 983, 984, 992]",981,1000
262,"[999, 967, 979, 994]",765,1000
