Station_ID,Tasks,Load,Capacity
78,"[524, 534, 498, 455, 541, 548, 555]",951,1000
79,"[547, 515, 552, 542, 461, 559]",979,1000
80,"[573, 520, 556, 549, 540]",940,1000
81,"[558, 528, 589, 511, 521, 565, 593]",947,1000
82,"[575, 535, 512, 546, 591, 568, 517, 586, 553]",999,1000
83,"[597, 569, 557, 550, 531, 588, 612]",987,1000
84,"[574, 537, 609, 584, 561, 566]",928,1000
85,"[587, 583, 603, 604, 563, 560, 562, 614]",954,1000
86,"[610, 529, 594, 608, 551, 625, 602]",984,1000
87,"[579, 544, 606, 581, 599, 607, 570, 626, 630]",843,1000
88,"[590, 615, 572, 613, 650, 592]",961,1000
89,"[631, 567, 600, 639, 665, 596, 616]",890,1000
90,"[580, 595, 617, 611, 605]",936,1000
91,"[601, 618, 653, 621, 622, 627]",965,1000
92,"[632, 643, 646, 636, 669, 635, 623]",931,1000
93,"[660, 674, 672, 620, 647]",903,1000
94,"[633, 648, 689, 657, 619, 682, 640, 656]",934,1000
95,"[664, 687, 634, 641, 624]",951,1000
96,"[661, 667, 679, 576, 681]",927,1000
97,"[663, 697, 712, 705, 658, 662]",929,1000
98,"[698, 673, 637, 666, 680, 676]",954,1000
99,"[727, 688, 728, 582, 737, 628]",703,1000
100,"[738, 730, 645, 678, 598, 685, 711]",945,1000
101,"[715, 704, 713, 719, 629, 670, 652, 745]",976,1000
102,"[721, 755, 703, 707, 717, 686]",836,1000
103,"[649, 699, 742, 671, 716, 683, 732]",974,1000
104,"[684, 642, 714, 724, 644, 708, 746]",871,1000
105,"[740, 769, 784, 731, 757, 659]",849,1000
106,"[722, 741, 702, 801, 797, 654]",970,1000
107,"[762, 700, 675, 694, 638]",789,1000
108,"[696, 739, 692, 651, 655, 763]",929,1000
109,"[733, 706, 767, 768, 710, 718, 693]",981,1000
110,"[726, 749, 690, 695, 723, 786]",894,1000
111,"[677, 736, 701, 709, 747, 720]",920,1000
112,"[729, 735, 668, 725, 691, 750, 756, 748]",911,1000
113,"[776, 788, 773, 820, 794, 734]",961,1000
114,"[754, 775, 803, 800, 782, 765, 751]",963,1000
115,"[743, 759, 798, 795, 764, 830, 744]",991,1000
116,"[783, 777, 752, 818, 758, 780, 817, 791]",887,1000
117,"[785, 792, 789, 796, 829, 802, 821, 845]",883,1000
118,"[832, 770, 855, 827, 774, 771, 753, 844]",858,1000
119,"[843, 778, 854, 842, 862, 787, 807]",982,1000
120,"[841, 863, 853, 866, 793, 779, 760]",945,1000
121,"[808, 824, 761, 766, 772, 875]",957,1000
122,"[877, 804, 837, 799, 825, 885, 833]",887,1000
123,"[860, 864, 890, 831, 847, 848]",839,1000
124,"[834, 806, 828, 867]",996,1000
125,"[809, 822, 851, 840, 781]",886,1000
126,"[790, 876, 896, 870, 839, 814, 813]",904,1000
127,"[815, 835, 811, 852, 878, 826]",955,1000
128,"[812, 810, 868, 861, 819, 887, 880, 881]",970,1000
129,"[858, 889, 923, 892, 856, 816, 894, 879]",819,1000
130,"[850, 865, 836, 871, 882, 805]",978,1000
131,"[849, 898, 838, 899, 904, 869, 943]",950,1000
132,"[857, 905, 874, 883, 920, 940]",897,1000
133,"[888, 895, 823, 897, 907, 873, 891, 924, 846, 927]",980,1000
134,"[933, 910, 941, 918, 908, 900, 906, 931, 911]",995,1000
135,"[919, 947, 936, 903, 909, 925, 859, 915, 893, 921]",859,1000
136,"[886, 912, 922, 938, 872, 884, 901]",976,1000
137,"[939, 953, 916, 962, 942, 946, 985, 952]",947,1000
138,"[932, 930, 913, 914, 968, 963]",912,1000
139,"[926, 935, 967, 990, 981]",936,1000
140,"[902, 989, 929, 944, 951]",855,1000
141,"[928, 949, 959, 955]",939,1000
142,"[970, 948, 961, 960, 950, 975, 958, 992]",955,1000
143,"[974, 994, 973, 917, 937, 978, 972]",987,1000
144,"[986, 988, 977, 997, 969, 1000]",842,1000
145,"[993, 934, 945, 998, 982, 995, 987]",850,1000
146,"[956, 996, 954, 966, 957, 971]",896,1000
147,"[991, 979, 984, 980, 965, 983, 999, 964, 976]",924,1000
