Station_ID,Tasks,Load,Capacity
133,"[928, 950, 925, 883, 924, 927]",980,1000
134,"[949, 952, 923, 880, 897, 904, 948, 917]",921,1000
135,"[921, 915, 922, 882, 912, 951]",929,1000
136,"[920, 986, 901, 991, 879, 932, 980]",859,1000
137,"[931, 966, 977, 997, 947, 918]",924,1000
138,"[995, 992, 937, 999, 919]",887,1000
139,"[930, 994, 913, 957, 941, 933, 935, 962]",1000,1000
140,"[900, 929, 934, 981, 926, 945, 953, 969, 961]",905,1000
141,"[978, 958, 974, 942, 968, 971, 973, 989]",884,1000
142,"[967, 984, 976, 959, 996, 972, 987]",913,1000
143,"[970, 1000, 988, 993]",753,1000
