Station_ID,Tasks,Load,Capacity
237,"[913, 919]",966,1000
238,"[937, 950, 971, 917]",810,1000
239,"[959, 932, 877, 976, 927, 997]",937,1000
240,"[879, 954, 936, 948]",805,1000
241,"[962, 975]",908,1000
242,"[957, 952, 940]",665,1000
243,"[934, 901]",952,1000
244,"[969, 947, 966, 955, 994]",869,1000
245,"[963, 979, 964, 944]",924,1000
246,"[943, 995, 977, 939, 949]",923,1000
247,"[986, 945, 974, 951, 968]",988,1000
248,"[988, 953, 989, 970, 993]",985,1000
249,"[999, 967, 915, 972, 998, 946]",880,1000
250,"[987, 973]",989,1000
251,"[965, 992, 990, 961]",930,1000
252,"[984, 991, 980, 981]",986,1000
253,"[985, 996]",509,1000
254,"[1000, 982]",917,1000
255,[983],90,1000
