Station_ID,Tasks,Load,Capacity
134,"[911, 842, 843, 926, 861, 935, 905]",938,1000
135,"[877, 803, 865, 847, 938, 895, 896, 850]",976,1000
136,"[906, 936, 879, 910, 949, 931]",873,1000
137,"[920, 916, 894, 942, 884, 858, 903, 872]",884,1000
138,"[821, 868, 922, 913, 939, 904, 914, 933, 891]",999,1000
139,"[946, 900, 943, 959, 880, 919, 947]",964,1000
140,"[957, 897, 888, 956, 915, 927, 948]",960,1000
141,"[921, 951, 923, 950, 958, 917, 940]",998,1000
142,"[860, 973, 961, 871, 882]",991,1000
143,"[954, 963, 941, 967, 974, 876]",920,1000
144,"[971, 983, 937, 989, 901, 878]",960,1000
145,"[932, 889, 890, 929, 995, 899, 918]",891,1000
146,"[925, 962, 953, 934, 944, 955, 930]",695,1000
147,"[972, 960, 969, 984, 992]",930,1000
148,"[978, 964, 975, 985, 980, 997]",958,1000
149,"[966, 970, 981, 988, 982, 968]",847,1000
150,"[990, 976, 945, 952, 987]",967,1000
151,"[996, 977, 994, 1000, 991, 999, 986]",927,1000
152,"[965, 998, 979, 993]",716,1000
