Station_ID,Tasks,Load,Capacity
122,"[476, 486]",702,1000
123,"[540, 542, 432]",942,1000
124,"[433, 484]",760,1000
125,"[493, 491, 461, 462]",922,1000
126,"[550, 505, 543, 485, 444]",828,1000
127,"[567, 525, 578, 558, 563]",843,1000
128,"[556, 553, 587]",944,1000
129,"[580, 513, 574]",967,1000
130,"[450, 571, 495, 458, 436, 475, 477]",813,1000
131,"[446, 480, 502]",894,1000
132,"[474, 506, 531]",688,1000
133,"[530, 467, 487, 503, 590, 527, 529]",961,1000
134,"[498, 478, 449]",907,1000
135,"[539, 466, 481, 514]",911,1000
136,"[515, 479, 511, 526, 607, 494, 499]",897,1000
137,"[532, 516, 518, 472, 519]",994,1000
138,"[489, 524, 496]",776,1000
139,"[508, 521, 504]",957,1000
140,"[497, 520, 517, 507, 630]",712,1000
141,"[546, 501, 551]",943,1000
142,"[548, 557, 620, 579, 549, 559]",899,1000
143,"[488, 588, 528, 648]",909,1000
144,"[589, 674, 603]",846,1000
145,"[662, 601, 512]",949,1000
146,"[544, 675, 643]",979,1000
147,"[492, 610, 541, 628]",750,1000
148,"[562, 500, 584]",941,1000
149,[606],495,1000
150,"[569, 645]",827,1000
151,"[586, 629, 668]",953,1000
152,"[671, 568, 613, 661, 609, 677]",975,1000
153,"[664, 593, 665, 572]",887,1000
154,"[575, 622]",459,1000
155,"[624, 673]",707,1000
156,"[605, 631, 597, 627]",850,1000
157,"[649, 564, 547]",935,1000
158,"[522, 537, 644, 625, 618, 533, 576]",799,1000
159,"[535, 596, 591]",950,1000
160,"[536, 681, 538, 699]",894,1000
161,"[565, 684, 608]",932,1000
162,"[534, 614, 611]",852,1000
163,"[636, 639, 600]",871,1000
164,"[566, 552, 626]",933,1000
165,"[602, 704, 637, 724]",999,1000
166,"[672, 621, 721, 696, 632]",956,1000
167,"[573, 555, 545, 731, 633]",968,1000
168,"[577, 722, 641, 615, 585, 554]",759,1000
169,"[582, 561]",712,1000
170,"[746, 723, 642]",745,1000
171,"[744, 638, 583, 646, 612]",951,1000
172,"[663, 655, 727, 581]",905,1000
173,"[635, 651, 594, 652, 640]",936,1000
174,"[669, 634, 592, 599]",682,1000
175,"[764, 650]",913,1000
176,"[715, 666, 659, 682, 570]",938,1000
177,"[667, 660, 683, 616, 604, 653]",938,1000
178,"[687, 656, 679, 560, 685]",900,1000
179,"[725, 595, 658, 717, 691, 756]",960,1000
180,"[698, 709, 720, 598, 711, 697]",918,1000
181,"[706, 657, 761, 708]",867,1000
182,"[787, 786, 619, 734]",823,1000
183,"[654, 617]",816,1000
184,"[710, 647, 676, 670]",924,1000
185,"[700, 718, 785]",664,1000
186,"[783, 695]",849,1000
187,"[729, 678, 804]",734,1000
188,"[796, 795, 701]",950,1000
189,"[686, 736, 820, 714]",619,1000
190,"[702, 747, 707, 732]",949,1000
191,"[730, 703, 738, 692, 623, 819]",946,1000
192,"[693, 838]",886,1000
193,"[745, 753, 705, 770]",996,1000
194,"[748, 843, 737, 771]",977,1000
195,"[751, 755, 774]",930,1000
196,"[689, 713, 733, 760]",914,1000
197,"[712, 716, 726, 739, 741]",911,1000
198,"[728, 779, 768]",960,1000
199,"[803, 816, 740, 799]",955,1000
200,"[828, 837, 775, 869, 865, 754]",885,1000
201,"[872, 750, 780]",679,1000
202,"[773, 772, 765]",849,1000
203,"[788, 769, 743, 802, 824, 781]",949,1000
204,"[757, 818, 767, 834]",832,1000
205,[782],558,1000
206,"[742, 758, 752, 735]",803,1000
207,"[809, 800, 763, 884]",764,1000
208,"[762, 870, 825, 778]",873,1000
209,"[863, 776, 801, 680]",892,1000
210,"[805, 790, 749, 807, 811]",983,1000
211,"[797, 690, 810, 839, 794]",844,1000
212,"[827, 806, 842]",761,1000
213,"[789, 812, 826]",953,1000
214,"[840, 859, 798, 846, 848]",970,1000
215,"[813, 808, 814, 822, 830]",956,1000
216,"[841, 850]",950,1000
217,"[885, 867, 871]",783,1000
218,"[909, 888, 900]",939,1000
219,"[893, 895, 922, 906, 889]",916,1000
220,"[897, 829, 855, 815, 899, 940]",958,1000
221,"[898, 920]",798,1000
222,"[892, 832, 904, 854]",916,1000
223,"[886, 903, 861]",935,1000
224,"[902, 759, 860, 928]",966,1000
225,"[915, 890, 831]",679,1000
226,"[894, 784, 924]",874,1000
227,"[937, 896, 688, 919, 901, 951]",738,1000
228,"[926, 918, 927]",615,1000
229,"[792, 817, 933, 916]",983,1000
230,"[882, 978, 934, 873]",769,1000
231,"[936, 942, 857]",750,1000
232,"[849, 995, 887, 931]",832,1000
233,"[905, 930, 862, 793]",899,1000
234,"[953, 929]",642,1000
235,"[925, 875, 943]",918,1000
236,"[947, 958, 694, 719, 766, 821, 878, 844, 891, 962]",941,1000
237,"[845, 777, 955, 791]",839,1000
238,"[912, 932, 956, 833]",822,1000
239,"[868, 984, 948]",770,1000
240,"[851, 959, 858]",821,1000
241,"[939, 976, 917, 879, 949]",886,1000
242,"[876, 946, 941, 952, 961]",708,1000
243,"[997, 921, 954]",954,1000
244,"[960, 907, 970]",676,1000
245,"[973, 911, 923, 945]",885,1000
246,"[967, 963, 999, 969]",945,1000
247,"[847, 950, 914, 988]",935,1000
248,"[975, 994, 823, 972, 835, 874]",908,1000
249,"[968, 986, 964, 965, 866, 966]",757,1000
250,"[971, 983, 996, 987]",898,1000
251,"[991, 990, 856, 853, 836]",978,1000
252,"[864, 989, 883, 977]",708,1000
253,"[974, 877, 852]",629,1000
254,"[980, 881, 1000]",898,1000
255,"[910, 981, 982, 993, 979, 985]",955,1000
256,"[908, 913, 880]",771,1000
257,"[998, 938]",831,1000
258,"[944, 935, 992, 957]",810,1000
