Station_ID,Tasks,Load,Capacity
54,"[236, 253, 249]",883,1000
55,"[204, 251, 252]",952,1000
56,"[272, 244, 232, 248]",987,1000
57,"[267, 237, 194, 264]",700,1000
58,"[209, 292, 270, 198, 243]",864,1000
59,"[245, 265, 246, 229]",916,1000
60,"[241, 266, 297, 299]",918,1000
61,"[240, 220, 317, 274]",948,1000
62,"[271, 269, 250, 296, 273]",935,1000
63,"[260, 300, 206, 263, 256]",810,1000
64,"[287, 275, 254, 258]",878,1000
65,"[200, 289, 259, 257, 298]",969,1000
66,"[313, 276, 262]",884,1000
67,"[291, 294, 295, 305]",934,1000
68,"[330, 199, 217, 290, 261]",800,1000
69,"[312, 303, 304, 239]",974,1000
70,"[340, 288, 314, 293]",973,1000
71,"[247, 218, 343, 324]",921,1000
72,"[322, 349, 268, 255, 281, 285, 348]",895,1000
73,"[339, 306, 310, 283]",928,1000
74,"[230, 355]",789,1000
75,"[242, 309]",800,1000
76,"[301, 338, 278, 277]",954,1000
77,"[315, 280, 380, 282]",905,1000
78,"[341, 286, 279, 311, 337, 302, 358]",924,1000
79,"[318, 308, 360]",984,1000
80,"[335, 368, 329]",833,1000
81,"[332, 327, 377]",639,1000
82,[307],544,1000
83,"[354, 356, 345, 381]",972,1000
84,"[373, 331, 326]",765,1000
85,"[350, 357, 359, 320]",859,1000
86,"[371, 328, 316, 376, 321, 353, 342, 364]",983,1000
87,"[352, 375, 319]",801,1000
88,"[323, 333]",703,1000
89,"[406, 325]",666,1000
90,"[284, 361, 336]",797,1000
91,"[374, 399, 367, 344]",974,1000
92,"[347, 393, 370]",920,1000
93,"[365, 334, 372]",983,1000
94,"[404, 401]",679,1000
95,"[366, 411, 362]",986,1000
96,"[391, 346, 378, 402]",948,1000
97,"[392, 385, 388, 397, 389]",862,1000
98,"[384, 386]",967,1000
99,"[351, 382, 396]",971,1000
100,"[403, 390, 394]",919,1000
101,"[418, 408, 409, 419]",999,1000
102,"[412, 395, 433, 415, 379]",976,1000
103,"[383, 413, 436, 363, 405]",903,1000
104,"[398, 414, 420]",905,1000
105,"[387, 445, 410, 424, 437]",956,1000
106,"[467, 417]",962,1000
107,"[435, 430, 400]",831,1000
108,"[422, 425, 416, 369]",954,1000
109,"[449, 423, 453, 434]",976,1000
110,"[431, 468, 459, 428]",987,1000
111,"[444, 442, 439, 426, 475]",903,1000
112,"[451, 407, 448]",990,1000
113,"[455, 457, 421]",737,1000
114,"[438, 478, 477]",884,1000
115,"[446, 496, 432]",1000,1000
116,"[505, 486, 493, 427]",940,1000
117,"[482, 429, 465]",831,1000
118,"[508, 473]",987,1000
119,"[487, 462, 507]",764,1000
120,"[440, 447, 463, 504]",897,1000
121,"[464, 471, 489, 515, 456]",910,1000
122,"[540, 454, 458, 501]",811,1000
123,"[450, 443, 466]",717,1000
124,"[536, 474]",747,1000
125,"[479, 452, 488, 539]",662,1000
126,"[529, 572]",796,1000
127,"[484, 469, 481]",881,1000
128,"[441, 511, 494, 491]",964,1000
129,"[528, 472, 509, 562, 497, 470]",886,1000
130,"[499, 566, 498, 520]",564,1000
131,"[480, 545]",978,1000
132,"[547, 522, 537, 460, 544]",801,1000
133,"[483, 592, 518, 590, 548, 500]",968,1000
134,"[527, 461, 524, 538]",714,1000
135,"[612, 503, 492, 490, 569]",888,1000
136,"[506, 512, 514]",827,1000
137,"[568, 523, 519, 549, 570, 565, 510]",953,1000
138,"[579, 485, 516]",664,1000
139,"[559, 542, 554]",875,1000
140,"[553, 495]",874,1000
141,"[502, 555, 513, 517, 535]",961,1000
142,"[560, 525, 595, 564, 476, 531]",982,1000
143,"[558, 550]",697,1000
144,"[591, 530, 526]",917,1000
145,"[557, 556, 541, 552]",802,1000
146,"[563, 551, 588]",947,1000
147,"[594, 576, 533, 577]",960,1000
148,"[586, 582, 532, 534]",977,1000
149,"[521, 578, 580, 605, 589]",920,1000
150,"[610, 602]",778,1000
151,"[571, 567, 575]",806,1000
152,"[600, 573]",575,1000
153,"[583, 593, 546, 574]",927,1000
154,"[561, 581, 634]",776,1000
155,"[599, 601, 598, 584]",726,1000
156,"[606, 613, 608, 587, 615, 609]",871,1000
157,"[603, 611]",978,1000
158,"[616, 629, 604, 596, 607]",806,1000
159,"[618, 624, 645, 614, 623, 625]",888,1000
160,"[630, 543, 638, 585]",972,1000
161,"[617, 641, 674, 636, 626]",671,1000
162,"[620, 646]",730,1000
163,"[637, 633, 621, 635, 619]",923,1000
164,"[597, 632, 650]",941,1000
165,"[644, 655, 649, 664]",936,1000
166,"[628, 666, 639]",516,1000
167,"[622, 653, 671]",928,1000
168,"[647, 667, 640, 687, 669, 692]",883,1000
169,"[631, 660, 648]",810,1000
170,"[708, 675, 654, 697, 732, 651]",942,1000
171,"[627, 658, 665, 642]",649,1000
172,"[695, 643, 663]",826,1000
173,"[691, 689]",958,1000
174,"[672, 656, 683]",780,1000
175,"[668, 680, 673, 652, 681, 677]",960,1000
176,"[700, 661, 758, 715, 728, 676]",977,1000
177,"[730, 684, 662]",956,1000
178,"[685, 710, 659, 696]",999,1000
179,"[709, 704, 707]",579,1000
180,"[682, 690, 713, 712]",963,1000
181,"[679, 757, 731]",736,1000
182,"[734, 751, 726]",934,1000
183,"[703, 657, 714, 678, 686]",915,1000
184,"[693, 701, 746]",902,1000
185,"[729, 711, 706, 699]",990,1000
186,"[754, 670, 766]",721,1000
187,"[719, 789, 725, 702]",759,1000
188,"[723, 718]",607,1000
189,"[694, 698]",950,1000
190,"[688, 759, 705, 770, 724]",973,1000
191,"[717, 720, 735]",835,1000
192,"[716, 781]",757,1000
193,"[756, 741, 721, 745, 767, 760, 733]",748,1000
194,"[761, 776]",857,1000
195,"[722, 750, 763, 740]",810,1000
196,"[739, 752, 808, 753]",916,1000
197,"[774, 769, 748, 779]",993,1000
198,"[771, 777, 768, 755, 744]",745,1000
199,"[791, 788, 764, 782]",1000,1000
200,"[747, 727, 749, 784, 772, 736]",768,1000
201,"[773, 762, 823]",917,1000
202,"[802, 793, 809]",862,1000
203,"[737, 743, 778]",862,1000
204,"[810, 800, 780]",732,1000
205,"[765, 806, 785, 783, 805, 807]",893,1000
206,"[801, 826, 775, 738]",988,1000
207,"[794, 811, 792, 803]",850,1000
208,"[842, 862, 786, 796, 833, 825]",859,1000
209,"[795, 822, 858, 798]",910,1000
210,"[821, 830, 832, 804, 820]",901,1000
211,"[841, 824]",564,1000
212,"[813, 815]",674,1000
213,"[742, 849, 859]",901,1000
214,"[836, 827, 843]",752,1000
215,"[840, 817]",963,1000
216,"[856, 850, 819, 787]",846,1000
217,"[837, 853, 818]",778,1000
218,"[834, 829, 799]",604,1000
219,"[873, 867, 894, 848, 816]",923,1000
220,"[878, 790, 857, 855, 828, 797]",900,1000
221,"[844, 876, 884, 879, 891, 838]",926,1000
222,"[812, 897, 831]",508,1000
223,"[814, 868]",788,1000
224,"[877, 883, 895]",809,1000
225,"[901, 845, 906]",908,1000
226,"[917, 846, 864, 865]",903,1000
227,"[835, 847, 854, 866, 863]",727,1000
228,[907],498,1000
229,"[871, 852, 903]",709,1000
230,"[839, 860, 851]",718,1000
231,"[925, 932, 870, 861, 869, 902]",946,1000
232,"[888, 929, 880]",930,1000
233,"[872, 886, 882, 892, 889, 896]",954,1000
234,[881],602,1000
235,"[874, 898, 911]",967,1000
236,"[915, 875, 912]",853,1000
237,"[910, 913, 927, 922, 887, 951, 937]",910,1000
238,"[941, 890, 919]",912,1000
239,[947],571,1000
240,"[885, 966]",680,1000
241,"[916, 909, 930]",964,1000
242,"[904, 928, 905]",961,1000
243,"[893, 945, 936]",473,1000
244,"[939, 921, 934, 971]",816,1000
245,"[967, 931]",927,1000
246,"[938, 946, 943]",983,1000
247,"[908, 974, 973, 914, 933, 940]",867,1000
248,"[958, 948, 950]",888,1000
249,"[924, 963, 959]",830,1000
250,[920],468,1000
251,"[965, 972, 926, 900, 942, 962]",932,1000
252,"[969, 961, 960, 983]",765,1000
253,"[957, 989]",744,1000
254,"[999, 949, 988]",684,1000
255,"[923, 977]",832,1000
256,"[985, 964, 899]",854,1000
257,"[944, 987, 970, 979]",620,1000
258,"[982, 990, 935]",894,1000
259,"[995, 997, 984]",675,1000
260,"[976, 998, 954, 956, 994, 952]",950,1000
261,"[955, 968, 986, 918, 991]",921,1000
262,"[992, 953, 978, 980]",958,1000
263,"[1000, 993]",957,1000
264,"[981, 996]",894,1000
265,[975],317,1000
