Station_ID,Tasks,Load,Capacity
108,"[390, 385, 418]",829,1000
109,"[420, 421, 383]",940,1000
110,"[441, 351, 496, 484]",926,1000
111,"[409, 429, 475]",652,1000
112,"[368, 395, 499, 398]",939,1000
113,"[344, 480, 481, 507]",937,1000
114,"[354, 345, 514]",919,1000
115,"[518, 412]",717,1000
116,"[394, 378, 430, 414]",945,1000
117,"[442, 539, 352]",869,1000
118,"[425, 399, 402]",826,1000
119,"[423, 413, 392]",965,1000
120,"[460, 422, 530]",721,1000
121,"[436, 438, 447]",948,1000
122,"[448, 446, 449, 450]",850,1000
123,"[469, 417, 443]",873,1000
124,"[473, 435, 440, 445]",995,1000
125,"[427, 415, 457]",879,1000
126,"[477, 488, 462, 454]",960,1000
127,"[424, 451, 434, 472, 493]",985,1000
128,"[439, 433, 431]",541,1000
129,"[455, 557, 497]",803,1000
130,"[506, 482, 463, 495, 465]",873,1000
131,"[452, 479, 513, 467]",804,1000
132,"[578, 515]",662,1000
133,"[494, 453]",790,1000
134,"[519, 520, 491, 501, 426, 476, 461]",725,1000
135,"[511, 468]",530,1000
136,"[471, 586, 510]",956,1000
137,"[541, 478, 531, 527]",822,1000
138,"[542, 549, 500]",649,1000
139,"[466, 483, 560]",947,1000
140,"[525, 509, 595, 498, 486]",940,1000
141,"[487, 502, 485]",916,1000
142,"[559, 505]",701,1000
143,"[474, 512, 492, 516, 540]",939,1000
144,"[591, 490, 521, 553]",828,1000
145,"[603, 535, 489, 607, 532, 563, 623, 533, 608]",969,1000
146,"[526, 566, 581, 517, 635, 522]",860,1000
147,"[543, 567, 529, 503]",926,1000
148,"[612, 626, 504, 508, 614, 523, 572]",933,1000
149,"[538, 555, 562, 588]",724,1000
150,"[568, 551, 537, 552]",831,1000
151,"[625, 641, 577, 536]",971,1000
152,"[544, 564, 565]",795,1000
153,"[556, 634, 575, 534]",716,1000
154,"[658, 561, 546]",822,1000
155,"[547, 558]",939,1000
156,"[579, 545, 574, 594, 576]",961,1000
157,"[654, 681, 629, 599]",773,1000
158,"[648, 695, 602]",942,1000
159,"[630, 649, 650]",904,1000
160,"[688, 580, 678]",890,1000
161,"[589, 548, 585, 592]",674,1000
162,"[571, 676]",751,1000
163,"[699, 680]",800,1000
164,"[528, 582]",918,1000
165,"[573, 524, 617, 550, 706]",937,1000
166,"[696, 587, 569, 597]",668,1000
167,"[598, 570]",766,1000
168,"[604, 606, 611]",859,1000
169,"[702, 618]",764,1000
170,"[647, 616]",764,1000
171,"[684, 619, 584]",805,1000
172,"[645, 642]",933,1000
173,"[593, 615, 633]",956,1000
174,"[682, 596, 637, 646]",995,1000
175,"[652, 717, 554, 670, 601, 622]",991,1000
176,"[666, 590, 609, 675]",946,1000
177,"[657, 667, 672, 600, 671]",985,1000
178,"[610, 668, 583, 651]",880,1000
179,"[673, 638, 705, 628, 669, 620, 694]",976,1000
180,"[605, 632, 639]",606,1000
181,"[664, 665]",943,1000
182,"[656, 722, 621, 644, 707, 627, 692, 624]",997,1000
183,"[643, 660, 659]",868,1000
184,"[725, 683, 690, 631, 653, 718, 686]",951,1000
185,"[661, 640, 662, 689, 679]",997,1000
186,"[712, 753, 708, 704, 613, 685, 663]",996,1000
187,"[710, 687, 674]",889,1000
188,"[655, 636, 691, 693, 719, 739]",878,1000
189,"[736, 742, 747]",852,1000
190,"[740, 766, 741, 711, 677, 700]",958,1000
191,"[738, 701, 723, 750, 698]",687,1000
192,"[709, 715]",956,1000
193,"[716, 728, 720, 724]",938,1000
194,"[726, 768]",890,1000
195,"[746, 755, 751, 733, 765, 729]",897,1000
196,"[789, 703, 762, 761, 730]",904,1000
197,"[757, 763, 713, 791, 727]",819,1000
198,"[748, 754, 735]",952,1000
199,"[781, 744, 795, 697]",994,1000
200,"[760, 743, 749, 737, 759, 756, 774, 777]",768,1000
201,"[779, 778, 769]",925,1000
202,"[773, 786, 714, 794, 808, 734, 770]",899,1000
203,"[780, 785, 801, 796]",837,1000
204,"[776, 772, 767]",901,1000
205,"[802, 790, 764, 804]",1000,1000
206,"[793, 811, 798]",899,1000
207,"[745, 787, 807, 732]",937,1000
208,"[800, 799, 821, 771, 816, 792]",777,1000
209,"[788, 797, 752]",925,1000
210,"[783, 814, 731, 834, 809, 825, 826]",894,1000
211,"[803, 784]",734,1000
212,"[855, 758]",922,1000
213,"[812, 820, 850]",864,1000
214,"[817, 819, 721, 775, 842, 853]",910,1000
215,"[815, 805, 824]",879,1000
216,"[828, 837, 806]",977,1000
217,"[831, 839, 810]",956,1000
218,"[844, 836, 782, 843, 854, 823]",995,1000
219,"[830, 864, 862, 869]",936,1000
220,"[857, 813, 829]",814,1000
221,"[887, 885, 900, 841, 875, 818]",903,1000
222,"[884, 868, 919, 899]",937,1000
223,"[848, 944, 835, 849]",925,1000
224,"[865, 893]",894,1000
225,"[822, 908, 935, 840]",999,1000
226,"[897, 915, 858, 895, 876, 905]",902,1000
227,"[851, 883, 918]",895,1000
228,"[859, 910, 866, 923]",907,1000
229,"[886, 933, 888, 903, 874, 870]",944,1000
230,"[894, 909, 958, 953, 867, 916]",762,1000
231,"[896, 924]",820,1000
232,"[889, 891, 943, 959, 920, 936, 832]",841,1000
233,[847],515,1000
234,"[968, 940, 998]",805,1000
235,"[917, 861, 906, 911]",945,1000
236,"[827, 892, 938, 833, 845]",819,1000
237,"[872, 838]",840,1000
238,"[846, 901, 898, 860]",998,1000
239,"[921, 873, 856, 939]",852,1000
240,"[877, 960, 973, 914, 852]",923,1000
241,"[890, 970, 926, 957, 879]",994,1000
242,"[878, 1000, 913, 949, 967, 947, 950, 951]",878,1000
243,"[984, 904]",925,1000
244,"[871, 991, 976, 948, 922]",989,1000
245,"[881, 902, 969, 880, 863]",945,1000
246,"[992, 972, 980, 931, 932]",952,1000
247,"[929, 928, 937, 912]",965,1000
248,"[963, 964, 988, 994]",917,1000
249,"[990, 934, 941]",652,1000
250,"[961, 907, 981]",983,1000
251,"[962, 930, 974, 927]",931,1000
252,"[954, 977, 985]",710,1000
253,"[987, 983]",906,1000
254,"[882, 993, 946, 925, 956, 942]",930,1000
255,"[952, 965, 955, 986]",870,1000
256,"[945, 975]",596,1000
257,"[995, 971, 997, 979, 989, 966]",773,1000
258,"[978, 996, 999, 982]",867,1000
