Station_ID,Tasks,Load,Capacity
48,"[348, 376, 361, 323, 319, 362]",892,1000
49,"[301, 347, 330, 346, 340, 342]",920,1000
50,"[366, 320, 344, 303, 364, 318, 384]",965,1000
51,"[401, 389, 336, 382, 417, 357]",966,1000
52,"[414, 355, 411, 378, 374, 371, 368]",975,1000
53,"[383, 375, 386, 339, 338, 390, 385, 332]",971,1000
54,"[422, 353, 388, 360, 393, 359]",989,1000
55,"[380, 454, 447, 402, 406, 381]",879,1000
56,"[363, 379, 394, 397, 423, 442]",989,1000
57,"[392, 443, 407, 395]",895,1000
58,"[415, 455, 372, 399, 377, 467, 449]",937,1000
59,"[403, 409, 420, 369, 398, 373, 429]",931,1000
60,"[400, 425, 341, 405, 416, 387, 441, 413]",999,1000
61,"[410, 367, 437, 450, 456, 459, 391, 428, 424]",981,1000
62,"[479, 418, 470, 485, 434, 408]",832,1000
63,"[412, 493, 494, 431, 427, 490, 464]",869,1000
64,"[444, 492, 471, 451, 445, 438]",1000,1000
65,"[489, 512, 396, 516, 419, 432, 436]",983,1000
66,"[511, 440, 426, 439, 430, 404]",928,1000
67,"[458, 463, 452, 486, 421, 466, 461, 510, 453]",946,1000
68,"[532, 483, 465, 517, 435, 448, 506]",983,1000
69,"[481, 501, 462, 480, 433, 524, 460, 520]",990,1000
70,"[473, 499, 477, 495, 537]",858,1000
71,"[536, 497, 564, 539, 566, 500]",972,1000
72,"[476, 542, 502, 528, 518, 478, 446, 519]",975,1000
73,"[534, 565, 505, 551, 549, 468, 482, 555, 581]",957,1000
74,"[525, 508, 474, 561, 488, 484, 475, 526, 457]",967,1000
75,"[533, 487, 469, 496, 527, 547]",888,1000
76,"[544, 491, 504, 553, 583, 560]",916,1000
77,"[515, 586, 507, 546, 530, 472]",969,1000
78,"[558, 548, 563, 587, 535, 531, 521]",897,1000
79,"[569, 503, 498, 594, 523, 567]",893,1000
80,"[592, 595, 580, 596, 593, 568]",912,1000
81,"[559, 513, 582, 509, 589, 514, 538, 611]",815,1000
82,"[597, 607, 579, 545, 608, 623]",879,1000
83,"[522, 629, 557, 622, 590, 541]",979,1000
84,"[591, 621, 633, 529, 578, 614]",943,1000
85,"[617, 554, 572, 585, 627]",1000,1000
86,"[574, 543, 636]",921,1000
87,"[653, 610, 616, 618, 550]",980,1000
88,"[606, 577, 575, 648, 556, 605, 571, 638]",916,1000
89,"[643, 630, 652, 576, 660, 640, 540]",852,1000
90,"[562, 573, 647, 635, 659, 646, 588, 613]",853,1000
91,"[677, 665, 584, 649, 669, 663, 552, 667]",941,1000
92,"[700, 678, 609, 670, 654, 688, 703, 656]",962,1000
93,"[674, 681, 699, 570, 604]",785,1000
94,"[598, 603, 601, 675, 620, 708]",825,1000
95,"[702, 600, 599, 704, 624]",931,1000
96,"[631, 673, 650, 705, 602, 664, 721]",765,1000
97,"[612, 619, 710, 726, 682, 626, 655, 615, 687]",931,1000
98,"[639, 625, 696, 730, 641, 644, 695, 645]",826,1000
99,"[634, 747, 672, 657, 628]",991,1000
100,"[666, 662, 683, 671, 693, 637, 632]",983,1000
101,"[680, 651, 740, 684, 694, 690, 725, 698, 722]",998,1000
102,"[642, 658, 676, 707, 692, 668, 686]",993,1000
103,"[751, 661, 764, 716, 738]",869,1000
104,"[691, 743, 718, 679, 701, 717, 697, 706, 739]",976,1000
105,"[724, 788, 735, 776, 719, 720, 750]",931,1000
106,"[746, 732, 709, 689, 742, 711, 731, 758]",878,1000
107,"[723, 774, 754, 755, 728, 727, 741, 753, 772]",873,1000
108,"[734, 766, 760, 729]",910,1000
109,"[789, 779, 778, 780, 777]",792,1000
110,"[768, 763, 756, 733, 752, 782, 799]",987,1000
111,"[803, 761, 794, 769, 771, 791, 685, 759, 783, 762]",823,1000
112,"[781, 737, 795, 713]",888,1000
113,"[826, 757, 814, 800, 812, 824, 838]",984,1000
114,"[770, 797, 796, 805, 821, 787]",980,1000
115,"[745, 823, 786, 793, 712, 798, 842, 820, 715]",925,1000
116,"[714, 858, 843, 775, 792, 844]",889,1000
117,"[744, 736, 807, 808, 784, 875, 748]",934,1000
118,"[834, 802, 767, 852, 811, 884, 801, 816, 804]",972,1000
119,"[806, 785, 809, 831]",853,1000
120,"[822, 817, 837, 853, 818, 914]",883,1000
121,"[835, 828, 829, 810, 855, 830, 825, 773, 871]",980,1000
122,"[813, 888, 815, 840, 869, 841, 870, 846, 832]",815,1000
123,"[882, 868, 847, 903, 827, 879]",939,1000
124,"[819, 885, 887, 874, 915, 854, 849]",847,1000
125,"[902, 919, 845, 861, 833, 866]",999,1000
126,"[893, 790, 749, 839, 925, 865, 864, 924, 895]",897,1000
127,"[862, 877, 892, 898, 916]",910,1000
128,"[931, 851, 836, 860, 929, 856, 912, 933]",973,1000
129,"[848, 899, 850, 937, 863, 894]",878,1000
130,"[857, 765, 889, 886, 867, 939]",947,1000
131,"[957, 873, 883, 872, 880, 878, 918]",979,1000
132,"[890, 905, 876, 900, 906, 901]",992,1000
133,"[944, 907, 896, 972, 897, 934, 881, 943]",977,1000
134,"[917, 910, 859, 959, 981, 909, 904, 923, 953, 921]",863,1000
135,"[926, 971, 920, 990, 911]",980,1000
136,"[935, 975, 984, 936, 908, 927, 891, 913]",985,1000
137,"[960, 992, 940, 999, 922, 930, 962, 964]",944,1000
138,"[996, 946, 977, 989, 932, 965, 945, 967]",829,1000
139,"[950, 941, 951, 954, 949, 985]",853,1000
140,"[961, 956, 928, 998, 969, 973, 991, 942]",990,1000
141,"[958, 980, 986, 978, 983, 938]",989,1000
142,"[948, 947, 963, 995, 974, 976, 955, 966, 970]",917,1000
143,"[979, 997, 988, 994, 987, 952, 968, 1000, 993, 982]",959,1000
