Station_ID,Tasks,Load,Capacity
118,"[854, 847, 779, 781, 795]",914,1000
119,"[770, 785, 814, 798, 866, 830, 812, 865]",866,1000
120,"[800, 782, 893, 921, 924, 845]",729,1000
121,"[899, 934, 891, 846, 825, 887, 927, 832, 850]",959,1000
122,"[885, 813, 855, 821, 870, 815]",916,1000
123,"[877, 871, 826, 874, 876, 896]",769,1000
124,"[867, 842, 901, 852]",876,1000
125,"[942, 940, 955, 853, 948, 834, 843]",979,1000
126,"[895, 833, 904, 857, 982, 888, 957, 968]",904,1000
127,"[941, 995, 974, 863, 900]",910,1000
128,"[935, 922, 868, 925, 981, 873]",956,1000
129,"[928, 990, 939, 952, 872]",854,1000
130,"[960, 869, 959, 962, 987, 859]",984,1000
131,"[902, 988, 964, 969, 992, 886]",991,1000
132,"[1000, 926, 954, 910, 994, 908, 916, 985]",938,1000
133,"[967, 912, 919, 989, 936, 943]",918,1000
134,"[976, 996, 906, 965, 937, 929, 961, 914, 950]",979,1000
135,"[915, 980, 931, 911, 945]",820,1000
136,"[933, 917, 918, 958]",974,1000
137,"[947, 944, 932, 963, 984, 993]",903,1000
138,"[909, 997, 913, 983, 978, 907, 951, 979, 972]",895,1000
139,"[956, 966, 971, 920, 999, 977, 946, 892, 953]",995,1000
140,"[998, 903, 949, 905, 930]",972,1000
141,"[986, 975, 970, 973, 991, 938]",909,1000
