Task,Station,Time
287,95,26
302,95,89
119,95,441
470,95,249
508,95,120
510,96,171
9,96,547
547,96,229
580,97,278
603,97,408
735,97,196
357,97,70
170,98,63
372,98,102
764,98,527
739,98,222
755,98,86
786,99,130
179,99,178
920,99,134
935,99,156
944,99,381
957,100,291
311,100,464
860,100,241
102,101,94
348,101,231
384,101,114
406,101,557
771,102,165
427,102,388
438,102,146
833,102,252
846,103,413
857,103,563
870,104,132
394,104,59
426,104,466
439,104,157
459,104,183
173,105,216
205,105,234
220,105,488
545,106,448
586,106,106
604,106,405
867,107,72
901,107,35
919,107,561
728,107,70
744,107,225
766,108,70
892,108,444
914,108,437
931,109,443
151,109,538
294,110,145
942,110,118
691,110,176
189,110,258
203,110,280
730,111,91
952,111,127
969,111,209
574,111,566
618,112,135
587,112,333
951,112,210
966,112,246
981,112,40
994,113,53
802,113,199
475,113,556
787,113,80
807,113,112
824,114,492
827,114,277
844,114,224
862,115,111
954,115,329
656,115,235
676,115,149
702,115,147
723,116,137
967,116,150
975,116,195
507,116,506
241,117,87
624,117,206
535,117,186
544,117,501
196,118,173
305,118,190
332,118,482
362,118,151
512,119,89
375,119,94
381,119,322
799,119,490
798,120,249
778,120,563
654,120,170
682,121,559
695,121,54
729,121,83
750,121,294
663,122,117
753,122,103
216,122,209
546,122,33
582,122,533
569,123,240
112,123,518
329,123,238
925,124,25
950,124,502
688,124,442
412,125,244
288,125,563
434,125,167
458,126,108
506,126,417
980,126,462
863,127,139
419,127,304
999,127,556
853,128,163
378,128,529
122,128,127
496,128,157
141,129,62
516,129,93
162,129,83
811,129,21
180,129,67
823,129,183
829,129,247
187,129,237
339,130,72
402,130,579
420,130,45
446,130,284
454,131,62
99,131,80
879,131,111
907,131,192
116,131,137
136,131,413
167,132,467
57,132,507
268,133,151
874,133,190
80,133,192
773,133,467
700,134,71
550,134,334
924,134,128
933,134,195
947,134,247
965,135,54
23,135,443
727,135,240
851,135,258
877,136,56
505,136,471
602,136,439
517,137,33
537,137,46
703,137,186
625,137,179
790,137,553
717,138,169
463,138,264
24,138,84
41,138,477
129,139,130
322,139,179
855,139,410
669,139,250
552,140,67
675,140,237
979,140,278
990,140,255
926,140,127
953,141,195
389,141,462
529,141,166
555,141,140
377,142,62
921,142,123
934,142,82
956,142,165
958,142,228
425,142,57
442,142,281
518,143,38
699,143,172
468,143,536
792,143,246
44,144,79
992,144,322
722,144,261
457,144,333
974,145,57
985,145,91
484,145,553
557,145,291
585,146,164
561,146,292
757,146,525
121,147,40
566,147,44
567,147,58
626,147,231
788,147,576
94,147,48
113,148,57
40,148,138
991,148,501
570,148,287
605,149,55
726,149,420
627,149,302
640,149,35
668,149,178
643,150,173
679,150,112
704,150,506
896,150,205
219,151,82
923,151,139
476,151,250
565,151,192
405,151,215
883,151,121
903,152,53
315,152,505
581,152,26
608,152,406
724,153,124
628,153,526
634,153,327
436,154,95
796,154,400
100,154,477
337,155,74
123,155,129
269,155,186
286,155,29
312,155,135
905,155,383
887,155,61
913,156,58
125,156,122
831,156,126
413,156,496
303,156,184
336,157,52
86,157,46
171,157,173
314,157,149
955,157,80
534,157,475
370,158,98
761,158,83
814,158,228
772,158,235
800,158,116
701,158,225
674,159,74
696,159,288
214,159,168
233,159,244
976,159,216
770,160,84
993,160,301
395,160,590
875,161,249
491,161,103
477,161,177
38,161,462
973,162,36
279,162,224
467,162,234
607,162,361
693,162,145
809,163,59
725,163,180
606,163,267
998,163,468
304,164,193
989,164,177
813,164,324
697,164,282
692,165,258
235,165,443
636,165,285
222,166,124
600,166,316
836,166,551
631,167,24
984,167,213
805,167,209
848,167,535
598,168,59
317,168,261
352,168,191
841,168,182
292,168,284
115,169,38
194,169,103
461,169,127
865,169,151
808,169,579
890,170,298
653,170,39
680,170,64
816,170,173
795,170,132
826,170,252
221,170,38
239,171,21
806,171,312
821,171,514
678,171,151
698,172,163
301,172,228
562,172,172
639,172,431
946,173,113
215,173,135
881,173,125
645,173,134
400,173,478
812,174,29
403,174,573
880,174,60
900,174,182
290,174,154
616,175,104
242,175,573
977,175,122
818,175,185
445,176,36
572,176,322
490,176,202
759,176,302
940,176,136
996,177,21
437,177,63
460,177,152
709,177,485
597,177,142
911,177,132
937,178,109
577,178,550
861,178,131
884,178,203
995,179,53
431,179,269
199,179,448
609,179,220
854,180,129
982,180,409
746,180,461
447,181,57
355,181,126
876,181,226
175,181,574
26,182,25
576,182,289
613,182,473
783,182,202
276,183,36
280,183,141
897,183,202
87,183,361
633,183,260
563,184,37
661,184,108
971,184,556
27,184,99
43,184,187
839,185,97
740,185,170
711,185,204
840,185,525
849,186,58
133,186,95
733,186,320
200,186,527
131,187,74
945,187,133
224,187,107
621,187,176
548,187,154
21,187,228
48,187,121
101,188,25
891,188,137
486,188,156
630,188,140
328,188,320
647,188,217
716,189,171
747,189,112
763,189,97
872,189,242
480,189,378
213,190,42
152,190,128
157,190,146
882,190,255
690,190,414
916,191,73
963,191,249
471,191,580
229,191,83
247,192,33
441,192,157
256,192,283
948,192,89
708,192,115
210,192,50
245,192,270
596,193,24
614,193,485
774,193,480
710,194,74
898,194,91
97,194,43
114,194,570
243,194,220
732,195,157
134,195,241
69,195,598
970,196,62
497,196,104
817,196,226
161,196,594
714,197,42
248,197,450
334,197,489
595,198,28
571,198,223
174,198,291
532,198,449
797,199,494
655,199,183
504,199,74
522,199,246
361,200,57
143,200,130
155,200,529
404,200,137
485,200,128
539,201,150
514,201,116
743,201,472
768,201,252
578,202,36
127,202,562
941,202,322
464,202,79
488,203,88
622,203,449
487,203,459
149,204,47
158,204,274
932,204,198
632,204,479
652,205,45
392,205,48
165,205,52
825,205,102
828,205,173
154,205,580
623,206,34
65,206,37
579,206,138
349,206,255
383,206,519
781,207,25
130,207,25
738,207,25
718,207,205
472,207,554
869,207,166
760,208,24
120,208,100
908,208,200
922,208,248
543,208,152
335,208,274
553,209,24
666,209,52
665,209,527
176,209,148
440,209,239
895,210,135
181,210,228
662,210,627
706,211,117
858,211,88
749,211,281
473,211,501
736,212,218
91,212,162
762,212,315
150,212,285
371,213,214
107,213,154
918,213,399
495,213,214
253,214,424
886,214,570
469,215,51
316,215,88
551,215,226
938,215,624
399,216,47
776,216,23
713,216,169
584,216,82
594,216,548
66,216,117
856,217,81
7,217,232
983,217,265
1000,217,111
489,217,201
889,217,104
794,218,83
780,218,149
593,218,289
25,218,467
39,219,138
354,219,347
927,219,501
575,220,288
835,220,119
720,220,92
601,220,500
962,221,44
964,221,40
756,221,171
978,221,167
987,221,401
871,221,177
63,222,167
164,222,86
520,222,200
930,222,287
972,222,242
779,223,55
12,223,53
988,223,178
968,223,99
227,223,208
767,223,210
182,223,181
986,224,292
681,224,459
374,224,235
49,225,184
22,225,243
912,225,91
502,225,468
758,226,438
664,226,138
906,226,222
997,226,186
273,227,156
949,227,121
777,227,160
258,227,147
530,227,291
960,227,122
109,228,21
629,228,61
830,228,118
868,228,35
785,228,288
819,228,462
719,229,58
939,229,113
564,229,58
909,229,160
677,229,196
784,229,46
961,229,62
492,229,110
148,229,100
573,229,87
