Task,Station,Time
492,56,34
501,56,53
514,57,121
541,57,150
528,57,109
545,57,156
555,57,193
560,57,141
572,57,44
563,57,54
580,58,74
591,58,262
611,58,208
569,58,197
573,58,234
543,59,172
562,59,81
579,59,302
568,59,286
522,59,142
544,60,117
533,60,226
547,60,133
456,60,135
532,60,196
542,60,109
392,60,63
413,61,101
431,61,319
309,61,218
424,61,245
308,61,96
340,62,155
564,62,222
570,62,188
586,62,255
605,62,176
623,63,76
639,63,117
645,63,219
656,63,225
680,63,110
702,63,189
642,63,61
688,64,72
728,64,68
726,64,72
714,64,164
662,64,118
440,64,155
590,64,126
607,64,191
664,65,161
98,65,209
177,65,205
188,65,70
328,65,193
355,65,110
352,65,23
357,66,131
354,66,204
391,66,91
411,66,208
353,66,240
401,66,44
356,66,67
223,67,242
306,67,239
347,67,219
331,67,281
335,68,104
330,68,124
332,68,194
337,68,153
372,68,122
342,68,65
336,68,181
373,68,31
371,69,127
376,69,59
398,69,53
404,69,306
429,69,187
448,69,209
466,69,54
389,70,117
488,70,169
503,70,110
437,70,109
459,70,130
481,70,89
477,70,251
475,71,158
428,71,45
452,71,141
462,71,230
482,71,213
500,71,171
361,71,37
485,72,85
498,72,130
490,72,71
526,72,119
534,72,30
515,72,202
333,72,105
441,72,223
343,73,170
362,73,365
365,73,185
375,73,194
384,73,55
383,73,23
387,74,173
415,74,329
408,74,158
427,74,84
435,74,127
439,74,110
444,75,152
465,75,130
457,75,64
470,75,354
469,75,72
473,75,54
489,75,62
471,75,86
494,76,158
512,76,64
499,76,104
468,76,163
497,76,181
511,76,163
480,76,122
406,76,31
527,77,236
476,77,221
507,77,263
513,77,102
540,77,156
559,78,180
472,78,225
504,78,43
546,78,150
516,78,150
539,78,166
461,78,70
557,79,201
581,79,250
592,79,78
600,79,117
505,79,77
619,79,117
644,79,126
653,80,118
668,80,219
637,80,192
650,80,344
646,80,113
652,81,87
670,81,92
678,81,271
700,81,75
727,81,199
660,81,89
699,81,94
659,81,49
509,81,36
665,82,104
679,82,251
732,82,278
521,82,161
530,82,144
734,82,62
718,83,243
738,83,162
685,83,112
710,83,229
712,83,211
706,83,23
707,84,256
705,84,70
754,84,129
548,84,69
708,84,67
756,84,130
764,84,209
724,84,57
682,85,111
657,85,271
673,85,188
686,85,54
694,85,23
769,85,75
671,85,146
687,85,109
750,86,172
690,86,108
792,86,70
801,86,151
574,86,292
506,86,179
585,87,216
602,87,143
654,87,186
669,87,333
692,87,82
683,88,71
681,88,87
666,88,124
524,88,77
711,88,137
733,88,28
715,88,206
741,88,112
762,88,129
751,89,212
782,89,243
772,89,257
791,89,113
788,89,118
803,89,52
713,90,130
747,90,228
558,90,113
567,90,73
763,90,311
775,90,52
525,90,88
531,91,120
796,91,100
811,91,65
817,91,132
844,91,67
829,91,291
833,91,136
841,91,47
814,92,336
832,92,167
851,92,138
553,92,96
582,92,85
864,92,102
866,92,74
820,93,141
552,93,196
575,93,263
577,93,188
593,93,66
571,93,120
601,94,192
565,94,253
621,94,152
636,94,77
622,94,260
620,94,49
647,95,74
651,95,50
583,95,170
594,95,302
598,95,92
631,95,131
597,95,104
351,95,56
625,96,195
596,96,199
614,96,34
394,96,184
624,96,157
595,96,203
634,97,140
667,97,120
696,97,149
717,97,247
740,97,154
725,97,173
748,98,56
588,98,197
606,98,274
627,98,135
599,98,217
633,98,95
632,99,128
618,99,182
640,99,95
641,99,53
643,99,112
649,99,60
675,99,249
663,99,23
684,99,45
845,99,29
704,100,183
695,100,173
720,100,77
629,100,163
648,100,275
838,100,75
745,101,150
550,101,201
277,101,192
551,101,188
291,101,114
549,101,144
566,102,113
589,102,36
587,102,165
603,102,136
615,102,25
638,102,190
658,102,223
661,102,78
608,103,42
677,103,40
701,103,129
341,103,197
374,103,84
396,103,249
397,103,108
412,103,40
409,103,84
430,104,146
445,104,133
434,104,244
436,104,30
450,104,123
426,104,59
709,104,233
731,105,162
749,105,132
753,105,196
780,105,159
767,105,112
790,105,195
810,105,22
826,106,218
886,106,177
908,106,126
940,106,267
953,106,66
907,106,55
584,106,90
612,107,274
965,107,159
979,107,94
905,107,275
938,107,186
951,108,113
936,108,124
904,108,147
933,108,92
609,108,140
630,108,180
617,108,187
959,109,138
957,109,108
628,109,126
610,109,194
613,109,62
906,109,205
935,109,148
947,110,211
962,110,38
968,110,66
956,110,272
616,110,206
635,110,53
798,110,97
802,111,164
818,111,275
850,111,179
860,111,155
878,111,165
876,112,68
890,112,50
871,112,112
929,112,70
842,112,85
889,112,151
836,112,233
901,112,81
467,112,101
502,113,143
899,113,205
930,113,149
925,113,228
944,113,40
955,113,142
487,113,79
966,114,172
982,114,166
993,114,350
960,114,104
674,114,98
691,114,74
693,114,31
719,115,132
739,115,157
697,115,133
964,115,211
981,115,50
985,115,74
986,115,211
980,115,31
990,116,271
975,116,374
972,116,321
984,117,190
992,117,135
721,117,188
988,117,241
918,117,243
934,118,32
730,118,194
742,118,71
752,118,157
771,118,102
768,118,101
758,118,115
735,118,143
736,118,83
761,119,33
776,119,216
793,119,61
770,119,213
789,119,52
755,119,51
806,119,38
819,119,94
848,119,155
859,119,75
863,120,181
867,120,121
870,120,67
813,120,168
828,120,83
853,120,49
873,120,61
854,120,27
856,120,134
852,120,39
874,120,42
883,121,160
881,121,42
893,121,32
869,121,282
896,121,71
898,121,180
855,121,201
902,122,126
916,122,208
942,122,24
920,122,226
946,122,57
928,122,31
875,122,202
997,122,91
885,123,203
816,123,178
846,123,35
862,123,129
892,123,54
926,123,315
913,123,51
948,124,229
961,124,294
779,124,284
882,124,185
794,125,198
809,125,62
827,125,154
830,125,160
861,125,42
877,125,234
895,125,21
807,125,45
903,125,52
914,126,162
815,126,100
843,126,25
834,126,47
865,126,138
879,126,61
835,126,45
922,126,35
945,126,191
937,126,172
952,127,235
837,127,167
872,127,101
891,127,101
917,127,25
932,127,84
847,127,95
857,127,51
884,127,59
897,127,38
923,128,170
915,128,166
963,128,232
974,128,191
987,128,122
995,128,88
322,129,267
339,129,43
334,129,212
364,129,155
369,129,81
858,129,60
880,129,159
888,130,58
868,130,176
900,130,31
927,130,89
400,130,277
919,130,208
950,130,70
954,130,71
360,131,271
395,131,161
921,131,312
941,131,107
62,131,140
969,132,180
978,132,177
994,132,54
996,132,159
410,132,290
380,132,103
887,133,54
911,133,48
924,133,87
910,133,156
939,133,39
958,133,41
971,133,180
970,133,152
976,133,148
912,133,63
909,134,141
949,134,179
998,134,113
967,134,251
931,134,148
943,134,160
977,135,185
991,135,109
1000,135,71
999,135,138
973,135,245
983,135,39
176,135,212
989,136,323
200,136,355
757,136,156
894,136,154
604,137,189
626,137,76
561,137,205
655,137,226
672,137,263
703,137,38
716,138,165
698,138,197
723,138,55
676,138,302
689,138,127
517,138,122
729,139,331
744,139,266
765,139,67
781,139,25
774,139,120
778,139,168
785,140,224
787,140,299
805,140,235
821,140,196
812,140,25
824,141,30
840,141,116
831,141,106
825,141,108
839,141,112
823,141,187
722,141,179
746,141,144
743,142,49
737,142,243
759,142,72
538,142,72
773,142,84
784,142,291
808,142,158
795,143,111
822,143,59
849,143,148
783,143,143
797,143,128
799,143,254
760,143,138
804,144,200
766,144,240
777,144,217
786,144,134
800,144,70
77,144,91
