Task,Station,Time
791,83,103
973,83,89
197,83,266
445,83,175
472,83,188
236,83,57
263,84,164
631,84,181
281,84,74
298,84,54
316,84,198
330,84,218
270,84,97
187,85,56
120,85,32
154,85,153
489,85,125
205,85,164
218,85,120
967,85,213
490,85,131
169,86,99
488,86,157
16,86,226
522,86,226
550,86,102
569,86,180
184,87,52
819,87,78
944,87,272
956,87,161
985,87,56
405,87,159
950,87,210
977,88,48
363,88,86
196,88,57
773,88,181
800,88,132
820,88,289
10,88,206
446,89,22
923,89,27
849,89,259
505,89,117
164,89,124
144,89,59
159,89,236
963,89,52
975,89,103
964,90,53
702,90,114
938,90,95
955,90,124
724,90,100
700,90,163
130,90,169
558,90,102
582,90,80
604,91,88
501,91,233
638,91,322
657,91,60
656,91,192
979,91,99
494,92,29
626,92,47
650,92,82
160,92,113
189,92,103
813,92,165
961,92,72
492,92,69
806,92,185
109,92,126
855,93,32
125,93,129
824,93,164
222,93,92
539,93,166
810,93,294
972,93,116
987,94,92
168,94,114
714,94,42
738,94,81
760,94,210
210,94,156
72,94,60
118,94,112
478,94,127
216,95,35
771,95,44
515,95,128
563,95,138
401,95,236
338,95,191
844,95,214
456,96,114
474,96,232
743,96,240
751,96,176
581,96,115
379,96,115
434,97,62
675,97,69
876,97,115
907,97,191
350,97,145
785,97,100
894,97,171
911,97,137
416,98,25
890,98,78
621,98,117
782,98,141
892,98,170
242,98,179
883,98,220
794,98,65
227,99,26
821,99,128
940,99,118
324,99,96
343,99,105
853,99,130
574,99,140
166,99,241
413,100,41
183,100,31
866,100,51
886,100,199
529,100,192
877,100,160
912,100,173
947,100,145
394,101,135
147,101,128
90,101,175
542,101,187
566,101,152
296,101,214
747,102,100
966,102,32
174,102,56
388,102,42
601,102,42
615,102,68
869,102,345
417,102,110
752,102,198
570,103,90
784,103,77
802,103,365
711,103,146
162,103,44
927,103,272
444,104,165
643,104,50
555,104,59
899,104,71
163,104,75
942,104,180
46,104,180
717,104,122
639,104,86
775,105,43
411,105,158
399,105,161
54,105,31
64,105,268
690,105,330
719,106,119
63,106,173
385,106,161
299,106,55
314,106,165
742,106,203
31,106,115
530,107,48
568,107,217
551,107,62
280,107,190
145,107,300
543,107,173
557,108,32
503,108,199
617,108,67
994,108,243
239,108,221
706,108,233
984,109,29
726,109,24
418,109,81
968,109,147
948,109,136
364,109,156
797,109,210
396,109,95
616,109,113
897,110,33
856,110,34
937,110,349
496,110,225
11,110,139
170,110,206
696,111,33
943,111,68
891,111,68
368,111,217
691,111,242
895,111,230
172,111,133
307,112,46
674,112,148
983,112,44
689,112,95
906,112,73
922,112,48
990,112,136
992,112,163
688,112,151
404,112,86
949,113,154
495,113,175
88,113,51
409,113,51
190,113,22
209,113,233
156,113,179
842,113,80
107,113,40
333,114,32
628,114,68
641,114,38
262,114,348
510,114,268
988,114,240
229,115,57
436,115,95
43,115,123
715,115,152
974,115,189
712,115,245
423,115,124
470,116,29
995,116,160
108,116,102
572,116,105
921,116,259
602,116,140
918,116,189
935,117,23
649,117,57
432,117,23
360,117,55
272,117,22
406,117,75
62,117,74
186,117,176
915,117,68
850,117,141
228,117,117
770,117,164
761,118,104
7,118,217
652,118,190
213,118,114
246,118,174
342,118,59
583,118,138
680,119,32
595,119,64
960,119,114
980,119,146
807,119,81
812,119,91
575,119,57
854,119,29
448,119,53
462,119,67
208,119,148
811,119,103
318,120,115
846,120,145
741,120,241
868,120,250
759,120,240
133,121,90
347,121,97
482,121,203
508,121,221
611,121,102
798,121,278
879,122,70
447,122,85
763,122,291
881,122,252
997,122,288
407,123,68
783,123,96
373,123,74
839,123,184
424,123,54
18,123,91
720,123,128
647,123,292
571,124,22
603,124,81
593,124,118
257,124,62
792,124,317
73,124,221
375,124,169
384,125,39
969,125,75
882,125,228
580,125,273
487,125,206
21,125,165
793,126,32
161,126,72
33,126,99
194,126,79
115,126,114
274,126,200
151,126,205
337,126,191
355,127,41
982,127,46
131,127,213
838,127,155
862,127,200
893,127,160
516,127,176
965,128,71
749,128,45
871,128,129
902,128,220
919,128,175
562,128,82
116,128,266
727,129,25
317,129,183
739,129,190
415,129,121
504,129,249
597,129,105
978,129,121
989,130,40
613,130,68
999,130,40
863,130,124
998,130,161
993,130,75
925,130,84
936,130,103
962,130,219
485,130,79
279,131,30
646,131,35
870,131,174
670,131,204
750,131,287
533,131,267
565,132,79
931,132,222
96,132,140
276,132,241
414,132,115
122,132,66
779,132,50
437,132,79
464,133,195
941,133,54
981,133,104
545,133,62
374,133,221
390,133,197
748,133,159
376,134,63
693,134,108
132,134,139
951,134,153
509,134,71
91,134,146
249,134,62
182,134,251
292,135,40
387,135,166
320,135,139
137,135,168
493,135,74
830,135,90
513,135,112
244,135,197
