Station,Load,Capacity,Idle,Tasks
45,962,1000,38,"[595, 475, 197]"
46,951,1000,49,"[668, 204, 685, 362]"
47,953,1000,47,"[379, 401, 477, 707]"
48,919,1000,81,"[630, 417, 728, 754, 769]"
49,882,1000,118,"[786, 800, 816]"
50,998,1000,2,"[83, 838, 866, 556, 711, 732]"
51,951,1000,49,"[758, 764, 787, 798, 823]"
52,960,1000,40,"[842, 864, 884, 909, 519]"
53,977,1000,23,"[320, 530, 888, 920]"
54,964,1000,36,"[935, 895, 570, 587, 598, 585, 613]"
55,959,1000,41,"[628, 540, 640]"
56,972,1000,28,"[651, 333, 341, 371]"
57,928,1000,72,"[389, 680, 624]"
58,990,1000,10,"[641, 551]"
59,914,1000,86,"[576, 594, 603]"
60,916,1000,84,"[233, 258, 132, 278]"
61,972,1000,28,"[149, 291, 656, 465, 493, 681]"
62,978,1000,22,"[687, 351, 304]"
63,961,1000,39,"[686, 496, 313, 78, 452, 706, 727, 746, 773]"
64,971,1000,29,"[458, 792, 397, 543, 616, 807]"
65,972,1000,28,"[264, 809, 632]"
66,980,1000,20,"[614, 476, 357, 649, 914, 928]"
67,921,1000,79,"[961, 536, 564, 970]"
68,992,1000,8,"[985, 578, 593, 929, 954]"
69,943,1000,57,"[976, 941]"
70,941,1000,59,"[963, 293, 302, 314]"
71,908,1000,92,"[507, 514, 532]"
72,965,1000,35,"[549, 748]"
73,954,1000,46,"[152, 411, 424]"
74,976,1000,24,"[451, 771, 294, 306, 330]"
75,949,1000,51,"[354, 372, 381]"
76,922,1000,78,"[405, 433, 324, 484, 499]"
77,932,1000,68,"[513, 533, 620, 637, 653, 677]"
78,955,1000,45,"[431, 90, 508, 256]"
79,988,1000,12,"[265, 554, 524]"
80,964,1000,36,"[525, 797, 810, 583, 596, 566, 826]"
81,948,1000,52,"[150, 178, 857, 883]"
82,979,1000,21,"[913, 199, 921, 946, 958]"
83,950,1000,50,"[973, 215, 558, 577]"
84,966,1000,34,"[592, 331, 158]"
85,939,1000,61,"[325, 360, 384]"
86,976,1000,24,"[573, 410, 400, 423]"
87,997,1000,3,"[307, 337, 440, 466]"
88,956,1000,44,"[487, 353, 584]"
89,945,1000,55,"[413, 607, 622, 645]"
90,995,1000,5,"[156, 665, 172, 189, 222]"
91,980,1000,20,"[243, 259, 343]"
92,944,1000,56,"[374, 382, 396]"
93,975,1000,25,"[375, 586, 621, 119]"
94,989,1000,11,"[435, 629, 416, 648]"
95,992,1000,8,"[510, 669]"
96,932,1000,68,"[101, 825, 683]"
97,934,1000,66,"[700, 722, 827, 526]"
98,986,1000,14,"[736, 605, 615, 859, 880]"
99,988,1000,12,"[757, 897, 511]"
100,956,1000,44,"[527, 517, 962, 972, 531]"
101,964,1000,36,"[550, 984, 99, 716, 535]"
102,999,1000,1,"[731, 553, 977, 4, 23, 974, 1000, 751]"
103,932,1000,68,"[765, 788, 161, 179, 470]"
104,974,1000,26,"[486, 115, 128]"
105,943,1000,57,"[153, 163, 7, 27, 49, 2]"
106,947,1000,53,"[33, 38, 159, 147]"
107,986,1000,14,"[164, 198]"
108,978,1000,22,"[213, 140, 167, 57, 19, 1, 141]"
109,961,1000,39,"[96, 103, 139, 122]"
110,986,1000,14,"[79, 111, 98, 148]"
111,990,1000,10,"[165, 123, 166, 120]"
112,975,1000,25,"[168, 121, 80, 186, 268, 295]"
113,993,1000,7,"[245, 308, 211, 237]"
114,993,1000,7,"[335, 820, 956]"
115,986,1000,14,"[344, 971, 359, 830, 923, 854]"
116,962,1000,38,"[927, 885, 762, 790]"
117,994,1000,6,"[795, 392, 429, 450, 454]"
118,981,1000,19,"[100, 36, 478, 495, 185]"
119,974,1000,26,"[281, 951, 967]"
120,989,1000,11,"[273, 503, 420]"
121,981,1000,19,"[903, 455]"
122,984,1000,16,"[21, 744, 479, 812]"
123,987,1000,13,"[919, 846, 177, 191]"
124,978,1000,22,"[225, 505, 509, 488]"
125,979,1000,21,"[498, 608, 619, 194, 822]"
126,989,1000,11,"[837, 220, 235, 871]"
127,968,1000,32,"[855, 623, 631, 658]"
128,973,1000,27,"[966, 633, 657, 676, 271, 699]"
129,977,1000,23,"[720, 288, 682, 703, 759, 776]"
130,993,1000,7,"[724, 783, 61, 227]"
131,972,1000,28,"[713, 791, 253, 418]"
132,991,1000,9,"[462, 893, 437, 110, 226]"
133,972,1000,28,"[387, 743, 251, 799, 3, 817]"
134,993,1000,7,"[840, 911, 492, 453, 497]"
135,967,1000,33,"[647, 650, 674, 915]"
136,975,1000,25,"[696, 936, 602, 439, 469]"
137,992,1000,8,"[494, 548, 839]"
138,983,1000,17,"[561, 867, 261, 943]"
139,989,1000,11,"[847, 272, 957, 879, 522, 779]"
140,993,1000,7,"[317, 796, 662, 924, 945]"
141,957,1000,43,"[581, 612]"
142,979,1000,21,"[890, 907, 939]"
143,967,1000,33,"[845, 865, 200, 300]"
144,997,1000,3,"[328, 214, 983, 408, 425]"
145,978,1000,22,"[441, 249, 947, 664]"
146,979,1000,21,"[679, 858, 891, 207, 579]"
147,963,1000,37,"[205, 755, 766, 789, 617]"
148,966,1000,34,"[910, 819]"
149,968,1000,32,"[365, 248, 263, 829, 872]"
150,984,1000,16,"[660, 937, 849, 704]"
151,968,1000,32,"[708, 735, 761, 562]"
152,960,1000,40,"[574, 886, 898]"
153,986,1000,14,"[994, 925, 672, 851]"
154,965,1000,35,"[717, 232, 262, 992]"
155,992,1000,8,"[964, 610, 770, 811]"
156,999,1000,1,"[995, 490, 502, 180, 843, 873]"
157,968,1000,32,"[887, 182, 326, 901]"
158,976,1000,24,"[544, 733, 201, 224, 780]"
159,974,1000,26,"[802, 813, 844, 931, 442]"
160,997,1000,3,"[206, 675, 697]"
161,961,1000,39,"[690, 638, 654, 684]"
162,997,1000,3,"[693, 231, 740, 975]"
163,982,1000,18,"[639, 363, 406, 575, 346, 370]"
164,993,1000,7,"[391, 701, 723, 794]"
165,994,1000,6,"[818, 892, 714, 926, 948, 774]"
166,996,1000,4,"[737, 355, 781]"
167,995,1000,5,"[296, 793, 881, 904, 918]"
168,965,1000,35,"[942, 916]"
169,986,1000,14,"[673, 933, 785, 959]"
170,980,1000,20,"[569, 698, 691, 719]"
171,996,1000,4,"[806, 917, 940, 965, 216, 247]"
172,972,1000,28,"[456, 221, 238, 250, 322]"
173,983,1000,17,"[368, 835, 862, 848]"
174,979,1000,21,"[908, 750, 183, 449, 894]"
175,994,1000,6,"[694, 557, 438, 447, 471]"
176,984,1000,16,"[269, 778, 955, 659]"
177,975,1000,25,"[64, 208]"
178,990,1000,10,"[528, 712]"
179,995,1000,5,"[729, 969, 782]"
180,991,1000,9,"[604, 804, 618, 987, 547]"
181,986,1000,14,"[831, 671, 489]"
182,999,1000,1,"[930, 239, 644, 661]"
183,978,1000,22,"[753, 385]"
184,989,1000,11,"[305, 850, 316]"
185,985,1000,15,"[953, 46, 968, 998]"
186,977,1000,23,"[289, 725, 906]"
187,982,1000,18,"[922, 319]"
188,993,1000,7,"[652, 219, 982, 366]"
189,990,1000,10,"[999, 352, 376, 312, 51]"
190,993,1000,7,"[252, 285, 944, 8, 32]"
191,989,1000,11,"[571, 805, 47, 407]"
192,971,1000,29,"[980, 801, 419]"
193,978,1000,22,"[824, 834, 267]"
194,992,1000,8,"[896, 828]"
195,970,1000,30,"[568, 457, 483]"
196,996,1000,4,"[209, 950, 5, 912, 415]"
197,978,1000,22,"[184, 202, 109, 274, 332]"
198,985,1000,15,"[54, 702, 949, 952, 784, 803, 981]"
199,993,1000,7,"[739, 997, 572, 340, 348]"
200,983,1000,17,"[369, 546, 129, 461, 480]"
201,990,1000,10,"[878, 580, 591, 68, 590, 196]"
202,993,1000,7,"[978, 521, 763, 768]"
203,983,1000,17,"[876, 986, 414, 18, 193]"
204,984,1000,16,"[874, 993, 10, 395]"
205,994,1000,6,"[241, 705, 403, 292, 310]"
206,983,1000,17,"[361, 432, 342]"
207,989,1000,11,"[777, 877, 861, 430]"
208,988,1000,12,"[107, 730, 643, 663, 188]"
209,988,1000,12,"[710, 56, 65, 427]"
210,995,1000,5,"[412, 86, 534, 559, 991, 349, 688]"
211,996,1000,4,"[30, 721, 734]"
212,986,1000,14,"[756, 726, 460, 741, 606, 552]"
213,999,1000,1,"[853, 841, 390, 516, 990]"
214,989,1000,11,"[902, 814, 745, 836]"
215,999,1000,1,"[284, 545, 821, 76, 856]"
216,987,1000,13,"[563, 882, 160, 16, 905]"
217,991,1000,9,"[240, 394, 555, 889, 311]"
218,985,1000,15,"[870, 808, 515, 642, 31]"
219,993,1000,7,"[832, 989, 626, 377]"
220,985,1000,15,"[760, 464, 74, 960, 246]"
221,998,1000,2,"[599, 833, 14, 45, 63, 899, 709]"
222,999,1000,1,"[444, 772, 6, 537, 815]"
223,981,1000,19,"[336, 136, 767, 491, 646]"
224,986,1000,14,"[655, 501, 228, 512]"
225,990,1000,10,"[996, 932, 301, 327, 378]"
226,983,1000,17,"[154, 398, 350, 875, 715]"
227,993,1000,7,"[752, 77]"
228,996,1000,4,"[666, 87, 600]"
229,983,1000,17,"[747, 181, 988, 852, 421]"
230,983,1000,17,"[860, 230]"
231,995,1000,5,"[472, 749, 689, 869, 210, 279, 670, 938]"
232,989,1000,11,"[718, 609, 636, 979, 692, 868]"
233,981,1000,19,"[934, 468, 742, 634, 775, 863, 738]"
234,986,1000,14,"[388, 900, 611, 678, 195, 695]"
