Task,Station,Time
352,36,84
435,37,163
369,37,181
397,37,40
425,37,38
441,37,123
223,37,21
235,37,207
721,37,106
742,37,99
752,38,96
763,38,122
765,38,237
793,38,129
17,38,177
430,38,140
774,38,85
790,39,79
805,39,53
832,39,117
834,39,106
848,39,360
354,39,108
370,39,165
387,40,96
811,40,21
815,40,89
96,40,182
121,40,150
132,40,57
575,40,32
600,40,90
615,40,134
110,40,130
386,41,128
92,41,117
68,41,211
122,41,153
149,41,36
168,41,110
186,41,226
590,42,165
195,42,182
629,42,230
401,42,125
421,42,87
51,42,190
276,43,212
463,43,145
473,43,158
310,43,120
315,43,90
494,43,96
450,43,137
472,44,35
504,44,72
152,44,269
3,44,84
440,44,165
366,44,87
161,44,251
591,45,61
170,45,86
385,45,196
647,45,31
485,45,43
411,45,76
30,45,147
445,45,132
448,45,211
449,46,85
864,46,113
886,46,67
906,46,29
921,46,127
520,46,128
771,46,105
788,46,275
373,46,62
395,47,166
512,47,52
799,47,75
830,47,145
837,47,118
334,47,269
428,47,165
389,48,84
858,48,54
867,48,207
454,48,346
894,48,59
910,48,158
356,48,82
927,49,44
383,49,91
471,49,133
814,49,23
817,49,177
845,49,69
854,49,80
878,49,56
898,49,48
904,49,61
918,49,73
943,49,51
960,49,86
987,50,156
50,50,174
476,50,65
187,50,107
888,50,270
720,50,194
780,51,142
908,51,130
929,51,49
316,51,150
340,51,43
351,51,272
304,51,151
558,51,60
580,52,59
188,52,75
208,52,179
601,52,80
18,52,48
676,52,102
584,52,147
701,52,81
726,52,213
34,53,106
738,53,135
756,53,60
778,53,86
242,53,65
270,53,205
282,53,218
192,53,100
207,54,89
232,54,42
248,54,64
621,54,178
636,54,140
497,54,22
515,54,145
513,54,138
89,54,154
107,55,65
39,55,117
313,55,67
326,55,130
234,55,148
249,55,179
716,55,181
922,55,111
749,56,58
950,56,37
969,56,120
433,56,179
488,56,43
505,56,160
418,56,76
667,56,117
693,56,206
724,57,328
741,57,217
125,57,125
143,57,166
913,57,55
925,57,105
947,58,106
971,58,144
755,58,179
775,58,66
789,58,155
539,58,103
547,58,209
914,59,109
561,59,232
637,59,116
659,59,142
680,59,160
84,59,43
111,59,47
126,59,130
405,60,76
146,60,140
710,60,67
745,60,182
762,60,191
770,60,59
794,60,163
798,60,97
829,61,131
820,61,191
836,61,117
669,61,251
784,61,144
807,61,161
825,62,39
690,62,132
728,62,55
748,62,308
753,62,33
767,62,204
792,62,24
808,62,195
821,63,68
839,63,134
279,63,270
305,63,366
671,63,159
700,64,82
181,64,215
379,64,234
399,64,166
572,64,37
612,64,154
709,64,89
747,65,116
620,65,141
633,65,123
751,65,249
736,65,205
761,65,132
265,66,254
359,66,136
371,66,154
396,66,252
966,66,172
292,67,103
974,67,180
193,67,94
883,67,237
900,67,73
810,67,290
816,68,37
827,68,140
841,68,178
859,68,152
882,68,113
323,68,92
332,68,106
380,68,40
392,68,140
420,69,86
442,69,123
880,69,243
787,69,116
585,69,144
251,69,85
262,69,192
481,70,133
593,70,88
563,70,88
278,70,148
611,70,246
626,70,38
634,70,128
661,70,108
686,71,46
218,71,247
431,71,90
131,71,204
139,71,267
216,71,136
159,72,51
783,72,143
275,72,96
801,72,212
831,72,37
847,72,253
331,72,203
308,73,53
362,73,80
556,73,60
853,73,122
870,73,145
891,73,115
899,73,43
916,73,104
939,73,238
157,73,22
180,74,49
970,74,280
452,74,141
400,74,60
416,74,196
717,74,271
134,75,133
81,75,317
404,75,22
514,75,137
529,75,177
48,75,198
510,76,154
453,76,80
480,76,139
846,76,136
862,76,248
499,76,91
523,76,137
879,77,94
525,77,181
543,77,179
560,77,138
164,77,80
172,77,119
935,77,188
958,78,94
877,78,189
835,78,288
890,78,114
459,78,304
912,79,73
466,79,154
861,79,183
28,79,197
876,79,302
893,79,81
863,80,50
903,80,239
403,80,194
833,80,58
915,80,86
933,80,343
953,81,141
182,81,161
203,81,162
849,81,136
866,81,248
718,81,26
946,81,113
744,82,30
967,82,39
562,82,79
574,82,25
599,82,259
178,82,405
377,82,158
530,83,48
902,83,130
962,83,293
406,83,327
458,83,60
409,83,124
189,84,113
651,84,129
679,84,93
419,84,147
776,84,259
857,84,60
868,84,133
733,84,51
757,85,28
179,85,235
202,85,123
695,85,293
923,85,137
606,85,47
618,85,133
631,86,94
712,86,158
739,86,119
300,86,269
682,86,101
42,86,244
657,87,61
99,87,133
52,87,179
173,87,61
382,87,117
140,87,84
6,87,168
154,87,179
204,88,30
394,88,63
5,88,66
153,88,254
4,88,107
93,88,284
171,88,110
196,88,82
635,89,43
822,89,58
623,89,293
951,89,274
964,89,183
980,89,135
860,90,40
997,90,182
391,90,218
479,90,144
740,90,192
754,90,171
804,90,42
826,91,94
758,91,95
769,91,77
797,91,69
812,91,103
568,91,223
924,91,91
936,91,245
594,92,32
972,92,27
981,92,320
995,92,111
137,92,127
628,92,115
892,92,251
176,93,65
533,93,71
949,93,76
959,93,61
942,93,67
963,93,65
979,93,76
528,93,111
183,93,139
215,93,252
956,94,99
920,94,142
268,94,154
289,94,85
926,94,288
940,94,131
616,94,98
641,95,63
644,95,20
663,95,76
687,95,142
840,95,97
565,95,268
919,95,100
945,95,216
199,96,149
653,96,92
683,96,300
376,96,121
390,96,187
965,96,128
973,97,21
737,97,64
147,97,172
166,97,226
855,97,114
264,97,34
283,97,63
911,97,294
346,98,30
932,98,156
464,98,386
482,98,196
487,98,171
381,98,44
294,99,70
491,99,172
508,99,60
536,99,303
197,99,293
108,99,94
668,100,109
60,100,221
691,100,65
518,100,168
307,100,264
455,100,156
842,101,23
851,101,66
501,101,67
211,101,154
931,101,404
23,101,273
225,102,34
252,102,89
934,102,121
163,102,263
40,102,102
329,102,139
699,102,250
729,103,68
348,103,151
367,103,43
83,103,189
952,103,211
361,103,47
993,103,276
374,104,79
408,104,70
581,104,106
38,104,229
996,104,297
288,104,201
375,105,65
500,105,132
517,105,234
578,105,108
604,105,107
662,105,52
681,105,283
706,106,32
795,106,81
41,106,142
64,106,58
260,106,39
281,106,55
333,106,130
957,106,36
874,106,301
298,106,109
398,107,61
88,107,41
782,107,172
613,107,119
622,107,122
638,107,100
844,107,113
828,107,61
838,107,106
856,107,88
976,108,66
422,108,121
478,108,112
486,108,162
802,108,97
349,108,134
417,108,295
287,109,36
582,109,38
603,109,154
875,109,96
538,109,144
760,109,118
649,109,96
678,109,225
989,109,84
723,110,24
977,110,34
112,110,58
791,110,177
320,110,105
872,110,88
427,110,309
465,110,193
605,111,38
335,111,161
675,111,77
673,111,99
984,111,139
1000,111,25
895,111,107
246,111,179
571,111,165
983,112,353
999,112,75
941,112,59
130,112,230
337,112,97
625,112,167
509,113,54
239,113,30
988,113,103
746,113,207
378,113,210
990,113,83
986,113,227
698,113,65
598,114,71
708,114,126
884,114,237
909,114,221
928,114,97
785,114,136
410,114,97
648,115,62
443,115,123
975,115,87
608,115,165
624,115,40
640,115,193
342,115,309
955,116,45
881,116,135
897,116,32
345,116,185
766,116,132
643,116,90
759,116,28
777,116,101
796,116,21
632,116,117
660,116,104
688,117,236
991,117,104
185,117,144
566,117,86
462,117,207
247,117,216
205,118,107
992,118,162
423,118,78
526,118,94
299,118,132
259,118,99
162,118,153
318,118,166
284,119,27
961,119,45
495,119,46
444,119,114
806,119,51
128,119,156
144,119,289
301,119,267
998,120,247
229,120,116
703,120,126
412,120,218
353,120,144
674,120,133
692,121,32
436,121,358
198,121,172
477,121,159
76,121,267
537,122,220
343,122,177
869,122,147
123,122,55
743,122,40
240,122,152
587,122,64
944,122,135
321,123,30
82,123,111
727,123,104
567,123,71
557,123,150
722,123,64
330,123,139
697,123,162
684,123,161
713,124,23
711,124,34
360,124,119
77,124,187
102,124,134
702,124,157
725,124,46
446,124,115
145,124,179
954,125,29
704,125,133
521,125,225
732,125,263
852,125,140
685,125,197
15,126,22
694,126,88
253,126,272
579,126,125
35,126,97
588,126,178
885,126,182
905,126,34
930,127,172
44,127,104
639,127,205
347,127,81
734,127,113
407,127,193
312,127,125
36,128,24
532,128,34
426,128,116
85,128,163
818,128,95
938,128,90
730,128,140
506,128,57
583,128,274
602,129,50
823,129,35
978,129,62
650,129,103
985,129,65
325,129,56
731,129,42
948,129,212
907,129,111
150,129,252
656,130,240
887,130,48
809,130,59
296,130,215
642,130,219
652,130,209
824,131,37
873,131,37
803,131,81
672,131,380
596,131,172
627,131,284
586,132,21
779,132,119
549,132,145
772,132,314
522,132,83
607,132,304
917,133,83
871,133,82
551,133,48
424,133,148
434,133,214
670,133,152
773,133,147
705,133,121
516,134,58
350,134,130
227,134,121
220,134,260
937,134,203
715,134,212
489,135,37
654,135,29
460,135,24
658,135,60
968,135,48
714,135,276
266,135,150
889,135,208
768,135,50
781,135,34
309,135,75
982,136,41
32,136,148
994,136,151
813,136,364
492,136,282
