Task,Station,Time
608,148,483
642,149,375
441,149,515
261,150,512
285,150,482
679,151,302
646,151,638
365,152,392
702,152,575
330,153,453
720,153,524
743,154,525
757,154,359
360,155,710
4,156,285
740,156,464
756,157,488
3,157,437
381,158,564
337,158,427
776,159,546
937,159,447
953,160,713
118,161,619
692,162,222
709,162,580
654,163,547
886,164,482
431,164,459
457,165,627
467,166,537
811,167,440
826,167,536
842,168,558
860,169,527
884,170,621
705,171,563
733,172,630
481,173,512
907,173,429
919,174,496
666,174,496
204,175,473
222,175,519
42,176,650
183,177,446
186,177,518
723,178,457
496,178,530
506,179,366
527,179,576
687,180,410
546,180,568
205,181,470
437,181,516
479,182,688
489,183,638
565,184,760
551,185,495
579,185,504
583,186,478
251,186,519
263,187,453
584,187,535
616,188,238
629,188,263
649,188,400
673,189,280
689,189,554
298,190,486
318,190,505
713,191,349
328,191,606
336,192,459
736,192,519
742,193,406
696,193,550
754,194,330
153,194,259
774,194,363
792,195,262
825,195,532
843,196,576
869,196,416
874,197,679
434,198,753
746,199,449
783,199,510
451,200,381
817,200,574
466,201,379
485,201,545
769,202,397
778,202,462
816,203,460
495,203,534
521,204,395
530,204,548
7,205,520
443,205,475
537,206,352
558,206,493
81,207,615
100,208,566
123,209,412
134,209,499
822,210,590
859,211,537
837,211,424
866,212,508
877,212,420
852,213,458
899,213,534
898,214,286
915,214,544
934,215,590
962,216,616
982,217,649
567,217,246
595,218,843
624,219,283
609,219,611
625,220,457
639,220,522
652,221,659
605,222,456
476,222,514
514,223,443
158,223,556
174,224,419
502,224,580
841,225,605
871,226,625
206,227,394
227,227,576
245,228,342
260,228,572
272,229,441
287,229,557
510,230,416
474,230,561
477,231,462
492,231,508
694,232,666
415,233,142
425,233,657
354,234,602
557,235,594
638,236,464
570,236,520
585,237,687
132,238,524
818,238,419
830,239,710
850,240,548
863,240,223
896,241,360
397,241,602
939,242,337
912,242,546
924,243,757
959,244,394
938,244,602
933,245,611
964,246,584
971,246,413
995,247,436
209,247,561
932,248,627
887,249,443
914,249,526
917,250,512
963,250,441
978,251,661
987,252,466
200,252,502
217,253,188
229,253,588
230,254,679
659,255,694
669,256,553
484,256,443
493,257,388
196,257,595
84,258,552
965,258,413
977,259,685
988,260,557
809,260,363
832,261,616
845,261,349
861,262,657
11,263,460
853,263,499
891,264,475
911,264,513
355,265,506
920,265,493
23,266,383
596,266,528
96,267,660
944,268,615
952,268,320
980,269,453
83,269,517
728,270,703
747,271,482
363,271,491
106,272,436
703,272,541
110,273,461
731,273,511
645,274,498
24,274,425
178,275,172
395,275,360
738,275,377
677,276,420
755,276,507
131,277,447
187,277,489
240,278,456
775,278,537
802,279,703
410,280,327
421,280,505
433,281,675
444,282,478
973,282,486
1000,283,417
590,283,569
848,284,473
180,284,526
192,285,590
552,285,298
572,286,442
586,286,478
614,287,662
632,288,500
762,288,480
782,289,669
698,290,260
737,290,581
748,291,808
760,292,499
268,292,474
981,293,264
296,293,589
469,294,485
319,294,511
997,295,489
232,295,504
252,296,656
685,297,476
834,297,481
865,298,388
545,298,592
266,299,432
878,299,526
566,300,406
286,300,579
304,301,416
902,301,559
929,302,618
946,303,449
955,303,509
883,304,776
701,305,507
712,305,427
729,306,432
346,306,552
379,307,658
199,308,467
930,308,500
954,309,676
975,310,607
329,310,392
343,311,603
571,311,318
588,312,392
314,312,573
943,313,643
619,314,667
505,315,410
966,315,587
103,316,475
491,316,503
513,317,446
276,317,549
317,318,621
212,319,438
517,319,555
406,320,797
541,321,583
416,321,416
439,322,546
607,322,453
810,323,410
643,323,587
957,324,498
511,324,481
547,325,407
175,325,591
536,326,384
194,326,612
561,327,436
173,327,556
108,328,490
371,328,510
388,329,436
725,329,562
749,330,726
487,331,402
504,331,549
515,332,430
535,332,532
559,333,388
402,333,604
202,334,411
208,334,575
207,335,290
408,335,636
289,336,498
151,336,477
159,337,417
958,337,580
968,338,336
974,338,639
494,339,427
522,339,408
538,340,526
560,340,403
835,341,453
857,341,527
563,342,452
893,342,544
838,343,518
160,343,467
181,344,435
903,344,554
501,345,322
519,345,434
636,346,379
540,346,611
359,347,472
951,347,452
976,348,309
573,348,673
172,349,288
189,349,619
16,350,349
947,350,638
281,351,415
10,351,577
772,352,471
858,352,464
801,353,374
721,353,626
739,354,546
771,354,321
781,355,441
876,355,559
635,356,769
127,357,750
145,358,525
428,358,453
581,359,385
452,359,601
401,360,715
916,361,410
411,361,586
936,362,391
436,362,601
201,363,529
577,363,412
473,364,349
587,364,649
282,365,144
806,365,660
107,366,408
322,366,551
804,367,435
691,367,525
316,368,486
793,368,497
185,369,425
798,369,504
648,370,442
610,370,506
828,371,414
279,371,505
759,372,358
303,372,630
327,373,497
254,373,488
829,374,389
631,374,588
661,375,388
325,375,587
350,376,747
375,377,471
509,377,528
534,378,442
948,378,462
482,379,443
499,379,419
526,380,490
430,380,505
797,381,364
374,381,629
606,382,464
13,382,445
555,383,362
751,383,625
550,384,327
150,384,673
718,385,524
671,385,433
690,386,446
310,386,501
744,387,360
726,387,629
633,388,462
870,388,538
655,389,558
592,389,387
612,390,348
665,390,646
684,391,461
412,391,513
849,392,346
116,392,647
767,393,435
647,393,562
753,394,391
284,394,593
627,395,349
686,395,643
190,396,276
94,396,668
985,397,411
815,397,576
827,398,376
288,398,613
779,399,575
839,399,394
855,400,319
940,400,659
490,401,365
508,401,428
453,402,734
461,403,264
533,403,704
591,404,651
765,404,344
777,405,775
819,406,315
543,406,660
660,407,312
364,407,655
248,408,558
299,408,404
302,409,345
125,409,651
795,410,418
269,410,581
376,411,439
294,411,556
578,412,512
620,412,459
76,413,339
634,413,641
184,414,451
140,414,491
220,415,372
237,415,532
719,416,835
967,417,254
714,417,634
622,418,419
983,418,551
274,419,498
41,419,468
812,420,394
292,420,590
594,421,266
653,421,677
909,422,297
219,422,630
597,423,575
523,423,416
927,424,391
539,424,598
74,425,364
856,425,627
897,426,343
890,426,620
149,427,547
191,427,427
210,428,918
941,429,673
681,429,316
711,430,543
672,430,441
693,431,245
532,431,721
994,432,470
683,432,510
717,433,463
846,433,536
864,434,265
885,434,656
295,435,470
112,435,517
707,436,464
447,436,530
999,437,517
255,437,476
271,438,364
882,438,625
894,439,331
589,439,665
246,440,399
867,440,412
880,440,186
901,441,280
307,441,683
326,442,488
905,442,491
872,443,430
928,443,542
674,444,429
613,444,539
986,445,467
956,445,503
258,446,471
280,446,522
305,447,417
40,447,544
520,448,482
542,448,507
32,449,252
340,449,715
569,450,288
764,450,620
95,451,475
787,451,514
600,452,419
603,452,546
216,453,387
231,453,595
483,454,533
768,454,414
786,455,443
630,455,554
593,456,472
455,456,516
950,457,404
349,457,584
113,458,302
373,458,674
369,459,377
393,459,618
960,460,375
404,460,583
420,461,427
468,461,547
682,462,436
892,462,533
708,463,427
148,463,512
651,464,205
195,464,769
213,465,497
735,465,492
788,466,293
750,466,658
879,467,465
990,467,502
144,468,376
854,468,605
881,469,404
700,469,594
972,470,343
741,470,643
157,471,415
773,471,579
805,472,316
352,472,666
368,473,388
472,473,592
486,474,395
831,474,572
820,475,465
847,475,508
429,476,315
454,476,522
348,477,410
553,477,547
249,478,152
961,478,692
895,479,414
836,479,539
503,480,241
637,480,688
945,481,510
794,481,483
358,482,420
796,482,533
904,483,406
676,483,586
727,484,356
680,484,625
215,485,522
979,485,451
291,486,242
142,486,645
763,487,489
79,487,484
758,488,335
14,488,650
998,489,300
224,489,629
488,490,338
253,490,621
791,491,228
265,491,650
913,492,473
161,492,499
114,493,442
498,493,547
626,494,502
813,494,498
840,495,356
918,495,614
770,496,330
306,496,649
922,497,487
803,497,496
618,498,577
664,498,399
688,499,467
39,499,527
992,500,330
117,500,668
176,501,458
264,501,513
935,502,339
996,502,612
333,503,461
942,503,529
104,504,345
275,504,633
722,505,385
766,505,584
699,506,393
458,506,585
234,507,781
799,508,314
36,508,679
139,509,437
54,509,549
283,510,470
235,510,460
193,511,236
710,511,682
715,512,392
341,512,591
75,513,419
525,513,572
278,514,441
575,514,546
615,515,405
102,515,574
716,516,230
315,516,676
704,517,453
126,517,533
921,518,495
394,518,475
446,519,366
549,519,620
910,520,228
800,520,704
644,521,401
824,521,597
518,522,887
516,523,480
531,523,483
449,524,305
98,524,661
790,525,548
370,525,383
391,526,502
9,526,481
969,527,435
656,527,531
122,528,340
906,528,652
129,529,528
300,529,451
267,530,239
332,530,668
598,531,460
247,531,521
238,532,137
949,532,800
101,533,449
780,533,482
250,534,425
21,534,574
128,535,236
931,535,628
380,536,414
993,536,563
675,537,336
270,537,594
752,538,486
228,538,476
182,539,211
807,539,774
814,540,223
470,540,774
888,541,381
601,541,560
991,542,451
667,542,530
908,543,420
784,543,512
851,544,486
923,544,497
351,545,405
462,545,587
862,546,502
833,546,459
889,547,346
970,547,625
141,548,420
345,548,574
362,549,326
574,549,645
378,550,523
926,550,403
724,551,302
984,551,689
512,552,498
339,552,479
138,553,344
989,553,641
463,554,348
868,554,523
734,555,282
464,555,655
259,556,77
177,556,292
544,556,555
623,557,498
400,557,490
789,558,142
582,558,191
808,558,615
