Station,Load,Capacity,Idle,Tasks
72,936,1000,64,"[735, 756, 778, 792, 780, 749]"
73,983,1000,17,"[793, 801, 811, 830, 824, 772, 715]"
74,935,1000,65,"[733, 739, 730, 806, 759, 608, 624]"
75,977,1000,23,"[620, 646, 683, 700, 719, 726, 734, 760]"
76,985,1000,15,"[742, 754, 761, 755, 771, 785, 751, 676]"
77,1000,1000,0,"[703, 711, 645, 403, 415, 341]"
78,944,1000,56,"[354, 365, 376, 388, 406, 418]"
79,996,1000,4,"[434, 427, 448, 453, 471, 491, 238]"
80,951,1000,49,"[356, 361, 452, 487, 467]"
81,997,1000,3,"[488, 458, 478, 501, 479, 506, 496, 486, 507, 476]"
82,998,1000,2,"[526, 539, 520, 541, 518, 531, 474, 548]"
83,985,1000,15,"[565, 503, 498, 591, 529, 516]"
84,991,1000,9,"[480, 511, 513, 630, 656, 686, 524]"
85,984,1000,16,"[668, 658, 544, 568, 669, 701, 693, 492]"
86,997,1000,3,"[725, 510, 519, 547, 666, 563]"
87,974,1000,26,"[502, 481, 665, 477, 505, 522]"
88,969,1000,31,"[540, 556, 537, 530, 554, 581, 691]"
89,968,1000,32,"[660, 664, 657, 704, 717, 698, 723]"
90,980,1000,20,"[738, 732, 750, 736, 528, 549, 577, 588]"
91,977,1000,23,"[572, 596, 576, 574, 602, 606]"
92,983,1000,17,"[575, 569, 598, 625, 640, 679]"
93,986,1000,14,"[684, 654, 600, 612, 728, 762]"
94,979,1000,21,"[745, 748, 779, 798, 758, 595]"
95,995,1000,5,"[776, 797, 777, 770, 746, 796, 622, 643, 789, 799]"
96,998,1000,2,"[803, 791, 813, 825, 642, 687, 800, 810, 823]"
97,993,1000,7,"[821, 849, 868, 880, 896, 927, 941, 930, 820]"
98,999,1000,1,"[954, 818, 835, 842, 865, 833, 571, 724]"
99,989,1000,11,"[852, 862, 874, 593, 864, 886, 909, 775, 573]"
100,984,1000,16,"[786, 809, 846, 699, 718, 714]"
101,987,1000,13,"[727, 744, 768, 766, 763, 788, 790, 765, 764]"
102,968,1000,32,"[767, 787, 808, 816, 822, 854]"
103,967,1000,33,"[856, 834, 847, 863, 890, 879, 889, 898, 850]"
104,982,1000,18,"[860, 870, 877, 905, 903, 925, 929, 918, 773]"
105,987,1000,13,"[782, 794, 899, 920, 914, 940, 570]"
106,988,1000,12,"[926, 916, 592, 614, 636, 637, 635, 632]"
107,994,1000,6,"[633, 655, 634, 720, 747, 694, 561]"
108,994,1000,6,"[583, 603, 627, 599, 619, 648, 644, 650, 688, 678]"
109,976,1000,24,"[639, 623, 585, 605, 621, 638, 832, 848]"
110,983,1000,17,"[844, 871, 855, 891, 626]"
111,1000,1000,0,"[906, 881, 875, 861, 610, 907]"
112,971,1000,29,"[616, 647, 618, 915, 942, 867]"
113,996,1000,4,"[957, 947, 943, 953, 945, 970, 682, 932]"
114,991,1000,9,"[969, 949, 971, 991, 994, 966, 628, 649]"
115,997,1000,3,"[680, 993, 805, 659, 689, 956]"
116,966,1000,34,"[769, 781, 545, 551, 553, 584, 580, 802]"
117,984,1000,16,"[814, 587, 828, 841, 662, 753, 774, 795, 812]"
118,981,1000,19,"[826, 839, 831, 836, 804, 837, 958, 783]"
119,977,1000,23,"[964, 661, 707, 709, 743, 807]"
120,984,1000,16,"[815, 829, 819, 817, 840, 838, 853, 851]"
121,970,1000,30,"[475, 504, 663, 667, 706, 961]"
122,976,1000,24,"[866, 884, 908, 923, 894, 550]"
123,981,1000,19,"[924, 936, 946, 939, 951, 955, 948, 952, 973]"
124,977,1000,23,"[985, 967, 972, 984, 976, 968, 590]"
125,984,1000,16,"[597, 895, 872, 892, 525, 784]"
126,982,1000,18,"[535, 562, 589, 996, 604, 629, 857]"
127,983,1000,17,"[651, 888, 911, 913, 878, 893, 922, 859]"
128,993,1000,7,"[887, 904, 876, 900, 928, 934, 944]"
129,981,1000,19,"[962, 983, 979, 981, 988, 1000, 933, 959]"
130,977,1000,23,"[937, 975, 986, 982]"
131,954,1000,46,"[995, 980, 885, 897, 917, 901, 902, 921]"
132,941,1000,59,"[938, 965, 998, 960, 963, 997, 978]"
133,993,1000,7,"[931, 950, 935, 883, 910, 912, 843, 987, 919]"
134,934,1000,66,"[977, 974, 990, 992, 999]"
135,981,1000,19,"[873, 127, 148, 160, 149, 157, 140]"
136,961,1000,39,"[436, 455, 457, 485, 454, 989, 456]"
137,986,1000,14,"[827, 845, 493, 869, 882, 858, 176]"
