Task,Station,Time
601,96,124
95,96,81
393,96,195
712,97,53
172,97,87
828,97,261
360,97,247
297,97,55
312,97,89
330,97,133
340,97,69
96,98,52
812,98,132
737,98,126
746,98,173
732,98,255
524,98,94
983,98,66
811,98,86
22,99,34
395,99,63
981,99,162
635,99,115
243,99,104
844,99,163
861,99,189
527,99,160
564,100,43
882,100,171
669,100,55
839,100,143
874,100,171
819,100,123
484,100,213
521,100,71
528,101,111
563,101,121
851,101,37
872,101,113
898,101,89
912,101,62
939,101,173
556,101,91
252,101,198
997,102,38
425,102,64
460,102,114
418,102,148
37,102,214
693,102,107
522,102,115
716,102,198
281,103,57
239,103,114
834,103,205
862,103,95
841,103,173
508,103,199
857,103,154
645,104,24
887,104,151
660,104,185
667,104,94
942,104,79
672,104,21
686,104,112
571,104,146
242,104,171
577,105,28
280,105,102
290,105,204
335,105,76
800,105,208
519,105,152
586,105,217
604,106,63
867,106,64
699,106,65
651,106,197
679,106,159
119,106,51
20,106,110
557,106,279
618,107,33
529,107,128
652,107,71
748,107,98
648,107,195
626,107,133
138,107,338
696,108,29
864,108,85
975,108,51
710,108,159
897,108,170
849,108,100
919,108,160
982,108,228
298,109,148
607,109,133
638,109,123
990,109,185
754,109,146
852,109,253
636,110,32
99,110,62
885,110,251
374,110,110
840,110,133
595,110,198
124,110,204
60,111,66
611,111,122
597,111,302
377,111,171
228,111,226
61,111,104
542,112,86
695,112,185
731,112,192
391,112,207
537,112,230
523,112,96
532,113,39
678,113,173
956,113,226
415,113,83
344,113,49
995,113,226
417,113,126
436,113,77
229,114,47
843,114,144
354,114,120
397,114,202
957,114,333
308,114,149
682,115,219
952,115,196
251,115,143
216,115,268
225,115,168
292,116,39
540,116,100
655,116,133
249,116,197
81,116,191
295,116,216
944,116,121
963,117,95
538,117,79
359,117,106
181,117,72
998,117,149
447,117,187
698,117,76
740,117,223
879,118,45
293,118,49
311,118,190
904,118,78
373,118,161
257,118,132
518,118,210
918,118,45
926,118,82
496,119,66
294,119,115
707,119,87
305,119,135
413,119,186
434,119,114
871,119,89
730,119,23
744,119,179
439,120,62
98,120,159
512,120,154
725,120,214
753,120,112
763,120,157
650,120,139
394,121,102
258,121,76
688,121,194
888,121,40
543,121,188
639,121,198
339,121,194
357,122,24
261,122,56
13,122,140
263,122,206
971,122,178
719,122,83
544,122,81
691,122,132
794,122,95
937,123,186
739,123,172
513,123,81
382,123,128
266,123,141
535,123,154
549,123,131
274,124,39
278,124,118
987,124,360
387,124,131
984,124,138
869,124,194
954,125,25
994,125,37
16,125,194
829,125,121
623,125,189
435,125,101
400,125,87
821,125,73
317,125,171
57,126,144
87,126,148
721,126,71
774,126,202
785,126,228
708,126,203
665,127,21
666,127,46
307,127,43
426,127,167
158,127,130
245,127,119
720,127,62
756,127,122
509,127,56
605,127,99
579,127,134
770,128,31
999,128,101
288,128,158
536,128,156
925,128,158
643,128,200
208,128,195
182,129,34
233,129,82
850,129,246
854,129,254
881,129,116
910,129,265
951,130,24
583,130,75
226,130,184
637,130,246
495,130,222
649,130,126
899,130,51
76,130,65
348,131,235
550,131,244
658,131,198
501,131,45
630,131,68
703,131,196
313,132,85
486,132,97
598,132,73
250,132,61
825,132,288
863,132,211
836,132,170
675,133,24
410,133,105
474,133,37
8,133,186
627,133,144
608,133,90
668,133,60
11,133,55
32,133,129
616,133,104
903,133,61
977,134,73
561,134,94
349,134,315
884,134,235
629,134,272
817,135,159
621,135,175
670,135,125
877,135,226
617,135,153
890,135,143
277,136,174
117,136,279
255,136,169
530,136,202
988,136,168
986,137,25
467,137,63
227,137,263
50,137,108
895,137,137
390,137,177
692,137,122
497,137,99
254,138,23
510,138,172
726,138,114
924,138,101
304,138,340
173,138,131
615,138,67
830,138,46
