Task,Station,Time
751,75,506
805,76,515
624,76,445
649,77,113
747,77,350
182,77,461
42,77,44
68,78,280
193,78,459
202,78,234
763,79,505
708,79,429
73,80,77
820,80,191
772,80,237
776,80,273
791,80,139
841,81,79
809,81,36
821,81,161
865,81,444
418,81,269
449,82,252
886,82,572
464,82,136
476,83,27
314,83,252
330,83,162
356,83,29
491,83,269
365,83,228
27,84,123
378,84,269
915,84,261
932,84,276
966,85,190
930,85,79
949,85,245
837,85,453
259,86,160
373,86,505
387,86,53
411,86,227
419,87,170
323,87,217
230,87,567
337,88,57
322,88,57
242,88,442
94,88,273
37,88,134
257,89,68
542,89,108
431,89,87
430,89,66
149,89,67
128,89,505
45,89,50
154,90,168
258,90,115
234,90,64
563,90,267
593,90,348
958,91,298
619,91,501
630,91,162
650,92,96
845,92,65
873,92,105
888,92,64
927,92,107
944,92,254
961,92,228
972,93,515
347,93,149
447,93,36
452,93,56
473,93,203
507,94,179
518,94,296
559,94,135
393,94,310
565,95,33
410,95,124
428,95,271
592,95,501
599,96,112
436,96,101
460,96,331
475,96,427
517,97,97
537,97,155
489,97,525
587,97,160
488,98,310
370,98,520
555,98,86
562,99,22
377,99,105
437,99,172
450,99,195
358,99,139
359,99,104
529,99,257
600,100,43
469,100,40
620,100,511
591,100,385
638,101,314
603,101,458
421,101,210
637,102,91
657,102,108
876,102,486
896,102,200
440,102,115
919,103,100
684,103,305
704,103,33
716,103,561
463,104,145
728,104,174
757,104,144
771,104,198
775,104,252
802,105,200
107,105,86
21,105,581
238,105,117
268,106,89
29,106,187
61,106,80
1000,106,180
485,106,108
497,106,336
398,107,267
766,107,325
666,107,187
777,107,170
800,108,130
688,108,105
639,108,148
665,108,24
691,108,257
269,108,114
104,108,215
277,109,95
123,109,590
150,109,283
379,110,125
835,110,177
465,110,464
484,110,58
870,110,139
889,111,92
921,111,294
536,111,248
818,111,354
737,112,242
743,112,623
140,112,133
707,113,78
167,113,132
361,113,232
408,113,26
710,113,487
280,114,321
784,114,257
804,114,267
735,114,138
755,115,52
396,115,176
178,115,35
186,115,196
836,115,520
435,116,114
724,116,413
863,116,429
442,117,89
816,117,272
270,117,220
451,117,257
281,117,57
885,117,68
908,118,162
825,118,529
862,118,267
683,119,82
864,119,435
108,119,448
118,120,102
914,120,190
887,120,331
920,120,236
941,120,92
957,121,497
20,121,496
275,122,106
58,122,471
950,122,381
970,123,29
987,123,58
608,123,364
472,123,543
609,124,192
494,124,128
528,124,313
541,124,38
553,124,291
905,125,114
574,125,53
596,125,507
571,125,308
928,126,131
595,126,428
218,126,425
904,127,209
635,127,235
660,127,522
670,128,80
697,128,197
933,128,167
645,128,514
17,129,82
433,129,240
458,129,231
971,129,429
661,130,65
993,130,198
576,130,306
117,130,157
190,130,251
848,131,126
344,131,565
263,131,171
578,131,123
607,132,134
415,132,216
699,132,195
723,132,98
730,132,249
531,132,49
549,132,45
568,133,463
980,133,275
221,133,95
243,133,161
527,134,137
540,134,188
560,134,161
324,134,385
352,134,111
372,135,46
389,135,108
570,135,605
588,135,235
605,136,451
788,136,538
793,137,51
134,137,604
597,137,315
606,138,295
829,138,211
854,138,153
880,138,300
640,139,529
879,139,209
894,139,217
124,140,299
506,140,495
125,140,183
34,141,56
148,141,118
455,141,234
510,141,555
395,142,199
742,142,544
750,142,97
765,142,145
643,143,51
787,143,531
237,143,211
265,143,179
325,144,45
288,144,240
801,144,475
811,144,88
826,144,148
310,145,60
858,145,23
866,145,351
844,145,30
871,145,532
890,146,510
119,146,198
703,146,252
717,147,41
59,147,72
144,147,50
229,147,144
456,147,137
487,147,99
496,147,451
261,148,158
832,148,274
479,148,537
654,149,95
500,149,212
515,149,428
653,149,203
674,149,50
686,150,40
641,150,312
929,150,266
951,150,80
979,150,302
900,151,178
477,151,292
341,151,493
644,152,116
44,152,203
66,152,161
898,152,336
952,152,172
902,153,85
965,153,504
625,153,132
664,153,250
983,154,121
678,154,428
512,154,430
342,155,42
101,155,256
539,155,272
912,155,60
940,155,332
853,156,66
924,156,193
959,156,224
558,156,508
585,157,85
815,157,72
572,157,131
590,157,190
618,157,508
824,158,114
628,158,445
244,158,315
41,158,116
62,159,507
977,159,267
57,159,149
292,159,43
694,159,32
698,160,36
318,160,70
839,160,279
163,160,507
349,160,106
368,161,157
869,161,365
893,161,138
799,161,204
812,161,131
159,162,78
830,162,384
901,162,186
14,162,159
583,162,159
634,163,60
276,163,22
291,163,222
778,163,22
795,163,228
296,163,153
945,163,256
960,163,36
976,164,59
312,164,128
191,164,264
740,164,531
401,165,86
126,165,420
746,165,470
403,166,57
779,166,177
798,166,189
814,166,568
532,167,62
83,167,197
754,167,125
808,167,260
823,167,345
855,168,126
790,168,131
874,168,242
145,168,482
439,169,68
642,169,439
850,169,479
672,170,271
273,170,79
284,170,221
917,170,413
942,171,83
774,171,428
407,171,474
906,172,196
56,172,230
425,172,566
706,173,157
444,173,274
462,173,81
474,173,458
689,174,145
922,174,271
516,174,565
827,175,101
616,175,155
468,175,197
481,175,86
64,175,93
931,175,171
646,175,85
409,175,85
810,176,124
878,176,449
996,176,259
615,176,160
856,177,33
573,177,449
681,177,502
248,178,119
875,178,471
852,178,379
760,179,294
828,179,214
636,179,485
658,180,95
861,180,453
962,180,202
656,180,150
982,180,78
994,181,115
519,181,178
369,181,396
416,181,311
53,182,21
222,182,105
338,182,316
86,182,531
968,183,67
892,183,148
486,183,217
348,183,558
340,184,43
903,184,599
831,184,298
974,184,50
995,185,191
860,185,296
164,185,490
577,186,125
36,186,289
673,186,557
727,187,485
255,187,512
685,188,107
991,188,138
328,188,169
264,188,285
997,188,283
483,189,28
209,189,149
715,189,301
738,189,497
749,190,83
311,190,164
374,190,475
40,190,268
316,191,140
722,191,450
745,191,159
505,191,251
523,192,24
648,192,86
849,192,279
934,192,155
54,192,285
287,192,168
907,193,116
978,193,128
492,193,125
935,193,430
964,193,182
897,194,62
495,194,142
522,194,450
589,194,169
614,194,169
417,195,141
249,195,293
667,195,549
668,196,112
696,196,129
720,196,530
524,196,226
81,197,33
461,197,76
551,197,82
627,197,271
594,197,153
611,197,209
963,197,168
543,198,35
687,198,113
967,198,430
986,198,232
478,198,174
718,199,44
647,199,50
671,199,434
948,199,465
693,200,161
872,200,434
975,200,404
501,201,38
891,201,96
936,201,159
999,201,407
985,201,295
925,202,183
938,202,91
947,202,237
807,202,479
867,203,22
838,203,129
384,203,156
250,203,260
130,203,177
502,203,251
278,204,111
188,204,140
734,204,114
427,204,68
633,204,563
346,205,51
833,205,238
946,205,135
877,205,173
381,205,390
299,206,350
953,206,119
289,206,514
546,207,38
545,207,213
780,207,318
937,207,168
566,207,249
843,208,48
38,208,95
345,208,587
143,208,260
731,209,68
842,209,67
612,209,301
631,209,555
131,210,35
561,210,85
552,210,71
499,210,288
652,210,521
736,211,99
753,211,114
438,211,73
676,211,67
503,211,133
514,211,500
797,212,429
262,212,561
617,213,238
400,213,217
598,213,528
954,214,157
926,214,446
534,214,279
189,214,107
33,215,165
623,215,256
662,215,559
89,216,35
759,216,253
548,216,221
796,216,476
550,217,24
513,217,153
525,217,283
579,217,433
729,217,105
752,218,29
998,218,61
225,218,117
773,218,136
97,218,234
116,218,420
350,219,284
783,219,259
794,219,439
990,220,63
679,220,162
604,220,118
768,220,142
23,220,499
846,221,68
147,221,144
969,221,123
285,221,115
203,221,538
547,222,192
758,222,117
87,222,123
770,222,192
160,222,71
139,222,54
161,222,242
911,223,219
764,223,172
580,223,594
719,224,145
918,224,280
781,224,278
984,224,276
629,225,52
883,225,266
198,225,252
785,225,420
909,226,473
166,226,506
789,227,149
817,227,303
913,227,250
99,227,296
988,228,37
168,228,44
335,228,143
383,228,171
412,228,180
521,228,417
956,229,67
767,229,311
741,229,611
251,230,23
151,230,254
756,230,276
454,230,436
882,231,133
851,231,212
939,231,637
692,232,21
881,232,86
989,232,208
655,232,132
313,232,543
675,233,112
868,233,377
394,233,502
326,234,47
466,234,138
224,234,274
429,234,240
840,234,286
762,235,20
581,235,37
910,235,59
240,235,82
895,235,72
923,235,22
220,235,88
981,235,75
504,235,98
813,235,382
76,235,37
327,235,22
859,236,539
443,236,447
