Task,Station,Time
671,290,470
687,291,656
918,292,518
862,292,462
823,293,274
887,293,714
834,294,473
903,294,473
403,295,412
980,295,580
417,296,629
513,297,433
425,297,562
439,298,490
843,298,452
855,299,603
872,300,810
634,301,468
880,301,491
985,302,433
257,302,559
275,303,421
941,303,577
276,304,615
916,305,571
392,305,382
429,306,505
767,306,430
777,307,480
952,307,515
832,308,458
498,308,535
890,309,428
523,309,550
920,310,327
948,310,672
959,311,408
984,311,542
740,312,414
764,312,519
506,313,298
784,313,658
802,314,446
702,314,538
987,315,428
520,315,536
210,316,486
646,316,488
661,317,585
748,318,423
759,318,566
356,319,633
563,320,422
366,320,514
768,321,475
387,321,504
405,322,423
369,322,544
745,323,307
774,323,639
374,324,407
786,324,587
664,325,653
859,326,598
430,326,387
449,327,680
468,328,554
218,328,384
240,329,588
419,329,372
438,330,639
865,331,648
493,332,440
525,332,528
297,333,423
205,333,522
226,334,641
204,335,481
907,335,473
127,336,493
507,336,499
99,337,492
461,337,502
169,338,363
183,338,553
579,339,457
198,339,536
658,340,364
688,340,547
179,341,457
707,341,542
562,342,414
300,342,586
252,343,478
929,343,515
949,344,493
971,344,416
982,345,756
584,346,665
910,347,699
766,348,668
778,349,447
647,349,550
416,350,620
154,351,414
431,351,583
117,352,635
672,353,722
212,354,457
935,354,536
989,355,486
943,355,504
666,356,372
970,356,561
679,357,437
975,357,552
348,358,663
314,359,620
335,360,480
680,360,491
261,361,493
274,361,507
696,362,329
304,362,620
146,363,435
747,363,565
773,364,713
725,365,481
456,365,510
797,366,378
477,366,608
462,367,687
805,368,668
821,369,471
830,369,501
792,370,396
435,370,588
458,371,655
230,372,490
409,372,509
780,373,352
578,373,642
590,374,453
266,374,507
863,375,480
660,375,519
330,376,762
8,377,435
811,377,565
933,378,638
946,379,755
960,380,652
12,381,677
931,382,553
202,382,437
754,383,404
610,383,590
227,384,423
622,384,570
534,385,405
928,385,585
413,386,710
630,387,676
509,388,488
454,388,487
290,389,424
478,389,535
503,390,424
517,390,544
968,391,628
144,392,498
983,392,470
998,393,429
219,393,526
651,394,463
463,394,503
473,395,478
644,395,489
734,396,685
602,397,398
303,397,596
318,398,607
52,399,412
934,399,579
497,400,421
936,400,578
840,401,316
533,401,604
550,402,719
346,403,509
494,403,482
849,404,390
518,404,609
889,405,335
613,405,642
991,406,462
624,406,530
653,407,418
867,407,582
150,408,684
612,409,642
628,409,347
640,410,297
302,410,558
665,411,495
529,411,504
345,412,675
911,413,469
938,413,529
9,414,391
648,414,607
663,415,621
308,416,415
340,416,577
901,417,678
495,418,626
548,419,493
470,419,504
900,420,348
891,420,633
483,421,378
380,421,611
398,422,425
594,422,562
490,423,470
611,423,519
501,424,333
835,424,626
964,425,569
422,425,388
436,426,409
336,426,588
231,427,730
316,428,418
593,428,578
806,429,411
879,429,584
885,430,368
972,430,627
739,431,435
549,431,557
265,432,466
912,432,527
904,433,409
932,433,545
708,434,438
788,434,514
30,435,389
334,435,611
617,436,724
499,437,691
746,438,671
349,439,400
761,439,590
690,440,545
783,440,432
801,441,500
652,441,473
233,442,383
674,442,612
794,443,695
678,444,366
712,444,621
670,445,526
681,445,417
730,446,347
701,446,651
361,447,473
727,447,518
953,448,346
945,448,646
342,449,472
717,449,516
635,450,459
656,450,533
677,451,484
986,451,505
472,452,411
996,452,573
994,453,414
981,453,547
926,454,804
544,455,409
770,455,517
559,456,682
239,457,299
713,457,697
749,458,778
763,459,445
726,459,550
699,460,481
913,460,519
899,461,437
684,461,563
329,462,221
722,462,714
956,463,498
757,463,493
214,464,439
803,464,561
965,465,294
287,465,669
424,466,428
576,466,544
39,467,494
59,467,502
545,468,406
451,468,589
170,469,335
327,469,632
347,470,415
323,470,585
33,471,326
957,471,664
292,472,416
311,472,535
289,473,401
682,473,521
737,474,471
711,474,525
585,475,287
874,475,686
582,476,367
626,476,631
976,477,444
839,477,543
79,478,401
852,478,592
829,479,441
883,479,540
310,480,374
333,480,583
909,481,390
355,481,600
896,482,374
760,482,623
785,483,355
243,483,645
187,484,306
990,484,651
897,485,550
406,485,429
428,486,303
715,486,634
969,487,348
95,487,644
978,488,366
131,488,631
598,489,288
142,489,692
242,490,373
273,490,609
293,491,345
120,491,616
575,492,473
510,492,513
528,493,319
512,493,621
521,494,309
853,494,685
557,495,223
871,495,740
299,496,388
597,496,608
841,497,296
220,497,696
504,498,350
689,498,636
831,499,495
993,499,494
616,500,420
464,500,551
437,501,320
460,501,601
988,502,484
995,502,514
77,503,330
940,503,665
105,504,479
697,504,515
73,505,194
816,505,246
827,505,559
738,506,456
836,506,543
659,507,410
118,507,549
566,508,371
704,508,586
553,509,288
546,509,702
237,510,436
925,510,564
951,511,439
937,511,441
962,512,374
963,512,621
888,513,450
489,513,548
789,514,326
246,514,556
263,515,293
947,515,682
992,516,453
818,516,533
286,517,231
320,517,720
698,518,500
939,518,496
961,519,472
84,519,522
944,520,381
736,520,610
397,521,455
599,521,533
691,522,356
815,522,643
790,523,312
264,523,502
710,524,480
492,524,501
14,525,460
807,525,512
719,526,266
216,526,638
542,527,288
731,527,681
426,528,170
446,528,778
751,529,377
729,529,581
313,530,444
455,530,542
331,531,409
906,531,590
267,532,340
319,532,564
123,533,522
354,533,476
372,534,446
379,534,487
631,535,435
923,535,558
294,536,477
376,536,521
137,537,380
466,537,593
706,538,322
526,538,641
543,539,278
643,539,683
700,540,426
213,540,559
496,541,242
124,541,647
388,542,428
480,542,555
999,543,210
560,543,787
997,544,422
581,544,559
103,545,380
580,545,619
577,546,281
547,546,646
564,547,249
973,547,720
178,548,433
145,548,553
474,549,310
732,549,642
977,550,423
756,550,524
654,551,422
185,551,562
842,552,627
459,552,365
475,553,352
211,553,594
847,554,488
638,554,492
845,555,353
505,555,639
423,556,452
902,556,539
795,557,473
215,557,521
930,558,367
301,558,604
958,559,373
536,559,606
608,560,835
837,561,279
639,561,583
98,562,336
247,562,663
138,563,508
591,563,487
165,564,384
244,564,592
1000,565,364
979,565,601
50,566,261
850,566,677
619,567,497
524,567,503
228,568,465
571,568,532
101,569,446
255,569,537
539,570,407
22,570,571
898,571,452
38,571,506
799,572,285
724,572,589
358,573,422
967,573,578
864,574,607
442,574,381
519,575,377
854,575,623
18,576,367
919,576,625
779,577,213
285,577,774
878,578,389
476,578,582
851,579,618
870,579,376
