Task,Station,Time
534,39,92
556,39,358
568,39,21
597,39,157
604,39,101
624,39,242
498,40,116
645,40,128
242,40,87
670,40,108
684,40,137
700,40,203
733,40,207
748,41,104
525,41,186
564,41,72
571,41,126
416,41,98
443,41,86
587,41,158
54,41,136
342,42,134
175,42,280
196,42,183
706,42,146
726,42,123
219,42,57
248,42,58
255,43,134
753,43,226
772,43,178
781,43,243
782,43,104
802,43,26
827,43,58
841,44,57
239,44,214
258,44,256
274,44,219
51,44,62
83,44,155
315,45,44
88,45,133
362,45,33
94,45,49
100,45,68
267,45,43
790,45,164
217,45,116
908,45,73
602,45,66
631,45,203
938,46,51
290,46,123
646,46,163
672,46,191
687,46,156
703,46,20
716,46,247
746,46,22
769,47,212
784,47,143
797,47,215
818,47,308
410,47,113
427,48,174
970,48,84
977,48,136
128,48,228
135,48,362
161,49,82
171,49,263
638,49,68
655,49,164
550,49,72
579,49,69
16,49,214
581,49,56
607,50,39
32,50,308
69,50,155
820,50,57
842,50,93
853,50,114
875,50,212
896,51,70
453,51,63
77,51,273
90,51,74
669,51,70
677,51,125
701,51,143
551,51,181
576,52,273
598,52,122
775,52,243
803,52,116
457,52,129
185,52,46
230,52,43
238,53,90
917,53,35
937,53,202
599,53,198
605,53,34
629,53,213
945,53,190
642,54,152
956,54,208
821,54,196
292,54,186
689,54,41
698,54,141
518,54,73
183,55,76
478,55,100
494,55,219
509,55,143
198,55,143
203,55,185
789,55,129
811,56,51
533,56,178
543,56,239
462,56,27
490,56,303
492,56,192
523,57,70
617,57,289
214,57,62
99,57,203
231,57,184
808,57,183
837,58,85
851,58,113
876,58,280
888,58,233
179,58,268
200,59,46
225,59,106
582,59,121
690,59,137
133,59,160
165,59,47
177,59,203
197,59,129
725,59,39
752,60,36
226,60,98
512,60,127
537,60,251
561,60,140
780,60,99
793,60,90
727,60,148
236,61,70
738,61,298
259,61,186
42,61,192
794,61,137
844,61,105
261,62,82
266,62,304
2,62,215
300,62,165
192,62,218
65,63,85
204,63,45
119,63,133
131,63,104
153,63,92
317,63,175
338,63,117
106,63,231
572,64,98
862,64,84
877,64,117
864,64,94
868,64,108
709,64,325
404,64,160
433,65,205
734,65,196
744,65,290
616,65,45
627,65,248
423,66,38
643,66,195
314,66,94
240,66,307
398,66,76
241,66,262
426,67,59
262,67,21
286,67,172
520,67,182
529,67,78
544,67,163
633,67,151
856,67,165
250,68,116
865,68,162
289,68,167
70,68,249
774,68,44
806,68,249
809,69,126
288,69,188
882,69,224
905,69,205
697,69,105
375,69,131
747,70,65
346,70,96
341,70,221
29,70,107
67,70,262
618,70,208
653,70,35
674,71,74
549,71,40
567,71,200
213,71,238
860,71,149
878,71,31
889,71,77
867,71,179
927,72,24
359,72,65
887,72,75
923,72,27
931,72,117
947,72,23
962,72,49
985,72,182
835,72,191
858,72,49
873,72,45
893,72,151
254,73,47
933,73,79
926,73,107
935,73,295
954,73,48
957,73,188
971,73,228
991,74,140
505,74,133
528,74,186
553,74,210
574,74,208
632,74,99
636,75,149
826,75,318
594,75,153
606,75,79
630,75,134
650,75,140
461,76,102
665,76,66
142,76,235
934,76,156
291,76,195
336,76,226
215,77,57
351,77,90
651,77,147
990,77,179
460,77,129
491,77,111
497,77,129
619,77,156
56,78,38
640,78,221
656,78,24
679,78,152
791,78,63
816,78,139
846,78,161
661,78,184
681,79,120
859,79,31
872,79,53
884,79,295
296,79,100
337,79,271
419,79,80
447,79,21
459,79,26
484,80,25
929,80,250
949,80,186
373,80,220
15,80,158
333,80,160
955,81,253
975,81,310
992,81,197
815,81,227
912,82,134
928,82,283
948,82,113
187,82,214
332,82,141
554,82,104
388,83,48
578,83,78
634,83,359
658,83,334
685,83,171
714,84,102
724,84,251
188,84,133
854,84,193
516,84,143
916,84,91
942,84,69
206,85,24
950,85,91
469,85,161
838,85,198
488,85,66
807,85,244
831,85,53
839,85,160
496,86,73
852,86,137
871,86,169
952,86,88
968,86,251
961,86,73
973,86,208
269,87,48
997,87,149
141,87,255
766,87,238
12,87,231
245,87,67
682,88,25
253,88,142
276,88,236
312,88,173
334,88,126
555,88,104
573,88,179
463,89,132
589,89,114
609,89,84
626,89,84
146,89,225
538,89,123
557,89,93
224,89,137
813,90,48
340,90,82
371,90,132
52,90,198
688,90,199
913,90,183
515,90,140
535,91,67
323,91,114
900,91,123
936,91,92
614,91,52
625,91,142
639,91,186
483,91,216
546,92,45
481,92,57
732,92,182
741,92,52
763,92,118
442,92,279
552,92,219
904,92,36
940,93,79
322,93,92
964,93,22
976,93,162
778,93,28
805,93,121
823,93,122
208,93,165
282,93,194
810,94,27
330,94,148
486,94,98
740,94,199
326,94,174
376,94,170
944,94,174
64,95,25
686,95,33
585,95,81
958,95,31
750,95,225
696,95,245
974,95,185
988,95,174
812,96,114
993,96,189
503,96,70
526,96,179
566,96,216
33,96,112
392,96,105
879,97,59
504,97,34
676,97,62
707,97,123
717,97,237
749,97,75
777,97,30
799,97,36
833,97,107
449,97,90
536,97,127
335,98,67
558,98,122
569,98,45
583,98,253
615,98,197
592,98,143
277,98,154
705,99,160
562,99,179
914,99,88
316,99,202
611,99,273
891,99,80
299,100,26
924,100,29
479,100,94
418,100,207
668,100,109
79,100,128
84,100,123
915,100,185
671,100,92
683,101,35
712,101,150
731,101,146
902,101,149
565,101,96
666,101,66
678,101,101
221,101,103
30,101,140
401,102,241
381,102,67
411,102,217
513,102,128
429,102,116
125,102,226
972,103,22
511,103,83
765,103,159
692,103,87
435,103,148
339,103,92
369,103,180
347,103,151
365,103,75
383,104,23
850,104,219
294,104,187
140,104,224
517,104,121
959,104,217
281,105,47
305,105,51
758,105,89
998,105,105
539,105,157
673,105,276
965,105,270
983,106,83
890,106,143
711,106,68
804,106,167
825,106,151
428,106,88
451,106,234
456,106,55
482,107,37
941,107,207
963,107,138
532,107,140
978,107,314
986,107,156
999,108,95
62,108,154
743,108,179
593,108,135
613,108,186
715,108,237
745,109,111
95,109,88
127,109,214
728,109,74
649,109,280
280,109,225
385,110,43
857,110,115
657,110,104
787,110,87
157,110,244
396,110,183
702,110,140
603,110,71
881,111,60
487,111,125
708,111,104
737,111,93
284,111,73
313,111,117
874,111,199
59,111,105
699,111,117
966,112,82
220,112,186
39,112,123
283,112,161
764,112,65
691,112,52
68,112,165
406,112,151
843,113,253
848,113,163
981,113,239
989,113,191
485,113,133
191,114,41
329,114,56
514,114,41
910,114,66
898,114,91
886,114,160
408,114,25
424,114,56
207,114,134
987,114,49
773,114,167
767,114,108
994,115,21
894,115,230
194,115,207
596,115,36
575,115,146
586,115,170
257,115,186
788,116,132
275,116,127
310,116,110
331,116,185
279,116,110
892,116,73
930,116,132
559,116,123
584,117,29
320,117,216
348,117,212
729,117,158
105,117,87
754,117,113
710,117,172
355,118,102
718,118,130
134,118,284
899,118,190
298,118,104
417,118,182
757,119,68
730,119,57
801,119,100
830,119,293
577,119,118
588,119,199
434,119,72
751,119,88
770,120,20
719,120,33
441,120,338
814,120,108
771,120,212
353,120,103
374,120,65
382,120,114
921,121,49
834,121,320
50,121,146
713,121,133
969,121,93
475,121,107
800,121,140
662,122,21
35,122,45
822,122,310
919,122,128
519,122,67
760,122,286
982,122,139
995,123,22
222,123,140
943,123,159
628,123,68
828,123,248
360,123,146
521,123,211
1000,124,134
911,124,93
55,124,187
563,124,69
796,124,101
829,124,46
444,124,87
136,124,111
343,124,165
836,125,83
849,125,129
506,125,198
122,125,165
548,125,287
37,125,126
448,126,25
57,126,57
903,126,45
293,126,38
647,126,187
909,126,109
659,126,81
600,126,154
660,126,295
121,127,22
407,127,120
667,127,198
925,127,46
840,127,94
792,127,167
832,127,133
920,127,66
164,127,146
870,128,74
540,128,181
405,128,132
66,128,221
591,128,92
612,128,289
595,129,223
996,129,142
608,129,207
531,129,132
620,129,156
397,129,136
431,130,26
759,130,22
450,130,31
720,130,140
824,130,72
664,130,168
436,130,68
863,130,128
762,130,78
126,130,263
96,131,23
621,131,191
149,131,159
147,131,160
143,131,203
779,131,101
354,131,156
735,132,31
178,132,50
960,132,56
285,132,126
181,132,67
861,132,70
885,132,224
590,132,197
906,132,112
798,132,59
635,133,31
786,133,147
641,133,26
489,133,212
869,133,147
352,133,165
368,133,53
176,133,135
761,133,74
212,134,293
980,134,41
201,134,136
560,134,71
189,134,285
785,134,160
637,135,316
907,135,79
22,135,90
477,135,48
895,135,65
819,135,194
742,135,21
120,135,181
91,136,80
31,136,162
897,136,142
721,136,232
287,136,370
979,137,47
694,137,288
783,137,229
880,137,322
306,137,108
984,138,64
270,138,29
473,138,126
138,138,212
695,138,204
309,138,165
755,138,191
953,139,24
297,139,20
847,139,237
464,139,128
610,139,157
324,139,126
901,139,191
652,139,109
