Station,Load,Capacity,Idle,Tasks
209,586,1000,414,[319]
210,992,1000,8,"[340, 370]"
211,966,1000,34,"[776, 361]"
212,905,1000,95,"[414, 365]"
213,866,1000,134,"[49, 794]"
214,461,1000,539,[815]
215,988,1000,12,"[848, 880]"
216,997,1000,3,"[896, 908]"
217,916,1000,84,"[921, 930]"
218,590,1000,410,[952]
219,702,1000,298,[977]
220,950,1000,50,"[412, 427]"
221,900,1000,100,"[441, 454]"
222,604,1000,396,[464]
223,716,1000,284,[488]
224,549,1000,451,[505]
225,999,1000,1,"[461, 979]"
226,643,1000,357,[996]
227,719,1000,281,[760]
228,888,1000,112,"[770, 782]"
229,621,1000,379,[807]
230,606,1000,394,[634]
231,558,1000,442,[508]
232,978,1000,22,"[442, 241]"
233,981,1000,19,"[267, 484]"
234,987,1000,13,"[509, 517]"
235,669,1000,331,[535]
236,732,1000,268,[566]
237,753,1000,247,[591]
238,592,1000,408,[620]
239,579,1000,421,[735]
240,694,1000,306,[564]
241,616,1000,384,[933]
242,986,1000,14,"[946, 580]"
243,568,1000,432,[597]
244,1000,1000,0,"[608, 766]"
245,554,1000,446,[779]
246,941,1000,59,"[806, 830]"
247,716,1000,284,[849]
248,983,1000,17,"[228, 877]"
249,699,1000,301,[885]
250,919,1000,81,"[418, 435]"
251,720,1000,280,[452]
252,553,1000,447,[468]
253,718,1000,282,[479]
254,977,1000,23,"[501, 424]"
255,623,1000,377,[429]
256,614,1000,386,[447]
257,973,1000,27,"[902, 437]"
258,607,1000,393,[457]
259,992,1000,8,"[107, 703]"
260,973,1000,27,"[716, 421]"
261,911,1000,89,"[496, 93]"
262,992,1000,8,"[111, 523]"
263,980,1000,20,"[146, 114]"
264,554,1000,446,[548]
265,880,1000,120,"[9, 568]"
266,963,1000,37,"[575, 474]"
267,956,1000,44,"[83, 99]"
268,958,1000,42,"[151, 586]"
269,994,1000,6,"[598, 622]"
270,995,1000,5,"[744, 531]"
271,614,1000,386,[550]
272,707,1000,293,[240]
273,676,1000,324,[392]
274,939,1000,61,"[413, 903]"
275,981,1000,19,"[914, 66]"
276,644,1000,356,[90]
277,593,1000,407,[652]
278,701,1000,299,[686]
279,986,1000,14,"[845, 702]"
280,988,1000,12,"[729, 618]"
281,843,1000,157,"[497, 84]"
282,677,1000,323,[101]
283,567,1000,433,[279]
284,571,1000,429,[20]
285,993,1000,7,"[217, 299]"
286,973,1000,27,"[682, 348]"
287,865,1000,135,"[599, 963]"
288,994,1000,6,"[524, 983]"
289,682,1000,318,[562]
290,979,1000,21,"[389, 504]"
291,997,1000,3,"[245, 834]"
292,981,1000,19,"[646, 248]"
293,976,1000,24,"[56, 219]"
294,594,1000,406,[596]
295,992,1000,8,"[252, 601]"
296,719,1000,281,[607]
297,621,1000,379,[799]
298,992,1000,8,"[826, 640]"
299,699,1000,301,[344]
300,613,1000,387,[353]
301,730,1000,270,[621]
302,761,1000,239,[917]
303,987,1000,13,"[832, 812]"
304,874,1000,126,"[371, 388]"
305,698,1000,302,"[411, 428]"
306,619,1000,381,[444]
307,891,1000,109,"[251, 268]"
308,797,1000,203,[165]
309,616,1000,384,[613]
310,998,1000,2,"[127, 637]"
311,971,1000,29,"[854, 656]"
312,676,1000,324,[533]
313,585,1000,415,[296]
314,993,1000,7,"[109, 546]"
315,957,1000,43,"[559, 312]"
316,688,1000,312,[329]
317,992,1000,8,"[593, 239]"
318,1000,1000,0,"[510, 522]"
319,990,1000,10,"[547, 255]"
320,644,1000,356,[270]
321,597,1000,403,[462]
322,933,1000,67,"[605, 310]"
323,994,1000,6,"[331, 752]"
324,615,1000,385,[769]
325,656,1000,344,[315]
326,989,1000,11,"[459, 472]"
327,691,1000,309,"[477, 495]"
328,927,1000,73,"[520, 541]"
329,608,1000,392,[763]
330,988,1000,12,"[133, 149]"
331,1000,1000,0,"[525, 792]"
332,921,1000,79,"[801, 155]"
333,996,1000,4,"[563, 189]"
334,961,1000,39,"[303, 317]"
335,822,1000,178,"[338, 209]"
336,932,1000,68,"[231, 257]"
337,708,1000,292,[793]
338,663,1000,337,[803]
339,991,1000,9,"[820, 856]"
340,974,1000,26,"[359, 852]"
341,594,1000,406,[874]
342,993,1000,7,"[378, 506]"
343,994,1000,6,"[890, 514]"
344,591,1000,409,[417]
345,585,1000,415,[135]
346,946,1000,54,"[828, 853]"
347,992,1000,8,"[434, 864]"
348,822,1000,178,"[623, 655]"
349,946,1000,54,"[816, 691]"
350,901,1000,99,"[698, 156]"
351,990,1000,10,"[897, 986]"
352,761,1000,239,[256]
353,995,1000,5,"[670, 862]"
354,914,1000,86,"[713, 709]"
355,703,1000,297,[521]
356,984,1000,16,"[888, 538]"
357,671,1000,329,[561]
358,931,1000,69,"[574, 594]"
359,615,1000,385,[617]
360,992,1000,8,"[266, 736]"
361,611,1000,389,[221]
362,979,1000,21,"[627, 451]"
363,656,1000,344,[466]
364,994,1000,6,"[485, 47]"
365,998,1000,2,"[603, 489]"
366,943,1000,57,"[669, 786]"
367,946,1000,54,"[811, 825]"
368,650,1000,350,[847]
369,974,1000,26,"[529, 875]"
370,957,1000,43,"[120, 526]"
371,763,1000,237,"[683, 181]"
372,880,1000,120,"[704, 719]"
373,966,1000,34,"[960, 980]"
374,990,1000,10,"[158, 321]"
375,986,1000,14,"[339, 45]"
376,754,1000,246,[70]
377,931,1000,69,"[530, 567]"
378,999,1000,1,"[215, 639]"
379,991,1000,9,"[837, 666]"
380,960,1000,40,"[582, 904]"
381,996,1000,4,"[687, 925]"
382,690,1000,310,[929]
383,741,1000,259,[238]
384,986,1000,14,"[759, 225]"
385,957,1000,43,"[356, 274]"
386,977,1000,23,"[287, 369]"
387,975,1000,25,"[823, 384]"
388,971,1000,29,"[403, 767]"
389,994,1000,6,"[783, 738]"
390,742,1000,258,[912]
391,973,1000,27,"[565, 915]"
392,986,1000,14,"[942, 628]"
393,989,1000,11,"[46, 38]"
394,966,1000,34,"[373, 638]"
395,834,1000,166,"[809, 824]"
396,991,1000,9,"[660, 784]"
397,995,1000,5,"[851, 672]"
398,989,1000,11,"[810, 696]"
399,931,1000,69,"[612, 635]"
400,756,1000,244,[581]
401,881,1000,119,"[159, 838]"
402,981,1000,19,"[868, 884]"
403,998,1000,2,"[643, 911]"
404,776,1000,224,[926]
405,972,1000,28,"[631, 939]"
406,924,1000,76,"[951, 467]"
407,996,1000,4,"[962, 74]"
408,984,1000,16,"[644, 289]"
409,847,1000,153,"[186, 144]"
410,986,1000,14,"[174, 940]"
411,929,1000,71,"[615, 641]"
412,978,1000,22,"[941, 512]"
413,897,1000,103,"[865, 895]"
414,984,1000,16,"[65, 757]"
415,977,1000,23,"[243, 938]"
416,951,1000,49,"[542, 957]"
417,919,1000,81,"[878, 778]"
418,971,1000,29,"[781, 800]"
419,993,1000,7,"[937, 142]"
420,994,1000,6,"[162, 192]"
421,991,1000,9,"[316, 989]"
422,957,1000,43,"[860, 827]"
423,997,1000,3,"[220, 214]"
424,991,1000,9,"[253, 662]"
425,995,1000,5,"[850, 872]"
426,991,1000,9,"[894, 907]"
427,972,1000,28,"[955, 924]"
428,994,1000,6,"[630, 945]"
429,984,1000,16,"[157, 733]"
430,986,1000,14,"[965, 335]"
431,975,1000,25,"[846, 870]"
432,902,1000,98,"[887, 645]"
433,933,1000,67,"[230, 397]"
434,985,1000,15,"[409, 663]"
435,939,1000,61,"[706, 721]"
436,999,1000,1,"[275, 756]"
437,971,1000,29,"[932, 360]"
438,921,1000,79,"[375, 259]"
439,994,1000,6,"[804, 676]"
440,1000,1000,0,"[244, 277]"
441,994,1000,6,"[250, 295]"
442,989,1000,11,"[693, 386]"
443,988,1000,12,"[234, 557]"
444,991,1000,9,"[552, 578]"
445,958,1000,42,"[393, 918]"
446,995,1000,5,"[790, 935]"
447,990,1000,10,"[961, 402]"
448,996,1000,4,"[999, 674]"
449,993,1000,7,"[993, 954]"
450,993,1000,7,"[730, 72]"
451,955,1000,45,"[959, 160]"
452,984,1000,16,"[602, 193]"
453,997,1000,3,"[697, 611]"
454,1000,1000,0,"[320, 636]"
455,974,1000,26,"[573, 901]"
456,996,1000,4,"[667, 920]"
457,999,1000,1,"[934, 723]"
458,994,1000,6,"[909, 513]"
459,984,1000,16,"[943, 352]"
460,985,1000,15,"[570, 861]"
461,991,1000,9,"[899, 695]"
462,995,1000,5,"[358, 715]"
463,991,1000,9,"[166, 741]"
464,958,1000,42,"[52, 419]"
465,967,1000,33,"[436, 892]"
466,982,1000,18,"[840, 953]"
467,939,1000,61,"[950, 658]"
468,999,1000,1,"[679, 910]"
469,976,1000,24,"[928, 967]"
470,987,1000,13,"[604, 657]"
471,1000,1000,0,"[684, 956]"
472,983,1000,17,"[345, 449]"
473,986,1000,14,"[595, 616]"
474,969,1000,31,"[642, 966]"
475,960,1000,40,"[987, 106]"
476,730,1000,270,[633]
477,979,1000,21,"[916, 71]"
478,964,1000,36,"[919, 974]"
479,988,1000,12,"[891, 205]"
480,979,1000,21,"[886, 229]"
481,994,1000,6,"[288, 714]"
482,993,1000,7,"[777, 855]"
483,978,1000,22,"[774, 871]"
484,943,1000,57,"[700, 227]"
485,729,1000,271,[261]
486,963,1000,37,"[260, 293]"
487,999,1000,1,"[233, 971]"
488,991,1000,9,"[936, 307]"
489,992,1000,8,"[121, 328]"
490,998,1000,2,"[318, 23]"
491,969,1000,31,"[460, 968]"
492,996,1000,4,"[995, 958]"
493,993,1000,7,"[843, 543]"
494,973,1000,27,"[372, 154]"
495,984,1000,16,"[129, 668]"
496,956,1000,44,"[680, 629]"
497,997,1000,3,"[944, 728]"
498,952,1000,48,"[387, 528]"
499,996,1000,4,"[740, 551]"
500,984,1000,16,"[502, 653]"
501,999,1000,1,"[817, 857]"
502,997,1000,3,"[906, 863]"
503,989,1000,11,"[947, 982]"
504,796,1000,204,"[734, 326]"
505,982,1000,18,"[337, 171]"
506,990,1000,10,"[978, 399]"
507,998,1000,2,"[280, 304]"
508,969,1000,31,"[739, 195]"
509,993,1000,7,"[425, 572]"
510,956,1000,44,"[211, 805]"
511,970,1000,30,"[829, 314]"
512,981,1000,19,"[606, 172]"
513,968,1000,32,"[187, 671]"
514,965,1000,35,"[873, 819]"
515,999,1000,1,"[985, 43]"
516,984,1000,16,"[333, 324]"
517,981,1000,19,"[558, 632]"
518,972,1000,28,"[659, 994]"
519,918,1000,82,"[282, 311]"
520,993,1000,7,"[707, 725]"
521,997,1000,3,"[281, 758]"
522,994,1000,6,"[439, 997]"
523,991,1000,9,"[814, 305]"
524,896,1000,104,"[153, 768]"
525,976,1000,24,"[923, 780]"
526,876,1000,124,"[685, 882]"
527,967,1000,33,"[334, 455]"
528,988,1000,12,"[1000, 113]"
529,873,1000,127,"[866, 889]"
530,938,1000,62,"[654, 180]"
531,969,1000,31,"[802, 391]"
532,986,1000,14,"[470, 724]"
533,991,1000,9,"[405, 265]"
534,970,1000,30,"[430, 727]"
535,945,1000,55,"[377, 216]"
536,983,1000,17,"[731, 624]"
537,990,1000,10,"[483, 893]"
538,940,1000,60,"[964, 998]"
539,989,1000,11,"[969, 619]"
540,997,1000,3,"[112, 556]"
541,999,1000,1,"[161, 136]"
542,980,1000,20,"[988, 913]"
543,999,1000,1,"[276, 212]"
544,991,1000,9,"[879, 705]"
545,994,1000,6,"[432, 406]"
546,989,1000,11,"[588, 821]"
547,885,1000,115,"[990, 196]"
548,971,1000,29,"[537, 478]"
549,909,1000,91,"[499, 364]"
550,958,1000,42,"[130, 545]"
551,963,1000,37,"[395, 677]"
552,962,1000,38,"[431, 931]"
553,992,1000,8,"[949, 975, 503]"
554,993,1000,7,"[164, 711]"
555,924,1000,76,"[976, 991]"
556,1000,1000,0,"[755, 688]"
557,901,1000,99,"[981, 905]"
558,971,1000,29,"[754, 69]"
559,847,1000,153,[665]
560,982,1000,18,"[124, 675]"
561,995,1000,5,"[822, 532]"
562,965,1000,35,"[553, 284]"
563,1000,1000,0,"[39, 813]"
564,967,1000,33,"[762, 486]"
565,888,1000,112,"[110, 351]"
566,987,1000,13,"[992, 89]"
567,956,1000,44,"[173, 883]"
568,960,1000,40,"[844, 355]"
569,974,1000,26,"[416, 876]"
570,896,1000,104,"[346, 867]"
571,903,1000,97,"[53, 772]"
572,987,1000,13,"[785, 972]"
573,949,1000,51,"[131, 839]"
574,999,1000,1,"[350, 948]"
575,957,1000,43,"[681, 922]"
576,997,1000,3,"[283, 694]"
577,953,1000,47,"[376, 313]"
578,972,1000,28,"[500, 900]"
579,977,1000,23,"[984, 297]"
580,999,1000,1,"[749, 970]"
581,928,1000,72,"[398, 973]"
582,841,1000,159,"[661, 179]"
583,981,1000,19,"[490, 75]"
