Station,Load,Capacity,Idle,Tasks
72,986,1000,14,"[165, 146, 169, 186]"
73,981,1000,19,"[414, 190, 210]"
74,999,1000,1,"[508, 537, 497, 520, 528]"
75,965,1000,35,"[561, 550, 583]"
76,975,1000,25,"[65, 729, 748, 767, 732]"
77,959,1000,41,"[752, 788, 399]"
78,979,1000,21,"[843, 422, 781, 102, 18]"
79,943,1000,57,"[24, 495, 513, 433, 453, 540, 555]"
80,971,1000,29,"[568, 443, 775, 806]"
81,999,1000,1,"[610, 254, 804, 501, 810, 818]"
82,985,1000,15,"[833, 807, 43, 434]"
83,995,1000,5,"[44, 465, 478, 498, 505]"
84,997,1000,3,"[97, 532, 558, 589]"
85,990,1000,10,"[103, 580, 838]"
86,994,1000,6,"[468, 522, 451, 809]"
87,971,1000,29,"[856, 881, 606, 615]"
88,961,1000,39,"[882, 587, 601, 633]"
89,954,1000,46,"[646, 134, 151, 172, 182]"
90,929,1000,71,"[621, 289, 300, 316]"
91,997,1000,3,"[314, 335, 347, 611, 336]"
92,982,1000,18,"[346, 385, 665, 29]"
93,962,1000,38,"[47, 232, 689, 503, 566]"
94,968,1000,32,"[708, 236, 85, 719, 739, 768]"
95,990,1000,10,"[160, 519, 184, 201, 542]"
96,991,1000,9,"[951, 559, 581, 196, 588]"
97,929,1000,71,"[458, 42, 55, 67]"
98,969,1000,31,"[575, 148, 173, 595, 607]"
99,978,1000,22,"[623, 907, 946, 53, 955]"
100,937,1000,63,"[975, 997, 780, 821, 834, 839]"
101,945,1000,55,"[779, 832, 847]"
102,1000,1000,0,"[622, 372, 394, 251]"
103,995,1000,5,"[278, 534, 545, 569, 584]"
104,967,1000,33,"[487, 635, 502]"
105,994,1000,6,"[654, 129, 141, 857, 885, 917]"
106,976,1000,24,"[504, 270, 800, 815]"
107,978,1000,22,"[939, 287, 296]"
108,984,1000,16,"[411, 565, 440, 535, 829, 334]"
109,989,1000,11,"[510, 364, 369, 380]"
110,980,1000,20,"[614, 878, 386, 651, 902, 928]"
111,991,1000,9,"[963, 417, 435, 454, 659]"
112,996,1000,4,"[848, 865]"
113,1000,1000,0,"[349, 774, 686, 896]"
114,991,1000,9,"[977, 931, 220, 277, 406]"
115,1000,1000,0,"[444, 213, 246, 586]"
116,960,1000,40,"[480, 322, 634]"
117,971,1000,29,"[841, 886, 658, 899]"
118,954,1000,46,"[875, 924, 872, 681]"
119,993,1000,7,"[916, 695, 898]"
120,994,1000,6,"[215, 830, 849]"
121,983,1000,17,"[866, 218, 792, 817, 835]"
122,978,1000,22,"[851, 904, 900]"
123,998,1000,2,"[906, 717, 934, 373, 942]"
124,967,1000,33,"[76, 965, 966, 887, 918]"
125,975,1000,25,"[996, 701, 436, 619, 268]"
126,982,1000,18,"[284, 961, 323]"
127,979,1000,21,"[755, 983, 506, 339]"
128,962,1000,38,"[363, 605, 273]"
129,985,1000,15,"[145, 159, 37, 340]"
130,987,1000,13,"[189, 350, 379]"
131,969,1000,31,"[388, 297, 307]"
132,991,1000,9,"[59, 691, 627, 643, 661]"
133,971,1000,29,"[238, 803, 685, 697]"
134,955,1000,45,"[714, 161, 183, 876, 625]"
135,958,1000,42,"[185, 211, 630, 398]"
136,975,1000,25,"[894, 223, 63, 652, 893, 905]"
137,960,1000,40,"[933, 669, 401, 416]"
138,998,1000,2,"[430, 694, 711, 733, 358, 447, 426]"
139,998,1000,2,"[461, 950, 969, 987, 883]"
140,968,1000,32,"[910, 889, 15, 725]"
141,986,1000,14,"[753, 421, 496, 518]"
142,982,1000,18,"[110, 884, 919, 649]"
143,965,1000,35,"[944, 688, 530, 527, 645]"
144,978,1000,22,"[294, 521, 526, 562, 958, 624, 640]"
145,948,1000,52,"[663, 142, 162]"
146,985,1000,15,"[187, 275, 408, 620, 823]"
147,971,1000,29,"[639, 827, 846, 438]"
148,988,1000,12,"[357, 873, 462, 840, 547]"
149,997,1000,3,"[573, 256, 288, 295]"
150,977,1000,23,"[352, 312, 337, 854, 868]"
151,989,1000,11,"[895, 699, 305]"
152,996,1000,4,"[298, 320, 758]"
153,975,1000,25,"[713, 782, 738, 765, 908]"
154,978,1000,22,"[608, 463, 618, 642]"
155,966,1000,34,"[656, 938, 962, 715]"
156,972,1000,28,"[870, 720, 58]"
157,992,1000,8,"[808, 678, 377, 390, 531]"
158,967,1000,33,"[967, 553, 567, 929, 225]"
159,988,1000,12,"[952, 450, 477, 342, 791]"
160,985,1000,15,"[797, 879]"
161,985,1000,15,"[675, 66, 90, 943, 960, 976, 763]"
162,998,1000,2,"[786, 992, 143, 570]"
163,989,1000,11,"[515, 593, 460, 419]"
164,997,1000,3,"[391, 795, 820, 359]"
165,995,1000,5,"[302, 117, 582, 735]"
166,985,1000,15,"[743, 397, 413]"
167,985,1000,15,"[970, 392, 150, 556, 420]"
168,996,1000,4,"[205, 981, 228, 637, 947, 650]"
169,1000,1000,0,"[974, 680, 551, 576]"
170,986,1000,14,"[429, 132, 993, 538, 124, 897]"
171,982,1000,18,"[915, 599, 648]"
172,986,1000,14,"[980, 483, 653, 679, 308, 704, 710]"
173,985,1000,15,"[814, 736, 33, 811]"
174,983,1000,17,"[957, 188, 204, 674]"
175,989,1000,11,"[683, 761, 764, 34]"
176,987,1000,13,"[107, 687, 441, 723, 11, 657]"
177,988,1000,12,"[35, 197, 87, 668]"
178,997,1000,3,"[116, 707, 257, 456]"
179,984,1000,16,"[638, 475, 852, 935, 953]"
180,974,1000,26,"[972, 133, 86]"
181,982,1000,18,"[842, 271, 995, 546]"
182,976,1000,24,"[574, 705, 199]"
183,982,1000,18,"[88, 920, 577, 348, 845]"
184,981,1000,19,"[860, 982, 209]"
185,991,1000,9,"[631, 131, 771, 805]"
186,998,1000,2,"[554, 822, 991, 978]"
187,992,1000,8,"[404, 311, 784]"
188,998,1000,2,"[667, 396, 742, 984]"
189,997,1000,3,"[1000, 200, 248, 696, 664]"
190,990,1000,10,"[609, 828, 666]"
191,986,1000,14,"[106, 766, 734, 114, 260, 988]"
192,996,1000,4,"[99, 999, 837, 509]"
193,999,1000,1,"[49, 741, 930, 880, 909]"
194,983,1000,17,"[936, 427, 813, 194]"
195,994,1000,6,"[912, 202, 959, 968]"
196,997,1000,3,"[998, 971, 867, 877, 662]"
197,995,1000,5,"[407, 749, 544, 789, 801, 613]"
198,980,1000,20,"[816, 203, 492, 641, 230]"
199,999,1000,1,"[315, 773, 250, 471]"
200,991,1000,9,"[92, 626, 745, 592, 326, 579]"
201,999,1000,1,"[684, 670, 7]"
202,996,1000,4,"[888, 448, 437, 239]"
203,984,1000,16,"[585, 770, 261, 986]"
204,984,1000,16,"[590, 973, 990, 324, 598]"
205,984,1000,16,"[989, 824, 869, 776, 730]"
206,990,1000,10,"[744, 853, 428, 464, 255, 722]"
207,993,1000,7,"[280, 890, 543, 690]"
208,1000,1000,0,"[489, 313, 731, 262, 672]"
209,994,1000,6,"[903, 244, 798, 932, 216, 655]"
210,983,1000,17,"[499, 874, 597, 911, 594, 747]"
211,1000,1000,0,"[693, 272, 706, 913, 754]"
212,987,1000,13,"[602, 759, 267, 572, 676]"
213,995,1000,5,"[533, 529, 370, 941, 95]"
214,988,1000,12,"[393, 871, 604, 616]"
215,997,1000,3,"[863, 285, 636, 249, 481]"
216,999,1000,1,"[617, 457, 836, 473]"
217,994,1000,6,"[692, 258, 777, 964, 130, 488]"
218,986,1000,14,"[954, 796]"
219,989,1000,11,"[632, 265, 718, 859]"
220,999,1000,1,"[914, 424, 979, 226, 927, 525, 549]"
221,994,1000,6,"[332, 467, 945]"
222,994,1000,6,"[109, 135, 71, 956, 922, 671]"
223,996,1000,4,"[356, 93, 552, 740, 702, 787]"
224,996,1000,4,"[799, 253, 994]"
225,996,1000,4,"[418, 819, 52, 802, 361]"
226,992,1000,8,"[405, 712, 491, 175, 940, 152, 673]"
227,989,1000,11,"[241, 400, 219, 750, 721, 371, 985, 785, 923, 360, 925, 937]"
228,1000,1000,0,"[858, 514, 772, 724, 168]"
