Station,Load,Capacity,Idle,Tasks
62,988,1000,12,"[705, 151, 726, 739, 871, 899, 918, 930, 470]"
63,928,1000,72,"[639, 660, 679]"
64,905,1000,95,"[96, 40, 718]"
65,932,1000,68,"[738, 315, 344]"
66,902,1000,98,"[360, 367, 391, 160, 187]"
67,974,1000,26,"[211, 226, 751, 436, 449]"
68,925,1000,75,"[472, 496, 504]"
69,973,1000,27,"[44, 75]"
70,996,1000,4,"[695, 371, 393]"
71,940,1000,60,"[945, 963, 794, 501]"
72,992,1000,8,"[528, 544, 568, 575]"
73,944,1000,56,"[685, 596, 621, 633, 737]"
74,985,1000,15,"[754, 479, 150, 808, 829, 855]"
75,966,1000,34,"[882, 912, 215]"
76,971,1000,29,"[240, 398, 414, 425, 453]"
77,963,1000,37,"[464, 482]"
78,958,1000,42,"[904, 919, 765, 888, 891]"
79,978,1000,22,"[914, 922, 931, 510]"
80,975,1000,25,"[959, 523, 542]"
81,985,1000,15,"[558, 580, 607, 630, 643, 671]"
82,954,1000,46,"[677, 193, 220, 752, 759]"
83,985,1000,15,"[257, 784, 792]"
84,964,1000,36,"[711, 337, 821, 853, 864, 881]"
85,957,1000,43,"[259, 903, 745, 925]"
86,995,1000,5,"[932, 760, 775, 789]"
87,956,1000,44,"[652, 353, 380, 387, 540]"
88,972,1000,28,"[443, 442, 177]"
89,994,1000,6,"[198, 650, 314, 31]"
90,973,1000,27,"[67, 108, 123]"
91,951,1000,49,"[238, 141, 768, 780, 805]"
92,988,1000,12,"[400, 535]"
93,988,1000,12,"[901, 247, 270, 290]"
94,997,1000,3,"[893, 306, 317, 927, 942]"
95,950,1000,50,"[958, 908, 33, 445, 541]"
96,949,1000,51,"[555, 205, 648]"
97,968,1000,32,"[662, 663, 229, 916, 515]"
98,965,1000,35,"[675, 328, 334]"
99,999,1000,1,"[377, 350, 684]"
100,976,1000,24,"[421, 704, 858, 725]"
101,982,1000,18,"[876, 756, 770, 779]"
102,987,1000,13,"[799, 324, 331, 910]"
103,956,1000,44,"[111, 913, 938]"
104,969,1000,31,"[722, 746, 637, 397]"
105,982,1000,18,"[415, 423, 609, 626]"
106,970,1000,30,"[673, 576, 521, 551, 557, 589]"
107,999,1000,1,"[895, 610, 956, 687, 717]"
108,983,1000,17,"[92, 734, 747, 413]"
109,982,1000,18,"[429, 455, 602]"
110,963,1000,37,"[929, 954, 465, 484]"
111,1000,1000,0,"[167, 200, 764]"
112,976,1000,24,"[115, 783, 565]"
113,976,1000,24,"[573, 736, 786, 218]"
114,998,1000,2,"[256, 272, 511, 532]"
115,988,1000,12,"[292, 338, 548, 18, 410]"
116,987,1000,13,"[438, 39, 628, 645, 697, 707]"
117,993,1000,7,"[732, 962, 984, 407]"
118,979,1000,21,"[427, 567, 569]"
119,994,1000,6,"[578, 590, 266, 280, 813]"
120,963,1000,37,"[832, 55, 599, 619, 647]"
121,988,1000,12,"[940, 670, 214, 678]"
122,987,1000,13,"[693, 236, 749, 91, 766, 777]"
123,980,1000,20,"[791, 248, 110, 122, 135]"
124,991,1000,9,"[154, 354, 612, 730, 133, 613, 73, 634]"
125,980,1000,20,"[658, 748, 451, 468, 928]"
126,972,1000,28,"[985, 773, 173, 771]"
127,985,1000,15,"[405, 774, 105, 686]"
128,984,1000,16,"[721, 788, 536, 802, 857]"
129,1000,1000,0,"[887, 560, 902, 915]"
130,972,1000,28,"[815, 795, 819, 937, 947, 126]"
131,977,1000,23,"[188, 335, 282, 921]"
132,997,1000,3,"[627, 95, 481, 456]"
133,973,1000,27,"[952, 325, 345, 357, 781]"
134,960,1000,40,"[243, 653, 948, 941, 803]"
135,977,1000,23,"[19, 689, 816, 286, 950]"
136,1000,1000,0,"[50, 977, 264, 601, 622]"
137,980,1000,20,"[982, 644, 291, 303, 327, 47, 520]"
138,986,1000,14,"[545, 250, 860, 157]"
139,983,1000,17,"[373, 974, 129]"
140,990,1000,10,"[46, 375, 396]"
141,973,1000,27,"[492, 807, 817, 849]"
142,998,1000,2,"[862, 701]"
143,978,1000,22,"[743, 287, 729, 939, 946, 970]"
144,970,1000,30,"[983, 772, 850]"
145,965,1000,35,"[117, 867, 955, 976]"
146,984,1000,16,"[994, 665, 886, 476]"
147,962,1000,38,"[485, 181, 163, 514]"
148,983,1000,17,"[175, 524, 843, 869]"
149,983,1000,17,"[812, 884, 56, 971]"
150,982,1000,18,"[299, 534, 951, 961, 979, 837]"
151,992,1000,8,"[657, 870, 885, 909, 646]"
152,986,1000,14,"[666, 477, 672, 513, 810, 840]"
153,975,1000,25,"[84, 444, 478, 488]"
154,972,1000,28,"[531, 302, 833, 474, 868]"
155,978,1000,22,"[494, 879, 586, 710]"
156,964,1000,36,"[301, 965, 593]"
157,978,1000,22,"[618, 762, 898, 968]"
158,984,1000,16,"[579, 463, 416, 616, 254, 998]"
159,997,1000,3,"[12, 664, 206, 993, 349]"
160,972,1000,28,"[661, 823, 852, 935, 196]"
161,991,1000,9,"[828, 233, 581, 598, 617]"
162,995,1000,5,"[297, 489, 605, 77]"
163,983,1000,17,"[99, 620, 45, 249, 631]"
164,981,1000,19,"[865, 169, 298]"
165,982,1000,18,"[491, 364, 14, 368]"
166,978,1000,22,"[907, 642, 469, 585]"
167,1000,1000,0,"[592, 432, 798, 483]"
168,986,1000,14,"[505, 814, 980, 680]"
169,979,1000,21,"[690, 854, 636, 892]"
170,1000,1000,0,"[924, 997, 702]"
171,977,1000,23,"[713, 960]"
172,981,1000,19,"[757, 776]"
173,971,1000,29,"[801, 806, 374, 973]"
174,999,1000,1,"[992, 401, 742, 911]"
175,986,1000,14,"[923, 694, 668, 712]"
176,978,1000,22,"[339, 529, 571, 691, 720, 830]"
177,983,1000,17,"[996, 392, 875, 144, 564, 140, 561]"
178,999,1000,1,"[389, 487, 503, 838, 667, 847]"
179,1000,1000,0,"[724, 582, 991, 32]"
180,988,1000,12,"[835, 845, 512]"
181,999,1000,1,"[804, 493, 889, 926]"
182,987,1000,13,"[933, 987, 508, 543, 553]"
183,993,1000,7,"[221, 383, 550, 563, 574]"
184,987,1000,13,"[741, 428, 703, 872, 966]"
185,972,1000,28,"[208, 1000, 376, 269, 239]"
186,989,1000,11,"[706, 183, 967]"
187,987,1000,13,"[999, 831, 692, 420, 656, 800]"
188,974,1000,26,"[197, 674, 782]"
189,979,1000,21,"[48, 758, 825, 797, 74, 89]"
190,973,1000,27,"[681, 384, 699, 244, 883]"
191,972,1000,28,"[822, 793, 785, 744]"
192,996,1000,4,"[834, 365, 863, 566, 355]"
193,1000,1000,0,"[949, 600, 897, 457, 82, 180, 811]"
194,998,1000,2,"[839, 588, 826, 606]"
195,992,1000,8,"[848, 577, 629, 874, 809]"
196,1000,1000,0,"[896, 841, 649]"
197,974,1000,26,"[209, 696, 715, 936]"
198,986,1000,14,"[846, 486, 509, 624]"
199,988,1000,12,"[878, 856, 378]"
200,988,1000,12,"[934, 402, 753]"
201,985,1000,15,"[372, 763, 969, 906]"
202,988,1000,12,"[767, 727, 293, 953]"
203,994,1000,6,"[719, 655, 333]"
204,995,1000,5,"[608, 502, 530]"
205,1000,1000,0,"[395, 473, 986, 740, 17, 975]"
206,988,1000,12,"[43, 80, 894]"
207,988,1000,12,"[537, 61, 861]"
208,991,1000,9,"[583, 336, 844, 733, 227]"
209,989,1000,11,"[147, 234, 594, 623, 11]"
210,981,1000,19,"[516, 342, 943, 708, 300, 138]"
211,999,1000,1,"[625, 54, 900, 972, 981, 10]"
212,992,1000,8,"[877, 595, 268, 890, 189]"
213,983,1000,17,"[641, 213, 60, 880]"
214,999,1000,1,"[836, 53, 285]"
215,996,1000,4,"[412, 370, 318, 978]"
216,1000,1000,0,"[917, 995, 761, 787, 796]"
217,990,1000,10,"[207, 284]"
218,989,1000,11,"[273, 527, 434, 224, 905, 709]"
219,992,1000,8,"[225, 35, 735, 587, 316, 262]"
220,990,1000,10,"[957, 195, 57, 228, 252]"
221,986,1000,14,"[604, 659, 332, 106, 497]"
222,991,1000,9,"[304, 525, 990, 203, 403, 446]"
223,984,1000,16,"[539, 466, 554, 450, 507]"
224,985,1000,15,"[168, 920, 518, 556]"
225,985,1000,15,"[118, 688, 495, 988]"
226,986,1000,14,"[873, 851, 964, 824, 755, 235]"
227,986,1000,14,"[866, 358, 320, 202, 231, 308]"
228,996,1000,4,"[237, 289, 232, 194, 459, 159]"
229,992,1000,8,"[820, 275, 989, 716, 944]"
230,988,1000,12,"[538, 640, 818, 731, 723, 42, 603]"
