Station,Load,Capacity,Idle,Tasks
122,988,1000,12,"[856, 334, 758, 727, 733, 986, 210, 225, 953, 60]"
123,987,1000,13,"[694, 80, 770, 753, 861]"
124,991,1000,9,"[844, 353, 708, 97, 857]"
125,991,1000,9,"[447, 565, 318, 84, 139, 192]"
126,990,1000,10,"[81, 101, 300, 557, 213, 885, 905, 604]"
127,992,1000,8,"[947, 599, 995, 316, 412, 374]"
128,990,1000,10,"[784, 262, 973, 77, 981]"
129,990,1000,10,"[207, 826, 199, 352, 705, 237, 990]"
130,994,1000,6,"[966, 873, 598, 453, 410, 704, 678]"
131,992,1000,8,"[563, 403, 522, 691, 880, 407, 507, 483]"
132,991,1000,9,"[900, 958, 160, 193, 646, 121, 725, 538]"
133,990,1000,10,"[824, 778, 939, 597, 993, 259, 918, 471]"
134,997,1000,3,"[491, 467, 944, 964, 709, 73, 418, 696, 622]"
135,995,1000,5,"[688, 415, 601, 366, 189, 782]"
136,991,1000,9,"[852, 358, 232, 138, 820, 119, 834]"
137,994,1000,6,"[378, 866, 67, 159, 989, 716, 728, 640]"
138,989,1000,11,"[660, 275, 501, 618, 446, 472, 558, 461, 594]"
