Task,Station,Time
53,99,317
955,99,187
975,100,52
997,100,100
780,100,254
821,100,109
834,100,149
839,100,273
779,101,255
832,101,175
847,101,515
622,102,239
372,102,177
394,102,449
251,102,135
278,103,84
534,103,253
545,103,180
569,103,240
584,103,238
487,104,200
635,104,219
502,104,548
654,105,95
129,105,120
141,105,59
857,105,79
885,105,115
917,105,526
504,106,118
270,106,218
800,106,107
815,106,533
939,107,91
287,107,381
296,107,506
411,108,63
565,108,23
440,108,118
535,108,182
829,108,162
334,108,436
510,109,85
364,109,526
369,109,186
380,109,192
614,110,65
878,110,56
386,110,234
651,110,85
902,110,117
928,110,423
963,111,40
417,111,192
435,111,100
454,111,123
659,111,536
848,112,457
865,112,539
349,113,64
774,113,215
686,113,149
896,113,572
977,114,116
931,114,140
220,114,176
277,114,212
406,114,347
444,115,463
213,115,99
246,115,104
586,115,334
480,116,274
322,116,520
634,116,166
841,117,55
886,117,509
658,117,351
899,117,56
875,118,39
924,118,248
872,118,513
681,118,154
916,119,88
695,119,364
898,119,541
215,120,328
830,120,261
849,120,405
866,121,81
218,121,212
792,121,118
817,121,535
835,121,37
851,122,179
904,122,465
900,122,334
906,123,64
717,123,81
934,123,262
373,123,351
942,123,240
76,124,70
965,124,74
966,124,26
887,124,229
918,124,568
996,125,65
701,125,71
436,125,345
619,125,207
268,125,287
284,126,264
961,126,470
323,126,248
755,127,145
983,127,335
506,127,411
339,127,88
363,128,186
605,128,423
273,128,353
145,129,99
159,129,138
37,129,191
340,129,557
189,130,434
350,130,421
379,130,132
388,131,212
297,131,516
307,131,241
59,132,96
691,132,283
627,132,222
643,132,113
661,132,277
238,133,233
803,133,175
685,133,58
697,133,505
714,134,76
161,134,260
183,134,150
876,134,191
625,134,278
185,135,112
211,135,119
630,135,552
398,135,175
894,136,85
223,136,59
63,136,40
652,136,209
893,136,355
905,136,227
933,137,108
669,137,116
401,137,472
416,137,264
430,138,94
694,138,83
711,138,41
733,138,118
358,138,495
447,138,137
426,138,30
461,139,55
950,139,65
969,139,159
987,139,571
883,139,148
910,140,180
889,140,265
15,140,307
725,140,216
753,141,112
421,141,326
496,141,32
518,141,516
110,142,214
884,142,463
919,142,109
649,142,196
944,143,26
688,143,191
530,143,143
527,143,239
645,143,366
294,144,97
521,144,162
526,144,226
562,144,181
958,144,178
624,144,69
640,144,65
663,145,398
142,145,252
162,145,298
187,146,58
275,146,156
408,146,506
620,146,91
823,146,174
639,147,92
827,147,250
846,147,163
438,147,466
357,148,39
873,148,184
462,148,116
840,148,121
547,148,528
573,149,168
256,149,131
288,149,189
295,149,509
352,150,274
312,150,49
337,150,317
854,150,28
868,150,309
895,151,137
699,151,558
305,151,294
298,152,39
320,152,487
758,152,470
713,153,48
782,153,142
738,153,77
765,153,356
908,153,352
608,154,61
463,154,94
618,154,256
642,154,567
656,155,108
938,155,137
962,155,329
715,155,392
870,156,184
720,156,311
58,156,477
808,157,112
678,157,160
377,157,24
390,157,464
531,157,232
967,158,136
553,158,68
567,158,188
929,158,237
225,158,338
952,159,88
450,159,166
477,159,180
342,159,524
791,159,30
797,160,499
879,160,486
675,161,109
66,161,211
90,161,183
943,161,32
960,161,257
976,161,106
763,161,87
786,162,42
992,162,235
143,162,465
570,162,256
515,163,165
593,163,135
460,163,484
419,163,205
391,164,47
795,164,156
820,164,510
359,164,284
302,165,32
117,165,160
582,165,348
735,165,455
743,166,168
397,166,481
413,166,336
970,167,59
392,167,248
150,167,229
556,167,221
420,167,228
205,168,70
981,168,213
228,168,209
637,168,260
947,168,88
650,168,156
974,169,31
680,169,242
551,169,265
576,169,462
429,170,24
132,170,60
993,170,103
538,170,145
124,170,478
897,170,176
915,171,125
599,171,382
648,171,475
980,172,110
483,172,172
653,172,99
679,172,82
308,172,193
704,172,106
710,172,224
814,173,30
736,173,201
33,173,259
811,173,495
957,174,106
188,174,215
204,174,96
674,174,566
683,175,109
761,175,121
764,175,205
34,175,554
107,176,77
687,176,99
441,176,270
723,176,106
11,176,197
657,176,238
35,177,43
197,177,565
87,177,118
668,177,262
116,178,156
707,178,113
257,178,522
456,178,206
638,179,43
475,179,369
852,179,170
935,179,298
953,179,104
972,180,188
133,180,340
86,180,446
842,181,37
271,181,361
995,181,514
546,181,70
574,182,50
705,182,358
199,182,568
88,183,105
920,183,190
577,183,102
348,183,492
845,183,93
860,184,201
982,184,187
209,184,593
631,185,45
131,185,357
771,185,320
805,185,269
554,186,74
822,186,228
991,186,224
978,186,472
404,187,312
311,187,121
784,187,559
667,188,67
396,188,313
742,188,158
984,188,460
1000,189,31
200,189,123
248,189,202
696,189,131
664,189,510
609,190,278
828,190,210
666,190,502
106,191,67
766,191,121
734,191,123
114,191,164
260,191,198
988,191,313
99,192,54
999,192,143
837,192,305
509,192,494
49,193,28
741,193,232
930,193,232
880,193,376
909,193,131
936,194,45
427,194,154
813,194,573
194,194,211
912,195,101
202,195,300
959,195,106
968,195,487
998,196,22
971,196,62
867,196,176
877,196,390
662,196,347
407,197,33
749,197,45
544,197,254
789,197,343
801,197,91
613,197,229
816,198,103
203,198,128
492,198,202
641,198,213
230,198,334
315,199,101
773,199,204
250,199,157
471,199,537
92,200,228
626,200,143
745,200,139
592,200,196
326,200,130
579,200,155
684,201,360
670,201,199
7,201,440
888,202,23
448,202,257
437,202,452
239,202,264
585,203,83
770,203,210
261,203,170
986,203,521
590,204,57
973,204,81
990,204,161
324,204,175
598,204,510
989,205,44
824,205,77
869,205,181
776,205,481
730,205,201
744,206,64
853,206,133
428,206,45
464,206,124
255,206,517
722,206,107
280,207,149
890,207,252
543,207,403
690,207,189
489,208,37
313,208,182
731,208,162
262,208,183
672,208,436
903,209,31
244,209,103
798,209,247
932,209,279
216,209,179
655,209,155
499,210,58
874,210,89
597,210,127
911,210,102
594,210,114
747,210,493
693,211,75
272,211,510
706,211,141
913,211,48
754,211,226
602,212,103
759,212,168
267,212,212
572,212,258
676,212,246
533,213,99
529,213,137
370,213,50
941,213,229
95,213,480
393,214,46
871,214,131
604,214,423
616,214,388
863,215,81
285,215,32
636,215,93
249,215,243
481,215,548
617,216,20
457,216,172
836,216,245
473,216,562
692,217,23
258,217,84
777,217,40
964,217,37
130,217,269
488,217,541
954,218,535
796,218,451
632,219,91
265,219,135
718,219,144
859,219,619
914,220,25
424,220,61
979,220,27
226,220,122
927,220,339
525,220,201
549,220,224
332,221,157
467,221,293
945,221,544
109,222,39
135,222,92
71,222,510
956,222,89
922,222,158
671,222,106
356,223,68
93,223,93
552,223,91
740,223,155
702,223,508
787,223,81
799,224,20
253,224,449
994,224,527
418,225,53
819,225,97
52,225,87
802,225,260
361,225,499
405,226,26
712,226,66
491,226,36
175,226,212
940,226,296
152,226,151
673,226,205
241,227,22
400,227,45
219,227,58
750,227,159
721,227,54
371,227,61
985,227,59
785,227,41
923,227,27
360,227,116
925,227,143
937,227,204
858,228,46
514,228,22
772,228,267
724,228,194
168,228,471
