Task,Station,Time
203,60,410
506,60,179
527,60,369
822,61,129
116,61,320
357,61,316
391,61,203
413,62,237
428,62,88
519,62,100
436,62,542
587,63,147
522,63,516
538,63,125
666,63,193
296,64,79
565,64,39
576,64,253
676,64,63
378,64,47
403,64,505
68,65,179
520,65,109
45,65,230
592,65,164
692,65,176
598,65,101
628,66,136
723,66,411
638,66,174
752,66,244
664,67,150
758,67,656
775,67,180
783,68,226
151,68,200
163,68,545
893,69,119
183,69,250
196,69,455
640,69,172
653,70,104
223,70,124
236,70,198
244,70,557
264,71,27
267,71,118
274,71,351
300,71,480
281,72,97
314,72,310
374,72,228
331,72,365
796,73,75
294,73,100
297,73,174
677,73,644
329,74,103
342,74,50
526,74,271
552,74,528
370,75,78
827,75,274
554,75,50
581,75,221
445,75,366
465,76,101
594,76,183
453,76,38
480,76,155
485,76,186
402,76,275
426,77,52
442,77,386
242,77,534
457,78,149
654,78,191
261,78,468
397,78,178
433,79,131
475,79,21
487,79,101
508,79,67
536,79,252
467,79,148
608,79,269
269,80,39
693,80,30
54,80,70
53,80,561
553,80,89
437,80,191
651,81,36
539,81,563
655,81,106
404,81,229
727,81,41
739,82,183
870,82,527
469,82,117
486,82,141
515,83,467
531,83,314
546,83,213
566,84,94
16,84,283
35,84,197
67,84,165
78,84,209
111,85,119
743,85,513
763,85,68
773,85,257
786,86,156
804,86,163
812,86,293
836,86,203
852,86,140
51,87,59
473,87,71
876,87,510
335,87,59
55,87,179
420,87,115
898,88,484
915,88,503
258,89,90
272,89,146
137,89,63
115,89,132
119,89,513
932,89,50
950,90,98
814,90,203
832,90,145
847,90,526
871,91,476
884,91,72
894,91,443
41,92,530
466,92,455
710,93,66
215,93,200
290,93,171
312,93,25
323,93,538
344,94,158
359,94,207
802,94,339
815,94,253
843,95,117
697,95,81
735,95,246
886,95,90
912,95,149
829,95,317
916,96,102
858,96,94
789,96,191
794,96,423
468,96,35
501,96,22
518,96,133
525,97,208
704,97,477
734,97,262
351,98,130
747,98,133
760,98,286
482,98,416
771,99,250
498,99,469
516,99,267
347,100,72
533,100,220
828,100,281
495,100,100
509,100,315
349,101,161
524,101,298
550,101,535
175,102,87
795,102,189
817,102,459
839,102,65
853,102,185
821,103,115
867,103,122
880,103,591
37,103,165
620,104,60
64,104,100
878,104,194
179,104,207
192,104,150
214,104,244
232,105,510
188,105,471
201,106,445
221,106,518
238,107,105
306,107,452
317,107,213
833,107,218
82,108,187
112,108,171
860,108,68
866,108,349
248,108,198
287,109,224
140,109,179
161,109,584
191,110,291
892,110,214
913,110,186
924,110,300
935,111,163
289,111,118
309,111,260
364,111,125
393,111,173
889,111,158
904,112,228
863,112,168
888,112,143
896,112,223
931,112,198
463,113,471
902,113,336
918,113,189
959,114,181
972,114,289
1000,114,216
557,114,264
850,115,341
659,115,48
681,115,150
395,115,116
431,115,87
440,115,245
392,116,127
967,116,455
562,116,187
585,116,220
602,117,67
623,117,207
77,117,125
114,117,589
544,118,506
701,118,462
551,119,481
555,119,493
131,120,194
646,120,417
667,120,33
690,120,329
713,121,49
417,121,270
282,121,540
875,121,140
879,122,276
914,122,238
919,122,477
612,123,88
944,123,33
964,123,468
980,123,402
277,124,124
985,124,382
927,124,301
940,124,83
960,124,100
969,125,97
438,125,283
459,125,136
483,125,443
79,126,164
336,126,196
146,126,156
169,126,474
177,127,76
360,127,166
606,127,143
625,127,210
584,127,396
604,128,54
885,128,481
106,128,462
569,129,460
590,129,521
174,130,110
922,130,210
629,130,244
650,130,79
668,130,285
675,130,62
680,131,460
503,131,507
251,132,442
872,132,531
412,133,77
430,133,116
826,133,554
790,133,230
447,134,50
928,134,25
799,134,342
859,134,580
139,135,481
423,135,517
933,136,54
443,136,102
595,136,174
855,136,447
911,136,216
474,137,63
920,137,441
618,137,472
14,138,268
649,138,142
938,138,221
957,138,360
975,139,124
674,139,245
472,139,186
491,139,441
614,140,227
901,140,460
449,140,302
929,141,95
458,141,357
477,141,518
206,142,145
494,142,166
513,142,83
529,142,170
547,142,27
560,142,327
742,142,79
579,143,54
756,143,296
60,143,321
80,143,197
256,143,127
110,144,40
283,144,79
303,144,505
325,144,362
895,145,109
350,145,237
947,145,140
583,145,479
363,146,67
603,146,149
945,146,226
953,146,541
966,147,124
954,147,73
63,147,125
343,147,346
883,147,325
991,148,73
573,148,212
245,148,153
268,148,533
199,149,179
476,149,435
255,149,87
611,149,279
271,150,245
642,150,293
662,150,187
678,150,275
322,151,64
155,151,145
346,151,373
986,151,209
874,151,190
582,152,544
890,152,96
905,152,44
917,152,277
942,153,88
316,153,420
864,153,478
703,154,161
135,154,251
683,154,53
702,154,508
263,155,170
285,155,443
937,155,107
971,155,273
961,156,27
818,156,74
989,156,277
49,156,134
85,156,176
107,156,303
103,157,507
688,157,244
711,157,57
730,157,172
589,158,62
882,158,91
601,158,161
624,158,39
644,158,262
670,158,132
92,158,235
129,159,107
126,159,456
154,159,419
984,160,106
165,160,129
189,160,238
194,160,230
899,160,282
613,161,56
725,161,432
441,161,47
456,161,464
345,162,267
416,162,86
425,162,236
824,162,221
348,162,164
385,163,111
857,163,574
318,163,310
862,164,118
813,164,107
330,164,201
333,164,549
634,165,175
778,165,298
781,165,281
172,165,229
724,166,125
334,166,329
792,166,258
807,166,155
541,166,115
564,167,20
409,167,486
974,167,231
663,167,245
658,168,119
578,168,361
744,168,508
709,169,58
383,169,211
764,169,191
234,169,499
716,170,109
376,170,396
784,170,486
907,171,51
104,171,515
671,171,434
305,172,140
682,172,215
358,172,510
661,172,132
687,173,79
379,173,193
490,173,148
208,173,553
401,174,34
925,174,199
719,174,51
737,174,123
963,174,329
983,174,257
994,175,38
698,175,105
243,175,596
572,175,154
596,175,103
627,176,176
125,176,355
542,176,462
556,177,99
695,177,131
368,177,138
386,177,126
405,177,482
434,178,77
454,178,173
101,178,466
970,178,266
981,179,154
706,179,220
733,179,461
630,179,135
652,180,104
750,180,214
780,180,260
785,180,333
514,180,84
534,181,51
722,181,53
755,181,415
394,181,122
575,181,218
801,181,116
511,182,42
532,182,256
903,182,150
399,182,541
352,183,46
648,183,581
672,183,359
66,184,90
930,184,399
800,184,508
977,185,67
997,185,141
257,185,665
207,185,111
225,186,88
809,186,122
965,186,270
95,186,402
388,186,25
408,186,77
427,187,55
127,187,178
488,187,168
32,187,98
619,187,103
302,187,165
479,187,215
450,188,90
787,188,213
310,188,104
951,188,165
686,188,67
714,188,159
260,188,197
979,189,477
992,189,161
849,189,343
247,190,60
732,190,213
109,190,567
130,190,141
279,191,32
769,191,45
153,191,207
639,191,110
657,191,165
615,191,138
948,191,299
226,192,27
633,192,54
835,192,158
319,192,514
91,192,244
123,193,116
715,193,106
736,193,223
861,193,499
444,193,42
460,194,369
708,194,153
848,194,171
600,194,299
749,195,57
720,195,455
740,195,469
946,196,86
218,196,368
233,196,539
197,197,142
580,197,166
162,197,131
390,197,341
762,197,204
776,198,33
669,198,196
93,198,525
577,198,243
745,199,70
793,199,45
973,199,125
462,199,407
759,199,346
834,200,247
622,200,160
999,200,112
811,200,466
731,201,29
410,201,309
185,201,474
936,201,65
955,201,109
968,202,100
497,202,260
195,202,378
493,202,262
816,203,35
956,203,59
766,203,480
831,203,192
694,203,232
134,204,154
605,204,455
631,204,378
684,205,128
748,205,340
699,205,310
868,205,201
900,206,398
926,206,134
726,206,458
751,207,24
806,207,70
700,207,139
949,207,171
939,207,140
371,207,454
145,208,47
988,208,76
549,208,174
356,208,434
962,208,269
689,209,252
186,209,288
610,209,460
679,210,138
877,210,286
774,210,568
609,211,30
237,211,73
721,211,101
754,211,233
854,211,276
765,211,287
990,212,223
39,212,551
62,212,208
803,213,32
856,213,525
193,213,436
810,214,22
718,214,100
987,214,128
198,214,276
632,214,473
597,215,72
561,215,158
825,215,188
881,215,269
301,215,27
327,215,280
910,216,164
777,216,232
276,216,132
838,216,456
797,217,24
176,217,237
621,217,50
645,217,99
291,217,233
500,217,179
923,217,168
934,218,29
523,218,49
840,218,107
337,218,464
387,218,344
691,219,36
873,219,134
563,219,93
461,219,180
635,219,78
705,219,132
707,219,147
240,219,196
141,220,60
909,220,203
321,220,106
978,220,185
770,220,443
537,221,21
837,221,316
377,221,226
150,221,166
908,221,264
808,222,52
998,222,93
851,222,295
147,222,146
424,222,185
906,222,86
381,222,137
222,223,63
717,223,251
122,223,139
995,223,174
616,223,357
982,224,112
841,224,487
996,224,322
94,224,69
887,225,21
407,225,24
673,225,378
168,225,574
340,226,37
993,226,108
958,226,261
761,226,58
842,226,179
369,226,348
380,227,45
396,227,141
788,227,241
184,227,206
772,227,193
313,227,169
422,228,104
767,228,441
798,228,449
941,229,29
741,229,144
149,229,422
845,229,257
728,229,135
753,230,29
292,230,42
512,230,31
478,230,556
136,230,123
636,230,67
365,230,138
823,231,87
665,231,401
696,231,33
757,231,177
588,231,290
99,232,24
36,232,106
361,232,121
253,232,488
738,232,258
