Task,Station,Time
116,43,146
217,44,21
232,44,38
107,44,559
22,44,230
253,44,104
114,45,25
304,45,35
370,45,202
395,45,122
415,45,284
87,45,303
461,46,237
471,46,165
487,46,553
311,47,98
429,47,101
507,47,126
530,47,323
551,47,329
459,48,100
592,48,190
611,48,25
467,48,50
481,48,310
323,48,102
5,48,210
53,49,423
68,49,179
637,49,67
656,49,193
451,49,126
473,50,111
238,50,173
257,50,364
490,50,143
509,50,162
532,51,198
548,51,197
571,51,536
659,51,33
686,52,478
681,52,517
71,53,342
18,53,54
35,53,26
63,53,531
56,54,113
85,54,158
82,54,166
231,54,540
443,55,138
576,55,208
242,55,44
262,55,469
41,55,137
57,56,77
77,56,256
269,56,414
515,56,201
371,57,32
95,57,313
128,57,473
142,57,77
449,58,97
90,58,171
216,58,27
157,58,136
480,58,383
322,58,160
46,59,103
538,59,71
557,59,35
585,59,158
705,59,214
601,59,245
623,59,153
650,60,79
664,60,44
680,60,258
697,60,205
717,60,112
736,60,255
477,61,161
753,61,206
710,61,201
729,61,222
774,61,202
755,62,135
791,62,400
234,62,56
258,62,402
275,63,168
289,63,211
809,63,91
836,63,166
348,63,345
362,64,99
856,64,123
870,64,183
889,64,413
907,64,146
921,65,421
124,65,505
268,66,165
154,66,446
397,66,219
420,66,136
433,67,397
235,67,113
260,67,408
182,68,228
542,68,512
559,68,59
580,68,198
590,69,170
351,69,243
378,69,147
399,69,200
421,69,226
101,70,168
440,70,349
463,70,61
472,70,422
493,71,125
513,71,133
525,71,446
596,71,56
646,71,186
669,72,312
544,72,138
561,72,475
279,73,473
578,73,338
603,73,132
616,74,112
319,74,77
332,74,501
340,74,284
363,75,220
372,75,519
533,75,240
428,76,73
453,76,90
147,76,54
160,76,292
392,76,80
412,76,170
658,76,216
672,77,57
653,77,46
724,77,42
249,77,474
254,77,166
389,77,180
671,78,128
743,78,45
286,78,239
765,78,569
534,79,21
514,79,333
782,79,93
535,79,244
303,79,62
802,79,200
482,80,110
835,80,171
861,80,118
866,80,26
888,80,194
899,80,352
324,81,97
123,81,124
136,81,112
163,81,209
15,81,442
30,82,155
45,82,442
450,82,376
144,83,102
183,83,113
195,83,101
469,83,110
500,83,99
505,83,448
239,84,217
523,84,198
541,84,64
552,84,221
491,84,242
501,85,87
27,85,25
502,85,553
398,85,287
411,86,143
165,86,515
164,86,150
517,86,145
89,87,39
176,87,62
723,87,125
730,87,555
175,87,199
537,88,21
536,88,104
610,88,111
745,88,231
780,88,295
789,88,233
820,89,82
630,89,188
29,89,535
810,89,43
842,89,136
853,90,140
872,90,516
891,90,147
900,90,145
914,91,337
931,91,592
840,92,239
143,92,240
156,92,500
564,93,33
380,93,100
388,93,111
583,93,532
589,93,217
784,94,488
369,94,457
237,95,257
847,95,539
312,95,165
321,96,48
252,96,122
349,96,146
864,96,280
880,96,107
898,96,286
358,97,220
912,97,303
936,97,167
945,97,187
970,97,71
990,98,120
431,98,369
462,98,320
120,98,164
478,99,85
138,99,99
170,99,73
189,99,204
338,99,88
365,99,419
932,100,80
636,100,63
665,100,316
670,100,489
654,101,154
685,101,29
909,101,241
368,101,120
134,101,434
940,102,64
961,102,434
690,102,484
984,103,206
168,103,180
707,103,92
694,103,499
742,104,133
949,104,198
719,104,427
731,104,82
754,104,159
184,105,109
486,105,302
58,105,445
270,105,95
297,106,439
799,106,497
495,107,237
281,107,357
892,107,387
903,108,110
288,108,90
314,108,232
806,108,76
841,108,38
846,108,256
112,108,172
783,109,318
329,109,156
343,109,486
381,110,134
792,110,27
803,110,99
353,110,379
863,110,45
875,110,206
779,110,108
796,111,162
391,111,479
418,111,127
581,111,212
432,112,115
593,112,505
584,112,124
607,112,47
619,112,200
528,113,196
923,113,208
938,113,280
465,113,308
894,114,407
908,114,184
911,114,212
937,114,196
352,115,107
954,115,129
797,115,114
386,115,366
881,115,132
902,115,143
915,116,114
678,116,349
913,116,403
313,116,125
939,117,73
326,117,188
897,117,168
925,117,559
506,118,118
943,118,181
974,118,232
927,118,23
947,118,163
967,118,166
546,118,116
569,119,253
574,119,173
609,119,513
497,120,84
499,120,178
336,120,171
296,120,551
735,121,434
305,121,544
722,122,127
325,122,40
337,122,184
953,122,117
973,122,523
916,123,205
991,123,275
383,123,114
402,123,216
849,123,129
869,124,213
886,124,158
904,124,337
957,124,266
979,125,160
315,125,497
360,125,338
284,126,117
379,126,200
977,126,172
993,126,503
406,127,152
602,127,319
81,127,482
860,128,211
873,128,276
827,128,486
75,129,226
376,129,299
396,129,460
608,130,439
618,130,301
649,130,222
264,131,154
660,131,661
519,131,126
547,132,74
962,132,464
712,132,70
741,132,156
758,132,219
675,133,171
682,133,64
357,133,295
691,133,470
771,134,70
374,134,162
714,134,241
553,134,82
582,134,81
595,134,221
699,134,123
425,135,29
615,135,40
715,135,21
739,135,117
746,135,211
726,135,25
757,135,35
773,135,232
786,135,60
822,135,216
845,136,131
874,136,48
893,136,344
930,136,469
812,137,117
152,137,27
169,137,317
657,137,533
555,138,285
674,138,133
981,138,335
419,138,220
430,139,129
641,139,277
703,139,221
718,139,373
720,140,98
236,140,212
738,140,343
599,140,346
761,141,100
882,141,479
828,141,198
918,141,134
935,141,81
960,142,248
966,142,311
597,142,62
622,142,172
643,142,190
781,143,94
512,143,178
526,143,504
444,143,224
628,144,340
830,144,558
474,144,46
483,145,102
346,145,123
752,145,277
359,145,469
769,146,54
704,146,135
706,146,221
788,146,24
821,146,540
651,147,82
373,147,89
833,147,319
831,147,186
848,147,186
188,147,134
572,148,72
214,148,83
871,148,242
655,148,360
240,148,236
263,149,96
485,149,118
933,149,494
942,149,70
971,149,209
673,150,387
701,150,235
445,150,363
696,151,59
711,151,152
725,151,393
747,151,392
837,152,107
768,152,188
854,152,152
777,152,495
721,153,107
280,153,329
560,153,330
929,153,28
958,153,193
964,154,65
141,154,243
76,154,106
19,154,333
198,154,250
213,155,357
224,155,172
798,155,186
819,155,255
663,156,92
640,156,69
667,156,262
403,156,99
416,156,193
692,156,41
716,156,106
734,156,136
748,157,87
436,157,102
366,157,153
621,157,110
613,157,316
447,157,227
455,158,560
488,158,400
524,159,131
948,159,371
800,159,479
439,160,284
770,160,156
785,160,286
17,160,274
677,161,74
36,161,283
775,161,391
883,161,193
905,161,43
920,162,58
600,162,276
700,162,547
414,162,106
442,163,61
190,163,155
211,163,148
762,163,445
801,163,190
808,164,98
226,164,149
309,164,56
390,164,416
834,164,259
437,165,43
460,165,65
70,165,583
96,165,264
273,166,66
401,166,244
204,166,206
62,166,150
327,166,319
347,167,187
614,167,283
466,167,125
492,167,375
494,168,199
776,168,116
950,168,74
975,168,444
632,168,147
84,169,52
588,169,52
661,169,156
713,169,25
728,169,374
676,169,338
413,170,74
166,170,153
996,170,447
292,170,312
772,171,48
679,171,586
102,171,286
787,171,78
804,172,79
896,172,147
457,172,95
468,172,500
121,172,142
522,173,118
135,173,87
484,173,126
617,173,156
642,173,89
384,173,117
405,173,302
985,174,62
285,174,93
989,174,118
818,174,175
518,174,59
539,174,489
594,175,185
941,175,247
652,175,549
520,176,54
223,176,39
245,176,124
766,176,30
795,176,242
732,176,486
751,177,201
982,177,305
550,177,292
259,177,178
994,178,79
130,178,405
554,178,516
562,179,35
146,179,403
577,179,232
926,179,220
341,179,110
529,180,179
976,180,193
587,180,105
605,180,241
527,180,264
185,181,31
172,181,366
879,181,138
901,181,450
566,182,260
702,182,231
944,182,492
109,183,51
139,183,125
805,183,275
693,183,81
72,183,453
98,184,37
625,184,129
558,184,185
579,184,182
750,184,465
778,185,29
951,185,113
824,185,160
186,185,288
417,185,247
448,185,145
540,186,52
274,186,301
200,186,434
218,186,200
634,187,61
890,187,201
793,187,524
832,187,213
740,188,24
261,188,52
708,188,565
727,188,355
838,189,62
291,189,126
744,189,91
684,189,378
633,189,152
545,189,173
815,190,38
980,190,170
956,190,82
963,190,207
995,190,299
857,190,190
839,191,22
843,191,472
356,191,503
127,192,48
612,192,108
816,192,114
316,192,117
556,192,427
737,192,175
749,193,31
310,193,39
434,193,214
988,193,176
851,193,525
598,194,21
620,194,231
917,194,331
361,194,407
631,195,68
243,195,79
510,195,180
1000,195,612
387,195,45
404,196,53
968,196,192
604,196,244
790,196,510
586,197,21
511,197,54
435,197,70
191,197,30
683,197,277
868,197,545
394,198,154
867,198,286
476,198,541
884,199,77
375,199,36
31,199,255
698,199,390
278,199,229
666,200,216
454,200,316
978,200,459
862,201,75
919,201,563
639,201,343
895,202,42
638,202,119
983,202,90
823,202,625
181,202,111
187,203,67
37,203,192
567,203,152
575,203,222
209,203,351
219,204,161
54,204,279
441,204,552
606,205,28
876,205,127
811,205,75
7,205,280
199,205,479
688,206,67
910,206,63
998,206,59
74,206,262
986,206,264
959,206,278
400,207,24
565,207,119
626,207,316
924,207,539
206,208,52
794,208,440
934,208,502
624,209,89
647,209,253
456,209,293
826,209,345
644,210,147
458,210,96
887,210,292
906,210,464
335,211,32
145,211,126
13,211,126
591,211,428
814,211,103
364,211,170
689,212,65
859,212,581
952,212,335
969,213,93
922,213,475
852,213,426
813,214,43
767,214,120
662,214,192
850,214,195
992,214,318
393,214,118
521,215,459
733,215,308
878,215,214
570,216,70
503,216,92
424,216,532
764,216,291
228,217,22
328,217,372
194,217,597
709,218,62
318,218,164
955,218,223
8,218,364
233,218,183
210,219,22
844,219,155
756,219,148
208,219,524
635,219,149
668,220,468
645,220,461
829,220,70
855,221,111
972,221,412
987,221,466
629,222,51
760,222,60
877,222,197
563,222,110
627,222,576
470,223,47
865,223,465
763,223,477
858,224,65
119,224,61
946,224,59
489,224,84
885,224,342
817,224,371
423,225,36
308,225,40
207,225,58
965,225,58
695,225,45
648,225,241
148,225,513
549,226,246
999,226,70
807,226,165
227,226,499
928,227,26
997,227,166
339,227,269
825,227,63
687,227,236
759,227,231
