Station,Load,Capacity,Idle,Tasks
170,621,1000,379,[884]
171,563,1000,437,[705]
172,630,1000,370,[733]
173,941,1000,59,"[481, 907]"
174,992,1000,8,"[919, 666]"
175,992,1000,8,"[204, 222]"
176,650,1000,350,[42]
177,964,1000,36,"[183, 186]"
178,987,1000,13,"[723, 496]"
179,942,1000,58,"[506, 527]"
180,978,1000,22,"[687, 546]"
181,986,1000,14,"[205, 437]"
182,688,1000,312,[479]
183,638,1000,362,[489]
184,760,1000,240,[565]
185,999,1000,1,"[551, 579]"
186,997,1000,3,"[583, 251]"
187,988,1000,12,"[263, 584]"
188,901,1000,99,"[616, 629, 649]"
189,834,1000,166,"[673, 689]"
190,991,1000,9,"[298, 318]"
191,955,1000,45,"[713, 328]"
192,978,1000,22,"[336, 736]"
193,956,1000,44,"[742, 696]"
194,952,1000,48,"[754, 153, 774]"
195,794,1000,206,"[792, 825]"
196,992,1000,8,"[843, 869]"
197,679,1000,321,[874]
198,753,1000,247,[434]
199,959,1000,41,"[746, 783]"
200,955,1000,45,"[451, 817]"
201,924,1000,76,"[466, 485]"
202,859,1000,141,"[769, 778]"
203,994,1000,6,"[816, 495]"
204,943,1000,57,"[521, 530]"
205,995,1000,5,"[7, 443]"
206,845,1000,155,"[537, 558]"
207,615,1000,385,[81]
208,566,1000,434,[100]
209,911,1000,89,"[123, 134]"
210,590,1000,410,[822]
211,961,1000,39,"[859, 837]"
212,928,1000,72,"[866, 877]"
213,992,1000,8,"[852, 899]"
214,830,1000,170,"[898, 915]"
215,590,1000,410,[934]
216,616,1000,384,[962]
217,895,1000,105,"[982, 567]"
218,843,1000,157,[595]
219,894,1000,106,"[624, 609]"
220,979,1000,21,"[625, 639]"
221,659,1000,341,[652]
222,970,1000,30,"[605, 476]"
223,999,1000,1,"[514, 158]"
224,999,1000,1,"[174, 502]"
225,605,1000,395,[841]
226,625,1000,375,[871]
227,970,1000,30,"[206, 227]"
228,914,1000,86,"[245, 260]"
229,998,1000,2,"[272, 287]"
230,977,1000,23,"[510, 474]"
231,970,1000,30,"[477, 492]"
232,666,1000,334,[694]
233,799,1000,201,"[415, 425]"
234,602,1000,398,[354]
235,594,1000,406,[557]
236,984,1000,16,"[638, 570]"
237,687,1000,313,[585]
238,943,1000,57,"[132, 818]"
239,710,1000,290,[830]
240,771,1000,229,"[850, 863]"
241,962,1000,38,"[896, 397]"
242,883,1000,117,"[939, 912]"
243,757,1000,243,[924]
244,996,1000,4,"[959, 938]"
245,611,1000,389,[933]
246,997,1000,3,"[964, 971]"
247,997,1000,3,"[995, 209]"
248,627,1000,373,[932]
249,969,1000,31,"[887, 914]"
250,953,1000,47,"[917, 963]"
251,661,1000,339,[978]
252,968,1000,32,"[987, 200]"
253,776,1000,224,"[217, 229]"
254,679,1000,321,[230]
255,694,1000,306,[659]
256,996,1000,4,"[669, 484]"
257,983,1000,17,"[493, 196]"
258,965,1000,35,"[84, 965]"
259,685,1000,315,[977]
260,920,1000,80,"[988, 809]"
261,965,1000,35,"[832, 845]"
262,657,1000,343,[861]
263,959,1000,41,"[11, 853]"
264,988,1000,12,"[891, 911]"
265,999,1000,1,"[355, 920]"
266,911,1000,89,"[23, 596]"
267,660,1000,340,[96]
268,935,1000,65,"[944, 952]"
269,970,1000,30,"[980, 83]"
270,703,1000,297,[728]
271,973,1000,27,"[747, 363]"
272,977,1000,23,"[106, 703]"
273,972,1000,28,"[110, 731]"
274,923,1000,77,"[645, 24]"
275,909,1000,91,"[178, 395, 738]"
276,927,1000,73,"[677, 755]"
277,936,1000,64,"[131, 187]"
278,993,1000,7,"[240, 775]"
279,703,1000,297,[802]
280,832,1000,168,"[410, 421]"
281,675,1000,325,[433]
282,964,1000,36,"[444, 973]"
283,986,1000,14,"[1000, 590]"
284,999,1000,1,"[848, 180]"
285,888,1000,112,"[192, 552]"
286,920,1000,80,"[572, 586]"
287,662,1000,338,[614]
288,980,1000,20,"[632, 762]"
289,669,1000,331,[782]
290,841,1000,159,"[698, 737]"
291,808,1000,192,[748]
292,973,1000,27,"[760, 268]"
293,853,1000,147,"[981, 296]"
294,996,1000,4,"[469, 319]"
295,993,1000,7,"[997, 232]"
296,656,1000,344,[252]
297,957,1000,43,"[685, 834]"
298,980,1000,20,"[865, 545]"
299,958,1000,42,"[266, 878]"
300,985,1000,15,"[566, 286]"
301,975,1000,25,"[304, 902]"
302,618,1000,382,[929]
303,958,1000,42,"[946, 955]"
304,776,1000,224,[883]
305,934,1000,66,"[701, 712]"
306,984,1000,16,"[729, 346]"
307,658,1000,342,[379]
308,967,1000,33,"[199, 930]"
309,676,1000,324,[954]
310,999,1000,1,"[975, 329]"
311,921,1000,79,"[343, 571]"
312,965,1000,35,"[588, 314]"
313,643,1000,357,[943]
314,667,1000,333,[619]
315,997,1000,3,"[505, 966]"
316,978,1000,22,"[103, 491]"
317,995,1000,5,"[513, 276]"
318,621,1000,379,[317]
319,993,1000,7,"[212, 517]"
320,797,1000,203,[406]
321,999,1000,1,"[541, 416]"
322,999,1000,1,"[439, 607]"
323,997,1000,3,"[810, 643]"
324,979,1000,21,"[957, 511]"
325,998,1000,2,"[547, 175]"
326,996,1000,4,"[536, 194]"
327,992,1000,8,"[561, 173]"
328,1000,1000,0,"[108, 371]"
329,998,1000,2,"[388, 725]"
330,726,1000,274,[749]
331,951,1000,49,"[487, 504]"
332,962,1000,38,"[515, 535]"
333,992,1000,8,"[559, 402]"
334,986,1000,14,"[202, 208]"
335,926,1000,74,"[207, 408]"
336,975,1000,25,"[289, 151]"
337,997,1000,3,"[159, 958]"
338,975,1000,25,"[968, 974]"
339,835,1000,165,"[494, 522]"
340,929,1000,71,"[538, 560]"
341,980,1000,20,"[835, 857]"
342,996,1000,4,"[563, 893]"
343,985,1000,15,"[838, 160]"
344,989,1000,11,"[181, 903]"
345,756,1000,244,"[501, 519]"
346,990,1000,10,"[636, 540]"
347,924,1000,76,"[359, 951]"
348,982,1000,18,"[976, 573]"
349,907,1000,93,"[172, 189]"
350,987,1000,13,"[16, 947]"
351,992,1000,8,"[281, 10]"
352,935,1000,65,"[772, 858]"
353,1000,1000,0,"[801, 721]"
354,867,1000,133,"[739, 771]"
355,1000,1000,0,"[781, 876]"
356,769,1000,231,[635]
357,750,1000,250,[127]
358,978,1000,22,"[145, 428]"
359,986,1000,14,"[581, 452]"
360,715,1000,285,[401]
361,996,1000,4,"[916, 411]"
362,992,1000,8,"[936, 436]"
363,941,1000,59,"[201, 577]"
364,998,1000,2,"[473, 587]"
365,804,1000,196,"[282, 806]"
366,959,1000,41,"[107, 322]"
367,960,1000,40,"[804, 691]"
368,983,1000,17,"[316, 793]"
369,929,1000,71,"[185, 798]"
370,948,1000,52,"[648, 610]"
371,919,1000,81,"[828, 279]"
372,988,1000,12,"[759, 303]"
373,985,1000,15,"[327, 254]"
374,977,1000,23,"[829, 631]"
375,975,1000,25,"[661, 325]"
376,747,1000,253,[350]
377,999,1000,1,"[375, 509]"
378,904,1000,96,"[534, 948]"
379,862,1000,138,"[482, 499]"
380,995,1000,5,"[526, 430]"
381,993,1000,7,"[797, 374]"
382,909,1000,91,"[606, 13]"
383,987,1000,13,"[555, 751]"
384,1000,1000,0,"[550, 150]"
385,957,1000,43,"[718, 671]"
386,947,1000,53,"[690, 310]"
387,989,1000,11,"[744, 726]"
388,1000,1000,0,"[633, 870]"
389,945,1000,55,"[655, 592]"
390,994,1000,6,"[612, 665]"
391,974,1000,26,"[684, 412]"
392,993,1000,7,"[849, 116]"
393,997,1000,3,"[767, 647]"
394,984,1000,16,"[753, 284]"
395,992,1000,8,"[627, 686]"
396,944,1000,56,"[190, 94]"
397,987,1000,13,"[985, 815]"
398,989,1000,11,"[827, 288]"
399,969,1000,31,"[779, 839]"
400,978,1000,22,"[855, 940]"
401,793,1000,207,"[490, 508]"
402,734,1000,266,[453]
403,968,1000,32,"[461, 533]"
404,995,1000,5,"[591, 765]"
405,775,1000,225,[777]
406,975,1000,25,"[819, 543]"
407,967,1000,33,"[660, 364]"
408,962,1000,38,"[248, 299]"
409,996,1000,4,"[302, 125]"
410,999,1000,1,"[795, 269]"
411,995,1000,5,"[376, 294]"
412,971,1000,29,"[578, 620]"
413,980,1000,20,"[76, 634]"
414,942,1000,58,"[184, 140]"
415,904,1000,96,"[220, 237]"
416,835,1000,165,[719]
417,888,1000,112,"[967, 714]"
418,970,1000,30,"[622, 983]"
419,966,1000,34,"[274, 41]"
420,984,1000,16,"[812, 292]"
421,943,1000,57,"[594, 653]"
422,927,1000,73,"[909, 219]"
423,991,1000,9,"[597, 523]"
424,989,1000,11,"[927, 539]"
425,991,1000,9,"[74, 856]"
426,963,1000,37,"[897, 890]"
427,974,1000,26,"[149, 191]"
428,918,1000,82,[210]
429,989,1000,11,"[941, 681]"
430,984,1000,16,"[711, 672]"
431,966,1000,34,"[693, 532]"
432,980,1000,20,"[994, 683]"
433,999,1000,1,"[717, 846]"
434,921,1000,79,"[864, 885]"
435,987,1000,13,"[295, 112]"
436,994,1000,6,"[707, 447]"
437,993,1000,7,"[999, 255]"
438,989,1000,11,"[271, 882]"
439,996,1000,4,"[894, 589]"
440,997,1000,3,"[246, 867, 880]"
441,963,1000,37,"[901, 307]"
442,979,1000,21,"[326, 905]"
443,972,1000,28,"[872, 928]"
444,968,1000,32,"[674, 613]"
445,970,1000,30,"[986, 956]"
446,993,1000,7,"[258, 280]"
447,961,1000,39,"[305, 40]"
448,989,1000,11,"[520, 542]"
449,967,1000,33,"[32, 340]"
450,908,1000,92,"[569, 764]"
451,989,1000,11,"[95, 787]"
452,965,1000,35,"[600, 603]"
453,982,1000,18,"[216, 231]"
454,947,1000,53,"[483, 768]"
455,997,1000,3,"[786, 630]"
456,988,1000,12,"[593, 455]"
457,988,1000,12,"[950, 349]"
458,976,1000,24,"[113, 373]"
459,995,1000,5,"[369, 393]"
460,958,1000,42,"[960, 404]"
461,974,1000,26,"[420, 468]"
462,969,1000,31,"[682, 892]"
463,939,1000,61,"[708, 148]"
464,974,1000,26,"[651, 195]"
465,989,1000,11,"[213, 735]"
466,951,1000,49,"[788, 750]"
467,967,1000,33,"[879, 990]"
468,981,1000,19,"[144, 854]"
469,998,1000,2,"[881, 700]"
470,986,1000,14,"[972, 741]"
471,994,1000,6,"[157, 773]"
472,982,1000,18,"[805, 352]"
473,980,1000,20,"[368, 472]"
474,967,1000,33,"[486, 831]"
475,973,1000,27,"[820, 847]"
476,837,1000,163,"[429, 454]"
477,957,1000,43,"[348, 553]"
478,844,1000,156,"[249, 961]"
479,953,1000,47,"[895, 836]"
480,929,1000,71,"[503, 637]"
481,993,1000,7,"[945, 794]"
482,953,1000,47,"[358, 796]"
483,992,1000,8,"[904, 676]"
484,981,1000,19,"[727, 680]"
485,973,1000,27,"[215, 979]"
486,887,1000,113,"[291, 142]"
487,973,1000,27,"[763, 79]"
488,985,1000,15,"[758, 14]"
489,929,1000,71,"[998, 224]"
490,959,1000,41,"[488, 253]"
491,878,1000,122,"[791, 265]"
492,972,1000,28,"[913, 161]"
493,989,1000,11,"[114, 498]"
494,1000,1000,0,"[626, 813]"
495,970,1000,30,"[840, 918]"
496,979,1000,21,"[770, 306]"
497,983,1000,17,"[922, 803]"
498,976,1000,24,"[618, 664]"
499,994,1000,6,"[688, 39]"
500,998,1000,2,"[992, 117]"
501,971,1000,29,"[176, 264]"
502,951,1000,49,"[935, 996]"
503,990,1000,10,"[333, 942]"
504,978,1000,22,"[104, 275]"
505,969,1000,31,"[722, 766]"
506,978,1000,22,"[699, 458]"
507,781,1000,219,[234]
508,993,1000,7,"[799, 36]"
509,986,1000,14,"[139, 54]"
510,930,1000,70,"[283, 235]"
511,918,1000,82,"[193, 710]"
512,983,1000,17,"[715, 341]"
513,991,1000,9,"[75, 525]"
514,987,1000,13,"[278, 575]"
515,979,1000,21,"[615, 102]"
516,906,1000,94,"[716, 315]"
517,986,1000,14,"[704, 126]"
518,970,1000,30,"[921, 394]"
519,986,1000,14,"[446, 549]"
520,932,1000,68,"[910, 800]"
521,998,1000,2,"[644, 824]"
522,887,1000,113,[518]
523,963,1000,37,"[516, 531]"
524,966,1000,34,"[449, 98]"
525,931,1000,69,"[790, 370]"
526,983,1000,17,"[391, 9]"
527,966,1000,34,"[969, 656]"
528,992,1000,8,"[122, 906]"
529,979,1000,21,"[129, 300]"
530,907,1000,93,"[267, 332]"
531,981,1000,19,"[598, 247]"
532,937,1000,63,"[238, 949]"
533,931,1000,69,"[101, 780]"
534,999,1000,1,"[250, 21]"
535,864,1000,136,"[128, 931]"
536,977,1000,23,"[380, 993]"
537,930,1000,70,"[675, 270]"
538,962,1000,38,"[752, 228]"
539,985,1000,15,"[182, 807]"
540,997,1000,3,"[814, 470]"
541,941,1000,59,"[888, 601]"
542,981,1000,19,"[991, 667]"
543,932,1000,68,"[908, 784]"
544,983,1000,17,"[851, 923]"
545,992,1000,8,"[351, 462]"
546,961,1000,39,"[862, 833]"
547,971,1000,29,"[889, 970]"
548,994,1000,6,"[141, 345]"
549,971,1000,29,"[362, 574]"
550,926,1000,74,"[378, 926]"
551,991,1000,9,"[724, 984]"
552,977,1000,23,"[512, 339]"
553,985,1000,15,"[138, 989]"
554,871,1000,129,"[463, 868]"
555,937,1000,63,"[734, 464]"
556,924,1000,76,"[259, 177, 544]"
557,988,1000,12,"[623, 400]"
558,948,1000,52,"[789, 582, 808]"
