Station,Load,Capacity,Idle,Tasks
158,780,1000,220,[215]
159,766,1000,234,[225]
160,723,1000,277,"[604, 609]"
161,812,1000,188,[747]
162,977,1000,23,"[641, 756]"
163,976,1000,24,"[773, 709]"
164,678,1000,322,[315]
165,811,1000,189,"[644, 678]"
166,986,1000,14,"[697, 333]"
167,882,1000,118,"[341, 702]"
168,704,1000,296,[549]
169,708,1000,292,[68]
170,991,1000,9,"[481, 96]"
171,987,1000,13,"[728, 401]"
172,928,1000,72,"[733, 436]"
173,993,1000,7,"[450, 427]"
174,953,1000,47,"[516, 700]"
175,987,1000,13,"[759, 493]"
176,742,1000,258,[511]
177,904,1000,96,"[529, 531]"
178,936,1000,64,"[441, 125, 131]"
179,991,1000,9,"[527, 88, 62]"
180,958,1000,42,"[67, 396]"
181,809,1000,191,"[681, 766]"
182,960,1000,40,"[784, 487]"
183,999,1000,1,"[132, 541]"
184,970,1000,30,"[548, 687]"
185,996,1000,4,"[701, 557]"
186,928,1000,72,"[580, 603]"
187,955,1000,45,"[287, 714]"
188,984,1000,16,"[785, 28]"
189,953,1000,47,"[451, 564]"
190,934,1000,66,"[550, 589]"
191,825,1000,175,"[532, 416]"
192,964,1000,36,"[608, 805]"
193,738,1000,262,"[415, 248]"
194,953,1000,47,"[827, 551]"
195,851,1000,149,"[325, 607]"
196,768,1000,232,[845]
197,949,1000,51,"[875, 914]"
198,905,1000,95,"[922, 943]"
199,976,1000,24,"[945, 542]"
200,574,1000,426,[559]
201,539,1000,461,[685]
202,990,1000,10,"[707, 720]"
203,819,1000,181,"[745, 758]"
204,973,1000,27,"[768, 794]"
205,548,1000,452,[818]
206,716,1000,284,[830]
207,555,1000,445,[272]
208,611,1000,389,[299]
209,529,1000,471,[317]
210,950,1000,50,"[880, 906]"
211,601,1000,399,[918]
212,983,1000,17,"[138, 496]"
213,768,1000,232,[502]
214,574,1000,426,[780]
215,579,1000,421,[792]
216,964,1000,36,"[816, 837]"
217,549,1000,451,[846]
218,986,1000,14,"[288, 207]"
219,990,1000,10,"[209, 360]"
220,752,1000,248,"[881, 912]"
221,950,1000,50,"[921, 47]"
222,823,1000,177,[939]
223,628,1000,372,[403]
224,569,1000,431,[585]
225,740,1000,260,[98]
226,874,1000,126,"[563, 581]"
227,605,1000,395,[155]
228,980,1000,20,"[804, 834]"
229,879,1000,121,"[286, 586]"
230,867,1000,133,"[605, 858]"
231,851,1000,149,"[864, 957]"
232,615,1000,385,[985]
233,528,1000,472,[865]
234,555,1000,445,[905]
235,984,1000,16,"[924, 141]"
236,985,1000,15,"[398, 327]"
237,999,1000,1,"[164, 355]"
238,986,1000,14,"[159, 533]"
239,708,1000,292,[749]
240,561,1000,439,[375]
241,702,1000,298,[387]
242,983,1000,17,"[242, 428]"
243,592,1000,408,[414]
244,936,1000,64,"[417, 43]"
245,606,1000,394,[77]
246,649,1000,351,[194]
247,985,1000,15,"[51, 210]"
248,601,1000,399,[431]
249,988,1000,12,"[227, 259]"
250,585,1000,415,[270]
251,990,1000,10,"[133, 181]"
252,946,1000,54,"[134, 191]"
253,967,1000,33,"[91, 115]"
254,954,1000,46,"[219, 228]"
255,902,1000,98,"[250, 552]"
256,700,1000,300,[684]
257,629,1000,371,[706]
258,986,1000,14,"[721, 568]"
259,555,1000,445,[593]
260,985,1000,15,"[761, 775]"
261,986,1000,14,"[790, 619]"
262,999,1000,1,"[331, 870]"
263,853,1000,147,[629]
264,978,1000,22,"[874, 648]"
265,725,1000,275,[669]
266,978,1000,22,"[236, 712]"
267,973,1000,27,"[727, 744]"
268,605,1000,395,[95]
269,951,1000,49,"[640, 649]"
270,627,1000,373,[866]
271,977,1000,23,"[979, 544]"
272,648,1000,352,[523]
273,997,1000,3,"[353, 889]"
274,964,1000,36,"[910, 670]"
275,698,1000,302,[698]
276,855,1000,145,"[704, 251]"
277,999,1000,1,"[716, 277]"
278,984,1000,16,"[386, 588]"
279,962,1000,38,"[908, 919]"
280,976,1000,24,"[930, 956]"
281,998,1000,2,"[966, 455]"
282,825,1000,175,[689]
283,634,1000,366,[468]
284,995,1000,5,"[475, 833]"
285,989,1000,11,"[835, 847]"
286,999,1000,1,"[443, 886]"
287,980,1000,20,"[911, 808]"
288,996,1000,4,"[840, 153]"
289,974,1000,26,"[178, 659]"
290,992,1000,8,"[673, 953]"
291,939,1000,61,"[503, 968]"
292,978,1000,22,"[465, 999]"
293,991,1000,9,"[811, 831]"
294,963,1000,37,"[860, 891]"
295,927,1000,73,"[917, 102]"
296,670,1000,330,[283]
297,850,1000,150,"[777, 796]"
298,968,1000,32,"[381, 683]"
299,729,1000,271,[711]
300,854,1000,146,[719]
301,981,1000,19,"[469, 626]"
302,970,1000,30,"[647, 717]"
303,666,1000,334,[736]
304,856,1000,144,"[754, 746]"
305,999,1000,1,"[772, 802]"
306,966,1000,34,"[843, 765]"
307,643,1000,357,[897]
308,993,1000,7,"[334, 783]"
309,986,1000,14,"[442, 798]"
310,981,1000,19,"[812, 578]"
311,847,1000,153,"[925, 730]"
312,998,1000,2,"[600, 738]"
313,992,1000,8,"[941, 755]"
314,984,1000,16,"[231, 148]"
315,682,1000,318,[729]
316,822,1000,178,[734]
317,956,1000,44,"[844, 332]"
318,777,1000,223,[803]
319,988,1000,12,"[841, 854]"
320,988,1000,12,"[760, 565]"
321,990,1000,10,"[982, 402]"
322,1000,1000,0,"[424, 352]"
323,663,1000,337,[281]
324,846,1000,154,"[330, 266]"
325,989,1000,11,"[276, 872]"
326,983,1000,17,"[855, 573]"
327,942,1000,58,"[167, 686]"
328,990,1000,10,"[713, 938]"
329,942,1000,58,"[633, 651]"
330,952,1000,48,"[674, 950]"
331,991,1000,9,"[690, 970]"
332,991,1000,9,"[876, 952]"
333,984,1000,16,"[680, 839]"
334,937,1000,63,"[851, 887]"
335,934,1000,66,"[895, 466]"
336,849,1000,151,"[480, 949]"
337,1000,1000,0,"[969, 494]"
338,964,1000,36,"[513, 799]"
339,991,1000,9,"[901, 748]"
340,708,1000,292,[16]
341,962,1000,38,"[118, 740]"
342,994,1000,6,"[853, 76]"
343,991,1000,9,"[693, 71]"
344,687,1000,313,[762]
345,989,1000,11,"[778, 978]"
346,995,1000,5,"[135, 434]"
347,980,1000,20,"[983, 464]"
348,901,1000,99,[474]
349,996,1000,4,"[903, 942]"
350,669,1000,331,[954]
351,994,1000,6,"[590, 558]"
352,851,1000,149,"[572, 592]"
353,973,1000,27,"[825, 928]"
354,978,1000,22,"[931, 611]"
355,972,1000,28,"[510, 408]"
356,964,1000,36,"[316, 752]"
357,719,1000,281,[771]
358,999,1000,1,"[998, 85]"
359,998,1000,2,"[627, 861]"
360,994,1000,6,"[112, 885]"
361,719,1000,281,[916]
362,877,1000,123,"[241, 262]"
363,791,1000,209,[821]
364,995,1000,5,"[653, 691]"
365,988,1000,12,"[144, 879]"
366,992,1000,8,"[947, 763]"
367,981,1000,19,"[21, 774]"
368,694,1000,306,[820]
369,997,1000,3,"[828, 439]"
370,984,1000,16,"[587, 623]"
371,986,1000,14,"[631, 73]"
372,749,1000,251,[599]
373,1000,1000,0,"[258, 168]"
374,980,1000,20,"[495, 60]"
375,999,1000,1,"[81, 180]"
376,997,1000,3,"[575, 200]"
377,981,1000,19,"[767, 143]"
378,992,1000,8,"[160, 732]"
379,989,1000,11,"[666, 182]"
380,1000,1000,0,"[665, 201]"
381,694,1000,306,[797]
382,992,1000,8,"[934, 923]"
383,974,1000,26,"[594, 152]"
384,977,1000,23,"[622, 618]"
385,993,1000,7,"[188, 638]"
386,951,1000,49,"[757, 893]"
387,975,1000,25,"[944, 913]"
388,992,1000,8,"[927, 935]"
389,979,1000,21,"[361, 871]"
390,998,1000,2,"[904, 955]"
391,993,1000,7,"[971, 351]"
392,997,1000,3,"[655, 377]"
393,907,1000,93,"[385, 405]"
394,957,1000,43,"[329, 602]"
395,997,1000,3,"[478, 869]"
396,963,1000,37,"[379, 524]"
397,969,1000,31,"[582, 546]"
398,989,1000,11,"[937, 344]"
399,977,1000,23,"[371, 936]"
400,973,1000,27,"[726, 951]"
401,690,1000,310,[973]
402,960,1000,40,"[731, 366]"
403,941,1000,59,"[725, 382]"
404,976,1000,24,"[105, 892]"
405,867,1000,133,[350]
406,713,1000,287,[58]
407,977,1000,23,"[438, 566]"
408,941,1000,59,"[87, 595]"
409,988,1000,12,"[652, 365]"
410,985,1000,15,"[233, 612]"
411,946,1000,54,"[946, 668]"
412,937,1000,63,"[972, 540]"
413,967,1000,33,"[457, 800]"
414,998,1000,2,"[567, 432]"
415,977,1000,23,"[989, 471]"
416,979,1000,21,"[630, 793]"
417,973,1000,27,"[806, 477]"
418,998,1000,2,"[809, 848]"
419,1000,1000,0,"[894, 489]"
420,993,1000,7,"[635, 444]"
421,978,1000,22,"[741, 467]"
422,965,1000,35,"[724, 743]"
423,950,1000,50,"[224, 234]"
424,976,1000,24,"[257, 974]"
425,995,1000,5,"[367, 456]"
426,936,1000,64,"[484, 742]"
427,998,1000,2,"[965, 789]"
428,993,1000,7,"[639, 454]"
429,978,1000,22,"[363, 448]"
430,1000,1000,0,"[263, 823]"
431,983,1000,17,"[293, 849]"
432,996,1000,4,"[948, 560]"
433,991,1000,9,"[570, 884]"
434,986,1000,14,"[187, 882]"
435,792,1000,208,[878]
436,944,1000,56,"[107, 898]"
437,957,1000,43,"[137, 598]"
438,985,1000,15,"[122, 677]"
439,1000,1000,0,"[620, 679]"
440,883,1000,117,"[292, 313]"
441,987,1000,13,"[959, 614]"
442,965,1000,35,"[769, 290]"
443,998,1000,2,"[322, 963]"
444,956,1000,44,"[907, 70]"
445,1000,1000,0,"[753, 867]"
446,989,1000,11,"[900, 787]"
447,943,1000,57,"[933, 368]"
448,989,1000,11,"[492, 710]"
449,825,1000,175,"[664, 476]"
450,992,1000,8,"[497, 786]"
451,984,1000,16,"[214, 24]"
452,990,1000,10,"[779, 44]"
453,996,1000,4,"[976, 177]"
454,966,1000,34,"[735, 203]"
455,976,1000,24,"[556, 537]"
456,989,1000,11,"[958, 561]"
457,960,1000,40,"[813, 692]"
458,980,1000,20,"[82, 926]"
459,923,1000,77,"[35, 108]"
460,996,1000,4,"[120, 300]"
461,889,1000,111,"[601, 621]"
462,995,1000,5,"[364, 909]"
463,977,1000,23,"[404, 962]"
464,952,1000,48,"[217, 193]"
465,992,1000,8,"[284, 636]"
466,972,1000,28,"[61, 596]"
467,983,1000,17,"[838, 788]"
468,964,1000,36,"[433, 822]"
469,984,1000,16,"[829, 562]"
470,976,1000,24,"[569, 165]"
471,977,1000,23,"[977, 84]"
472,998,1000,2,"[842, 411]"
473,988,1000,12,"[192, 877]"
474,818,1000,182,[826]
475,966,1000,34,"[915, 196]"
476,962,1000,38,"[814, 994]"
477,1000,1000,0,"[504, 662]"
478,994,1000,6,"[437, 318]"
479,968,1000,32,"[856, 508]"
480,852,1000,148,"[505, 69]"
481,984,1000,16,"[104, 576]"
482,915,1000,85,"[393, 645]"
483,979,1000,21,"[223, 868]"
484,915,1000,85,"[577, 453]"
485,982,1000,18,"[459, 100]"
486,839,1000,161,"[127, 518]"
487,922,1000,78,"[890, 782]"
488,975,1000,25,"[795, 991]"
489,998,1000,2,"[817, 142]"
490,943,1000,57,"[960, 136]"
491,902,1000,98,"[615, 509]"
492,928,1000,72,"[660, 675]"
493,971,1000,29,"[699, 521]"
494,1000,1000,0,"[807, 617]"
495,965,1000,35,"[369, 964]"
496,989,1000,11,"[902, 920]"
497,984,1000,16,"[940, 538]"
498,994,1000,6,"[346, 990]"
499,997,1000,3,"[426, 435]"
500,983,1000,17,"[597, 506]"
501,988,1000,12,"[723, 984]"
502,980,1000,20,"[824, 15]"
503,990,1000,10,"[310, 254]"
504,1000,1000,0,"[80, 42]"
505,948,1000,52,"[212, 59]"
506,975,1000,25,"[83, 579]"
507,980,1000,20,"[672, 993]"
508,980,1000,20,"[667, 859]"
509,987,1000,13,"[628, 574]"
510,975,1000,25,"[86, 111]"
511,993,1000,7,"[650, 967]"
512,992,1000,8,"[222, 110]"
513,902,1000,98,"[119, 124]"
514,991,1000,9,"[146, 637]"
515,987,1000,13,"[836, 273]"
516,984,1000,16,"[356, 307]"
517,971,1000,29,"[705, 383]"
518,965,1000,35,"[412, 961]"
519,999,1000,1,"[997, 103]"
520,938,1000,62,"[337, 646]"
521,995,1000,5,"[101, 770]"
522,993,1000,7,"[832, 696]"
523,931,1000,69,"[810, 256]"
524,1000,1000,0,"[271, 463]"
525,997,1000,3,"[483, 986]"
526,972,1000,28,"[850, 764]"
527,999,1000,1,"[460, 750]"
528,991,1000,9,"[543, 74]"
529,968,1000,32,"[863, 988]"
530,862,1000,138,"[176, 357]"
531,972,1000,28,"[932, 370]"
532,920,1000,80,"[815, 41]"
533,995,1000,5,"[888, 323]"
534,973,1000,27,"[987, 610]"
535,987,1000,13,"[776, 354]"
536,918,1000,82,"[695, 154]"
537,988,1000,12,"[873, 654]"
538,992,1000,8,"[896, 656]"
539,987,1000,13,"[992, 301]"
540,939,1000,61,"[715, 520]"
541,994,1000,6,"[613, 253]"
542,999,1000,1,"[274, 737]"
543,963,1000,37,"[634, 801]"
544,969,1000,31,"[545, 980]"
545,973,1000,27,"[97, 857]"
546,928,1000,72,"[722, 616]"
547,977,1000,23,"[163, 22]"
548,852,1000,148,"[852, 376]"
549,955,1000,45,"[883, 48]"
550,927,1000,73,"[996, 311]"
551,1000,1000,0,"[671, 819]"
552,992,1000,8,"[515, 975]"
553,991,1000,9,"[676, 657]"
554,1000,1000,0,"[514, 490]"
555,962,1000,38,"[995, 929]"
556,950,1000,50,"[425, 204]"
557,976,1000,24,"[539, 862]"
558,1000,1000,0,"[145, 306]"
559,988,1000,12,"[751, 305]"
560,993,1000,7,"[583, 244]"
561,987,1000,13,"[658, 781]"
562,948,1000,52,"[791, 14]"
563,912,1000,88,"[1000, 202]"
564,994,1000,6,"[981, 899]"
565,968,1000,32,"[384, 632]"
566,999,1000,1,"[294, 703]"
