Task,Station,Time
481,182,392
796,182,574
527,183,473
492,183,512
584,184,445
150,184,536
818,185,389
836,185,505
859,186,395
842,186,571
858,187,745
737,188,313
835,188,603
747,189,342
415,189,642
347,190,302
203,190,527
62,191,439
881,191,556
898,192,291
927,192,557
210,193,646
235,194,818
699,195,295
720,195,489
742,196,622
750,197,602
765,198,532
789,199,507
808,199,408
833,200,336
841,200,484
869,201,687
673,201,284
710,202,549
718,202,444
254,203,641
743,204,673
748,205,531
764,206,489
301,206,473
1,207,565
94,208,738
319,209,586
340,210,487
370,210,505
776,211,379
361,211,587
414,212,412
365,212,493
49,213,289
794,213,577
815,214,461
848,215,686
880,215,302
896,216,465
908,216,532
921,217,401
930,217,515
952,218,590
977,219,702
412,220,643
427,220,307
441,221,500
454,221,400
464,222,604
488,223,716
505,224,549
461,225,544
979,225,455
996,226,643
760,227,719
770,228,463
782,228,425
807,229,621
634,230,606
508,231,558
442,232,541
241,232,437
267,233,583
484,233,398
509,234,632
517,234,355
535,235,669
566,236,732
591,237,753
620,238,592
735,239,579
564,240,694
933,241,616
946,242,471
580,242,515
597,243,568
608,244,540
766,244,460
779,245,554
806,246,466
830,246,475
849,247,716
228,248,517
877,248,466
885,249,699
418,250,460
435,250,459
452,251,720
468,252,553
479,253,718
501,254,501
424,254,476
429,255,623
447,256,614
902,257,554
437,257,419
457,258,607
107,259,502
703,259,490
716,260,464
421,260,509
496,261,532
93,261,379
111,262,476
523,262,516
146,263,461
114,263,519
548,264,554
9,265,394
568,265,486
575,266,554
474,266,409
83,267,414
99,267,542
151,268,539
586,268,419
598,269,378
622,269,616
744,270,461
531,270,534
550,271,614
240,272,707
392,273,676
413,274,530
903,274,409
914,275,480
66,275,501
90,276,644
652,277,593
686,278,701
845,279,443
702,279,543
729,280,442
618,280,546
497,281,515
84,281,328
101,282,677
279,283,567
20,284,571
217,285,422
299,285,571
682,286,478
348,286,495
599,287,231
963,287,634
524,288,435
983,288,559
562,289,682
389,290,453
504,290,526
245,291,432
834,291,565
646,292,435
248,292,546
56,293,456
219,293,520
596,294,594
252,295,488
601,295,504
607,296,719
799,297,621
826,298,438
640,298,554
344,299,699
353,300,613
621,301,730
917,302,761
832,303,476
812,303,511
371,304,394
388,304,480
411,305,269
428,305,429
444,306,619
251,307,334
268,307,557
165,308,797
613,309,616
127,310,515
637,310,483
854,311,445
656,311,526
533,312,676
296,313,585
109,314,524
546,314,469
559,315,450
312,315,507
329,316,688
593,317,495
239,317,497
510,318,516
522,318,484
547,319,463
255,319,527
270,320,644
462,321,597
605,322,498
310,322,435
331,323,449
752,323,545
769,324,615
315,325,656
459,326,572
472,326,417
477,327,396
495,327,295
520,328,329
541,328,598
763,329,608
133,330,452
149,330,536
525,331,483
792,331,517
801,332,446
155,332,475
563,333,425
189,333,571
303,334,500
317,334,461
338,335,376
209,335,446
231,336,394
257,336,538
793,337,708
803,338,663
820,339,521
856,339,470
359,340,465
852,340,509
874,341,594
378,342,435
506,342,558
890,343,421
514,343,573
417,344,591
135,345,585
828,346,474
853,346,472
434,347,449
864,347,543
623,348,262
655,348,560
816,349,447
691,349,499
698,350,272
156,350,629
897,351,485
986,351,505
256,352,761
670,353,423
862,353,572
713,354,471
709,354,443
521,355,703
888,356,543
538,356,441
561,357,671
574,358,446
594,358,485
617,359,615
266,360,426
736,360,566
221,361,611
627,362,394
451,362,585
466,363,656
485,364,416
47,364,578
603,365,412
489,365,586
669,366,448
786,366,495
811,367,370
825,367,576
847,368,650
529,369,350
875,369,624
120,370,315
526,370,642
683,371,157
181,371,606
704,372,348
719,372,532
960,373,491
980,373,475
158,374,393
321,374,597
339,375,652
45,375,334
70,376,754
530,377,441
567,377,490
215,378,526
639,378,473
837,379,443
666,379,548
582,380,449
904,380,511
687,381,414
925,381,582
929,382,690
238,383,741
759,384,364
225,384,622
356,385,493
274,385,464
287,386,374
369,386,603
823,387,493
384,387,482
403,388,568
767,388,403
783,389,508
738,389,486
912,390,742
565,391,449
915,391,524
942,392,417
628,392,569
46,393,395
38,393,594
373,394,435
638,394,531
809,395,351
824,395,483
660,396,441
784,396,550
851,397,437
672,397,558
810,398,446
696,398,543
612,399,453
635,399,478
581,400,756
159,401,547
838,401,334
868,402,399
884,402,582
643,403,411
911,403,587
926,404,776
631,405,521
939,405,451
951,406,281
467,406,643
962,407,405
74,407,591
644,408,320
289,408,664
186,409,578
144,409,269
174,410,489
940,410,497
615,411,337
641,411,592
941,412,281
512,412,697
865,413,346
895,413,551
65,414,463
757,414,521
243,415,630
938,415,347
542,416,285
957,416,666
878,417,280
778,417,639
781,418,384
800,418,587
937,419,530
142,419,463
162,420,442
192,420,552
316,421,416
989,421,575
860,422,331
827,422,626
220,423,525
214,423,472
253,424,460
662,424,531
850,425,606
872,425,389
894,426,539
907,426,452
955,427,329
924,427,643
630,428,385
945,428,609
157,429,496
733,429,488
965,430,217
335,430,769
846,431,413
870,431,562
887,432,283
645,432,619
230,433,505
397,433,428
409,434,413
663,434,572
706,435,419
721,435,520
275,436,367
756,436,632
932,437,480
360,437,491
375,438,282
259,438,639
804,439,389
676,439,605
244,440,386
277,440,614
250,441,471
295,441,523
693,442,421
386,442,568
234,443,430
557,443,558
552,444,395
578,444,596
393,445,330
918,445,628
790,446,461
935,446,534
961,447,400
402,447,590
999,448,469
674,448,527
993,449,379
954,449,614
730,450,389
72,450,604
959,451,312
160,451,643
602,452,429
193,452,555
697,453,453
611,453,544
320,454,361
636,454,639
573,455,585
901,455,389
667,456,335
920,456,661
934,457,383
723,457,616
909,458,369
513,458,625
943,459,502
352,459,482
570,460,466
861,460,519
899,461,416
695,461,575
358,462,426
715,462,569
166,463,452
741,463,539
52,464,343
419,464,615
436,465,379
892,465,588
840,466,470
953,466,512
950,467,628
658,467,311
679,468,437
910,468,562
928,469,427
967,469,549
604,470,496
657,470,491
684,471,487
956,471,513
345,472,337
449,472,646
595,473,447
616,473,539
642,474,590
966,474,379
987,475,282
106,475,678
633,476,730
916,477,390
71,477,589
919,478,334
974,478,630
891,479,450
205,479,538
886,480,394
229,480,585
288,481,342
714,481,652
777,482,459
855,482,534
774,483,327
871,483,651
700,484,574
227,484,369
261,485,729
260,486,378
293,486,585
233,487,441
971,487,558
936,488,363
307,488,628
121,489,476
328,489,516
318,490,220
23,490,778
460,491,326
968,491,643
995,492,401
958,492,595
843,493,482
543,493,511
372,494,308
154,494,665
129,495,538
668,495,446
680,496,330
629,496,626
944,497,468
728,497,529
387,498,478
528,498,474
740,499,449
551,499,547
502,500,449
653,500,535
817,501,483
857,501,516
906,502,432
863,502,565
947,503,419
982,503,570
734,504,555
326,504,241
337,505,440
171,505,542
978,506,477
399,506,513
280,507,464
304,507,534
739,508,399
195,508,570
425,509,339
572,509,654
211,510,601
805,510,355
829,511,293
314,511,677
606,512,492
172,512,489
187,513,540
671,513,428
873,514,350
819,514,615
985,515,457
43,515,542
333,516,381
324,516,603
558,517,480
632,517,501
659,518,398
994,518,574
282,519,406
311,519,512
707,520,359
725,520,634
281,521,436
758,521,561
439,522,366
997,522,628
814,523,443
305,523,548
153,524,531
768,524,365
923,525,334
780,525,642
685,526,205
882,526,671
334,527,452
455,527,515
1000,528,399
113,528,589
866,529,360
889,529,513
654,530,333
180,530,605
802,531,451
391,531,518
470,532,402
724,532,584
405,533,366
265,533,625
430,534,275
727,534,695
377,535,282
216,535,663
731,536,269
624,536,714
483,537,415
893,537,575
964,538,415
998,538,525
969,539,417
619,539,572
112,540,438
556,540,559
161,541,403
136,541,596
988,542,448
913,542,532
276,543,468
212,543,531
879,544,373
705,544,618
432,545,433
406,545,561
588,546,443
821,546,546
990,547,315
196,547,570
537,548,585
478,548,386
499,549,213
364,549,696
130,550,345
545,550,613
395,551,371
677,551,592
431,552,456
931,552,506
949,553,180
975,553,241
503,553,571
164,554,521
711,554,472
976,555,280
991,555,644
755,556,416
688,556,584
981,557,263
905,557,638
754,558,425
69,558,546
665,559,847
124,560,408
675,560,574
822,561,445
532,561,550
553,562,417
284,562,548
39,563,330
813,563,670
762,564,413
486,564,554
110,565,237
351,565,651
992,566,379
89,566,608
173,567,311
883,567,645
844,568,184
355,568,776
416,569,383
876,569,591
346,570,365
867,570,531
53,571,176
772,571,727
785,572,466
972,572,521
131,573,452
839,573,497
350,574,471
948,574,528
681,575,364
922,575,593
283,576,510
694,576,487
376,577,388
313,577,565
500,578,437
900,578,535
984,579,457
297,579,520
749,580,417
970,580,582
398,581,391
973,581,537
661,582,440
179,582,401
490,583,358
75,583,623
