Task,Station,Time
256,163,400
281,164,407
305,164,509
320,165,446
333,165,410
350,166,618
182,167,487
69,167,488
238,168,712
261,169,393
284,169,596
292,170,450
590,170,529
595,171,460
359,171,532
379,172,438
314,172,516
404,173,625
410,174,446
334,174,543
231,175,571
348,176,368
259,176,501
363,177,334
283,177,512
386,178,482
303,178,489
310,179,435
325,179,351
345,180,675
156,181,460
555,181,525
656,182,557
169,183,615
355,184,608
6,185,392
183,185,580
437,186,443
682,186,546
703,187,628
455,188,376
719,188,595
307,189,728
394,190,304
743,190,602
574,191,518
746,191,454
263,192,406
412,192,590
596,193,336
768,193,657
787,194,565
806,194,420
158,195,590
161,196,540
457,196,426
482,197,430
496,197,473
510,198,409
540,198,546
113,199,596
576,200,615
821,201,320
15,201,525
546,202,380
564,202,614
26,203,222
606,203,640
173,204,379
623,204,541
769,205,730
129,206,585
104,206,310
471,207,360
485,207,351
639,208,554
666,208,326
672,209,226
794,209,544
132,210,354
490,210,489
181,211,426
802,211,486
838,212,513
867,212,409
890,213,521
679,213,469
700,214,562
725,214,435
741,215,745
589,216,383
760,216,614
612,217,274
628,217,421
651,218,571
772,218,404
795,219,701
371,220,551
809,220,443
262,221,564
824,222,667
861,223,660
891,224,451
839,224,519
244,225,631
807,226,564
828,227,581
187,228,453
223,228,349
232,229,466
840,229,503
868,230,276
879,230,648
910,231,827
873,232,509
767,232,399
776,233,464
400,233,536
409,234,822
426,235,583
105,236,579
427,237,561
438,238,627
491,239,638
440,240,462
139,240,513
246,241,353
502,241,517
665,242,342
537,242,641
678,243,605
774,243,360
796,244,351
71,244,481
808,245,433
92,245,551
881,246,463
900,246,469
916,247,634
149,248,296
941,248,562
170,249,420
500,249,573
517,250,477
956,250,512
977,251,583
498,252,736
519,253,444
533,253,514
554,254,572
142,254,427
560,255,416
168,255,576
57,256,671
73,257,616
677,258,372
706,258,544
341,259,766
115,260,486
880,260,498
907,261,212
925,261,436
934,262,466
145,262,266
172,263,783
191,264,399
962,264,593
969,265,769
989,266,477
897,266,503
927,267,628
864,268,654
93,269,487
658,269,495
680,270,537
702,270,422
712,271,460
667,271,536
878,272,431
220,272,450
233,273,618
913,274,459
919,274,512
940,275,421
785,275,566
980,276,495
608,276,483
75,277,436
634,277,551
803,278,427
836,278,484
841,279,468
757,279,524
777,280,606
415,281,798
446,282,524
469,282,327
480,283,413
399,283,570
945,284,470
417,284,490
442,285,513
790,285,485
817,286,460
793,286,534
515,287,221
420,287,596
445,288,482
528,288,467
184,289,428
448,289,557
588,290,414
526,290,586
380,291,417
696,291,547
312,292,833
558,293,640
330,293,297
353,294,380
366,294,548
383,295,319
407,295,611
422,296,645
454,297,468
280,297,486
661,298,732
683,299,636
106,300,555
694,300,370
729,301,481
735,301,261
755,302,480
290,302,264
313,303,823
332,304,606
858,305,586
789,305,336
814,306,530
513,306,469
676,307,629
339,308,456
361,308,455
697,309,410
391,309,587
206,310,633
88,310,364
44,311,572
521,311,425
732,312,652
747,313,520
543,313,464
831,314,370
844,314,626
583,315,527
820,315,471
886,316,613
468,317,361
501,317,619
201,318,814
202,319,408
144,319,591
428,320,430
450,320,548
49,321,484
843,321,491
782,322,402
579,322,594
609,323,724
597,324,744
60,325,651
368,326,423
398,326,573
928,327,650
935,328,443
418,328,555
291,329,436
505,329,557
250,330,510
193,330,487
218,331,480
699,331,492
866,332,708
892,333,391
329,333,602
347,334,430
375,334,567
571,335,789
902,336,422
780,336,494
360,337,734
389,338,462
406,338,494
714,339,277
109,339,662
778,340,497
12,340,467
664,341,412
920,341,585
36,342,370
936,342,608
960,343,383
974,343,541
734,344,429
754,344,530
103,345,722
950,346,384
568,346,556
953,347,336
594,347,541
981,348,484
630,348,512
586,349,378
638,349,615
77,350,693
514,350,304
535,351,775
622,352,780
649,353,787
273,353,171
294,354,421
611,354,574
372,355,387
673,355,609
939,356,395
961,356,506
599,357,416
975,357,573
631,358,322
349,358,675
199,359,453
252,359,508
302,360,340
970,360,627
580,361,716
311,362,475
837,362,519
624,363,400
646,363,512
419,364,375
402,364,590
529,365,788
786,366,461
553,366,524
85,367,378
563,367,582
587,368,320
788,368,661
805,369,416
687,369,568
648,370,387
659,370,541
327,371,384
328,371,602
239,372,375
42,372,615
915,373,722
367,374,577
926,374,397
598,375,840
944,376,249
633,376,636
877,377,469
248,377,495
647,378,310
268,378,673
650,379,468
13,379,531
304,380,498
295,380,470
949,381,451
317,381,541
971,382,467
781,382,477
799,383,430
954,383,558
655,384,367
863,384,626
985,385,474
269,385,485
990,386,451
942,386,538
958,387,187
833,387,603
121,388,448
316,388,551
346,389,343
829,389,617
875,390,357
979,390,575
994,391,494
965,391,422
988,392,433
54,392,551
416,393,280
447,393,660
495,394,498
946,394,487
959,395,393
247,395,594
35,396,404
271,396,575
629,397,333
306,397,621
451,398,340
461,398,601
885,399,486
901,399,509
486,400,455
922,400,531
686,401,430
523,401,562
899,402,462
525,402,537
146,403,344
548,403,620
186,404,489
972,404,504
783,405,472
41,405,522
55,406,587
459,406,305
484,407,560
872,407,425
895,408,442
319,408,545
64,409,436
229,409,550
889,410,459
48,410,540
912,411,341
865,411,609
819,412,432
582,412,563
874,413,386
898,413,594
932,414,367
617,414,618
423,415,401
973,415,596
933,416,386
424,416,591
884,417,658
924,417,328
504,418,301
948,418,697
963,419,461
815,419,493
832,420,491
800,420,505
937,421,463
908,421,533
148,422,464
906,422,513
685,423,446
887,423,482
804,424,387
851,424,592
750,425,478
779,425,489
797,426,756
749,427,604
835,427,345
852,428,168
854,428,708
816,429,243
709,429,707
870,430,502
374,430,399
382,431,340
888,431,651
508,432,423
911,432,571
166,433,419
601,433,579
675,434,478
274,434,449
293,435,327
29,435,665
390,436,494
151,436,458
179,437,484
613,437,516
203,438,330
225,438,509
243,439,366
439,439,632
98,440,539
197,440,428
260,441,387
842,441,595
692,442,500
982,442,486
466,443,378
775,443,570
862,444,780
853,445,531
401,445,467
443,446,805
826,447,306
834,447,672
478,448,335
326,448,635
968,449,323
211,449,677
643,450,476
849,450,518
384,451,336
710,451,638
167,452,473
82,452,521
938,453,522
670,453,476
689,454,422
474,454,570
477,455,350
964,455,589
995,456,397
905,456,584
931,457,478
943,457,521
562,458,308
671,458,681
518,459,546
432,459,443
456,460,436
801,460,555
154,461,454
534,461,521
174,462,482
277,462,483
362,463,147
276,463,733
846,464,299
435,464,694
87,465,342
722,465,652
539,466,541
739,466,433
763,467,412
690,467,576
286,468,357
894,468,612
751,469,492
143,469,487
752,470,330
771,470,622
993,471,459
726,471,523
704,472,460
270,472,529
358,473,371
812,473,611
108,474,459
856,474,508
727,475,406
896,475,583
503,476,388
733,476,599
947,477,244
758,477,723
393,478,254
642,478,724
930,479,428
784,479,556
433,480,331
773,480,667
984,481,381
196,481,596
545,482,446
414,482,511
914,483,476
318,483,492
855,484,350
711,484,648
653,485,560
857,485,384
929,486,364
893,486,627
522,487,371
987,487,611
731,488,366
373,488,629
684,489,336
204,489,656
850,490,478
691,490,455
721,491,483
791,491,390
811,492,330
715,492,631
569,493,344
465,493,570
72,494,306
625,494,693
745,495,250
538,495,731
600,496,474
536,496,525
952,497,384
708,497,604
759,498,283
221,498,694
645,499,445
871,499,538
616,500,294
342,500,693
748,501,330
999,501,614
724,502,483
742,502,500
603,503,440
152,503,559
640,504,481
904,504,504
859,505,576
882,505,312
903,506,448
737,506,540
408,507,392
272,507,591
296,508,402
860,508,579
118,509,429
668,509,558
541,510,466
323,510,520
255,511,476
761,511,522
86,512,447
208,512,551
397,513,329
830,513,620
992,514,431
967,514,554
176,515,423
693,515,541
195,516,271
315,516,708
160,517,483
753,517,508
559,518,462
728,518,535
352,519,402
282,519,589
996,520,390
720,520,557
978,521,378
614,521,554
730,522,343
627,522,548
388,523,407
185,523,537
663,524,300
462,524,674
705,525,438
593,525,538
923,526,441
619,526,538
825,527,321
764,527,607
991,528,421
489,528,572
976,529,486
848,529,479
957,530,428
524,530,565
364,531,313
744,531,687
395,532,463
762,532,523
431,533,346
662,533,579
542,534,471
101,534,523
604,535,272
716,535,720
532,536,341
827,536,607
695,537,382
845,537,593
713,538,423
214,538,542
369,539,371
798,539,558
822,540,446
251,540,529
983,541,274
40,541,706
917,542,332
610,542,664
921,543,384
955,543,584
810,544,247
300,544,674
581,545,310
53,545,666
481,546,452
641,546,505
16,547,462
998,547,538
210,548,275
591,548,700
340,549,351
818,549,632
738,550,494
356,550,502
453,551,451
966,551,518
472,552,491
951,552,490
228,553,350
883,553,560
78,554,320
756,554,597
909,555,412
701,555,574
602,556,350
561,556,525
592,557,211
234,557,746
621,558,407
429,558,574
997,559,382
660,559,537
1000,560,392
876,560,503
918,561,219
421,561,657
464,562,338
765,562,528
441,563,339
723,563,522
299,564,294
572,564,702
331,565,410
986,565,538
