Station,Load,Capacity,Idle,Tasks
54,987,1000,13,"[476, 531, 552, 574, 583]"
55,985,1000,15,"[165, 23, 596, 617, 608, 633, 651, 584]"
56,960,1000,40,"[673, 615, 636, 654, 657]"
57,999,1000,1,"[241, 137, 579, 694, 676, 699]"
58,995,1000,5,"[174, 723, 479, 497]"
59,978,1000,22,"[455, 698, 195]"
60,953,1000,47,"[213, 219, 716, 739]"
61,904,1000,96,"[768, 788, 801, 821, 830]"
62,998,1000,2,"[844, 242, 106]"
63,996,1000,4,"[745, 408, 248, 258, 126, 761]"
64,962,1000,38,"[259, 772, 793, 228, 246]"
65,950,1000,50,"[260, 287, 100]"
66,892,1000,108,"[505, 518, 243, 221, 542, 564, 810, 833]"
67,927,1000,73,"[771, 840, 859]"
68,973,1000,27,"[868, 883, 604]"
69,902,1000,98,"[906, 637, 917]"
70,949,1000,51,"[850, 741, 763, 874]"
71,976,1000,24,"[893, 780, 792, 414, 423, 453, 468]"
72,998,1000,2,"[820, 493, 508, 519]"
73,976,1000,24,"[127, 441, 827, 899, 935, 953]"
74,966,1000,34,"[58, 450, 811]"
75,977,1000,23,"[842, 474, 494, 773]"
76,974,1000,26,"[625, 644, 665, 802, 815]"
77,983,1000,17,"[831, 864, 871, 282]"
78,990,1000,10,"[161, 311, 170, 331, 622, 45]"
79,992,1000,8,"[65, 653, 667, 691]"
80,999,1000,1,"[855, 876, 709, 734]"
81,1000,1000,0,"[621, 643, 16, 955]"
82,960,1000,40,"[181, 620, 180, 649]"
83,926,1000,74,"[660, 689, 56]"
84,1000,1000,0,"[70, 8, 818, 713, 838, 847]"
85,960,1000,40,"[870, 554, 595, 605, 628, 648]"
86,964,1000,36,"[675, 695, 269]"
87,990,1000,10,"[294, 832, 843]"
88,965,1000,35,"[726, 878, 13, 34, 897, 902]"
89,931,1000,69,"[43, 929, 459]"
90,998,1000,2,"[482, 509, 586, 84]"
91,987,1000,13,"[67, 110, 64]"
92,989,1000,11,"[83, 877]"
93,965,1000,35,"[861, 880, 392, 418, 887, 908]"
94,989,1000,11,"[926, 433, 444, 475, 486]"
95,993,1000,7,"[504, 835, 852, 872, 896, 910]"
96,994,1000,6,"[881, 724, 922]"
97,969,1000,31,"[937, 744, 2, 626, 618, 898, 911, 725]"
98,983,1000,17,"[753, 936, 156, 167]"
99,972,1000,28,"[718, 759, 769, 784, 798, 819]"
100,957,1000,43,"[834, 529, 544]"
101,969,1000,31,"[553, 853, 655]"
102,991,1000,9,"[664, 687, 708, 873]"
103,968,1000,32,"[894, 854, 869, 886, 909, 921, 940, 968]"
104,986,1000,14,"[732, 980, 954, 978]"
105,979,1000,21,"[727, 244, 270, 296, 304, 328]"
106,995,1000,5,"[352, 365, 413, 429]"
107,974,1000,26,"[507, 942, 957]"
108,997,1000,3,"[641, 795, 430, 449]"
109,983,1000,17,"[738, 693, 437]"
110,983,1000,17,"[930, 939, 969, 983]"
111,998,1000,2,"[991, 535, 560, 18]"
112,995,1000,5,"[175, 791, 778, 563]"
113,984,1000,16,"[662, 333, 264, 297, 313]"
114,981,1000,19,"[981, 27]"
115,993,1000,7,"[46, 141, 481, 512, 523]"
116,995,1000,5,"[767, 550, 557, 588, 602]"
117,983,1000,17,"[634, 775, 996, 548]"
118,1000,1000,0,"[301, 351, 388]"
119,967,1000,33,"[409, 329, 346]"
120,996,1000,4,"[115, 967, 715, 730]"
121,977,1000,23,"[757, 485, 973, 999]"
122,997,1000,3,"[538, 885, 905]"
123,981,1000,19,"[933, 592, 612, 247]"
124,1000,1000,0,"[11, 7, 920, 471, 489, 501]"
125,996,1000,4,"[524, 949, 964, 979, 722]"
126,984,1000,16,"[735, 749, 890, 391]"
127,991,1000,9,"[416, 274, 289, 305]"
128,984,1000,16,"[29, 750, 345, 977]"
129,978,1000,22,"[987, 786, 366, 826]"
130,976,1000,24,"[914, 836, 706]"
131,969,1000,31,"[361, 374, 931]"
132,978,1000,22,"[90, 946, 915]"
133,997,1000,3,"[155, 340, 947]"
134,983,1000,17,"[280, 630, 68, 888]"
135,992,1000,8,"[273, 487, 841]"
136,966,1000,34,"[924, 575, 997]"
137,988,1000,12,"[796, 860, 717, 576]"
138,981,1000,19,"[952, 386, 54, 347]"
139,998,1000,2,"[378, 439, 271, 300, 314]"
140,997,1000,3,"[383, 762]"
141,994,1000,6,"[338, 785, 151, 639, 498, 656]"
142,985,1000,15,"[958, 678, 701, 310]"
143,998,1000,2,"[315, 335, 132, 941]"
144,997,1000,3,"[971, 144, 370]"
145,996,1000,4,"[385, 143, 589]"
146,987,1000,13,"[367, 600, 147]"
147,999,1000,1,"[956, 986, 720]"
148,980,1000,20,"[862, 309, 752]"
149,981,1000,19,"[851, 912, 891, 907, 549]"
150,982,1000,18,"[565, 925, 776]"
151,969,1000,31,"[76, 705, 404]"
152,993,1000,7,"[32, 411, 53, 389, 645, 658]"
153,984,1000,16,"[751, 521, 543]"
154,971,1000,29,"[222, 79, 114, 623, 249]"
155,987,1000,13,"[683, 276, 661, 684]"
156,974,1000,26,"[426, 928, 316, 800, 290]"
157,979,1000,21,"[995, 322, 829, 446]"
158,997,1000,3,"[462, 262, 288, 900]"
159,988,1000,12,"[918, 646, 267, 402, 756]"
160,984,1000,16,"[951, 865, 895, 950]"
161,990,1000,10,"[961, 901, 360, 377, 702]"
162,992,1000,8,"[733, 537, 399, 393, 692]"
163,986,1000,14,"[828, 358, 387, 611]"
164,994,1000,6,"[112, 631, 681, 712, 447]"
165,991,1000,9,"[463, 848, 714, 688, 421]"
166,971,1000,29,"[582, 427, 452, 556]"
167,988,1000,12,"[806, 268, 499, 814]"
168,975,1000,25,"[974, 839, 624, 647]"
169,997,1000,3,"[659, 74, 746, 770, 787, 797]"
170,984,1000,16,"[988, 334, 178, 539]"
171,992,1000,8,"[562, 184, 368, 284, 943]"
172,1000,1000,0,"[477, 959, 451]"
173,978,1000,22,"[875, 261, 581]"
174,1000,1000,0,"[755, 807, 892, 766, 782, 607, 638, 31]"
175,992,1000,8,"[580, 963, 743, 856, 866]"
176,978,1000,22,"[680, 603, 632]"
177,994,1000,6,"[91, 972, 984, 663, 17, 30]"
178,984,1000,16,"[804, 719, 858]"
179,998,1000,2,"[962, 567, 805, 425, 781, 808]"
180,993,1000,7,"[823, 212, 420, 435, 443]"
181,986,1000,14,"[469, 794, 700, 696, 330]"
182,979,1000,21,"[348, 697, 965, 594]"
183,993,1000,7,"[613, 614, 790, 419]"
184,991,1000,9,"[266, 903, 431, 307]"
185,987,1000,13,"[473, 710]"
186,995,1000,5,"[522, 845, 277, 1000, 527]"
187,999,1000,1,"[390, 546, 966, 982, 293]"
188,997,1000,3,"[321, 585, 812, 275, 382]"
189,988,1000,12,"[824, 405, 572, 173, 278]"
190,987,1000,13,"[748, 764, 919, 948, 72, 777]"
191,989,1000,11,"[464, 809, 994, 211, 989]"
192,997,1000,3,"[379, 672, 319]"
193,996,1000,4,"[400, 105, 774, 679, 192]"
194,985,1000,15,"[265, 627, 677, 587, 597]"
195,991,1000,9,"[932, 707, 779]"
196,992,1000,8,"[993, 172]"
197,991,1000,9,"[803, 857, 103, 849, 568]"
198,996,1000,4,"[736, 215, 60]"
199,994,1000,6,"[789, 884, 89, 640]"
200,993,1000,7,"[670, 668, 938]"
201,995,1000,5,"[760, 601, 525, 960]"
202,971,1000,29,"[140, 975, 5]"
203,992,1000,8,"[747, 502, 729, 754]"
204,983,1000,17,"[799, 674, 33, 467]"
205,993,1000,7,"[520, 354, 95]"
206,1000,1000,0,"[48, 484, 685, 337, 547]"
207,982,1000,18,"[536, 380]"
208,993,1000,7,"[822, 945, 424, 299]"
209,989,1000,11,"[690, 904, 312]"
210,991,1000,9,"[511, 570, 619, 616, 671, 88]"
211,997,1000,3,"[704, 913, 341, 472, 401, 817]"
212,974,1000,26,"[740, 336, 532, 571, 765]"
213,993,1000,7,"[139, 591, 682]"
214,987,1000,13,"[55, 461, 59, 235]"
215,992,1000,8,"[629, 82, 599, 578, 846, 534]"
216,994,1000,6,"[686, 555, 813, 51]"
217,1000,1000,0,"[397, 610]"
218,995,1000,5,"[191, 998, 598, 816, 153]"
219,983,1000,17,"[934, 298, 545]"
220,995,1000,5,"[206, 867, 183, 214, 528, 558, 357]"
221,998,1000,2,"[642, 168, 189, 758, 650, 666]"
222,992,1000,8,"[992, 742, 944, 970]"
223,999,1000,1,"[569, 976, 559]"
224,983,1000,17,"[882, 381, 52, 561, 728, 295, 606, 342, 863]"
225,997,1000,3,"[590, 825, 837, 116]"
226,994,1000,6,"[353, 193, 916, 731]"
227,989,1000,11,"[77, 703, 652, 783, 533, 990, 737]"
228,984,1000,16,"[149, 186, 711, 465]"
229,996,1000,4,"[488, 369, 376, 406]"
230,983,1000,17,"[721, 483, 923]"
231,999,1000,1,"[207, 669, 985, 927, 104, 593]"
232,987,1000,13,"[635, 609, 879, 889, 577, 81, 199]"
