Task,Station,Time
708,169,518
722,170,302
736,170,585
757,171,537
706,172,597
769,173,642
784,174,522
731,174,457
743,175,482
485,175,515
750,176,546
328,177,484
727,177,494
737,178,684
756,179,408
780,179,543
786,180,589
770,181,411
806,181,553
760,182,212
783,182,575
796,183,679
813,184,783
836,185,664
137,186,705
513,187,585
355,187,389
370,188,514
530,188,462
536,189,377
567,189,521
389,190,611
568,191,444
417,191,470
424,192,312
439,192,556
275,193,340
581,193,557
585,194,483
293,194,489
339,195,472
294,195,501
586,196,690
309,197,278
613,197,634
332,198,431
643,198,535
663,199,590
679,199,318
704,200,563
715,200,417
728,201,631
824,202,631
24,203,402
825,203,519
379,204,335
738,204,573
746,205,381
583,205,538
320,206,428
584,206,507
337,207,411
376,207,584
395,208,369
844,208,436
859,209,649
74,210,412
103,210,503
845,211,190
116,211,565
121,212,320
880,212,611
612,213,424
649,213,564
785,214,413
14,214,377
661,214,155
675,215,371
338,215,535
84,216,635
93,216,328
231,217,340
351,217,584
27,218,457
363,218,402
896,219,828
809,220,599
921,220,349
957,221,522
535,221,450
552,222,621
575,223,353
589,223,604
141,224,400
172,224,405
184,225,596
203,226,609
343,227,305
50,227,536
369,228,767
29,229,538
927,230,562
560,231,483
455,231,483
384,232,589
792,233,427
820,233,523
832,234,405
267,234,562
281,235,643
307,236,279
317,236,636
346,237,643
375,238,738
664,239,738
349,240,544
681,240,455
696,241,534
794,241,455
821,242,341
688,242,555
837,243,477
851,243,510
863,244,344
703,244,600
610,245,502
53,245,469
85,246,548
886,246,403
911,247,621
848,248,468
929,248,530
219,249,731
238,250,573
268,250,392
290,251,331
305,251,628
942,252,616
966,253,482
823,253,481
843,254,559
852,255,486
918,255,462
403,256,653
955,257,682
976,258,587
992,259,502
435,259,463
286,260,328
850,260,611
296,261,392
446,261,572
465,262,258
864,262,571
480,263,355
492,263,472
517,264,659
719,265,447
157,265,523
963,266,462
582,266,536
596,267,431
295,267,564
75,268,426
549,268,558
551,269,526
603,269,449
39,270,388
359,270,488
56,271,289
364,271,557
623,272,398
70,272,535
635,273,536
163,273,440
195,274,588
206,275,595
224,276,428
840,276,559
652,277,502
692,277,423
702,278,310
718,278,520
726,279,715
867,280,608
893,281,581
165,282,500
899,282,486
937,283,441
940,283,441
977,284,414
621,284,581
650,285,595
657,286,510
311,286,440
333,287,589
350,288,628
787,289,777
872,290,473
828,290,492
655,291,505
104,291,469
112,292,666
125,293,636
33,294,437
854,294,563
193,295,825
118,296,763
40,297,676
892,298,420
62,298,580
76,299,710
694,300,464
100,300,518
111,301,617
124,302,632
149,303,379
284,303,601
721,304,406
741,304,520
574,305,448
755,305,495
601,306,680
778,307,475
633,307,512
645,308,532
248,308,467
270,309,494
672,309,494
772,310,709
855,311,390
687,311,561
873,312,177
699,312,785
32,313,484
269,313,502
860,314,483
64,314,446
78,315,451
882,315,548
900,316,478
527,316,480
192,317,491
378,317,474
711,318,389
725,318,565
740,319,493
301,319,465
324,320,388
749,320,590
148,321,538
356,321,435
366,322,439
387,322,543
895,323,349
866,323,633
881,324,692
452,325,736
390,326,321
409,326,609
879,327,391
430,327,582
868,328,522
917,328,477
960,329,424
445,329,572
408,330,746
41,331,393
205,331,559
216,332,457
909,332,537
234,333,440
930,333,551
404,334,483
734,334,492
763,335,300
775,335,531
953,336,454
272,336,543
352,337,447
368,337,513
391,338,378
96,338,586
115,339,506
134,339,465
442,340,403
140,340,595
450,341,681
745,342,811
209,343,518
509,343,477
525,344,439
922,344,545
555,345,619
127,345,353
142,346,513
572,346,481
952,347,412
594,347,581
761,348,391
774,348,408
810,349,181
620,349,641
644,350,411
822,350,573
833,351,670
856,352,446
875,352,552
665,353,425
925,353,569
276,354,432
801,354,566
790,355,441
948,355,535
964,356,645
686,357,414
47,357,572
318,358,523
903,358,460
933,359,464
108,359,510
805,360,394
524,360,603
174,361,553
226,361,445
541,362,366
236,362,626
765,363,737
57,364,466
487,364,532
285,365,560
658,365,315
676,366,696
898,367,731
66,368,596
457,368,396
477,369,720
858,370,299
967,370,594
962,371,491
861,371,487
288,372,397
884,372,592
803,373,434
907,373,564
890,374,376
934,374,620
211,375,436
951,375,510
965,376,769
997,377,481
325,377,511
847,378,433
348,378,526
71,379,417
473,379,582
497,380,498
514,380,483
154,381,413
79,381,529
229,382,464
713,382,532
638,383,464
619,383,519
466,384,707
83,385,654
915,386,461
406,386,509
622,387,460
684,387,511
698,388,735
81,389,498
662,389,488
414,390,419
428,390,511
454,391,455
482,391,512
188,392,390
191,392,589
946,393,813
961,394,395
862,394,595
986,395,947
627,396,648
651,397,647
888,398,381
802,398,576
169,399,375
814,399,620
602,400,601
950,400,354
969,401,701
764,402,730
590,403,368
641,403,631
669,404,474
152,404,516
709,405,439
544,405,543
204,406,637
640,407,489
228,407,501
910,408,306
936,408,460
944,409,448
730,409,551
243,410,351
744,410,636
615,411,502
752,411,489
773,412,577
166,412,367
187,413,460
208,413,533
654,414,376
605,414,618
947,415,424
625,415,573
532,416,378
647,416,571
670,417,324
685,417,660
542,418,430
695,418,558
426,419,374
402,419,607
263,420,396
433,420,591
563,421,335
616,421,648
109,422,393
724,422,568
656,423,366
742,423,628
753,424,736
938,425,368
949,425,617
993,426,348
971,426,636
164,427,371
894,427,613
897,428,501
521,428,493
771,429,391
144,429,570
768,430,407
666,430,565
678,431,364
815,431,630
159,432,203
434,432,688
972,433,354
411,433,644
431,434,264
759,434,676
87,435,299
609,435,700
80,436,283
975,436,707
280,437,364
916,437,630
220,438,400
383,438,598
782,439,450
340,439,533
371,440,401
554,440,598
579,441,506
818,441,436
842,442,453
418,442,521
920,443,498
432,443,501
372,444,279
912,444,648
939,445,430
923,445,552
18,446,347
791,446,645
788,447,457
528,447,531
310,448,433
733,448,556
599,449,480
16,449,513
451,450,333
758,450,658
673,451,145
565,451,678
576,452,478
246,452,508
984,453,490
682,453,507
147,454,233
529,454,739
241,455,600
538,455,382
566,456,435
883,456,494
931,457,358
904,457,625
691,458,373
996,458,574
573,459,312
519,459,679
841,460,448
65,460,523
680,461,413
393,461,575
980,462,449
123,462,551
491,463,386
919,463,562
145,464,419
667,464,563
463,465,412
440,465,569
456,466,485
481,466,457
671,467,456
483,467,533
345,468,568
629,468,392
639,469,423
626,469,559
914,470,433
449,470,553
905,471,394
373,471,544
48,472,474
932,472,517
707,473,428
302,473,568
614,474,503
754,474,494
167,475,401
468,475,597
776,476,392
489,476,576
114,477,359
857,477,612
632,478,467
887,478,530
988,479,383
472,479,603
762,480,328
781,480,626
334,481,507
490,481,446
515,482,493
795,482,507
819,483,409
826,483,549
797,484,447
712,484,511
653,485,456
58,485,522
974,486,465
578,486,504
597,487,380
36,487,613
388,488,432
913,488,559
354,489,344
959,489,577
811,490,435
973,490,559
723,491,806
19,492,255
735,492,727
924,493,507
838,493,484
853,494,193
34,494,781
958,495,441
606,495,550
129,496,491
201,496,496
618,497,283
367,497,675
413,498,426
484,498,567
943,499,541
564,499,428
571,500,412
547,500,578
341,501,423
444,501,567
908,502,229
416,502,699
398,503,354
1000,503,582
789,504,376
277,504,598
313,505,496
274,505,440
300,506,270
717,506,639
539,507,313
394,507,646
998,508,220
534,508,750
467,509,403
835,509,515
849,510,335
420,510,604
906,511,254
798,511,663
878,512,214
981,512,785
935,513,299
119,513,594
99,514,845
486,515,417
28,515,554
593,516,267
458,516,710
617,517,495
326,517,502
902,518,340
751,518,628
540,519,460
812,519,527
630,520,475
891,520,520
926,521,446
928,521,542
20,522,436
161,522,560
779,523,355
995,523,627
808,524,509
611,524,489
989,525,339
716,525,619
592,526,238
865,526,704
978,527,391
498,527,577
799,528,449
128,528,513
308,529,341
331,529,655
701,530,455
353,530,524
399,531,365
889,531,573
830,532,413
804,532,586
559,533,497
874,533,464
441,534,328
380,534,633
407,535,410
941,535,559
871,536,347
570,536,651
659,537,374
636,537,603
983,538,314
648,538,678
254,539,316
985,539,591
501,540,414
558,540,538
968,541,461
954,541,490
61,542,428
97,542,560
180,543,332
397,543,575
829,544,313
982,544,674
461,545,454
994,545,545
901,546,410
591,546,580
264,547,387
31,547,553
876,548,442
135,548,539
683,549,385
512,549,571
869,550,488
153,550,483
37,551,282
303,551,713
98,552,407
59,552,549
557,553,289
459,553,643
429,554,451
885,554,548
729,555,335
956,555,650
710,556,384
720,556,608
221,557,240
478,557,720
162,558,355
598,558,579
171,559,267
631,559,723
807,560,293
255,560,622
185,561,417
839,561,523
360,562,448
329,562,528
256,563,385
970,563,587
533,564,250
258,564,689
319,565,458
945,565,491
500,566,453
607,566,532
987,567,339
877,567,573
556,568,409
834,568,559
979,569,420
247,569,535
479,570,369
342,570,595
377,571,270
608,571,594
502,572,501
991,572,459
410,573,101
999,573,222
777,573,588
990,574,534
265,574,374
