Station,Load,Capacity,Idle,Tasks
41,978,1000,22,"[175, 825, 573, 847, 880, 105, 129, 148, 648]"
42,974,1000,26,"[659, 669, 697, 548, 567, 587]"
43,986,1000,14,"[397, 367, 591, 778, 805, 817, 835, 119, 67, 730]"
44,981,1000,19,"[92, 632, 744, 592, 610, 642, 466, 479]"
45,998,1000,2,"[904, 920, 930, 959, 633, 660, 671]"
46,965,1000,35,"[261, 273, 829, 864, 576, 381, 498]"
47,998,1000,2,"[524, 453, 460, 303, 84, 477, 502, 283]"
48,966,1000,34,"[297, 310, 336, 341, 370, 389, 391, 70]"
49,977,1000,23,"[425, 438, 454, 469, 484]"
50,967,1000,33,"[44, 517, 527, 663, 826, 673]"
51,1000,1000,0,"[859, 695, 684, 251, 40, 808, 815, 832]"
52,985,1000,15,"[635, 231, 234, 278, 289, 192, 831]"
53,980,1000,20,"[61, 309, 322, 848, 889, 901, 305, 913]"
54,967,1000,33,"[934, 260, 311, 594, 620, 780, 796, 823, 833]"
55,990,1000,10,"[865, 887, 903, 916, 519, 136, 203]"
56,989,1000,11,"[155, 442, 471, 756, 497, 834, 858]"
57,990,1000,10,"[451, 885, 896, 910, 828, 395]"
58,998,1000,2,"[457, 929, 97, 953, 970, 237]"
59,992,1000,8,"[426, 268, 369, 383, 682, 334, 629]"
60,985,1000,15,"[653, 672, 683, 248, 845, 852, 259]"
61,976,1000,24,"[284, 971, 878, 905, 737, 766, 348, 372]"
62,993,1000,7,"[777, 377, 1, 704, 909, 728]"
63,993,1000,7,"[731, 765, 768, 928, 473]"
64,993,1000,7,"[804, 952, 986, 480, 767, 12, 772, 518, 525]"
65,994,1000,6,"[34, 795, 541, 559, 586, 596, 634, 661, 666, 679]"
66,982,1000,18,"[622, 699, 725, 313, 837]"
67,986,1000,14,"[640, 366, 860, 636, 707, 721, 745, 900]"
68,991,1000,9,"[926, 945, 958, 976, 996, 331, 352, 624, 840]"
69,988,1000,12,"[851, 585, 607, 625, 308, 822, 686]"
70,985,1000,15,"[195, 914, 946, 664, 874, 908]"
71,996,1000,4,"[954, 939, 678, 917, 933, 521, 546, 681, 687]"
72,991,1000,9,"[701, 708, 705, 729, 740, 991, 623]"
73,997,1000,3,"[875, 644, 861, 1000, 124, 733, 754, 776]"
74,992,1000,8,"[888, 801, 556, 93, 102, 127, 202, 814]"
75,999,1000,1,"[841, 365, 386, 420, 433, 419, 872, 291]"
76,988,1000,12,"[315, 836, 403, 430, 523, 540, 328, 45, 71]"
77,996,1000,4,"[94, 353, 486, 506, 526, 547, 560, 528, 552]"
78,998,1000,2,"[718, 599, 584, 600, 618, 511, 608]"
79,996,1000,4,"[14, 28, 53, 171, 143, 873, 898, 803]"
80,988,1000,12,"[614, 924, 816, 544, 452, 827]"
81,985,1000,15,"[468, 481, 857, 884, 85]"
82,991,1000,9,"[694, 339, 349, 758, 932, 703, 957]"
83,987,1000,13,"[221, 867, 791, 973, 197, 445, 472, 236]"
84,986,1000,14,"[263, 631, 281, 298, 316, 330, 270]"
85,994,1000,6,"[187, 120, 154, 489, 205, 218, 967, 490]"
86,990,1000,10,"[169, 488, 16, 522, 550, 569]"
87,988,1000,12,"[184, 819, 944, 956, 985, 405, 950]"
88,999,1000,1,"[977, 363, 196, 773, 800, 820, 10]"
89,999,1000,1,"[446, 923, 849, 505, 164, 144, 159, 963, 975]"
90,1000,1000,0,"[964, 702, 938, 955, 724, 700, 130, 558, 582]"
91,994,1000,6,"[604, 501, 638, 657, 656, 979]"
92,991,1000,9,"[494, 626, 650, 160, 189, 813, 961, 492, 806, 109]"
93,993,1000,7,"[855, 125, 824, 222, 539, 810, 972]"
94,994,1000,6,"[987, 168, 714, 738, 760, 210, 72, 118, 478]"
95,986,1000,14,"[216, 771, 515, 563, 401, 338, 844]"
96,992,1000,8,"[456, 474, 743, 751, 581, 379]"
97,990,1000,10,"[434, 675, 876, 907, 350, 785, 894, 911]"
98,995,1000,5,"[416, 890, 621, 782, 892, 242, 883, 794]"
99,984,1000,16,"[227, 821, 940, 324, 343, 853, 574, 166]"
100,992,1000,8,"[413, 183, 866, 886, 529, 877, 912, 947]"
101,991,1000,9,"[394, 147, 90, 542, 566, 296]"
102,993,1000,7,"[747, 966, 174, 388, 601, 615, 869, 417, 752]"
103,994,1000,6,"[570, 784, 802, 711, 162, 927]"
104,988,1000,12,"[444, 643, 555, 899, 163, 942, 46, 717, 639]"
105,991,1000,9,"[775, 411, 399, 54, 64, 690]"
106,991,1000,9,"[719, 63, 385, 299, 314, 742, 31]"
107,990,1000,10,"[530, 568, 551, 280, 145, 543]"
108,995,1000,5,"[557, 503, 617, 994, 239, 706]"
109,991,1000,9,"[984, 726, 418, 968, 948, 364, 797, 396, 616]"
110,986,1000,14,"[897, 856, 937, 496, 11, 170]"
111,991,1000,9,"[696, 943, 891, 368, 691, 895, 172]"
112,990,1000,10,"[307, 674, 983, 689, 906, 922, 990, 992, 688, 404]"
113,985,1000,15,"[949, 495, 88, 409, 190, 209, 156, 842, 107]"
114,994,1000,6,"[333, 628, 641, 262, 510, 988]"
115,985,1000,15,"[229, 436, 43, 715, 974, 712, 423]"
116,984,1000,16,"[470, 995, 108, 572, 921, 602, 918]"
117,995,1000,5,"[935, 649, 432, 360, 272, 406, 62, 186, 915, 850, 228, 770]"
118,996,1000,4,"[761, 7, 652, 213, 246, 342, 583]"
119,985,1000,15,"[680, 595, 960, 980, 807, 812, 575, 854, 448, 462, 208, 811]"
120,991,1000,9,"[318, 846, 741, 868, 759]"
121,991,1000,9,"[133, 347, 482, 508, 611, 798]"
122,986,1000,14,"[879, 447, 763, 881, 997]"
123,987,1000,13,"[407, 783, 373, 839, 424, 18, 720, 647]"
124,990,1000,10,"[571, 603, 593, 257, 792, 73, 375]"
125,986,1000,14,"[384, 969, 882, 580, 487, 21]"
126,992,1000,8,"[793, 161, 33, 194, 115, 274, 151, 337]"
127,991,1000,9,"[355, 982, 131, 838, 862, 893, 516]"
128,988,1000,12,"[965, 749, 871, 902, 919, 562, 116]"
129,994,1000,6,"[727, 317, 739, 415, 504, 597, 978]"
130,993,1000,7,"[989, 613, 999, 863, 998, 993, 925, 936, 962, 485]"
131,997,1000,3,"[279, 646, 870, 670, 750, 533]"
132,992,1000,8,"[565, 931, 96, 276, 414, 122, 779, 437]"
133,992,1000,8,"[464, 941, 981, 545, 374, 390, 748]"
134,993,1000,7,"[376, 693, 132, 951, 509, 91, 249, 182]"
135,986,1000,14,"[292, 387, 320, 137, 493, 830, 513, 244]"
