Task,Station,Time
771,157,662
784,158,408
788,158,530
806,159,389
819,159,405
848,160,424
855,160,539
877,161,733
912,162,262
805,162,640
823,163,382
841,163,552
924,164,509
865,164,480
889,165,608
29,166,416
752,166,323
776,167,246
783,167,578
809,168,834
595,169,761
609,170,254
632,170,693
317,171,519
638,172,485
341,172,512
155,173,765
656,174,288
675,174,655
338,175,404
372,175,430
392,176,378
402,176,604
239,177,537
423,177,430
443,178,711
281,179,491
471,179,498
505,180,752
335,181,528
217,182,385
231,182,243
244,183,479
296,183,514
472,184,528
494,184,448
522,185,827
527,186,650
786,186,348
803,187,660
813,188,388
827,188,384
838,189,519
836,189,459
846,190,622
854,191,521
871,191,401
674,192,466
685,192,488
393,193,614
5,194,502
154,194,490
742,195,411
875,195,510
874,196,314
901,196,626
920,197,220
942,197,634
916,198,535
142,199,744
161,200,449
811,200,532
525,201,557
485,202,368
499,202,572
181,203,645
376,204,110
404,204,791
214,205,323
420,205,578
233,206,494
428,206,498
437,207,747
453,208,450
457,208,519
478,209,658
255,210,476
507,210,497
516,211,599
541,212,520
391,212,460
397,213,750
429,214,700
432,215,470
406,215,526
425,216,691
344,217,499
503,217,492
517,218,321
535,218,643
334,219,381
354,219,598
387,220,537
407,220,348
421,221,286
454,221,434
463,222,620
279,223,473
939,223,491
785,224,435
802,224,506
24,225,574
223,226,413
418,226,529
439,227,508
497,227,489
352,228,382
259,228,565
276,229,694
291,230,661
301,231,636
509,232,564
312,232,386
113,233,535
526,233,451
544,234,487
791,234,421
565,235,587
799,236,486
592,236,494
599,237,458
826,237,536
633,238,440
845,238,533
872,239,374
206,239,530
945,240,429
967,240,560
880,241,544
913,241,450
927,242,353
953,242,557
730,243,697
401,244,365
417,244,567
230,245,435
666,245,564
683,246,526
692,246,413
704,247,475
290,247,515
304,248,670
318,249,495
339,249,501
468,250,383
492,250,445
514,251,467
360,251,528
883,252,626
904,253,616
932,254,593
746,255,407
772,255,356
780,256,442
952,256,558
272,257,273
973,257,579
832,258,478
843,258,410
862,259,304
885,259,596
435,260,503
460,260,367
486,261,752
348,262,488
357,262,413
383,263,450
489,263,536
696,264,444
1,264,550
524,265,742
531,266,321
560,266,587
80,267,311
570,267,679
578,268,476
597,268,521
619,269,407
343,269,569
367,270,680
483,271,554
830,271,446
852,272,415
864,272,518
975,273,734
948,274,607
646,275,673
621,276,556
664,276,415
650,277,300
668,277,651
900,278,409
330,278,581
816,279,532
665,279,455
680,280,501
821,280,499
850,281,213
867,281,594
884,282,522
909,282,327
915,283,569
375,283,391
300,284,355
892,284,513
933,285,505
411,285,493
414,286,641
386,287,590
917,288,420
427,288,564
445,289,417
888,289,583
426,290,639
911,291,460
441,291,535
464,292,675
616,293,516
467,293,423
502,294,417
336,294,534
681,295,550
145,295,289
177,296,412
185,296,587
779,297,596
218,298,513
359,298,486
381,299,374
684,299,579
793,300,696
921,301,640
918,302,419
934,302,502
798,303,379
960,303,548
914,304,652
866,305,377
289,305,617
536,306,591
562,306,201
566,307,454
200,307,456
235,308,228
257,308,667
881,309,594
906,309,337
925,310,678
150,311,615
170,312,433
581,312,511
606,313,627
944,313,328
965,314,477
216,314,520
905,315,605
895,316,467
928,316,531
842,317,513
950,317,472
518,318,535
538,318,407
549,319,284
963,319,566
996,320,512
564,320,482
583,321,457
598,321,504
617,322,399
513,322,561
540,323,618
820,324,520
648,324,448
662,325,229
667,325,648
307,326,642
319,327,479
136,327,520
94,328,341
105,328,512
164,329,437
131,329,547
151,330,439
332,330,528
130,331,495
358,331,502
923,332,761
408,333,709
858,334,325
935,334,643
211,335,371
698,335,629
577,336,512
670,336,397
688,337,162
602,337,520
709,338,464
834,338,524
251,339,244
18,339,605
107,340,477
926,340,517
482,341,359
504,341,545
520,342,554
542,342,369
559,343,448
122,343,552
981,344,482
474,344,513
781,345,446
477,345,551
270,346,358
519,346,578
748,347,529
366,347,454
389,348,475
587,348,520
766,349,853
545,350,433
569,350,413
590,351,340
601,351,623
833,352,534
634,352,395
643,353,365
506,353,596
660,354,378
191,354,586
555,355,479
588,355,519
356,356,479
322,356,513
345,357,711
363,358,398
16,358,566
860,359,451
450,359,526
762,360,489
47,360,501
269,361,413
735,361,568
552,362,368
543,362,612
659,363,385
671,363,580
903,364,431
958,364,562
940,365,430
607,365,570
959,366,409
714,366,580
856,367,386
385,367,586
403,368,337
929,368,637
831,369,776
135,370,428
849,370,558
861,371,471
941,371,528
547,372,445
739,372,543
974,373,460
594,373,538
774,374,409
753,374,591
10,375,447
760,375,539
796,376,371
119,376,623
148,377,483
847,377,504
869,378,769
712,379,446
90,379,544
104,380,365
610,380,561
669,381,403
491,381,592
608,382,510
221,382,462
247,383,465
687,383,529
989,384,266
523,384,642
763,385,426
528,385,565
551,386,397
729,386,586
642,387,505
747,387,492
378,388,363
773,388,108
797,388,526
121,389,410
663,389,563
480,390,624
533,390,335
639,391,494
195,391,501
209,392,351
237,392,601
567,393,264
658,393,674
814,394,471
758,394,527
462,395,401
983,395,556
394,396,315
416,396,527
556,397,324
368,397,646
309,398,472
384,398,516
907,399,482
395,399,516
891,400,312
720,400,665
985,401,257
380,401,732
256,402,419
405,402,554
424,403,432
521,403,564
539,404,765
890,405,902
673,406,677
91,406,151
108,407,375
677,407,616
750,408,573
129,408,341
140,409,290
126,409,639
172,410,341
455,410,640
458,411,449
210,411,546
790,412,397
801,412,498
694,413,336
825,413,619
315,414,284
971,414,685
930,415,466
169,415,532
495,416,467
488,416,507
158,417,305
87,417,676
512,418,747
628,419,455
530,419,544
868,420,758
736,421,457
882,421,528
966,422,448
476,422,542
548,423,449
725,423,536
370,424,392
743,424,606
205,425,380
589,425,600
124,426,472
71,426,525
144,427,502
946,427,472
969,428,425
690,428,558
745,429,505
837,429,484
204,430,195
857,430,766
728,431,500
956,431,494
243,432,527
537,432,432
624,433,361
563,433,607
574,434,490
751,434,509
828,435,327
764,435,670
43,436,269
787,436,686
986,437,491
48,437,509
72,438,428
767,438,561
795,439,292
682,439,662
192,440,436
215,440,428
236,441,421
978,441,579
765,442,451
908,442,548
954,443,503
162,443,482
576,444,449
546,444,537
232,445,393
449,445,572
727,446,450
708,446,519
275,447,322
740,447,669
699,448,299
557,448,609
822,449,380
625,449,591
910,450,417
448,450,563
207,451,318
410,451,624
716,452,449
396,452,523
994,453,464
365,453,521
808,454,434
603,454,564
321,455,377
487,455,621
511,456,388
737,456,583
419,457,298
582,457,622
444,458,429
199,458,568
166,459,277
731,459,712
433,460,464
922,460,524
305,461,429
493,461,561
775,462,458
982,462,540
156,463,478
691,463,502
496,464,274
655,464,694
999,465,428
980,465,563
364,466,401
886,466,574
792,467,411
919,467,577
466,468,361
719,468,623
446,469,480
970,469,517
995,470,634
782,470,321
754,471,266
815,471,703
228,472,263
701,472,639
804,473,479
398,473,502
252,474,452
676,474,513
789,475,546
957,475,431
711,476,398
990,476,589
879,477,478
353,477,506
1000,478,294
461,478,612
717,479,326
630,479,623
490,480,425
902,480,561
998,481,355
508,481,624
807,482,374
452,482,576
817,483,356
314,483,616
613,484,430
705,484,557
979,485,285
898,485,619
618,486,484
961,486,472
245,487,212
993,487,764
571,488,333
733,488,641
887,489,255
947,489,663
127,490,306
962,490,586
280,491,315
46,491,594
340,492,415
964,492,553
440,493,346
331,493,645
702,494,278
829,494,689
475,495,487
246,495,501
479,496,447
32,496,542
409,497,437
342,497,560
37,498,436
355,498,535
839,499,461
661,499,525
679,500,451
436,500,534
160,501,434
382,501,555
34,502,417
572,502,573
575,503,394
591,503,590
38,504,515
756,504,485
390,505,373
777,505,610
558,506,546
470,506,427
812,507,330
500,507,654
165,508,291
943,508,649
337,509,496
620,509,487
637,510,520
977,510,477
991,511,370
146,511,603
53,512,297
937,512,601
93,513,425
118,513,555
147,514,433
326,514,556
11,515,356
697,515,569
550,516,403
273,516,529
442,517,413
579,517,536
972,518,488
732,518,473
757,519,406
859,519,556
35,520,377
596,520,623
605,521,450
240,521,517
584,522,497
173,522,503
955,523,286
412,523,647
840,524,446
224,524,530
769,525,439
976,525,556
229,526,279
726,526,646
938,527,406
744,527,576
768,528,366
554,528,628
187,529,467
179,529,521
835,530,375
371,530,614
951,531,567
968,531,408
987,532,241
415,532,732
438,533,344
451,533,579
896,534,497
267,534,484
316,535,567
689,535,355
718,536,400
631,536,597
715,537,525
222,537,437
248,538,397
695,538,542
706,539,489
323,539,489
333,540,357
863,540,551
377,541,398
434,541,553
459,542,430
997,542,530
263,543,310
949,543,663
183,544,328
984,544,610
163,545,450
734,545,503
361,546,487
473,546,508
430,547,355
346,547,581
641,548,326
713,548,640
810,549,359
899,549,588
484,550,305
931,550,634
988,551,342
878,551,563
818,552,449
640,552,499
604,553,317
936,553,670
992,554,609
893,554,366
703,555,187
302,555,752
529,556,462
851,556,502
242,557,440
876,557,519
644,558,239
897,558,711
615,559,238
870,559,319
710,559,413
