Task,Station,Time
724,88,114
308,88,121
868,88,180
230,88,91
17,88,165
503,88,146
839,88,173
825,89,21
914,89,156
266,89,152
315,89,133
635,89,105
665,89,211
160,89,220
443,90,32
146,90,131
199,90,147
260,90,190
289,90,129
451,90,111
193,90,104
584,90,153
693,91,136
854,91,117
866,91,107
899,91,311
600,91,319
615,92,63
954,92,56
701,92,186
553,92,32
659,92,82
673,92,204
274,92,271
948,92,92
185,93,45
968,93,29
995,93,69
259,93,87
847,93,153
261,93,123
907,93,78
930,93,317
688,93,95
220,94,31
580,94,200
851,94,193
430,94,108
373,94,40
705,94,121
690,94,71
764,94,147
865,94,77
330,95,182
209,95,331
214,95,102
310,95,243
362,95,131
806,96,51
720,96,162
748,96,40
841,96,174
412,96,173
228,96,127
621,96,121
194,96,137
280,97,182
702,97,195
730,97,255
186,97,113
609,97,244
205,98,84
607,98,229
880,98,126
863,98,164
892,98,257
131,98,122
923,99,64
773,99,124
787,99,108
813,99,122
743,99,196
639,99,128
658,99,88
860,99,110
679,99,58
894,100,24
696,100,31
564,100,141
677,100,140
191,100,131
212,100,215
586,100,207
339,100,108
911,101,71
597,101,141
619,101,186
54,101,252
116,101,166
317,101,165
141,102,57
347,102,33
111,102,62
908,102,207
726,102,210
745,102,68
941,102,358
883,103,39
959,103,243
969,103,222
1000,103,104
937,103,103
950,103,78
926,103,110
636,103,90
660,104,20
207,104,53
312,104,55
662,104,160
680,104,64
697,104,36
311,104,23
634,104,213
966,104,64
371,104,169
807,104,134
777,105,57
790,105,55
539,105,129
509,105,86
867,105,259
984,105,404
325,106,49
293,106,59
973,106,133
512,106,118
672,106,42
965,106,169
998,106,169
979,106,97
498,106,150
428,107,133
518,107,256
997,107,85
872,107,143
449,107,107
831,107,263
840,108,45
982,108,84
996,108,126
656,108,29
671,108,100
221,108,88
772,108,152
796,108,362
270,109,70
844,109,106
309,109,86
543,109,32
560,109,140
583,109,108
206,109,71
227,109,144
258,109,204
522,109,24
551,110,29
737,110,60
298,110,284
812,110,59
470,110,94
797,110,60
22,110,175
284,110,232
416,111,20
542,111,135
333,111,133
692,111,90
571,111,262
66,111,125
993,111,234
291,112,28
956,112,108
970,112,267
126,112,220
695,112,87
709,112,108
769,112,169
794,113,33
760,113,49
725,113,74
321,113,171
791,113,265
817,113,20
821,113,385
957,114,38
842,114,187
859,114,266
305,114,156
299,114,79
972,114,157
985,114,114
971,115,29
486,115,63
755,115,221
296,115,181
331,115,67
279,115,195
136,115,113
288,115,125
884,116,24
712,116,68
648,116,86
21,116,69
716,116,61
454,116,111
649,116,28
655,116,165
989,116,72
76,116,307
92,117,124
703,117,93
750,117,190
778,117,83
319,117,153
991,117,128
986,117,223
149,118,87
264,118,105
566,118,63
798,118,208
247,118,84
218,118,66
890,118,238
234,118,80
832,118,60
990,119,44
398,119,219
282,119,77
549,119,58
403,119,90
684,119,82
874,119,117
211,119,117
235,119,185
853,120,242
893,120,44
558,120,167
887,120,47
415,120,189
272,120,75
134,120,227
747,121,26
376,121,164
943,121,145
835,121,183
468,121,256
287,121,71
523,121,147
729,122,45
746,122,246
925,122,215
785,122,113
336,122,219
326,122,147
637,123,60
999,123,144
418,123,121
664,123,211
674,123,250
826,123,104
295,123,107
140,124,74
873,124,160
913,124,155
909,124,136
875,124,88
822,124,233
852,124,141
192,125,28
861,125,74
864,125,127
718,125,74
493,125,197
994,125,128
346,125,283
962,125,79
581,126,41
533,126,106
620,126,138
178,126,156
833,126,314
130,126,231
891,127,34
285,127,95
292,127,105
590,127,204
156,127,94
482,127,219
710,127,89
555,127,150
265,128,23
300,128,24
976,128,159
670,128,163
783,128,100
920,128,63
334,128,99
290,128,118
357,128,108
314,128,63
517,128,70
975,129,43
303,129,249
740,129,151
960,129,169
544,129,213
912,129,168
862,130,102
281,130,31
761,130,141
354,130,254
765,130,121
294,130,96
574,130,137
598,130,112
283,131,78
469,131,89
488,131,52
895,131,108
801,131,54
924,131,149
419,131,145
329,131,313
432,132,76
521,132,25
646,132,179
364,132,52
902,132,169
906,132,66
365,132,201
496,132,225
733,133,32
624,133,156
987,133,180
345,133,155
79,133,198
527,133,80
190,133,186
