Task,Station,Time
507,146,346
525,147,480
392,147,508
535,148,388
400,148,559
418,149,742
90,150,397
553,150,593
534,151,522
229,151,452
116,152,446
230,152,521
173,153,274
172,153,612
643,154,459
663,154,527
151,155,700
694,156,440
555,156,490
571,157,303
296,157,618
215,158,780
225,159,766
604,160,277
609,160,446
747,161,812
641,162,487
756,162,490
773,163,334
709,163,642
315,164,678
644,165,386
678,165,425
697,166,409
333,166,577
341,167,444
702,167,438
549,168,704
68,169,708
481,170,423
96,170,568
728,171,471
401,171,516
733,172,422
436,172,506
450,173,366
427,173,627
516,174,413
700,174,540
759,175,305
493,175,682
511,176,742
529,177,344
531,177,560
441,178,216
125,178,365
131,178,355
527,179,272
88,179,333
62,179,386
67,180,507
396,180,451
681,181,403
766,181,406
784,182,457
487,182,503
132,183,415
541,183,584
548,184,601
687,184,369
701,185,493
557,185,503
580,186,416
603,186,512
287,187,347
714,187,608
785,188,403
28,188,581
451,189,310
564,189,643
550,190,424
589,190,510
532,191,410
416,191,415
608,192,315
805,192,649
415,193,433
248,193,305
827,194,548
551,194,405
325,195,454
607,195,397
845,196,768
875,197,429
914,197,520
922,198,487
943,198,418
945,199,508
542,199,468
559,200,574
685,201,539
707,202,710
720,202,280
745,203,510
758,203,309
768,204,423
794,204,550
818,205,548
830,206,716
272,207,555
299,208,611
317,209,529
880,210,436
906,210,514
918,211,601
138,212,494
496,212,489
502,213,768
780,214,574
792,215,579
816,216,459
837,216,505
846,217,549
288,218,513
207,218,473
209,219,535
360,219,455
881,220,435
912,220,317
921,221,375
47,221,575
939,222,823
403,223,628
585,224,569
98,225,740
563,226,274
581,226,600
155,227,605
804,228,560
834,228,420
286,229,464
586,229,415
605,230,437
858,230,430
864,231,351
957,231,500
985,232,615
865,233,528
905,234,555
924,235,456
141,235,528
398,236,491
327,236,494
164,237,486
355,237,513
159,238,497
533,238,489
749,239,708
375,240,561
387,241,702
242,242,426
428,242,557
414,243,592
417,244,440
43,244,496
77,245,606
194,246,649
51,247,494
210,247,491
431,248,601
227,249,547
259,249,441
270,250,585
133,251,469
181,251,521
134,252,453
191,252,493
91,253,399
115,253,568
219,254,341
228,254,613
250,255,336
552,255,566
684,256,700
706,257,629
721,258,459
568,258,527
593,259,555
761,260,637
775,260,348
790,261,507
619,261,479
331,262,431
870,262,568
629,263,853
874,264,429
648,264,549
669,265,725
236,266,463
712,266,515
727,267,446
744,267,527
95,268,605
640,269,384
649,269,567
866,270,627
979,271,400
544,271,577
523,272,648
353,273,503
889,273,494
910,274,404
670,274,560
698,275,698
704,276,259
251,276,596
716,277,409
277,277,590
386,278,398
588,278,586
908,279,625
919,279,337
930,280,540
956,280,436
966,281,480
455,281,518
689,282,825
468,283,634
475,284,562
833,284,433
835,285,386
847,285,603
443,286,572
886,286,427
911,287,415
808,287,565
840,288,465
153,288,531
178,289,429
659,289,545
673,290,551
953,290,441
503,291,376
968,291,563
465,292,415
999,292,563
811,293,473
831,293,518
860,294,574
891,294,389
917,295,397
102,295,530
283,296,670
777,297,246
796,297,604
381,298,473
683,298,495
711,299,729
719,300,854
469,301,549
626,301,432
647,302,471
717,302,499
736,303,666
754,304,369
746,304,487
772,305,473
802,305,526
843,306,430
765,306,536
897,307,643
334,308,459
783,308,534
442,309,441
798,309,545
812,310,348
578,310,633
925,311,284
730,311,563
600,312,497
738,312,501
941,313,423
755,313,569
231,314,399
148,314,585
729,315,682
734,316,822
844,317,426
332,317,530
803,318,777
841,319,386
854,319,602
760,320,383
565,320,605
982,321,455
402,321,535
424,322,354
352,322,646
281,323,663
330,324,469
266,324,377
276,325,363
872,325,626
855,326,448
573,326,535
167,327,469
686,327,473
713,328,412
938,328,578
633,329,648
651,329,294
674,330,427
950,330,525
690,331,410
970,331,581
876,332,437
952,332,554
680,333,498
839,333,486
851,334,309
887,334,628
895,335,413
466,335,521
480,336,268
949,336,581
969,337,516
494,337,484
513,338,427
799,338,537
901,339,371
748,339,620
16,340,708
118,341,461
740,341,501
853,342,416
76,342,578
693,343,367
71,343,624
762,344,687
778,345,448
978,345,541
135,346,474
434,346,521
983,347,451
464,347,529
474,348,901
903,349,407
942,349,589
954,350,669
590,351,407
558,351,587
572,352,448
592,352,403
825,353,538
928,353,435
931,354,348
611,354,630
510,355,403
408,355,569
316,356,506
752,356,458
771,357,719
998,358,461
85,358,538
627,359,343
861,359,655
112,360,474
885,360,520
916,361,719
241,362,327
262,362,550
821,363,791
653,364,419
691,364,576
144,365,421
879,365,567
947,366,424
763,366,568
21,367,488
774,367,493
820,368,694
828,369,393
439,369,604
587,370,489
623,370,495
631,371,481
73,371,505
599,372,749
258,373,341
168,373,659
495,374,514
60,374,466
81,375,378
180,375,621
575,376,379
200,376,618
767,377,665
143,377,316
160,378,441
732,378,551
666,379,389
182,379,600
665,380,339
201,380,661
797,381,694
934,382,354
923,382,638
594,383,421
152,383,553
622,384,483
618,384,494
188,385,440
638,385,553
757,386,463
893,386,488
944,387,436
913,387,539
927,388,469
935,388,523
361,389,392
871,389,587
904,390,496
955,390,502
971,391,441
351,391,552
655,392,506
377,392,491
385,393,350
405,393,557
329,394,385
602,394,572
478,395,376
869,395,621
379,396,440
524,396,523
582,397,330
546,397,639
937,398,480
344,398,509
371,399,551
936,399,426
726,400,352
951,400,621
973,401,690
731,402,463
366,402,497
725,403,332
382,403,609
105,404,479
892,404,497
350,405,867
58,406,713
438,407,471
566,407,506
87,408,364
595,408,577
652,409,426
365,409,562
233,410,410
612,410,575
946,411,362
668,411,584
972,412,324
540,412,613
457,413,421
800,413,546
567,414,496
432,414,502
989,415,379
471,415,598
630,416,336
793,416,643
806,417,379
477,417,594
809,418,410
848,418,588
894,419,417
489,419,583
635,420,440
444,420,553
741,421,414
467,421,564
724,422,412
743,422,553
224,423,470
234,423,480
257,424,351
974,424,625
367,425,454
456,425,541
484,426,478
742,426,458
965,427,409
789,427,589
639,428,397
454,428,596
363,429,444
448,429,534
263,430,387
823,430,613
293,431,425
849,431,558
948,432,301
560,432,695
570,433,276
884,433,715
187,434,350
882,434,636
878,435,792
107,436,374
898,436,570
137,437,449
598,437,508
122,438,464
677,438,521
620,439,434
679,439,566
292,440,320
313,440,563
959,441,497
614,441,490
769,442,359
290,442,606
322,443,483
963,443,515
907,444,358
70,444,598
753,445,436
867,445,564
900,446,462
787,446,527
933,447,457
368,447,486
492,448,329
710,448,660
664,449,442
476,449,383
497,450,405
786,450,587
214,451,486
24,451,498
779,452,356
44,452,634
976,453,519
177,453,477
735,454,388
203,454,578
556,455,406
537,455,570
958,456,469
561,456,520
813,457,249
692,457,711
82,458,428
926,458,552
35,459,486
108,459,437
120,460,450
300,460,546
601,461,324
621,461,565
364,462,402
909,462,593
404,463,391
962,463,586
217,464,400
193,464,552
284,465,477
636,465,515
61,466,433
596,466,539
838,467,433
788,467,550
433,468,461
822,468,503
829,469,487
562,469,497
569,470,363
165,470,613
977,471,384
84,471,593
842,472,419
411,472,579
192,473,359
877,473,629
826,474,818
915,475,462
196,475,504
814,476,445
994,476,517
504,477,306
662,477,694
437,478,429
318,478,565
856,479,529
508,479,439
505,480,481
69,480,371
104,481,329
576,481,655
393,482,177
645,482,738
223,483,371
868,483,608
577,484,247
453,484,668
459,485,592
100,485,390
127,486,179
518,486,660
890,487,418
782,487,504
795,488,317
991,488,658
817,489,407
142,489,591
960,490,444
136,490,499
615,491,258
509,491,644
660,492,464
675,492,464
699,493,374
521,493,597
807,494,349
617,494,651
369,495,340
964,495,625
902,496,480
920,496,509
940,497,296
538,497,688
346,498,416
990,498,578
426,499,391
435,499,606
597,500,450
506,500,533
723,501,403
984,501,585
824,502,476
15,502,504
310,503,452
254,503,538
80,504,435
42,504,565
212,505,349
59,505,599
83,506,439
579,506,536
672,507,393
993,507,587
667,508,378
859,508,602
628,509,513
574,509,474
86,510,302
111,510,673
650,511,446
967,511,547
222,512,422
110,512,570
119,513,247
124,513,655
146,514,410
637,514,581
836,515,394
273,515,593
356,516,509
307,516,475
705,517,655
383,517,316
412,518,350
961,518,615
997,519,433
103,519,566
337,520,318
646,520,620
101,521,436
770,521,559
832,522,468
696,522,525
810,523,519
256,523,412
271,524,567
463,524,433
483,525,402
986,525,595
850,526,350
764,526,622
460,527,503
750,527,496
543,528,286
74,528,705
863,529,333
988,529,635
176,530,244
357,530,618
932,531,374
370,531,598
815,532,290
41,532,630
888,533,493
323,533,502
987,534,296
610,534,677
776,535,431
354,535,556
695,536,344
154,536,574
873,537,496
654,537,492
896,538,446
656,538,546
992,539,430
301,539,557
715,540,335
520,540,604
613,541,419
253,541,575
274,542,476
737,542,523
634,543,345
801,543,618
545,544,474
980,544,495
97,545,390
857,545,583
722,546,232
616,546,696
163,547,482
22,547,495
852,548,239
376,548,613
883,549,354
48,549,601
996,550,355
311,550,572
671,551,383
819,551,617
515,552,463
975,552,529
676,553,248
657,553,743
514,554,449
490,554,551
995,555,338
929,555,624
425,556,362
204,556,588
539,557,455
862,557,521
145,558,476
306,558,524
751,559,432
305,559,556
583,560,404
244,560,589
658,561,455
781,561,532
791,562,475
14,562,473
1000,563,300
202,563,612
981,564,433
899,564,561
384,565,391
632,565,577
294,566,536
703,566,463
