Station,Load,Capacity,Idle,Tasks
249,731,1000,269,[219]
250,965,1000,35,"[238, 268]"
251,959,1000,41,"[290, 305]"
252,616,1000,384,[942]
253,963,1000,37,"[966, 823]"
254,559,1000,441,[843]
255,948,1000,52,"[852, 918]"
256,653,1000,347,[403]
257,682,1000,318,[955]
258,587,1000,413,[976]
259,965,1000,35,"[992, 435]"
260,939,1000,61,"[286, 850]"
261,964,1000,36,"[296, 446]"
262,829,1000,171,"[465, 864]"
263,827,1000,173,"[480, 492]"
264,659,1000,341,[517]
265,970,1000,30,"[719, 157]"
266,998,1000,2,"[963, 582]"
267,995,1000,5,"[596, 295]"
268,984,1000,16,"[75, 549]"
269,975,1000,25,"[551, 603]"
270,876,1000,124,"[39, 359]"
271,846,1000,154,"[56, 364]"
272,933,1000,67,"[623, 70]"
273,976,1000,24,"[635, 163]"
274,588,1000,412,[195]
275,595,1000,405,[206]
276,987,1000,13,"[224, 840]"
277,925,1000,75,"[652, 692]"
278,830,1000,170,"[702, 718]"
279,715,1000,285,[726]
280,608,1000,392,[867]
281,581,1000,419,[893]
282,986,1000,14,"[165, 899]"
283,882,1000,118,"[937, 940]"
284,995,1000,5,"[977, 621]"
285,595,1000,405,[650]
286,950,1000,50,"[657, 311]"
287,589,1000,411,[333]
288,628,1000,372,[350]
289,777,1000,223,[787]
290,965,1000,35,"[872, 828]"
291,974,1000,26,"[655, 104]"
292,666,1000,334,[112]
293,636,1000,364,[125]
294,1000,1000,0,"[33, 854]"
295,825,1000,175,[193]
296,763,1000,237,[118]
297,676,1000,324,[40]
298,1000,1000,0,"[892, 62]"
299,710,1000,290,[76]
300,982,1000,18,"[694, 100]"
301,617,1000,383,[111]
302,632,1000,368,[124]
303,980,1000,20,"[149, 284]"
304,926,1000,74,"[721, 741]"
305,943,1000,57,"[574, 755]"
306,680,1000,320,[601]
307,987,1000,13,"[778, 633]"
308,999,1000,1,"[645, 248]"
309,988,1000,12,"[270, 672]"
310,709,1000,291,[772]
311,951,1000,49,"[855, 687]"
312,962,1000,38,"[873, 699]"
313,986,1000,14,"[32, 269]"
314,929,1000,71,"[860, 64]"
315,999,1000,1,"[78, 882]"
316,958,1000,42,"[900, 527]"
317,965,1000,35,"[192, 378]"
318,954,1000,46,"[711, 725]"
319,958,1000,42,"[740, 301]"
320,978,1000,22,"[324, 749]"
321,973,1000,27,"[148, 356]"
322,982,1000,18,"[366, 387]"
323,982,1000,18,"[895, 866]"
324,692,1000,308,[881]
325,736,1000,264,[452]
326,930,1000,70,"[390, 409]"
327,973,1000,27,"[879, 430]"
328,999,1000,1,"[868, 917]"
329,996,1000,4,"[960, 445]"
330,746,1000,254,[408]
331,952,1000,48,"[41, 205]"
332,994,1000,6,"[216, 909]"
333,991,1000,9,"[234, 930]"
334,975,1000,25,"[404, 734]"
335,831,1000,169,"[763, 775]"
336,997,1000,3,"[953, 272]"
337,960,1000,40,"[352, 368]"
338,964,1000,36,"[391, 96]"
339,971,1000,29,"[115, 134]"
340,998,1000,2,"[442, 140]"
341,681,1000,319,[450]
342,811,1000,189,[745]
343,995,1000,5,"[209, 509]"
344,984,1000,16,"[525, 922]"
345,972,1000,28,"[555, 127]"
346,994,1000,6,"[142, 572]"
347,993,1000,7,"[952, 594]"
348,799,1000,201,"[761, 774]"
349,822,1000,178,"[810, 620]"
350,984,1000,16,"[644, 822]"
351,670,1000,330,[833]
352,998,1000,2,"[856, 875]"
353,994,1000,6,"[665, 925]"
354,998,1000,2,"[276, 801]"
355,976,1000,24,"[790, 948]"
356,645,1000,355,[964]
357,986,1000,14,"[686, 47]"
358,983,1000,17,"[318, 903]"
359,974,1000,26,"[933, 108]"
360,997,1000,3,"[805, 524]"
361,998,1000,2,"[174, 226]"
362,992,1000,8,"[541, 236]"
363,737,1000,263,[765]
364,998,1000,2,"[57, 487]"
365,875,1000,125,"[285, 658]"
366,696,1000,304,[676]
367,731,1000,269,[898]
368,992,1000,8,"[66, 457]"
369,720,1000,280,[477]
370,893,1000,107,"[858, 967]"
371,978,1000,22,"[962, 861]"
372,989,1000,11,"[288, 884]"
373,998,1000,2,"[803, 907]"
374,996,1000,4,"[890, 934]"
375,946,1000,54,"[211, 951]"
376,769,1000,231,[965]
377,992,1000,8,"[997, 325]"
378,959,1000,41,"[847, 348]"
379,999,1000,1,"[71, 473]"
380,981,1000,19,"[497, 514]"
381,942,1000,58,"[154, 79]"
382,996,1000,4,"[229, 713]"
383,983,1000,17,"[638, 619]"
384,707,1000,293,[466]
385,654,1000,346,[83]
386,970,1000,30,"[915, 406]"
387,971,1000,29,"[622, 684]"
388,735,1000,265,[698]
389,986,1000,14,"[81, 662]"
390,930,1000,70,"[414, 428]"
391,967,1000,33,"[454, 482]"
392,979,1000,21,"[188, 191]"
393,813,1000,187,[946]
394,990,1000,10,"[961, 862]"
395,947,1000,53,[986]
396,648,1000,352,[627]
397,647,1000,353,[651]
398,957,1000,43,"[888, 802]"
399,995,1000,5,"[169, 814]"
400,955,1000,45,"[602, 950]"
401,701,1000,299,[969]
402,730,1000,270,[764]
403,999,1000,1,"[590, 641]"
404,990,1000,10,"[669, 152]"
405,982,1000,18,"[709, 544]"
406,637,1000,363,[204]
407,990,1000,10,"[640, 228]"
408,766,1000,234,"[910, 936]"
409,999,1000,1,"[944, 730]"
410,987,1000,13,"[243, 744]"
411,991,1000,9,"[615, 752]"
412,944,1000,56,"[773, 166]"
413,993,1000,7,"[187, 208]"
414,994,1000,6,"[654, 605]"
415,997,1000,3,"[947, 625]"
416,949,1000,51,"[532, 647]"
417,984,1000,16,"[670, 685]"
418,988,1000,12,"[542, 695]"
419,981,1000,19,"[426, 402]"
420,987,1000,13,"[263, 433]"
421,983,1000,17,"[563, 616]"
422,961,1000,39,"[109, 724]"
423,994,1000,6,"[656, 742]"
424,736,1000,264,[753]
425,985,1000,15,"[938, 949]"
426,984,1000,16,"[993, 971]"
427,984,1000,16,"[164, 894]"
428,994,1000,6,"[897, 521]"
429,961,1000,39,"[771, 144]"
430,972,1000,28,"[768, 666]"
431,994,1000,6,"[678, 815]"
432,891,1000,109,"[159, 434]"
433,998,1000,2,"[972, 411]"
434,940,1000,60,"[431, 759]"
435,999,1000,1,"[87, 609]"
436,990,1000,10,"[80, 975]"
437,994,1000,6,"[280, 916]"
438,998,1000,2,"[220, 383]"
439,983,1000,17,"[782, 340]"
440,999,1000,1,"[371, 554]"
441,942,1000,58,"[579, 818]"
442,974,1000,26,"[842, 418]"
443,999,1000,1,"[920, 432]"
444,927,1000,73,"[372, 912]"
445,982,1000,18,"[939, 923]"
446,992,1000,8,"[18, 791]"
447,988,1000,12,"[788, 528]"
448,989,1000,11,"[310, 733]"
449,993,1000,7,"[599, 16]"
450,991,1000,9,"[451, 758]"
451,823,1000,177,"[673, 565]"
452,986,1000,14,"[576, 246]"
453,997,1000,3,"[984, 682]"
454,972,1000,28,"[147, 529]"
455,982,1000,18,"[241, 538]"
456,929,1000,71,"[566, 883]"
457,983,1000,17,"[931, 904]"
458,947,1000,53,"[691, 996]"
459,991,1000,9,"[573, 519]"
460,971,1000,29,"[841, 65]"
461,988,1000,12,"[680, 393]"
462,1000,1000,0,"[980, 123]"
463,948,1000,52,"[491, 919]"
464,982,1000,18,"[145, 667]"
465,981,1000,19,"[463, 440]"
466,942,1000,58,"[456, 481]"
467,989,1000,11,"[671, 483]"
468,960,1000,40,"[345, 629]"
469,982,1000,18,"[639, 626]"
470,986,1000,14,"[914, 449]"
471,938,1000,62,"[905, 373]"
472,991,1000,9,"[48, 932]"
473,996,1000,4,"[707, 302]"
474,997,1000,3,"[614, 754]"
475,998,1000,2,"[167, 468]"
476,968,1000,32,"[776, 489]"
477,971,1000,29,"[114, 857]"
478,997,1000,3,"[632, 887]"
479,986,1000,14,"[988, 472]"
480,954,1000,46,"[762, 781]"
481,953,1000,47,"[334, 490]"
482,1000,1000,0,"[515, 795]"
483,958,1000,42,"[819, 826]"
484,958,1000,42,"[797, 712]"
485,978,1000,22,"[653, 58]"
486,969,1000,31,"[974, 578]"
487,993,1000,7,"[597, 36]"
488,991,1000,9,"[388, 913]"
489,921,1000,79,"[354, 959]"
490,994,1000,6,"[811, 973]"
491,806,1000,194,[723]
492,982,1000,18,"[19, 735]"
493,991,1000,9,"[924, 838]"
494,974,1000,26,"[853, 34]"
495,991,1000,9,"[958, 606]"
496,987,1000,13,"[129, 201]"
497,958,1000,42,"[618, 367]"
498,993,1000,7,"[413, 484]"
499,969,1000,31,"[943, 564]"
500,990,1000,10,"[571, 547]"
501,990,1000,10,"[341, 444]"
502,928,1000,72,"[908, 416]"
503,936,1000,64,"[398, 1000]"
504,974,1000,26,"[789, 277]"
505,936,1000,64,"[313, 274]"
506,909,1000,91,"[300, 717]"
507,959,1000,41,"[539, 394]"
508,970,1000,30,"[998, 534]"
509,918,1000,82,"[467, 835]"
510,939,1000,61,"[849, 420]"
511,917,1000,83,"[906, 798]"
512,999,1000,1,"[878, 981]"
513,893,1000,107,"[935, 119]"
514,845,1000,155,[99]
515,971,1000,29,"[486, 28]"
516,977,1000,23,"[593, 458]"
517,997,1000,3,"[617, 326]"
518,968,1000,32,"[902, 751]"
519,987,1000,13,"[540, 812]"
520,995,1000,5,"[630, 891]"
521,988,1000,12,"[926, 928]"
522,996,1000,4,"[20, 161]"
523,982,1000,18,"[779, 995]"
524,998,1000,2,"[808, 611]"
525,958,1000,42,"[989, 716]"
526,942,1000,58,"[592, 865]"
527,968,1000,32,"[978, 498]"
528,962,1000,38,"[799, 128]"
529,996,1000,4,"[308, 331]"
530,979,1000,21,"[701, 353]"
531,938,1000,62,"[399, 889]"
532,999,1000,1,"[830, 804]"
533,961,1000,39,"[559, 874]"
534,961,1000,39,"[441, 380]"
535,969,1000,31,"[407, 941]"
536,998,1000,2,"[871, 570]"
537,977,1000,23,"[659, 636]"
538,992,1000,8,"[983, 648]"
539,907,1000,93,"[254, 985]"
540,952,1000,48,"[501, 558]"
541,951,1000,49,"[968, 954]"
542,988,1000,12,"[61, 97]"
543,907,1000,93,"[180, 397]"
544,987,1000,13,"[829, 982]"
545,999,1000,1,"[461, 994]"
546,990,1000,10,"[901, 591]"
547,940,1000,60,"[264, 31]"
548,981,1000,19,"[876, 135]"
549,956,1000,44,"[683, 512]"
550,971,1000,29,"[869, 153]"
551,995,1000,5,"[37, 303]"
552,956,1000,44,"[98, 59]"
553,932,1000,68,"[557, 459]"
554,999,1000,1,"[429, 885]"
555,985,1000,15,"[729, 956]"
556,992,1000,8,"[710, 720]"
557,960,1000,40,"[221, 478]"
558,934,1000,66,"[162, 598]"
559,990,1000,10,"[171, 631]"
560,915,1000,85,"[807, 255]"
561,940,1000,60,"[185, 839]"
562,976,1000,24,"[360, 329]"
563,972,1000,28,"[256, 970]"
564,939,1000,61,"[533, 258]"
565,949,1000,51,"[319, 945]"
566,985,1000,15,"[500, 607]"
567,912,1000,88,"[987, 877]"
568,968,1000,32,"[556, 834]"
569,955,1000,45,"[979, 247]"
570,964,1000,36,"[479, 342]"
571,864,1000,136,"[377, 608]"
572,960,1000,40,"[502, 991]"
573,911,1000,89,"[410, 999, 777]"
574,908,1000,92,"[990, 265]"
