Station,Load,Capacity,Idle,Tasks
46,945,1000,55,"[179, 381, 435, 534]"
47,955,1000,45,"[359, 448, 535, 192, 1, 645, 675]"
48,979,1000,21,"[684, 556, 577, 665, 707]"
49,903,1000,97,"[740, 754, 774, 504]"
50,955,1000,45,"[531, 725]"
51,988,1000,12,"[10, 35, 495]"
52,997,1000,3,"[75, 97, 110]"
53,986,1000,14,"[131, 168, 177, 205, 231, 242]"
54,996,1000,4,"[505, 265, 294, 538, 575]"
55,979,1000,21,"[723, 753, 512, 526, 544]"
56,906,1000,94,"[252, 567, 589, 603, 625, 586, 608]"
57,941,1000,59,"[612, 630, 658]"
58,942,1000,58,"[686, 680, 696, 711]"
59,912,1000,88,"[733, 631, 654, 669]"
60,972,1000,28,"[701, 237, 270, 300]"
61,982,1000,18,"[713, 743, 762]"
62,964,1000,36,"[777, 282, 180, 85]"
63,934,1000,66,"[200, 246, 146, 230]"
64,972,1000,28,"[145, 268, 277]"
65,979,1000,21,"[283, 212, 301]"
66,959,1000,41,"[247, 322, 76]"
67,974,1000,26,"[338, 444, 457, 649, 668, 685, 666, 101]"
68,971,1000,29,"[40, 107, 140, 144, 475, 485]"
69,982,1000,18,"[450, 708, 729, 755]"
70,901,1000,99,"[775, 799, 815, 726]"
71,926,1000,74,"[752, 779, 794]"
72,948,1000,52,"[814, 840, 434, 151, 176, 662]"
73,989,1000,11,"[670, 87, 800, 360]"
74,964,1000,36,"[811, 823, 361, 846]"
75,971,1000,29,"[855, 699, 710]"
76,945,1000,55,"[213, 737, 308, 337, 346]"
77,995,1000,5,"[380, 383, 403]"
78,994,1000,6,"[209, 220, 421, 879, 441, 902]"
79,957,1000,43,"[917, 454, 861, 888]"
80,979,1000,21,"[472, 903, 391, 408]"
81,970,1000,30,"[430, 923, 938, 955, 965]"
82,963,1000,37,"[983, 312, 333, 323]"
83,997,1000,3,"[992, 353, 377, 939]"
84,991,1000,9,"[959, 92, 117, 129, 167]"
85,954,1000,46,"[182, 22, 461, 463, 482, 4]"
86,945,1000,55,"[122, 449, 211, 219, 194]"
87,976,1000,24,"[484, 503, 523, 549, 576]"
88,985,1000,15,"[583, 600, 899, 918]"
89,937,1000,63,"[563, 687, 152]"
90,963,1000,37,"[498, 642, 727, 760]"
91,975,1000,25,"[778, 802, 264, 290, 304]"
92,995,1000,5,"[332, 613, 629, 321]"
93,947,1000,53,"[190, 659, 671, 328, 355, 376]"
94,957,1000,43,"[343, 385, 395, 367, 390]"
95,954,1000,46,"[396, 566, 691, 719]"
96,967,1000,33,"[738, 745, 747, 765]"
97,931,1000,69,"[427, 764, 728, 789, 748]"
98,986,1000,14,"[766, 803, 744, 656, 667]"
99,991,1000,9,"[123, 822, 842, 419]"
100,945,1000,55,"[442, 893, 911, 931]"
101,967,1000,33,"[871, 953, 970, 982, 841]"
102,983,1000,17,"[987, 870, 877]"
103,969,1000,31,"[891, 254, 272, 694, 730, 759]"
104,962,1000,38,"[781, 714, 776, 880, 898]"
105,977,1000,23,"[858, 817, 829, 808, 831, 851]"
106,981,1000,19,"[862, 885, 892, 915]"
107,949,1000,51,"[197, 936, 958, 966, 978, 217]"
108,993,1000,7,"[986, 249, 274, 761]"
109,987,1000,13,"[310, 882, 904, 912, 787]"
110,996,1000,4,"[933, 788, 796, 790]"
111,987,1000,13,"[820, 816, 810]"
112,982,1000,18,"[455, 825, 466, 833, 852]"
113,985,1000,15,"[797, 869, 821, 824, 878]"
114,970,1000,30,"[907, 95]"
115,995,1000,5,"[18, 839, 847, 865, 886, 580]"
116,993,1000,7,"[573, 889, 607, 617, 632, 467, 493]"
117,973,1000,27,"[508, 532, 540, 554]"
118,997,1000,3,"[592, 602, 616]"
119,987,1000,13,"[948, 568, 429]"
120,959,1000,41,"[922, 827, 934, 952, 961, 162]"
121,944,1000,56,"[818, 273, 857, 746]"
122,974,1000,26,"[875, 786, 801, 813]"
123,969,1000,31,"[286, 644, 682, 555, 241]"
124,997,1000,3,"[262, 581, 400, 732, 757]"
125,998,1000,2,"[770, 909, 560, 125, 171, 422]"
126,953,1000,47,"[278, 832, 215]"
127,960,1000,40,"[267, 248, 266, 517, 552]"
128,960,1000,40,"[570, 585, 606, 386, 398]"
129,970,1000,30,"[432, 620, 972, 809]"
130,988,1000,12,"[835, 890, 930]"
131,985,1000,15,"[783, 874, 896]"
132,991,1000,9,"[828, 848, 609, 401]"
133,973,1000,27,"[327, 99, 111]"
134,988,1000,12,"[683, 693, 611]"
135,998,1000,2,"[514, 637, 187, 704]"
136,977,1000,23,"[772, 715, 692, 974]"
137,989,1000,11,"[991, 717, 742, 960, 160, 688, 720, 345]"
138,983,1000,17,"[378, 281, 163]"
139,962,1000,38,"[780, 924, 229]"
140,970,1000,30,"[240, 149, 285, 735, 405]"
141,949,1000,51,"[980, 749, 420, 382]"
142,989,1000,11,"[410, 417, 489, 469, 837]"
143,987,1000,13,"[490, 864, 569, 626, 628]"
144,980,1000,20,"[653, 558, 927, 941]"
145,992,1000,8,"[947, 561, 460, 646, 957]"
146,960,1000,40,"[964, 679, 530]"
147,1000,1000,0,"[319, 157, 185, 108]"
148,951,1000,49,"[137, 895, 913, 981, 914]"
149,995,1000,5,"[138, 998, 935, 949, 352, 859, 834]"
150,970,1000,30,"[919, 571, 579, 597]"
151,982,1000,18,"[969, 605, 838]"
152,972,1000,28,"[985, 850, 866, 164]"
153,989,1000,11,"[188, 49]"
154,989,1000,11,"[773, 709, 519, 551]"
155,992,1000,8,"[116, 588, 471]"
156,956,1000,44,"[928, 206, 392]"
157,985,1000,15,"[402, 416, 394, 414, 423, 473]"
158,990,1000,10,"[496, 510, 700]"
159,996,1000,4,"[491, 406, 371, 387, 228]"
160,996,1000,4,"[350, 932, 990, 320]"
161,993,1000,7,"[236, 500, 73, 999, 750, 784, 884]"
162,998,1000,2,"[908, 887, 374]"
163,964,1000,36,"[506, 529]"
164,988,1000,12,"[565, 650, 638, 854]"
165,988,1000,12,"[881, 621, 940]"
166,983,1000,17,"[945, 635, 655, 520]"
167,986,1000,14,"[488, 722, 954, 636, 425]"
168,995,1000,5,"[901, 984, 141, 154]"
169,962,1000,38,"[184, 221, 674]"
170,975,1000,25,"[698, 550, 159, 897, 652]"
171,992,1000,8,"[672, 288, 317, 963, 975]"
172,998,1000,2,"[1000, 973, 721]"
173,963,1000,37,"[156, 548, 736]"
174,997,1000,3,"[243, 660, 593, 618, 633]"
175,991,1000,9,"[663, 873, 950]"
176,999,1000,1,"[623, 634, 598, 739, 756]"
177,971,1000,29,"[244, 946, 98]"
178,977,1000,23,"[365, 109, 412, 207]"
179,998,1000,2,"[224, 364, 845, 201, 641, 702]"
180,995,1000,5,"[216, 521, 664, 511]"
181,963,1000,37,"[199, 527, 334, 342, 344]"
182,995,1000,5,"[12, 758, 445, 806]"
183,982,1000,18,"[826, 768, 148]"
184,989,1000,11,"[798, 27, 315, 509, 925]"
185,990,1000,10,"[785, 724, 23, 142]"
186,991,1000,9,"[996, 324, 340, 767, 863]"
187,972,1000,28,"[614, 284, 657, 706]"
188,989,1000,11,"[712, 124, 769, 792]"
189,975,1000,25,"[238, 894, 326]"
190,993,1000,7,"[375, 734, 905, 594]"
191,995,1000,5,"[876, 868, 689, 976]"
192,983,1000,17,"[33, 53, 275, 296, 578]"
193,976,1000,24,"[971, 900, 843, 867]"
194,1000,1000,0,"[643, 440, 299, 596, 624]"
195,983,1000,17,"[295, 807, 522, 547, 995]"
196,995,1000,5,"[298, 849, 678, 494, 55]"
197,996,1000,4,"[71, 951, 805, 921, 462, 590, 830, 546]"
198,998,1000,2,"[572, 118, 906]"
199,996,1000,4,"[210, 989, 844]"
200,993,1000,7,"[130, 424, 640]"
201,988,1000,12,"[677, 470, 793, 36]"
202,995,1000,5,"[186, 50, 988, 673, 223, 271]"
203,977,1000,23,"[291, 883, 263]"
204,989,1000,11,"[354, 407, 967, 979]"
205,989,1000,11,"[994, 261, 853, 819, 366, 431]"
206,990,1000,10,"[93, 476, 856, 705]"
207,992,1000,8,"[136, 910, 697, 404]"
208,998,1000,2,"[916, 481, 439, 872]"
209,985,1000,15,"[695, 651, 681, 676]"
210,994,1000,6,"[253, 539, 47, 648]"
211,985,1000,15,"[528, 795, 318]"
212,992,1000,8,"[622, 166, 198, 993]"
213,986,1000,14,"[119, 601, 584, 615]"
214,984,1000,16,"[716, 276, 356, 524]"
215,989,1000,11,"[399, 245, 518, 782]"
216,995,1000,5,"[335, 791, 944, 703]"
217,995,1000,5,"[559, 115, 860, 251, 718, 977, 474, 379]"
218,980,1000,20,"[962, 690, 313, 259, 557]"
219,993,1000,7,"[587, 731, 487]"
220,977,1000,23,"[433, 458]"
221,980,1000,20,"[595, 102, 483, 942]"
222,998,1000,2,"[968, 347, 306, 920, 56, 501, 134]"
223,991,1000,9,"[604, 956, 292, 133]"
224,996,1000,4,"[447, 771, 582, 836]"
225,989,1000,11,"[751, 804]"
226,988,1000,12,"[373, 303, 260, 929]"
227,990,1000,10,"[543, 357, 741, 562]"
228,984,1000,16,"[348, 926, 541, 302, 542]"
229,993,1000,7,"[763, 937, 661, 545]"
230,988,1000,12,"[11, 305, 428, 515, 297]"
231,999,1000,1,"[812, 997, 309, 574, 112, 139, 384]"
232,998,1000,2,"[369, 619, 943, 287, 409]"
