Station,Load,Capacity,Idle,Tasks
45,962,1000,38,"[882, 449, 485]"
46,919,1000,81,"[488, 478]"
47,975,1000,25,"[503, 493, 510]"
48,936,1000,64,"[14, 536, 97, 120]"
49,928,1000,72,"[556, 566, 135]"
50,924,1000,76,"[149, 592, 176]"
51,914,1000,86,"[28, 154, 72]"
52,995,1000,5,"[274, 57, 79]"
53,939,1000,61,"[148, 284, 104, 109, 52]"
54,963,1000,37,"[110, 127, 71, 29, 171]"
55,973,1000,27,"[194, 200, 18]"
56,955,1000,45,"[35, 336, 230, 251]"
57,970,1000,30,"[260, 352, 557, 570, 596, 606]"
58,985,1000,15,"[634, 546, 387, 403, 644]"
59,958,1000,42,"[651, 601, 674]"
60,998,1000,2,"[691, 728, 517, 532, 551]"
61,957,1000,43,"[345, 361, 398, 141, 448, 163, 669]"
62,989,1000,11,"[679, 704, 734, 738]"
63,954,1000,46,"[767, 650, 667]"
64,922,1000,78,"[683, 715, 721]"
65,994,1000,6,"[749, 758, 774, 784, 808]"
66,967,1000,33,"[816, 832, 847, 871, 880]"
67,957,1000,43,"[905, 584, 602]"
68,960,1000,40,"[625, 831, 851, 867]"
69,982,1000,18,"[893, 697, 730, 743]"
70,963,1000,37,"[766, 692, 380, 424]"
71,995,1000,5,"[591, 589, 806, 123, 142]"
72,990,1000,10,"[168, 815, 836, 810, 826]"
73,995,1000,5,"[855, 497]"
74,967,1000,33,"[509, 355, 265]"
75,959,1000,41,"[227, 277, 252, 283]"
76,961,1000,39,"[342, 87]"
77,970,1000,30,"[91, 351, 228, 243]"
78,920,1000,80,"[320, 259, 132, 379]"
79,996,1000,4,"[809, 818, 411, 425, 904, 912, 89, 193]"
80,994,1000,6,"[923, 261, 585, 612, 631]"
81,977,1000,23,"[453, 386, 440, 477, 868, 161, 946]"
82,986,1000,14,"[970, 693, 722, 587, 610]"
83,987,1000,13,"[748, 628, 640, 51, 877]"
84,974,1000,26,"[618, 301, 408]"
85,936,1000,64,"[621, 752, 590]"
86,974,1000,26,"[613, 648, 282, 639, 652, 682]"
87,992,1000,8,"[427, 689, 821, 306, 622, 641, 671, 688]"
88,980,1000,20,"[690, 319, 864, 888]"
89,968,1000,32,"[600, 275, 295]"
90,985,1000,15,"[300, 174, 837, 853]"
91,997,1000,3,"[858, 759, 844, 175, 103]"
92,974,1000,26,"[121, 129, 673, 768, 859, 894, 913]"
93,995,1000,5,"[926, 959]"
94,942,1000,58,"[889, 974, 841, 866]"
95,953,1000,47,"[891, 513, 535, 993, 395]"
96,984,1000,16,"[508, 492, 603, 636]"
97,984,1000,16,"[645, 525, 561, 579]"
98,975,1000,25,"[637, 655, 678, 713, 723]"
99,999,1000,1,"[751, 446, 744, 761]"
100,994,1000,6,"[292, 911, 922]"
101,994,1000,6,"[407, 624, 531, 549]"
102,958,1000,42,"[76, 714, 388, 927]"
103,984,1000,16,"[962, 181, 218]"
104,948,1000,52,"[233, 293, 828, 890, 902]"
105,999,1000,1,"[191, 160, 389, 290, 307, 331]"
106,977,1000,23,"[338, 404, 396]"
107,981,1000,19,"[415, 435, 947, 436, 157, 896]"
108,998,1000,2,"[914, 190, 583, 26]"
109,955,1000,45,"[405, 647, 658]"
110,958,1000,42,"[687, 702, 335]"
111,980,1000,20,"[499, 390, 708, 729, 739, 755]"
112,988,1000,12,"[771, 270, 253]"
113,993,1000,7,"[84, 27, 136, 299]"
114,979,1000,21,"[11, 32, 281, 258]"
115,969,1000,31,"[206, 8, 219, 31, 350]"
116,965,1000,35,"[371, 982, 992, 215, 760, 777, 792]"
117,999,1000,1,"[788, 654, 718]"
118,990,1000,10,"[883, 741, 763, 511]"
119,959,1000,41,"[538, 139, 166, 732]"
120,984,1000,16,"[382, 115, 663, 305, 932, 955]"
121,996,1000,4,"[973, 524, 930]"
122,980,1000,20,"[953, 786, 776]"
123,993,1000,7,"[824, 793, 800, 820]"
124,964,1000,36,"[736, 316]"
125,963,1000,37,"[944, 410, 437]"
126,982,1000,18,"[474, 198, 226, 244]"
127,994,1000,6,"[995, 491, 156, 908, 928, 961]"
128,977,1000,23,"[969, 917]"
129,962,1000,38,"[179, 931, 958, 686, 712]"
130,977,1000,23,"[731, 747, 756, 967]"
131,989,1000,11,"[49, 469, 432, 833, 685, 554, 574]"
132,995,1000,5,"[675, 370, 897]"
133,989,1000,11,"[716, 919, 933, 20, 45]"
134,971,1000,29,"[69, 530, 346]"
135,994,1000,6,"[790, 948, 364, 843, 439]"
136,996,1000,4,"[267, 363, 483]"
137,965,1000,35,"[559, 494, 512]"
138,994,1000,6,"[539, 378, 412]"
139,992,1000,8,"[192, 434, 229, 358]"
140,972,1000,28,"[330, 949, 978, 518, 558, 571]"
141,975,1000,25,"[597, 255, 594, 873, 879, 901]"
142,997,1000,3,"[614, 966, 920, 934, 523, 550]"
143,986,1000,14,"[547, 303, 569]"
144,995,1000,5,"[467, 599, 328, 344, 214]"
145,965,1000,35,"[514, 695, 719, 746, 145]"
146,991,1000,9,"[950, 977]"
147,978,1000,22,"[241, 155, 185, 989, 56]"
148,964,1000,36,"[297, 834, 657, 676]"
149,970,1000,30,"[987, 943, 971, 929, 548, 607, 620]"
150,985,1000,15,"[699, 213, 963, 521, 374]"
151,992,1000,8,"[635, 849, 782]"
152,970,1000,30,"[956, 797, 420, 204]"
153,981,1000,19,"[789, 429, 803, 814]"
154,999,1000,1,"[236, 823, 187, 212, 807, 942]"
155,984,1000,16,"[906, 196, 39, 359]"
156,985,1000,15,"[82, 840, 286]"
157,978,1000,22,"[869, 314, 326, 872]"
158,985,1000,15,"[143, 450, 848, 533]"
159,987,1000,13,"[466, 876, 988, 562, 910, 918, 938]"
160,972,1000,28,"[964, 802, 393]"
161,989,1000,11,"[177, 529, 234, 750, 764]"
162,984,1000,16,"[773, 638, 421, 164, 705]"
163,979,1000,21,"[46, 717, 941, 287]"
164,992,1000,8,"[406, 465, 502]"
165,991,1000,9,"[207, 140, 745]"
166,980,1000,20,"[754, 183, 431, 500, 507, 762, 780]"
167,1000,1000,0,"[391, 990, 740, 577, 397, 169, 186, 263]"
168,979,1000,21,"[457, 384, 392]"
169,981,1000,19,"[576, 318, 372, 373, 707, 304]"
170,1000,1000,0,"[861, 884, 812]"
171,1000,1000,0,"[327, 895, 916, 829, 798]"
172,986,1000,14,"[416, 339, 182, 25]"
173,997,1000,3,"[907, 593, 50, 67]"
174,971,1000,29,"[470, 642, 85, 863]"
175,991,1000,9,"[96, 887, 870, 892, 661]"
176,996,1000,4,"[383, 684, 473, 925, 951]"
177,981,1000,19,"[444, 968, 975, 985]"
178,975,1000,25,"[656, 365, 23, 12]"
179,997,1000,3,"[375, 36, 737, 677]"
180,977,1000,23,"[703, 817, 572]"
181,995,1000,5,"[246, 553, 701, 965, 711, 456, 133]"
182,977,1000,23,"[158, 248, 805]"
183,988,1000,12,"[957, 765, 377]"
184,990,1000,10,"[778, 443, 343, 498, 48, 845]"
185,989,1000,11,"[93, 41, 273, 126, 137]"
186,981,1000,19,"[42, 159, 21, 235, 668]"
187,980,1000,20,"[909, 710, 77, 101, 681]"
188,987,1000,13,"[417, 296, 211, 222]"
189,996,1000,4,"[694, 617, 633]"
190,975,1000,25,"[423, 842, 772, 783, 564]"
191,977,1000,23,"[317, 846, 899, 878]"
192,987,1000,13,"[900, 954, 980, 249]"
193,994,1000,6,"[725, 838, 595, 451, 522, 952]"
194,998,1000,2,"[581, 856, 619, 698]"
195,995,1000,5,"[272, 568, 646, 996, 830]"
196,984,1000,16,"[53, 433]"
197,993,1000,7,"[15, 898, 356, 609]"
198,1000,1000,0,"[979, 785, 921, 240, 250, 409]"
199,991,1000,9,"[769, 468, 188]"
200,989,1000,11,"[981, 811, 458, 552]"
201,990,1000,10,"[575, 83, 311, 795, 400]"
202,996,1000,4,"[696, 527, 563, 482]"
203,998,1000,2,"[495, 770]"
204,979,1000,21,"[939, 540, 528]"
205,989,1000,11,"[991, 886, 376, 885]"
206,998,1000,2,"[360, 615, 537, 724]"
207,979,1000,21,"[100, 385, 670, 588, 753]"
208,981,1000,19,"[709, 68, 976, 999, 224]"
209,997,1000,3,"[881, 61, 801, 516]"
210,988,1000,12,"[630, 626, 662, 1000, 197]"
211,995,1000,5,"[706, 178, 781, 796, 515, 544]"
212,978,1000,22,"[368, 582, 452, 573, 649]"
213,985,1000,15,"[653, 984, 419, 727, 520]"
214,989,1000,11,"[945, 983, 986, 195]"
215,996,1000,4,"[659, 442, 399, 484]"
216,989,1000,11,"[239, 199, 447, 422, 487]"
217,998,1000,2,"[935, 203, 496, 937, 459, 664]"
218,985,1000,15,"[208, 464]"
219,988,1000,12,"[860, 543, 217]"
220,981,1000,19,"[632, 611, 903, 915, 312]"
221,997,1000,3,"[216, 220, 787, 75]"
222,987,1000,13,"[534, 924, 310, 401, 779]"
223,994,1000,6,"[189, 825, 822, 119]"
224,990,1000,10,"[605, 62, 322, 666, 125]"
225,989,1000,11,"[852, 463, 223]"
226,992,1000,8,"[839, 381, 862, 369, 998]"
227,1000,1000,0,"[237, 114, 940, 865]"
228,988,1000,12,"[454, 629, 362, 455, 92]"
229,984,1000,16,"[542, 850, 608, 445, 994]"
230,988,1000,12,"[627, 960, 672, 505]"
231,980,1000,20,"[555, 936, 720, 726, 665]"
232,991,1000,9,"[972, 733, 586, 578, 997]"
