Station,Load,Capacity,Idle,Tasks
57,996,1000,4,"[724, 741, 125, 143, 913, 925]"
58,962,1000,38,"[947, 971, 755, 775, 789, 539, 547]"
59,979,1000,21,"[914, 561, 637, 659, 680, 84, 111, 126]"
60,975,1000,25,"[405, 146, 710, 745, 762, 770, 794, 798]"
61,995,1000,5,"[829, 820, 836, 669, 784, 807]"
62,990,1000,10,"[825, 690, 728, 748, 753, 767, 792, 808]"
63,997,1000,3,"[821, 839, 279, 305, 671]"
64,977,1000,23,"[700, 181, 379, 399, 572, 612, 709]"
65,966,1000,34,"[747, 620, 633, 751, 736, 761]"
66,968,1000,32,"[265, 359, 371, 396, 966]"
67,977,1000,23,"[292, 974, 193, 883, 900, 810]"
68,998,1000,2,"[816, 827, 841, 859, 882, 323, 332, 380, 392]"
69,989,1000,11,"[420, 442, 880, 787, 585, 251, 262]"
70,977,1000,23,"[481, 593, 563, 278, 611, 626, 634, 661]"
71,990,1000,10,"[686, 218, 431, 131, 139, 216]"
72,995,1000,5,"[159, 783, 275, 801, 831, 847, 331]"
73,982,1000,18,"[308, 362, 556, 853, 870, 891, 899, 916, 939, 157]"
74,997,1000,3,"[180, 970, 452, 400, 416, 717]"
75,984,1000,16,"[134, 81, 404, 514, 529, 48]"
76,985,1000,15,"[510, 453, 480, 846, 862, 499, 523]"
77,979,1000,21,"[879, 525, 543, 560, 164, 172, 935]"
78,989,1000,11,"[958, 877, 835, 890, 459]"
79,990,1000,10,"[912, 466, 861, 28, 876, 893]"
80,970,1000,30,"[863, 903, 403, 833, 915, 933]"
81,987,1000,13,"[953, 182, 203, 849, 866, 718, 946]"
82,995,1000,5,"[744, 967, 562, 574, 599, 178, 377]"
83,982,1000,18,"[530, 902, 962, 406, 458, 409]"
84,985,1000,15,"[189, 651, 679, 419, 776, 857, 868, 733]"
85,996,1000,4,"[757, 179, 202, 695, 923, 606, 618]"
86,985,1000,15,"[631, 712, 739, 300, 682, 42]"
87,982,1000,18,"[657, 99, 52, 173, 382, 140, 6, 154]"
88,996,1000,4,"[204, 394, 5, 153, 4, 93, 171, 196]"
89,986,1000,14,"[635, 822, 623, 951, 964, 980]"
90,989,1000,11,"[860, 997, 391, 479, 740, 754, 804]"
91,997,1000,3,"[826, 758, 769, 797, 812, 568, 924, 936]"
92,983,1000,17,"[594, 972, 981, 995, 137, 628, 892]"
93,983,1000,17,"[176, 533, 949, 959, 942, 963, 979, 528, 183, 215]"
94,997,1000,3,"[956, 920, 268, 289, 926, 940, 616]"
95,982,1000,18,"[641, 644, 663, 687, 840, 565, 919, 945]"
96,977,1000,23,"[199, 653, 683, 376, 390, 965]"
97,988,1000,12,"[973, 737, 147, 166, 855, 264, 283, 911]"
98,983,1000,17,"[346, 932, 464, 482, 487, 381]"
99,992,1000,8,"[294, 491, 508, 536, 197, 108]"
100,983,1000,17,"[668, 60, 691, 518, 307, 455]"
101,987,1000,13,"[842, 851, 501, 211, 931, 23]"
102,998,1000,2,"[225, 252, 934, 163, 40, 329, 699]"
103,985,1000,15,"[729, 348, 367, 83, 952, 361, 993]"
104,982,1000,18,"[374, 408, 581, 38, 996, 288]"
105,981,1000,19,"[375, 500, 517, 578, 604, 662, 681]"
106,983,1000,17,"[706, 795, 41, 64, 260, 281, 333, 957, 874, 298]"
107,983,1000,17,"[398, 88, 782, 613, 622, 638, 844, 828, 838, 856]"
108,987,1000,13,"[976, 422, 478, 486, 802, 349, 417]"
109,991,1000,9,"[287, 582, 603, 875, 538, 760, 649, 678, 989]"
110,988,1000,12,"[723, 977, 112, 791, 320, 872, 427, 465]"
111,990,1000,10,"[605, 335, 675, 673, 984, 1000, 895, 246, 571]"
112,981,1000,19,"[983, 999, 941, 130, 337, 625]"
113,979,1000,21,"[509, 239, 988, 746, 378, 990, 986, 698]"
114,985,1000,15,"[598, 708, 884, 909, 928, 785, 410]"
115,979,1000,21,"[648, 443, 975, 608, 624, 640, 342]"
116,990,1000,10,"[955, 881, 897, 345, 766, 643, 759, 777, 796, 632, 660]"
117,993,1000,7,"[688, 991, 185, 566, 462, 247]"
118,991,1000,9,"[205, 992, 423, 526, 299, 259, 162, 318]"
119,995,1000,5,"[284, 961, 495, 444, 806, 128, 144, 301]"
120,984,1000,16,"[998, 229, 703, 412, 353, 674]"
121,988,1000,12,"[692, 436, 198, 477, 76]"
122,990,1000,10,"[537, 343, 869, 123, 743, 240, 587, 944]"
123,992,1000,8,"[321, 82, 727, 567, 557, 722, 330, 697, 684]"
124,994,1000,6,"[713, 711, 360, 77, 102, 702, 725, 446, 145]"
125,987,1000,13,"[954, 704, 521, 732, 852, 685]"
126,998,1000,2,"[15, 694, 253, 579, 35, 588, 885, 905]"
127,993,1000,7,"[930, 44, 639, 347, 734, 407, 312]"
128,993,1000,7,"[36, 532, 426, 85, 818, 938, 730, 506, 583]"
129,988,1000,12,"[602, 823, 978, 650, 985, 325, 731, 948, 907, 150]"
130,990,1000,10,"[656, 887, 809, 296, 642, 652]"
131,991,1000,9,"[824, 873, 803, 672, 596, 627]"
132,986,1000,14,"[586, 779, 549, 772, 522, 607]"
133,995,1000,5,"[917, 871, 551, 424, 434, 670, 773, 705]"
134,984,1000,16,"[516, 350, 227, 220, 937, 715]"
135,991,1000,9,"[489, 654, 460, 658, 968, 714, 266, 889, 768, 781, 309]"
136,986,1000,14,"[982, 32, 994, 813, 492]"
