Task,Station,Time
563,107,100
784,107,222
646,107,64
661,107,173
840,107,95
227,107,166
855,107,94
768,108,49
887,108,29
781,108,120
891,108,96
707,108,294
930,108,166
579,108,228
198,109,63
373,109,101
790,109,108
118,109,126
664,109,119
410,109,77
718,109,166
596,109,239
252,110,59
526,110,82
87,110,81
224,110,184
386,110,52
717,110,116
602,110,219
616,110,199
786,111,42
588,111,98
553,111,224
756,111,194
491,111,98
508,111,208
726,111,136
894,112,21
757,112,107
339,112,206
636,112,161
267,112,248
713,112,257
218,113,76
289,113,128
738,113,203
65,113,297
957,113,292
421,114,23
551,114,73
78,114,84
257,114,87
981,114,116
11,114,136
750,114,286
434,114,139
448,114,36
469,115,116
278,115,190
684,115,225
803,115,207
492,115,248
248,116,94
522,116,77
877,116,200
237,116,99
622,116,163
569,116,100
576,116,147
91,116,111
438,117,46
999,117,184
826,117,310
81,117,66
962,117,157
771,117,232
253,118,59
143,118,124
841,118,267
998,118,206
628,118,57
59,118,105
667,118,179
760,119,84
685,119,88
575,119,303
875,119,223
896,119,90
407,119,121
961,119,78
481,120,36
377,120,165
715,120,126
728,120,72
742,120,226
871,120,140
752,120,100
316,120,132
205,121,52
111,121,214
109,121,131
92,121,115
798,121,255
301,121,231
185,122,30
77,122,41
774,122,262
993,122,126
641,122,130
949,122,234
486,122,91
800,122,82
536,123,60
863,123,130
988,123,127
282,123,46
712,123,129
280,123,112
293,123,94
845,123,166
187,123,126
32,124,36
520,124,81
63,124,87
502,124,237
627,124,278
644,124,93
996,124,186
765,125,63
53,125,45
706,125,57
693,125,60
825,125,262
100,125,92
88,125,314
458,125,88
956,126,26
804,126,91
484,126,148
633,126,97
240,126,302
783,126,187
857,126,135
883,127,179
430,127,250
910,127,294
64,127,104
597,127,168
511,128,24
464,128,209
587,128,184
983,128,226
629,128,66
968,128,92
460,128,114
997,128,73
394,129,27
995,129,227
249,129,323
533,129,270
547,129,142
769,130,26
406,130,241
921,130,106
670,130,407
947,130,200
312,131,83
247,131,75
515,131,155
818,131,74
723,131,74
388,131,38
415,131,145
735,131,97
116,131,112
755,131,133
192,132,56
931,132,61
878,132,84
610,132,150
102,132,212
604,132,83
593,132,251
530,132,96
56,133,20
411,133,25
665,133,141
958,133,144
934,133,32
944,133,159
472,133,110
810,133,270
189,133,99
940,134,22
782,134,51
842,134,257
856,134,180
861,134,274
598,134,212
992,135,55
466,135,40
274,135,250
731,135,50
867,135,166
477,135,225
127,135,206
488,136,25
191,136,48
150,136,92
548,136,85
746,136,60
577,136,284
607,136,281
851,136,118
427,137,61
938,137,64
615,137,74
837,137,48
104,137,44
852,137,188
870,137,191
393,137,24
907,137,163
753,137,67
454,137,61
