Station,Load,Capacity,Idle,Tasks
77,960,1000,40,"[509, 449]"
78,924,1000,76,"[712, 237, 385, 745]"
79,986,1000,14,"[741, 751, 559, 249, 769, 387, 295]"
80,914,1000,86,"[318, 330, 252]"
81,947,1000,53,"[346, 265, 345, 415, 310]"
82,981,1000,19,"[338, 344, 209, 299, 430, 451]"
83,968,1000,32,"[847, 649, 474, 838, 513]"
84,997,1000,3,"[793, 850, 531, 842, 554, 588, 428, 343, 589]"
85,995,1000,5,"[866, 888, 75, 117, 137]"
86,975,1000,25,"[321, 341, 527, 359, 146, 366]"
87,919,1000,81,"[324, 541, 568]"
88,985,1000,15,"[261, 599, 620, 782, 804]"
89,987,1000,13,"[204, 737, 765]"
90,894,1000,106,"[789, 801, 815]"
91,976,1000,24,"[226, 240, 834, 902, 910, 929, 943]"
92,983,1000,17,"[959, 859, 885, 904, 917, 936]"
93,988,1000,12,"[483, 894, 915, 928]"
94,970,1000,30,"[270, 297, 893, 184]"
95,989,1000,11,"[195, 287, 302, 119, 470, 508]"
96,947,1000,53,"[510, 9, 547]"
97,952,1000,48,"[580, 603, 735, 357]"
98,1000,1000,0,"[170, 372, 764, 739, 755]"
99,979,1000,21,"[786, 179, 920, 935, 944]"
100,996,1000,4,"[957, 311, 860]"
101,996,1000,4,"[102, 348, 384, 406]"
102,951,1000,49,"[771, 427, 438, 833]"
103,976,1000,24,"[846, 857]"
104,997,1000,3,"[870, 394, 426, 439, 459]"
105,938,1000,62,"[173, 205, 220]"
106,959,1000,41,"[545, 586, 604]"
107,963,1000,37,"[867, 901, 919, 728, 744]"
108,951,1000,49,"[766, 892, 914]"
109,981,1000,19,"[931, 151]"
110,977,1000,23,"[294, 942, 691, 189, 203]"
111,993,1000,7,"[730, 952, 969, 574]"
112,964,1000,36,"[618, 587, 951, 966, 981]"
113,1000,1000,0,"[994, 802, 475, 787, 807]"
114,993,1000,7,"[824, 827, 844]"
115,971,1000,29,"[862, 954, 656, 676, 702]"
116,988,1000,12,"[723, 967, 975, 507]"
117,980,1000,20,"[241, 624, 535, 544]"
118,996,1000,4,"[196, 305, 332, 362]"
119,995,1000,5,"[512, 375, 381, 799]"
120,982,1000,18,"[798, 778, 654]"
121,990,1000,10,"[682, 695, 729, 750]"
122,995,1000,5,"[663, 753, 216, 546, 582]"
123,996,1000,4,"[569, 112, 329]"
124,969,1000,31,"[925, 950, 688]"
125,974,1000,26,"[412, 288, 434]"
126,987,1000,13,"[458, 506, 980]"
127,999,1000,1,"[863, 419, 999]"
128,976,1000,24,"[853, 378, 122, 496]"
129,993,1000,7,"[141, 516, 162, 811, 180, 823, 829, 187]"
130,980,1000,20,"[339, 402, 420, 446]"
131,995,1000,5,"[454, 99, 879, 907, 116, 136]"
132,974,1000,26,"[167, 57]"
133,1000,1000,0,"[268, 874, 80, 773]"
134,975,1000,25,"[700, 550, 924, 933, 947]"
135,995,1000,5,"[965, 23, 727, 851]"
136,966,1000,34,"[877, 505, 602]"
137,997,1000,3,"[517, 537, 703, 625, 790]"
138,994,1000,6,"[717, 463, 24, 41]"
139,969,1000,31,"[129, 322, 855, 669]"
140,964,1000,36,"[552, 675, 979, 990, 926]"
141,963,1000,37,"[953, 389, 529, 555]"
142,998,1000,2,"[377, 921, 934, 956, 958, 425, 442]"
143,992,1000,8,"[518, 699, 468, 792]"
144,995,1000,5,"[44, 992, 722, 457]"
145,992,1000,8,"[974, 985, 484, 557]"
146,981,1000,19,"[585, 561, 757]"
147,997,1000,3,"[121, 566, 567, 626, 788, 94]"
148,983,1000,17,"[113, 40, 991, 570]"
149,990,1000,10,"[605, 726, 627, 640, 668]"
150,996,1000,4,"[643, 679, 704, 896]"
151,999,1000,1,"[219, 923, 476, 565, 405, 883]"
152,990,1000,10,"[903, 315, 581, 608]"
153,977,1000,23,"[724, 628, 634]"
154,972,1000,28,"[436, 796, 100]"
155,997,1000,3,"[337, 123, 269, 286, 312, 905, 887]"
156,986,1000,14,"[913, 125, 831, 413, 303]"
157,975,1000,25,"[336, 86, 171, 314, 955, 534]"
158,985,1000,15,"[370, 761, 814, 772, 800, 701]"
159,990,1000,10,"[674, 696, 214, 233, 976]"
160,975,1000,25,"[770, 993, 395]"
161,991,1000,9,"[875, 491, 477, 38]"
162,1000,1000,0,"[973, 279, 467, 607, 693]"
163,974,1000,26,"[809, 725, 606, 998]"
164,976,1000,24,"[304, 989, 813, 697]"
165,986,1000,14,"[692, 235, 636]"
166,991,1000,9,"[222, 600, 836]"
167,981,1000,19,"[631, 984, 805, 848]"
168,977,1000,23,"[598, 317, 352, 841, 292]"
169,998,1000,2,"[115, 194, 461, 865, 808]"
170,996,1000,4,"[890, 653, 680, 816, 795, 826, 221]"
171,998,1000,2,"[239, 806, 821, 678]"
172,994,1000,6,"[698, 301, 562, 639]"
173,985,1000,15,"[946, 215, 881, 645, 400]"
174,998,1000,2,"[812, 403, 880, 900, 290]"
175,984,1000,16,"[616, 242, 977, 818]"
176,998,1000,2,"[445, 572, 490, 759, 940]"
177,995,1000,5,"[996, 437, 460, 709, 597, 911]"
178,993,1000,7,"[937, 577, 861, 884]"
179,990,1000,10,"[995, 431, 199, 609]"
180,999,1000,1,"[854, 982, 746]"
181,983,1000,17,"[447, 355, 876, 175]"
182,989,1000,11,"[26, 576, 613, 783]"
183,1000,1000,0,"[276, 280, 897, 87, 633]"
184,987,1000,13,"[563, 661, 971, 27, 43]"
185,996,1000,4,"[839, 740, 711, 840]"
186,1000,1000,0,"[849, 133, 733, 200]"
187,993,1000,7,"[131, 945, 224, 621, 548, 21, 48]"
188,995,1000,5,"[101, 891, 486, 630, 328, 647]"
189,1000,1000,0,"[716, 747, 763, 872, 480]"
190,985,1000,15,"[213, 152, 157, 882, 690]"
191,985,1000,15,"[916, 963, 471, 229]"
192,997,1000,3,"[247, 441, 256, 948, 708, 210, 245]"
193,989,1000,11,"[596, 614, 774]"
194,998,1000,2,"[710, 898, 97, 114, 243]"
195,996,1000,4,"[732, 134, 69]"
196,986,1000,14,"[970, 497, 817, 161]"
197,981,1000,19,"[714, 248, 334]"
198,991,1000,9,"[595, 571, 174, 532]"
199,997,1000,3,"[797, 655, 504, 522]"
200,981,1000,19,"[361, 143, 155, 404, 485]"
201,990,1000,10,"[539, 514, 743, 768]"
202,999,1000,1,"[578, 127, 941, 464]"
203,996,1000,4,"[488, 622, 487]"
204,998,1000,2,"[149, 158, 932, 632]"
205,1000,1000,0,"[652, 392, 165, 825, 828, 154]"
206,983,1000,17,"[623, 65, 579, 349, 383]"
207,1000,1000,0,"[781, 130, 738, 718, 472, 869]"
208,998,1000,2,"[760, 120, 908, 922, 543, 335]"
209,990,1000,10,"[553, 666, 665, 176, 440]"
210,990,1000,10,"[895, 181, 662]"
211,987,1000,13,"[706, 858, 749, 473]"
212,980,1000,20,"[736, 91, 762, 150]"
213,981,1000,19,"[371, 107, 918, 495]"
214,994,1000,6,"[253, 886]"
215,989,1000,11,"[469, 316, 551, 938]"
216,986,1000,14,"[399, 776, 713, 584, 594, 66]"
217,994,1000,6,"[856, 7, 983, 1000, 489, 889]"
218,988,1000,12,"[794, 780, 593, 25]"
219,986,1000,14,"[39, 354, 927]"
220,999,1000,1,"[575, 835, 720, 601]"
221,1000,1000,0,"[962, 964, 756, 978, 987, 871]"
222,982,1000,18,"[63, 164, 520, 930, 972]"
223,984,1000,16,"[779, 12, 988, 968, 227, 767, 182]"
224,986,1000,14,"[986, 681, 374]"
225,986,1000,14,"[49, 22, 912, 502]"
226,984,1000,16,"[758, 664, 906, 997]"
227,997,1000,3,"[273, 949, 777, 258, 530, 960]"
228,985,1000,15,"[109, 629, 830, 868, 785, 819]"
229,990,1000,10,"[719, 939, 564, 909, 677, 784, 961, 492, 148, 573]"
