Station,Load,Capacity,Idle,Tasks
320,978,1000,22,"[428, 450]"
321,975,1000,25,"[49, 843]"
322,996,1000,4,"[782, 579]"
323,724,1000,276,[609]
324,744,1000,256,[597]
325,651,1000,349,[60]
326,996,1000,4,"[368, 398]"
327,650,1000,350,[928]
328,998,1000,2,"[935, 418]"
329,993,1000,7,"[291, 505]"
330,997,1000,3,"[250, 193]"
331,972,1000,28,"[218, 699]"
332,708,1000,292,[866]
333,993,1000,7,"[892, 329]"
334,997,1000,3,"[347, 375]"
335,789,1000,211,[571]
336,916,1000,84,"[902, 780]"
337,734,1000,266,[360]
338,956,1000,44,"[389, 406]"
339,939,1000,61,"[714, 109]"
340,964,1000,36,"[778, 12]"
341,997,1000,3,"[664, 920]"
342,978,1000,22,"[36, 936]"
343,924,1000,76,"[960, 974]"
344,959,1000,41,"[734, 754]"
345,722,1000,278,[103]
346,940,1000,60,"[950, 568]"
347,877,1000,123,"[953, 594]"
348,996,1000,4,"[981, 630]"
349,993,1000,7,"[586, 638]"
350,997,1000,3,"[77, 514]"
351,775,1000,225,[535]
352,780,1000,220,[622]
353,958,1000,42,"[649, 273]"
354,995,1000,5,"[294, 611]"
355,996,1000,4,"[372, 673]"
356,901,1000,99,"[939, 961]"
357,989,1000,11,"[599, 975]"
358,997,1000,3,"[631, 349]"
359,961,1000,39,"[199, 252]"
360,967,1000,33,"[302, 970]"
361,716,1000,284,[580]
362,994,1000,6,"[311, 837]"
363,912,1000,88,"[624, 646]"
364,965,1000,35,"[419, 402]"
365,788,1000,212,[529]
366,985,1000,15,"[786, 553]"
367,960,1000,40,"[85, 563]"
368,981,1000,19,"[587, 788]"
369,984,1000,16,"[805, 687]"
370,928,1000,72,"[648, 659]"
371,986,1000,14,"[327, 328]"
372,990,1000,10,"[239, 42]"
373,722,1000,278,[915]
374,974,1000,26,"[367, 926]"
375,840,1000,160,[598]
376,885,1000,115,"[944, 633]"
377,964,1000,36,"[877, 248]"
378,983,1000,17,"[647, 268]"
379,999,1000,1,"[650, 13]"
380,968,1000,32,"[304, 295]"
381,992,1000,8,"[949, 317]"
382,944,1000,56,"[971, 781]"
383,988,1000,12,"[799, 954]"
384,993,1000,7,"[655, 863]"
385,959,1000,41,"[985, 269]"
386,989,1000,11,"[990, 942]"
387,790,1000,210,"[958, 833]"
388,999,1000,1,"[121, 316]"
389,960,1000,40,"[346, 829]"
390,932,1000,68,"[875, 979]"
391,916,1000,84,"[994, 965]"
392,984,1000,16,"[988, 54]"
393,940,1000,60,"[416, 447]"
394,985,1000,15,"[495, 946]"
395,987,1000,13,"[959, 247]"
396,979,1000,21,"[35, 271]"
397,954,1000,46,"[629, 306]"
398,941,1000,59,"[451, 461]"
399,995,1000,5,"[885, 901]"
400,986,1000,14,"[486, 922]"
401,992,1000,8,"[686, 523]"
402,999,1000,1,"[899, 525]"
403,964,1000,36,"[146, 548]"
404,993,1000,7,"[186, 972]"
405,994,1000,6,"[783, 41]"
406,892,1000,108,"[55, 459]"
407,985,1000,15,"[484, 872]"
408,987,1000,13,"[895, 319]"
409,986,1000,14,"[64, 229]"
410,999,1000,1,"[889, 48]"
411,950,1000,50,"[912, 865]"
412,995,1000,5,"[819, 582]"
413,980,1000,20,"[874, 898]"
414,985,1000,15,"[932, 617]"
415,997,1000,3,"[423, 973]"
416,977,1000,23,"[933, 424]"
417,986,1000,14,"[884, 924]"
418,998,1000,2,"[504, 948]"
419,954,1000,46,"[963, 815]"
420,996,1000,4,"[832, 800]"
421,996,1000,4,"[937, 908]"
422,977,1000,23,"[148, 906]"
423,928,1000,72,"[685, 887]"
424,979,1000,21,"[804, 851]"
425,967,1000,33,"[750, 779]"
426,756,1000,244,[797]
427,949,1000,51,"[749, 835]"
428,876,1000,124,"[852, 854]"
429,950,1000,50,"[816, 709]"
430,901,1000,99,"[870, 374]"
431,991,1000,9,"[382, 888]"
432,994,1000,6,"[508, 911]"
433,998,1000,2,"[166, 601]"
434,927,1000,73,"[675, 274]"
435,992,1000,8,"[293, 29]"
436,952,1000,48,"[390, 151]"
437,1000,1000,0,"[179, 613]"
438,839,1000,161,"[203, 225]"
439,998,1000,2,"[243, 439]"
440,967,1000,33,"[98, 197]"
441,982,1000,18,"[260, 842]"
442,986,1000,14,"[692, 982]"
443,948,1000,52,"[466, 775]"
444,780,1000,220,[862]
445,998,1000,2,"[853, 401]"
446,805,1000,195,[443]
447,978,1000,22,"[826, 834]"
448,970,1000,30,"[478, 326]"
449,1000,1000,0,"[968, 211]"
450,994,1000,6,"[643, 849]"
451,974,1000,26,"[384, 710]"
452,994,1000,6,"[167, 82]"
453,998,1000,2,"[938, 670]"
454,992,1000,8,"[689, 474]"
455,939,1000,61,"[477, 964]"
456,981,1000,19,"[995, 905]"
457,999,1000,1,"[931, 943]"
458,989,1000,11,"[562, 671]"
459,989,1000,11,"[518, 432]"
460,991,1000,9,"[456, 801]"
461,975,1000,25,"[154, 534]"
462,965,1000,35,"[174, 277]"
463,880,1000,120,"[362, 276]"
464,993,1000,7,"[846, 435]"
465,994,1000,6,"[87, 722]"
466,974,1000,26,"[539, 739]"
467,988,1000,12,"[763, 690]"
468,969,1000,31,"[286, 894]"
469,979,1000,21,"[751, 143]"
470,952,1000,48,"[752, 771]"
471,982,1000,18,"[993, 726]"
472,989,1000,11,"[704, 270]"
473,982,1000,18,"[358, 812]"
474,967,1000,33,"[108, 856]"
475,989,1000,11,"[727, 896]"
476,987,1000,13,"[503, 733]"
477,967,1000,33,"[947, 758]"
478,978,1000,22,"[393, 642]"
479,984,1000,16,"[930, 784]"
480,998,1000,2,"[433, 773]"
481,977,1000,23,"[984, 196]"
482,957,1000,43,"[545, 414]"
483,968,1000,32,"[914, 318]"
484,998,1000,2,"[855, 711]"
485,944,1000,56,"[653, 857]"
486,991,1000,9,"[929, 893]"
487,982,1000,18,"[522, 987]"
488,995,1000,5,"[731, 373]"
489,992,1000,8,"[684, 204]"
490,933,1000,67,"[850, 691]"
491,873,1000,127,"[721, 791]"
492,961,1000,39,"[811, 715]"
493,914,1000,86,"[569, 465]"
494,999,1000,1,"[72, 625]"
495,981,1000,19,"[745, 538]"
496,999,1000,1,"[600, 536]"
497,988,1000,12,"[952, 708]"
498,977,1000,23,"[759, 221]"
499,983,1000,17,"[645, 871]"
500,987,1000,13,"[616, 342]"
501,944,1000,56,"[748, 999]"
502,983,1000,17,"[724, 742]"
503,999,1000,1,"[603, 152]"
504,985,1000,15,"[640, 904]"
505,888,1000,112,"[859, 882]"
506,988,1000,12,"[903, 737]"
507,983,1000,17,"[408, 272]"
508,981,1000,19,"[296, 860]"
509,987,1000,13,"[118, 668]"
510,986,1000,14,"[541, 323]"
511,998,1000,2,"[255, 761]"
512,998,1000,2,"[86, 208]"
513,949,1000,51,"[397, 830]"
514,985,1000,15,"[992, 967]"
515,964,1000,36,"[176, 693]"
516,979,1000,21,"[195, 315]"
517,991,1000,9,"[160, 753]"
518,997,1000,3,"[559, 728]"
519,991,1000,9,"[352, 282]"
520,947,1000,53,"[996, 720]"
521,932,1000,68,"[978, 614]"
522,891,1000,109,"[730, 627]"
523,944,1000,56,"[388, 185]"
524,974,1000,26,"[663, 462]"
525,976,1000,24,"[705, 593]"
526,979,1000,21,"[923, 619]"
527,928,1000,72,"[825, 764]"
528,993,1000,7,"[991, 489]"
529,965,1000,35,"[976, 848]"
530,993,1000,7,"[957, 524]"
531,1000,1000,0,"[364, 744]"
532,986,1000,14,"[395, 762]"
533,925,1000,75,"[431, 662]"
534,994,1000,6,"[542, 101]"
535,992,1000,8,"[604, 716]"
536,948,1000,52,"[532, 827]"
537,975,1000,25,"[695, 845]"
538,965,1000,35,"[713, 214]"
539,929,1000,71,"[369, 798]"
540,975,1000,25,"[822, 251]"
541,980,1000,20,"[983, 40]"
542,996,1000,4,"[917, 610]"
543,968,1000,32,"[921, 955]"
544,921,1000,79,"[810, 300]"
545,976,1000,24,"[581, 53]"
546,957,1000,43,"[481, 641]"
547,1000,1000,0,"[16, 998]"
548,975,1000,25,"[210, 591]"
549,983,1000,17,"[340, 818]"
550,996,1000,4,"[738, 356]"
551,969,1000,31,"[453, 966]"
552,981,1000,19,"[472, 951]"
553,910,1000,90,"[228, 883]"
554,917,1000,83,"[78, 756]"
555,986,1000,14,"[909, 701]"
556,875,1000,125,"[602, 561]"
557,957,1000,43,"[592, 234]"
558,981,1000,19,"[621, 429]"
559,919,1000,81,"[997, 660]"
560,895,1000,105,"[1000, 876]"
561,876,1000,124,"[918, 421]"
562,866,1000,134,"[464, 765]"
563,861,1000,139,"[441, 723]"
564,996,1000,4,"[299, 572]"
565,948,1000,52,"[331, 986]"
