Task,Station,Time
549,90,89
577,90,78
588,90,67
572,91,240
596,91,42
576,91,252
574,91,135
602,91,123
606,91,185
575,92,137
569,92,190
598,92,226
625,92,141
640,92,96
679,92,193
684,93,235
654,93,193
600,93,193
612,93,127
728,93,153
762,93,85
745,94,217
748,94,297
779,94,149
798,94,210
758,94,61
595,94,45
776,95,88
797,95,200
777,95,104
770,95,162
746,95,73
796,95,32
622,95,91
643,95,90
789,95,78
799,95,77
803,96,126
791,96,189
813,96,76
825,96,229
642,96,110
687,96,92
800,96,95
810,96,35
823,96,46
821,97,184
849,97,106
868,97,94
880,97,180
896,97,55
927,97,92
941,97,67
930,97,117
820,97,98
954,98,340
818,98,126
835,98,49
842,98,83
865,98,170
833,98,92
571,98,71
724,98,68
852,99,238
862,99,43
874,99,41
593,99,140
864,99,81
886,99,91
909,99,117
775,99,165
573,99,73
786,100,119
809,100,156
846,100,340
699,100,103
718,100,100
714,100,166
727,101,123
744,101,154
768,101,112
766,101,198
763,101,56
788,101,120
790,101,31
765,101,92
764,101,101
767,102,272
787,102,169
808,102,93
816,102,213
822,102,101
854,102,120
856,103,119
834,103,204
847,103,22
863,103,98
890,103,126
879,103,142
889,103,30
898,103,121
850,103,105
860,104,161
870,104,80
877,104,225
905,104,145
903,104,105
925,104,80
929,104,33
918,104,99
773,104,54
782,105,223
794,105,153
899,105,133
920,105,160
914,105,219
940,105,48
570,105,51
926,106,118
916,106,281
592,106,184
614,106,124
636,106,75
637,106,76
635,106,70
632,106,60
633,107,69
655,107,152
634,107,166
720,107,276
747,107,163
694,107,134
561,107,34
583,108,103
603,108,143
627,108,31
599,108,172
619,108,172
648,108,137
644,108,127
650,108,33
688,108,52
678,108,24
639,109,145
623,109,24
585,109,152
605,109,130
621,109,139
638,109,115
832,109,208
848,109,63
844,110,156
871,110,274
855,110,315
891,110,162
626,110,76
906,111,217
881,111,198
875,111,317
861,111,26
610,111,156
907,111,86
616,112,254
647,112,185
618,112,209
915,112,184
942,112,105
867,112,34
957,113,99
947,113,177
943,113,83
953,113,160
945,113,86
970,113,172
682,113,145
932,113,74
969,114,236
949,114,231
971,114,116
991,114,79
994,114,198
966,114,49
628,114,33
649,114,49
680,115,308
993,115,135
805,115,252
659,115,144
689,115,110
956,115,48
769,116,139
781,116,151
545,116,149
551,116,111
553,116,210
584,116,93
580,116,54
802,116,59
814,117,70
587,117,216
828,117,51
841,117,116
662,117,127
753,117,189
774,117,78
795,117,68
812,117,69
826,118,115
839,118,189
831,118,116
836,118,108
804,118,115
837,118,131
958,118,160
783,118,47
964,119,164
661,119,305
707,119,92
709,119,166
743,119,188
807,119,62
815,120,113
829,120,95
819,120,118
817,120,53
840,120,241
838,120,173
853,120,88
851,120,103
475,121,329
504,121,116
663,121,213
667,121,133
706,121,22
961,121,157
866,122,242
884,122,268
908,122,209
923,122,101
894,122,31
550,122,125
924,123,171
936,123,123
946,123,192
939,123,68
951,123,34
955,123,193
948,123,75
952,123,40
973,123,85
985,124,162
967,124,118
972,124,161
984,124,69
976,124,129
968,124,239
590,124,99
597,125,127
895,125,220
872,125,249
892,125,221
525,125,106
784,125,61
535,126,165
562,126,159
589,126,122
996,126,146
604,126,115
629,126,171
857,126,104
651,127,131
888,127,60
911,127,70
913,127,329
878,127,71
893,127,112
922,127,174
859,127,36
887,128,265
904,128,82
876,128,187
900,128,41
928,128,205
934,128,163
944,128,50
962,129,82
983,129,194
979,129,189
981,129,89
988,129,50
1000,129,160
933,129,46
959,129,171
937,130,363
975,130,176
986,130,250
982,130,188
995,131,123
980,131,125
885,131,108
897,131,72
917,131,90
901,131,80
902,131,122
921,131,234
938,132,84
965,132,62
998,132,355
960,132,139
963,132,23
997,132,54
978,132,224
931,133,121
950,133,44
935,133,79
883,133,141
910,133,227
912,133,92
843,133,98
987,133,118
919,133,73
977,134,387
974,134,143
990,134,159
992,134,47
999,134,198
873,135,224
127,135,103
148,135,139
160,135,59
149,135,228
157,135,161
140,135,67
436,136,165
455,136,264
457,136,54
485,136,107
454,136,85
989,136,255
456,136,31
827,137,125
845,137,111
493,137,61
869,137,365
882,137,150
858,137,58
176,137,116
