Task,Station,Time
224,158,145
780,158,143
802,159,279
813,159,107
844,159,188
931,159,184
442,159,216
206,160,399
675,160,150
697,160,448
690,161,191
638,161,152
654,161,346
684,161,272
693,162,40
231,162,288
740,162,189
975,162,480
639,163,55
363,163,269
406,163,282
575,163,158
346,163,41
370,163,177
391,164,94
701,164,411
723,164,190
794,164,298
818,165,53
892,165,91
714,165,135
926,165,127
948,165,168
774,165,420
737,166,376
355,166,346
781,166,274
296,167,36
793,167,250
881,167,122
904,167,35
918,167,552
942,168,540
916,168,425
673,169,71
933,169,192
785,169,199
959,169,524
569,170,61
698,170,360
691,170,305
719,170,254
806,171,95
917,171,85
940,171,67
965,171,283
216,171,148
247,171,318
456,172,117
221,172,468
238,172,167
250,172,108
322,172,112
368,173,96
835,173,161
862,173,171
848,173,555
908,174,65
750,174,121
183,174,228
449,174,341
894,174,224
694,175,36
557,175,224
438,175,285
447,175,171
471,175,278
269,176,107
778,176,119
955,176,340
659,176,418
64,177,456
208,177,519
528,178,619
712,178,371
729,179,89
969,179,414
782,179,492
604,180,50
804,180,193
618,180,108
987,180,202
547,180,438
831,181,53
671,181,474
489,181,459
930,182,48
239,182,281
644,182,188
661,182,482
753,183,484
385,183,494
305,184,248
850,184,202
316,184,539
953,185,140
46,185,189
968,185,149
998,185,507
289,186,76
725,186,575
906,186,326
922,187,452
319,187,530
652,188,31
219,188,243
982,188,517
366,188,202
999,189,98
352,189,60
376,189,118
312,189,156
51,189,558
252,190,39
285,190,179
944,190,165
8,190,111
32,190,499
571,191,109
805,191,211
47,191,558
407,191,111
980,192,421
801,192,114
419,192,436
824,193,311
834,193,163
267,193,504
896,194,495
828,194,497
568,195,59
457,195,390
483,195,521
209,196,49
950,196,88
5,196,179
912,196,145
415,196,535
184,197,40
202,197,151
109,197,153
274,197,101
332,197,533
54,198,51
702,198,277
949,198,45
952,198,66
784,198,321
803,198,65
981,198,160
739,199,29
997,199,97
572,199,156
340,199,244
348,199,467
369,200,52
546,200,83
129,200,548
461,200,34
480,200,266
878,201,40
580,201,56
591,201,90
68,201,152
590,201,362
196,201,290
978,202,161
521,202,557
763,202,105
768,202,170
876,203,52
986,203,167
414,203,231
18,203,144
193,203,389
874,204,132
993,204,545
10,204,99
395,204,208
241,205,25
705,205,60
403,205,226
292,205,461
310,205,222
361,206,278
432,206,559
342,206,146
777,207,39
877,207,413
861,207,268
430,207,269
107,208,178
730,208,75
643,208,148
663,208,221
188,208,366
710,209,32
56,209,270
65,209,144
427,209,542
412,210,61
86,210,78
534,210,37
559,210,121
991,210,65
349,210,104
688,210,529
30,211,52
721,211,450
734,211,494
756,212,25
726,212,62
460,212,214
741,212,260
606,212,110
552,212,315
853,213,23
841,213,24
390,213,99
516,213,323
990,213,530
902,214,23
814,214,171
745,214,253
836,214,542
284,215,52
545,215,199
821,215,195
76,215,216
856,215,337
563,216,25
882,216,49
160,216,158
16,216,286
905,216,469
240,217,77
394,217,122
555,217,210
889,217,194
311,217,388
870,218,124
808,218,162
515,218,212
642,218,281
31,218,206
832,219,54
989,219,55
626,219,492
377,219,392
760,220,75
464,220,171
74,220,248
960,220,209
246,220,282
599,221,34
833,221,209
14,221,134
45,221,204
63,221,135
899,221,94
709,221,188
444,222,76
772,222,202
6,222,270
537,222,171
815,222,280
336,223,37
136,223,309
767,223,470
491,223,144
646,223,21
655,224,48
501,224,212
228,224,457
512,224,269
996,225,217
932,225,55
301,225,200
327,225,273
378,225,245
154,226,82
398,226,96
350,226,70
875,226,416
715,226,319
752,227,465
77,227,528
666,228,61
87,228,524
600,228,411
747,229,40
181,229,77
988,229,106
852,229,243
421,229,517
860,230,377
230,230,606
472,231,47
749,231,67
689,231,125
869,231,93
210,231,235
279,231,197
670,231,65
938,231,166
718,232,24
609,232,77
636,232,160
979,232,273
692,232,136
868,232,319
934,233,59
468,233,30
742,233,175
634,233,27
775,233,198
863,233,259
738,233,233
388,234,105
900,234,66
611,234,340
678,234,149
195,234,201
695,234,125
