Task,Station,Time
548,173,218
736,173,557
243,174,149
660,174,539
593,174,49
618,174,81
633,174,179
663,175,42
873,175,468
950,175,481
623,176,233
634,176,166
598,176,147
739,176,81
756,176,372
244,177,107
946,177,645
98,177,219
365,178,101
109,178,298
412,178,427
207,178,151
224,179,125
364,179,163
845,179,122
201,179,282
641,179,168
702,179,138
216,180,86
521,180,251
664,180,409
511,180,249
199,181,136
527,181,203
334,181,232
342,181,170
344,181,222
12,182,74
758,182,321
445,182,319
806,182,281
826,183,83
768,183,240
148,183,659
798,184,31
27,184,131
315,184,373
509,184,222
925,184,232
785,185,58
724,185,245
23,185,469
142,185,218
996,186,63
324,186,86
340,186,234
767,186,125
863,186,483
614,187,213
284,187,260
657,187,290
706,187,209
712,188,173
124,188,456
769,188,159
792,188,201
238,189,139
894,189,310
326,189,526
375,190,71
734,190,180
905,190,236
594,190,506
876,191,25
868,191,86
689,191,329
976,191,555
33,192,74
53,192,186
275,192,179
296,192,201
578,192,343
971,193,50
900,193,313
843,193,361
867,193,252
643,194,142
440,194,195
299,194,238
596,194,165
624,194,260
295,195,45
807,195,111
522,195,133
547,195,437
995,195,257
298,196,28
849,196,219
678,196,226
494,196,308
55,196,214
71,197,48
951,197,45
805,197,100
921,197,184
462,197,191
590,197,129
830,197,262
546,197,37
572,198,222
118,198,247
906,198,529
210,199,307
989,199,516
844,199,173
130,200,516
424,200,364
640,200,113
677,201,27
470,201,237
793,201,165
36,201,559
186,202,36
50,202,44
988,202,224
673,202,158
223,202,365
271,202,168
291,203,132
883,203,587
263,203,258
354,204,128
407,204,258
967,204,157
979,204,446
994,205,30
261,205,147
853,205,184
819,205,129
366,205,290
431,205,209
93,206,63
476,206,404
856,206,256
705,206,267
136,207,39
910,207,90
697,207,341
404,207,522
916,208,85
481,208,145
439,208,216
872,208,552
695,209,124
651,209,106
681,209,446
676,209,309
253,210,83
539,210,108
47,210,268
648,210,535
528,211,61
795,211,381
318,211,543
622,212,29
166,212,39
198,212,501
993,212,423
119,213,213
601,213,145
584,213,426
615,213,202
716,214,53
276,214,237
356,214,410
524,214,284
399,215,26
245,215,132
518,215,431
782,215,400
335,216,32
791,216,94
944,216,377
703,216,492
559,217,26
115,217,47
860,217,45
251,217,123
718,217,138
977,217,137
474,217,119
379,217,360
962,218,84
690,218,169
313,218,458
259,218,201
557,218,68
587,219,68
731,219,487
487,219,438
433,220,364
458,220,613
595,221,173
102,221,189
483,221,509
942,221,109
968,222,20
347,222,39
306,222,27
920,222,29
56,222,65
501,222,276
134,222,542
604,223,130
956,223,131
292,223,468
133,223,262
447,224,21
771,224,186
582,224,544
836,224,245
751,225,485
804,225,504
373,226,26
303,226,88
260,226,365
929,226,509
543,227,42
357,227,248
741,227,151
562,227,549
348,228,59
926,228,144
541,228,181
302,228,91
542,228,509
763,229,116
937,229,328
661,229,211
545,229,338
11,230,62
305,230,90
428,230,338
515,230,262
297,230,236
812,231,23
997,231,34
309,231,72
574,231,62
112,231,182
139,231,192
384,231,434
369,232,142
619,232,168
943,232,188
287,232,473
409,232,27
