Station,Load,Capacity,Idle,Tasks
60,953,1000,47,"[650, 664, 680, 697, 717, 736]"
61,992,1000,8,"[477, 753, 710, 729, 774]"
62,993,1000,7,"[755, 791, 234, 258]"
63,981,1000,19,"[275, 289, 809, 836, 348]"
64,964,1000,36,"[362, 856, 870, 889, 907]"
65,926,1000,74,"[921, 124]"
66,966,1000,34,"[268, 154, 397, 420]"
67,918,1000,82,"[433, 235, 260]"
68,997,1000,3,"[182, 542, 559, 580]"
69,986,1000,14,"[590, 351, 378, 399, 421]"
70,1000,1000,0,"[101, 440, 463, 472]"
71,946,1000,54,"[493, 513, 525, 596, 646]"
72,925,1000,75,"[669, 544, 561]"
73,943,1000,57,"[279, 578, 603]"
74,974,1000,26,"[616, 319, 332, 340]"
75,979,1000,21,"[363, 372, 533]"
76,975,1000,25,"[428, 453, 147, 160, 392, 412, 658]"
77,965,1000,35,"[672, 653, 724, 249, 254, 389]"
78,981,1000,19,"[671, 743, 286, 765]"
79,953,1000,47,"[534, 514, 782, 535, 303, 802]"
80,971,1000,29,"[482, 835, 861, 866, 888, 899]"
81,984,1000,16,"[324, 123, 136, 163, 15]"
82,973,1000,27,"[30, 45, 450]"
83,973,1000,27,"[144, 183, 195, 469, 500, 505]"
84,942,1000,58,"[239, 523, 541, 552, 491]"
85,952,1000,48,"[501, 27, 502, 398]"
86,953,1000,47,"[411, 165, 164, 517]"
87,980,1000,20,"[89, 176, 723, 730, 175]"
88,995,1000,5,"[537, 536, 610, 745, 780, 789]"
89,984,1000,16,"[820, 630, 29, 810, 842]"
90,948,1000,52,"[853, 872, 891, 900]"
91,929,1000,71,"[914, 931]"
92,979,1000,21,"[840, 143, 156]"
93,993,1000,7,"[564, 380, 388, 583, 589]"
94,945,1000,55,"[784, 369]"
95,961,1000,39,"[237, 847, 312]"
96,989,1000,11,"[321, 252, 349, 864, 880, 898]"
97,948,1000,52,"[358, 912, 936, 945, 970]"
98,973,1000,27,"[990, 431, 462, 120]"
99,968,1000,32,"[478, 138, 170, 189, 338, 365]"
100,948,1000,52,"[932, 636, 665, 670]"
101,978,1000,22,"[654, 685, 909, 368, 134]"
102,982,1000,18,"[940, 961, 690]"
103,977,1000,23,"[984, 168, 707, 694]"
104,999,1000,1,"[742, 949, 719, 731, 754]"
105,951,1000,49,"[184, 486, 58, 270]"
106,936,1000,64,"[297, 799]"
107,981,1000,19,"[495, 281, 892]"
108,974,1000,26,"[903, 288, 314, 806, 841, 846, 112]"
109,960,1000,40,"[783, 329, 343]"
110,998,1000,2,"[381, 792, 803, 353, 863, 875, 779]"
111,980,1000,20,"[796, 391, 418, 581]"
112,991,1000,9,"[432, 593, 584, 607, 619]"
113,992,1000,8,"[528, 923, 938, 465]"
114,999,1000,1,"[894, 908, 911, 937]"
115,991,1000,9,"[352, 954, 797, 386, 881, 902]"
116,991,1000,9,"[915, 678, 913, 313]"
117,988,1000,12,"[939, 326, 897, 925]"
118,999,1000,1,"[506, 943, 974, 927, 947, 967, 546]"
119,939,1000,61,"[569, 574, 609]"
120,984,1000,16,"[497, 499, 336, 296]"
121,978,1000,22,"[735, 305]"
122,991,1000,9,"[722, 325, 337, 953, 973]"
123,939,1000,61,"[916, 991, 383, 402, 849]"
124,974,1000,26,"[869, 886, 904, 957]"
125,995,1000,5,"[979, 315, 360]"
126,992,1000,8,"[284, 379, 977, 993]"
127,953,1000,47,"[406, 602, 81]"
128,973,1000,27,"[860, 873, 827]"
129,985,1000,15,"[75, 376, 396]"
130,962,1000,38,"[608, 618, 649]"
131,941,1000,59,"[264, 660, 519]"
132,983,1000,17,"[547, 962, 712, 741, 758]"
133,1000,1000,0,"[675, 682, 357, 691]"
134,980,1000,20,"[771, 374, 714, 553, 582, 595, 699]"
135,986,1000,14,"[425, 615, 715, 739, 746, 726, 757, 773, 786, 822]"
136,992,1000,8,"[845, 874, 893, 930]"
137,994,1000,6,"[812, 152, 169, 657]"
138,973,1000,27,"[555, 674, 981, 419]"
139,1000,1000,0,"[430, 641, 703, 718]"
140,999,1000,1,"[720, 236, 738, 599]"
141,992,1000,8,"[761, 882, 828, 918, 935]"
142,983,1000,17,"[960, 966, 597, 622, 643]"
143,1000,1000,0,"[781, 512, 526, 444]"
144,944,1000,56,"[628, 830, 474]"
145,971,1000,29,"[483, 346, 752, 359]"
146,974,1000,26,"[769, 704, 706, 788, 821]"
147,996,1000,4,"[651, 373, 833, 831, 848, 188]"
148,993,1000,7,"[572, 214, 871, 655, 240]"
149,987,1000,13,"[263, 485, 933, 942, 971]"
150,985,1000,15,"[673, 701, 445]"
151,996,1000,4,"[696, 711, 725, 747]"
152,942,1000,58,"[837, 768, 854, 777]"
153,987,1000,13,"[721, 280, 560, 929, 958]"
154,997,1000,3,"[964, 141, 76, 19, 198]"
155,970,1000,30,"[213, 224, 798, 819]"
156,998,1000,2,"[663, 640, 667, 403, 416, 692, 716, 734]"
157,995,1000,5,"[748, 436, 366, 621, 613, 447]"
158,960,1000,40,"[455, 488]"
159,981,1000,19,"[524, 948, 800]"
160,1000,1000,0,"[439, 770, 785, 17]"
161,984,1000,16,"[677, 36, 775, 883, 905]"
162,987,1000,13,"[920, 600, 700, 414]"
163,999,1000,1,"[442, 190, 211, 762, 801]"
164,978,1000,22,"[808, 226, 309, 390, 834]"
165,955,1000,45,"[437, 460, 70, 96]"
166,985,1000,15,"[273, 401, 204, 62, 327]"
167,970,1000,30,"[347, 614, 466, 492]"
168,980,1000,20,"[494, 776, 950, 975, 632]"
169,997,1000,3,"[84, 588, 661, 713, 728, 676]"
170,986,1000,14,"[413, 166, 996, 292]"
171,998,1000,2,"[772, 679, 102, 787]"
172,963,1000,37,"[804, 896, 457, 468, 121]"
173,995,1000,5,"[522, 135, 484, 617, 642, 384, 405]"
174,996,1000,4,"[985, 285, 989, 818, 518, 539]"
175,981,1000,19,"[594, 941, 652]"
176,975,1000,25,"[520, 223, 245, 766, 795, 732]"
177,976,1000,24,"[751, 982, 550, 259]"
178,1000,1000,0,"[994, 130, 554]"
179,1000,1000,0,"[562, 146, 577, 926, 341]"
180,982,1000,18,"[529, 976, 587, 605, 527]"
181,985,1000,15,"[185, 172, 879, 901]"
182,983,1000,17,"[566, 702, 944]"
183,985,1000,15,"[109, 139, 805, 693, 72]"
184,998,1000,2,"[98, 625, 558, 579, 750]"
185,982,1000,18,"[778, 951, 824, 186, 417, 448]"
186,987,1000,13,"[540, 274, 200, 218]"
187,999,1000,1,"[634, 890, 793, 832]"
188,996,1000,4,"[740, 261, 708, 727]"
189,982,1000,18,"[838, 291, 744, 684, 633, 545]"
190,986,1000,14,"[815, 980, 956, 963, 995, 857]"
191,997,1000,3,"[839, 843, 356]"
192,989,1000,11,"[127, 612, 816, 316, 556, 737]"
193,985,1000,15,"[749, 310, 434, 988, 851]"
194,990,1000,10,"[598, 620, 917, 361]"
195,984,1000,16,"[631, 243, 510, 1000, 387]"
196,999,1000,1,"[404, 968, 604, 790]"
197,997,1000,3,"[586, 511, 435, 191, 683, 868]"
198,981,1000,19,"[394, 867, 476]"
199,987,1000,13,"[884, 375, 31, 698, 278]"
200,991,1000,9,"[666, 454, 978]"
201,981,1000,19,"[862, 919, 639]"
202,987,1000,13,"[895, 638, 983, 823, 181]"
203,984,1000,16,"[187, 37, 567, 575, 209]"
204,992,1000,8,"[219, 54, 441]"
205,989,1000,11,"[606, 876, 811, 7, 199]"
206,993,1000,7,"[688, 910, 998, 74, 986, 959]"
207,998,1000,2,"[400, 565, 626, 924]"
208,994,1000,6,"[206, 794, 934]"
209,980,1000,20,"[624, 647, 456, 826]"
210,999,1000,1,"[644, 458, 887, 906]"
211,985,1000,15,"[335, 145, 13, 591, 814, 364]"
212,981,1000,19,"[689, 859, 952]"
213,994,1000,6,"[969, 922, 852]"
214,986,1000,14,"[813, 767, 662, 850, 992, 393]"
215,981,1000,19,"[521, 733, 878]"
216,985,1000,15,"[570, 503, 424, 764]"
217,991,1000,9,"[228, 328, 194]"
218,996,1000,4,"[709, 318, 955, 8, 233]"
219,998,1000,2,"[210, 844, 756, 208, 635]"
220,999,1000,1,"[668, 645, 829]"
221,989,1000,11,"[855, 972, 987]"
222,994,1000,6,"[629, 760, 877, 563, 627]"
223,989,1000,11,"[470, 865, 763]"
224,982,1000,18,"[858, 119, 946, 489, 885, 817]"
225,991,1000,9,"[423, 308, 207, 965, 695, 648, 148]"
226,980,1000,20,"[549, 999, 807, 227]"
227,991,1000,9,"[928, 997, 339, 825, 687, 759]"
