Task,Station,Time
357,26,33
426,26,113
478,26,129
496,26,271
508,26,131
163,26,249
314,26,66
333,27,25
368,27,32
349,27,127
381,27,147
440,27,189
385,27,338
593,27,139
614,28,55
372,28,100
388,28,93
390,28,158
409,28,90
433,28,38
442,28,59
72,28,124
46,28,109
66,28,141
85,29,130
320,29,210
342,29,131
102,29,113
124,29,65
142,29,79
362,29,229
150,30,190
379,30,184
386,30,51
128,30,55
401,30,287
712,30,109
718,30,45
649,30,51
731,31,161
740,31,173
178,31,165
194,31,191
759,31,150
776,31,128
182,32,195
92,32,36
444,32,108
462,32,237
482,32,198
495,32,108
151,32,100
812,33,242
847,33,28
870,33,160
890,33,21
904,33,96
916,33,178
930,33,106
787,33,162
746,34,76
808,34,149
619,34,96
644,34,24
814,34,39
850,34,146
872,34,94
883,34,48
911,34,28
914,34,129
96,34,157
373,35,71
400,35,100
679,35,204
240,35,186
106,35,129
123,35,120
452,35,184
470,36,86
338,36,137
98,36,362
367,36,119
377,36,287
393,37,136
112,37,318
387,37,81
613,37,178
648,37,56
657,37,203
406,38,53
427,38,249
18,38,163
45,38,230
422,38,274
55,39,203
432,39,192
454,39,190
450,39,22
464,39,88
489,39,142
424,39,152
504,40,81
437,40,107
449,40,155
463,40,216
479,40,215
274,40,199
658,41,140
134,41,141
511,41,275
506,41,157
512,41,141
291,41,21
168,41,92
196,42,50
330,42,73
10,42,126
524,42,124
560,42,102
588,42,43
612,42,75
230,42,102
175,42,129
620,42,168
348,43,66
120,43,340
487,43,120
146,43,89
161,43,127
798,43,94
777,43,129
56,44,21
775,44,73
797,44,82
244,44,145
245,44,68
616,44,237
636,44,47
195,44,80
166,44,151
811,44,74
843,45,64
457,45,93
473,45,156
133,45,165
350,45,136
864,45,68
877,45,266
893,46,318
629,46,163
637,46,245
490,46,259
505,47,64
515,47,85
371,47,115
673,47,117
615,47,124
645,47,95
676,47,136
706,47,50
726,47,175
735,48,76
754,48,232
64,48,112
719,48,74
738,48,130
290,48,113
186,48,87
294,48,152
324,49,23
347,49,189
233,49,35
248,49,257
267,49,32
288,49,137
394,49,83
423,49,93
337,49,136
639,50,58
364,50,101
380,50,173
191,50,122
217,50,182
919,50,92
938,50,34
956,50,207
459,51,76
485,51,70
502,51,80
517,51,221
540,51,105
425,51,72
430,51,283
528,51,85
576,52,158
445,52,107
940,52,102
783,52,106
804,52,250
827,52,127
692,52,21
906,52,104
711,53,42
924,53,387
932,53,115
573,53,216
130,53,234
963,54,148
841,54,97
876,54,128
879,54,79
903,54,101
917,54,112
331,54,155
729,54,170
39,55,24
730,55,112
57,55,108
83,55,64
93,55,150
741,55,177
765,55,116
665,55,143
677,55,104
241,56,85
835,56,73
865,56,212
882,56,262
236,56,229
257,56,122
122,57,37
761,57,25
793,57,73
803,57,338
815,57,206
859,57,123
875,57,159
881,58,43
910,58,175
915,58,119
931,58,101
959,58,177
628,58,142
902,58,130
912,58,95
927,59,193
137,59,82
205,59,172
202,59,159
218,59,270
214,59,98
226,60,48
229,60,211
509,60,126
311,60,277
70,60,80
516,60,241
533,61,61
510,61,202
295,61,61
310,61,120
523,61,66
544,61,202
946,61,276
555,62,30
451,62,76
545,62,247
581,62,87
608,62,38
623,62,251
546,62,116
592,62,132
514,63,103
596,63,185
611,63,79
631,63,22
641,63,92
674,63,137
689,63,162
707,63,214
751,64,30
721,64,128
627,64,64
652,64,230
786,64,171
809,64,220
816,64,137
172,65,64
855,65,193
867,65,50
888,65,95
976,65,141
43,65,203
63,65,244
79,66,127
95,66,132
116,66,273
552,66,94
591,66,242
610,66,110
534,67,62
626,67,107
837,67,149
663,67,115
458,67,108
466,67,106
484,67,202
475,67,133
762,68,54
789,68,115
252,68,38
264,68,126
105,68,193
126,68,139
307,68,26
326,68,53
346,68,235
361,69,161
894,69,205
920,69,165
943,69,69
781,69,178
421,69,201
722,70,131
434,70,66
455,70,145
572,70,56
590,70,150
602,70,137
921,70,36
681,70,44
702,70,224
723,71,107
941,71,180
954,71,200
807,71,76
829,71,218
200,71,204
535,72,46
548,72,244
887,72,344
562,72,279
832,72,68
853,73,127
382,73,78
498,73,153
766,73,277
791,73,191
297,73,167
747,74,53
750,74,56
315,74,117
332,74,85
354,74,103
520,74,359
542,74,220
955,75,289
972,75,200
984,75,92
683,75,136
698,75,99
717,75,80
739,75,97
752,76,51
147,76,82
153,76,409
181,76,237
212,76,141
216,76,58
559,77,21
764,77,111
132,77,193
253,77,86
849,77,212
871,77,67
734,77,236
748,77,66
693,78,44
985,78,157
928,78,124
819,78,68
389,78,180
417,78,113
59,78,99
282,78,204
788,79,51
780,79,250
647,79,235
884,79,250
908,79,169
923,79,35
945,80,65
547,80,86
243,80,183
481,80,174
653,80,185
174,80,83
211,80,66
220,80,151
238,81,34
37,81,82
950,81,76
977,81,124
982,81,288
587,81,204
603,81,93
625,81,93
643,82,35
672,82,56
948,82,194
255,82,162
327,82,151
749,82,87
768,82,54
795,82,82
756,82,104
250,82,71
743,83,54
494,83,274
340,83,211
757,83,29
767,83,138
796,83,279
801,84,207
668,84,108
684,84,189
818,84,219
860,84,264
383,85,48
399,85,213
413,85,145
157,85,167
664,85,106
686,85,305
891,86,29
994,86,201
396,86,255
935,86,150
949,86,183
118,86,169
736,87,27
962,87,108
974,87,97
630,87,191
942,87,82
952,87,295
272,87,194
779,88,53
287,88,123
16,88,108
448,88,121
790,88,286
971,88,55
983,88,145
817,88,96
862,89,228
701,89,201
886,89,319
633,89,248
772,90,90
325,90,110
650,90,186
670,90,340
283,90,126
988,90,143
895,91,21
117,91,52
574,91,168
584,91,78
922,91,151
960,91,88
980,91,137
997,91,159
336,91,142
839,92,53
802,92,66
840,92,39
488,92,74
836,92,145
828,92,105
651,92,185
550,92,175
586,92,129
556,92,20
579,93,74
760,93,286
965,93,118
486,93,173
773,93,181
263,93,156
896,94,221
968,94,280
554,94,60
666,94,264
878,94,165
341,95,24
301,95,55
898,95,126
785,95,144
810,95,173
460,95,105
661,95,361
44,96,71
416,96,94
254,96,131
398,96,120
794,96,118
185,96,113
690,96,155
58,96,75
813,96,110
617,97,105
549,97,112
583,97,116
605,97,85
155,97,102
169,97,361
967,97,109
899,98,49
996,98,122
907,98,101
710,98,85
298,98,184
889,98,126
901,98,314
642,99,125
913,99,122
854,99,99
745,99,121
173,99,159
526,99,250
242,99,108
286,100,23
821,100,49
833,100,222
476,100,115
806,100,92
800,100,79
825,100,191
929,100,218
961,101,28
742,101,48
851,101,324
869,101,100
500,101,120
667,101,61
675,101,133
518,101,76
529,101,105
527,102,22
531,102,148
571,102,245
392,102,259
209,102,115
979,102,149
312,102,57
187,103,25
339,103,64
474,103,246
720,103,136
568,103,92
23,103,240
266,103,104
280,103,80
713,104,52
296,104,92
570,104,132
279,104,168
411,104,153
356,104,130
838,104,263
429,105,92
561,105,160
322,105,359
206,105,311
203,105,71
221,106,74
992,106,81
219,106,115
700,106,139
933,106,316
582,106,79
183,106,76
204,106,111
109,107,52
991,107,250
20,107,103
682,107,258
553,107,154
536,107,172
251,108,34
439,108,68
567,108,79
171,108,72
179,108,129
208,108,161
285,108,164
303,108,281
842,109,27
428,109,78
703,109,275
805,109,34
831,109,195
937,109,154
957,109,92
978,109,137
999,110,114
714,110,137
969,110,145
1000,110,225
669,110,137
892,110,225
830,111,36
48,111,128
376,111,129
769,111,118
848,111,191
926,111,80
951,111,51
970,111,262
998,112,110
469,112,153
365,112,142
846,112,159
62,112,114
532,112,94
569,112,124
197,112,103
845,113,65
634,113,191
273,113,193
222,113,136
402,113,131
435,113,124
687,113,156
823,114,51
697,114,53
493,114,155
680,114,212
699,114,196
600,114,203
228,114,122
656,115,79
256,115,100
61,115,153
86,115,176
345,115,242
271,115,241
184,116,66
363,116,47
863,116,56
858,116,185
654,116,65
671,116,299
925,116,269
144,117,39
543,117,74
635,117,147
170,117,325
595,117,193
632,117,218
987,118,20
655,118,69
405,118,188
17,118,88
975,118,234
539,118,175
732,118,215
190,119,25
566,119,111
744,119,188
897,119,89
355,119,107
822,119,219
180,119,170
537,119,72
909,120,49
874,120,167
551,120,157
104,120,148
414,120,166
313,120,171
585,120,125
100,121,30
934,121,68
868,121,124
404,121,29
771,121,71
763,121,103
936,121,219
624,121,259
177,121,85
856,122,89
334,122,69
758,122,21
727,122,143
733,122,132
986,122,124
210,122,88
225,122,69
953,122,49
60,122,204
694,123,136
80,123,362
770,123,157
753,123,197
861,123,135
844,124,187
353,124,183
708,124,142
97,124,239
857,124,240
447,125,130
565,125,139
318,125,143
84,125,156
139,125,230
192,125,193
81,126,48
101,126,29
300,126,32
557,126,144
213,126,272
885,126,124
905,126,168
604,126,173
947,127,34
599,127,60
995,127,237
316,127,231
412,127,276
374,127,154
784,128,112
262,128,191
973,128,245
77,128,149
981,128,293
207,129,71
826,129,200
199,129,92
352,129,214
705,129,188
237,129,127
990,129,98
966,130,54
873,130,213
598,130,110
453,130,74
410,130,100
704,130,207
678,130,236
563,131,31
403,131,43
522,131,153
691,131,187
880,131,280
407,131,76
507,131,73
483,131,149
900,132,54
958,132,137
160,132,97
193,132,105
646,132,196
121,132,157
725,132,58
538,132,187
824,133,144
778,133,79
939,133,104
597,133,162
993,133,125
259,133,67
918,133,177
471,133,132
491,134,23
467,134,28
944,134,88
964,134,109
709,134,113
73,134,100
418,134,157
696,134,172
622,134,207
688,135,46
415,135,140
601,135,257
366,135,224
189,135,163
782,135,165
852,136,38
358,136,32
232,136,163
138,136,276
820,136,161
119,136,218
834,136,103
378,137,29
866,137,46
67,137,26
159,137,150
989,137,216
716,137,169
728,137,126
640,137,232
660,138,32
275,138,31
501,138,28
618,138,77
446,138,181
472,138,149
558,138,87
461,138,204
594,138,200
