task,station
462,304
463,273
464,294
465,319
466,285
467,379
468,318
469,312
470,271
471,388
472,303
473,322
474,270
475,261
476,314
477,308
478,341
479,272
480,317
481,305
482,306
483,326
484,319
485,315
486,318
487,316
488,324
489,328
490,350
491,313
492,350
493,327
494,310
495,354
496,357
497,275
498,320
499,274
500,273
501,331
502,310
503,329
504,343
505,333
506,322
507,332
508,333
509,340
510,365
511,332
512,339
513,291
514,290
515,380
516,359
517,288
518,295
519,346
520,311
521,360
522,394
523,358
524,360
525,355
526,409
527,338
528,353
529,361
530,329
531,337
532,390
533,367
534,326
535,342
536,372
537,341
538,330
539,348
540,349
541,358
542,364
543,374
544,412
545,343
546,344
547,373
548,351
549,378
550,376
551,392
552,368
553,351
554,356
555,347
556,374
557,379
558,384
559,380
560,397
561,334
562,432
563,386
564,348
565,434
566,404
567,417
568,375
569,400
570,422
571,385
572,370
573,397
574,366
575,370
576,352
577,373
578,418
579,357
580,403
581,361
582,389
583,382
584,382
585,433
586,462
587,381
588,408
589,407
590,419
591,414
592,345
593,416
594,413
595,434
596,383
597,425
598,395
599,419
600,369
601,363
602,378
603,393
604,393
605,424
606,425
607,363
608,368
609,395
610,415
611,405
612,404
613,481
614,426
615,381
616,406
617,384
618,420
619,439
620,396
621,398
622,411
623,430
624,423
625,503
626,410
627,422
628,400
629,390
630,391
631,402
632,484
633,414
634,440
635,515
636,408
637,484
638,512
639,420
640,401
641,424
642,407
643,401
644,497
645,398
646,423
647,417
648,413
649,508
650,396
651,444
652,412
653,421
654,444
655,451
656,450
657,442
658,452
659,462
660,454
661,447
662,511
663,498
664,428
665,504
666,451
667,515
668,521
669,509
670,448
671,399
672,506
673,427
674,507
675,531
676,455
677,443
678,457
679,464
680,448
681,519
682,429
683,460
684,431
685,450
686,433
687,459
688,432
689,428
690,452
691,438
692,436
693,430
694,431
695,435
696,467
697,449
698,470
699,440
700,456
701,453
702,438
703,466
704,463
705,533
706,519
707,468
708,469
709,446
710,461
711,439
712,471
713,458
714,473
715,441
716,437
717,473
718,445
719,436
720,493
721,521
722,538
723,535
724,536
725,542
726,541
727,532
728,524
729,549
730,522
731,528
732,496
733,463
734,465
735,474
736,479
737,480
738,499
739,495
740,464
741,527
742,461
743,476
744,475
745,479
746,478
747,469
748,533
749,518
750,550
751,477
752,536
753,501
754,556
755,553
756,480
757,551
758,482
759,500
760,483
761,492
762,472
763,558
764,560
765,557
766,520
767,581
768,486
769,481
770,580
771,548
772,559
773,527
774,513
775,493
776,501
777,517
778,491
779,487
780,529
781,492
782,491
783,490
784,489
785,477
786,559
787,553
788,496
789,523
790,560
791,485
792,494
793,474
794,591
795,583
796,562
797,518
798,513
799,561
800,495
801,577
802,524
803,523
804,505
805,500
806,497
807,475
808,488
809,494
810,542
811,498
812,563
813,526
814,578
815,584
816,525
817,506
818,546
819,510
820,591
821,526
822,514
823,530
824,502
825,587
826,554
827,527
828,507
829,503
830,508
831,534
832,599
833,598
834,606
835,624
836,619
837,605
838,605
839,537
840,582
841,552
842,578
843,543
844,532
845,551
846,539
847,528
848,516
849,537
850,538
851,544
852,595
853,585
854,517
855,564
856,611
857,598
858,544
859,545
860,535
861,620
862,600
863,540
864,632
865,557
866,569
867,611
868,546
869,576
870,571
871,587
872,618
873,638
874,623
875,599
876,565
877,633
878,572
879,626
880,622
881,555
882,573
883,609
884,627
885,547
886,556
887,579
888,558
889,548
890,570
891,629
892,604
893,570
894,638
895,625
896,607
897,613
898,593
899,566
900,641
901,643
902,649
903,639
904,592
905,562
906,640
907,575
908,549
909,565
910,583
911,643
912,567
913,623
914,655
915,648
916,586
917,577
918,614
919,592
920,604
921,616
922,650
923,626
924,617
925,637
926,656
927,658
928,571
929,644
930,630
931,621
932,597
933,627
934,568
935,622
936,612
937,645
938,575
939,642
940,651
941,592
942,634
943,652
944,586
945,579
946,624
947,574
948,642
949,651
950,579
951,653
952,600
953,641
954,628
955,635
956,601
957,625
958,594
959,659
960,645
961,605
962,597
963,615
964,654
965,628
966,646
967,647
968,636
969,603
970,585
971,659
972,660
973,582
974,657
975,589
976,614
977,652
978,602
979,629
980,603
981,639
982,661
983,658
984,657
985,590
986,664
987,608
988,608
989,664
990,610
991,596
992,631
993,663
994,593
995,660
996,588
997,663
998,635
999,661
1000,662
