task,station
746,105
747,126
748,106
749,121
750,119
751,126
752,116
753,122
754,124
755,112
756,129
757,128
758,114
759,106
760,106
761,113
762,124
763,127
764,129
765,108
766,113
767,123
768,119
769,125
770,123
771,118
772,132
773,111
774,108
775,133
776,115
777,118
778,111
779,112
780,125
781,112
782,130
783,107
784,117
785,109
786,119
787,121
788,137
789,128
790,125
791,135
792,128
793,115
794,112
795,120
796,135
797,110
798,125
799,109
800,118
801,129
802,125
803,132
804,116
805,109
806,130
807,113
808,119
809,113
810,130
811,136
812,110
813,131
814,136
815,115
816,136
817,137
818,126
819,131
820,138
821,109
822,128
823,113
824,113
825,118
826,135
827,115
828,131
829,140
830,117
831,119
832,138
833,137
834,117
835,116
836,127
837,122
838,141
839,115
840,122
841,137
842,126
843,118
844,140
845,140
846,138
847,129
848,132
849,130
850,127
851,137
852,132
853,133
854,132
855,133
856,133
857,125
858,121
859,132
860,129
861,124
862,139
863,134
864,139
865,125
866,140
867,133
868,122
869,134
870,134
871,135
872,128
873,135
874,135
875,132
876,130
877,128
878,130
879,139
880,122
881,134
882,131
883,134
884,128
885,135
886,141
887,133
888,123
889,133
890,136
891,129
892,137
893,136
894,140
895,136
896,135
897,129
898,138
899,141
900,123
901,133
902,145
903,129
904,146
905,142
906,142
907,144
908,142
909,137
910,139
911,137
912,138
913,137
914,140
915,132
916,146
917,129
918,139
919,124
920,147
921,136
922,129
923,130
924,140
925,145
926,138
927,123
928,152
929,140
930,145
931,142
932,130
933,146
934,139
935,146
936,143
937,131
938,143
939,140
940,147
941,137
942,151
943,149
944,146
945,131
946,150
947,145
948,139
949,142
950,124
951,143
952,134
953,151
954,124
955,147
956,149
957,144
958,141
959,148
960,150
961,144
962,145
963,147
964,151
965,151
966,149
967,144
968,145
969,126
970,141
971,144
972,148
973,141
974,148
975,152
976,143
977,146
978,127
979,152
980,151
981,151
982,150
983,142
984,149
985,151
986,151
987,148
988,150
989,143
990,152
991,149
992,151
993,150
994,128
995,148
996,128
997,152
998,145
999,146
1000,147
