task,station
605,81
606,77
607,82
608,78
609,77
610,81
611,81
612,80
613,74
614,97
615,93
616,86
617,87
618,83
619,83
620,96
621,78
622,80
623,87
624,83
625,85
626,90
627,95
628,92
629,98
630,98
631,98
632,98
633,100
634,97
635,94
636,87
637,89
638,92
639,94
640,87
641,82
642,91
643,87
644,89
645,85
646,85
647,87
648,92
649,94
650,100
651,100
652,89
653,84
654,91
655,97
656,98
657,87
658,101
659,89
660,90
661,101
662,95
663,93
664,93
665,102
666,100
667,102
668,89
669,93
670,96
671,98
672,101
673,96
674,94
675,94
676,97
677,89
678,91
679,104
680,98
681,92
682,87
683,101
684,99
685,86
686,103
687,100
688,94
689,87
690,97
691,95
692,102
693,99
694,96
695,97
696,104
697,102
698,100
699,88
700,106
701,104
702,105
703,105
704,104
705,106
706,88
707,101
708,95
709,99
710,100
711,88
712,107
713,99
714,90
715,105
716,89
717,105
718,110
719,107
720,104
721,94
722,105
723,91
724,107
725,99
726,90
727,88
728,91
729,106
730,108
731,99
732,103
733,99
734,92
735,107
736,107
737,106
738,104
739,105
740,91
741,108
742,97
743,106
744,101
745,91
746,109
747,104
748,105
749,112
750,107
751,102
752,93
753,108
754,101
755,113
756,105
757,109
758,105
759,112
760,110
761,101
762,108
763,101
764,98
765,109
766,110
767,104
768,113
769,109
770,94
771,101
772,114
773,103
774,111
775,103
776,117
777,106
778,107
779,102
780,111
781,103
782,96
783,111
784,102
785,95
786,121
787,103
788,113
789,114
790,108
791,103
792,117
793,107
794,110
795,104
796,115
797,119
798,96
799,114
800,117
801,115
802,118
803,112
804,116
805,111
806,111
807,116
808,111
809,110
810,114
811,123
812,107
813,109
814,106
815,96
816,122
817,119
818,114
819,112
820,112
821,120
822,115
823,112
824,116
825,115
826,97
827,116
828,112
829,115
830,113
831,117
832,115
833,110
834,98
835,111
836,124
837,113
838,125
839,117
840,118
841,113
842,122
843,99
844,124
845,119
846,118
847,117
848,120
849,115
850,122
851,121
852,119
853,118
854,113
855,122
856,126
857,123
858,121
859,124
860,120
861,115
862,119
863,106
864,122
865,121
866,116
867,120
868,119
869,99
870,118
871,118
872,121
873,101
874,121
875,119
876,124
877,127
878,129
879,127
880,129
881,128
882,127
883,140
884,131
885,130
886,126
887,129
888,122
889,130
890,123
891,128
892,108
893,123
894,120
895,123
896,119
897,130
898,128
899,116
900,124
901,126
902,126
903,125
904,125
905,125
906,128
907,130
908,127
909,128
910,129
911,127
912,127
913,129
914,129
915,126
916,130
917,131
918,128
919,131
920,130
921,132
922,132
923,139
924,129
925,134
926,125
927,132
928,125
929,131
930,133
931,131
932,130
933,132
934,134
935,134
936,130
937,137
938,137
939,132
940,137
941,135
942,132
943,130
944,131
945,131
946,130
947,136
948,135
949,137
950,139
951,136
952,138
953,134
954,134
955,141
956,131
957,136
958,137
959,135
960,136
961,133
962,133
963,132
964,139
965,138
966,140
967,139
968,135
969,138
970,136
971,137
972,139
973,136
974,141
975,134
976,138
977,139
978,134
979,140
980,135
981,141
982,137
983,139
984,133
985,136
986,140
987,141
988,141
989,139
990,141
991,136
992,141
993,140
994,140
995,141
996,139
997,133
998,140
999,141
1000,138
