task,station
949,208
950,209
951,222
952,223
953,218
954,222
955,195
956,208
957,206
958,220
959,221
960,223
961,224
962,225
963,204
964,188
965,206
966,223
967,211
968,225
969,225
970,224
971,209
972,226
973,201
974,226
975,209
976,220
977,210
978,217
979,209
980,226
981,196
982,225
983,227
984,224
985,211
986,209
987,223
988,219
989,219
990,220
991,226
992,226
993,227
994,217
995,226
996,224
997,220
998,205
999,223
1000,220
