task,station
894,236
895,228
896,237
897,228
898,238
899,244
900,225
901,236
902,233
903,252
904,240
905,243
906,233
907,233
908,241
909,249
910,248
911,257
912,233
913,236
914,237
915,234
916,253
917,245
918,251
919,244
920,242
921,231
922,242
923,236
924,249
925,241
926,248
927,237
928,242
929,233
930,234
931,246
932,236
933,245
934,247
935,249
936,258
937,242
938,256
939,253
940,245
941,236
942,235
943,251
944,245
945,248
946,236
947,249
948,257
949,250
950,249
951,251
952,235
953,255
954,246
955,241
956,243
957,251
958,248
959,252
960,253
961,252
962,258
963,245
964,251
965,239
966,243
967,258
968,255
969,249
970,253
971,260
972,256
973,257
974,250
975,243
976,254
977,246
978,260
979,260
980,256
981,254
982,244
983,252
984,259
985,258
986,247
987,250
988,257
989,260
990,258
991,260
992,255
993,258
994,256
995,254
996,243
997,259
998,257
999,243
1000,260
