task,station
288,53
289,60
290,54
291,91
292,68
293,108
294,83
295,60
296,54
297,88
298,118
299,67
300,104
301,105
302,66
303,102
304,60
305,90
306,63
307,53
308,83
309,61
310,64
311,94
312,57
313,87
314,114
315,97
316,59
317,71
318,62
319,65
320,54
321,87
322,65
323,74
324,100
325,108
326,67
327,107
328,65
329,115
330,94
331,132
332,121
333,103
334,63
335,65
336,83
337,114
338,78
339,69
340,57
341,99
342,129
343,117
344,75
345,70
346,117
347,117
348,102
349,100
350,113
351,66
352,83
353,80
354,125
355,83
356,105
357,79
358,86
359,78
360,90
361,134
362,99
363,92
364,88
365,101
366,72
367,94
368,100
369,106
370,133
371,73
372,92
373,107
374,134
375,132
376,131
377,127
378,126
379,97
380,107
381,109
382,95
383,84
384,81
385,102
386,106
387,119
388,88
389,92
390,76
391,86
392,81
393,91
394,99
395,104
396,92
397,105
398,99
399,96
400,95
401,95
402,94
403,143
404,133
405,110
406,139
407,107
408,88
409,91
410,115
411,86
412,96
413,95
414,120
415,95
416,133
417,83
418,123
419,121
420,96
421,98
422,93
423,112
424,122
425,135
426,97
427,125
428,100
429,95
430,109
431,116
432,142
433,120
434,115
435,101
436,122
437,102
438,123
439,125
440,118
441,115
442,106
443,120
444,107
445,100
446,105
447,111
448,157
449,101
450,138
451,128
452,170
453,158
454,125
455,112
456,124
457,109
458,111
459,127
460,109
461,122
462,124
463,108
464,126
465,123
466,111
467,129
468,135
469,130
470,129
471,128
472,116
473,110
474,126
475,115
476,126
477,113
478,130
479,114
480,166
481,133
482,159
483,128
484,116
485,172
486,133
487,115
488,170
489,132
490,134
491,119
492,136
493,131
494,127
495,181
496,129
497,115
498,162
499,120
500,127
501,135
502,139
503,137
504,137
505,139
506,147
507,135
508,126
509,183
510,127
511,137
512,136
513,133
514,134
515,146
516,163
517,139
518,141
519,138
520,133
521,141
522,138
523,138
524,134
525,147
526,140
527,149
528,128
529,138
530,136
531,151
532,143
533,164
534,137
535,141
536,130
537,156
538,139
539,140
540,136
541,140
542,147
543,150
544,160
545,142
546,152
547,141
548,141
549,149
550,135
551,144
552,146
553,144
554,147
555,145
556,158
557,139
558,156
559,149
560,142
561,142
562,150
563,152
564,147
565,149
566,156
567,155
568,143
569,161
570,159
571,159
572,158
573,150
574,153
575,158
576,150
577,156
578,148
579,142
580,144
581,148
582,155
583,157
584,151
585,151
586,148
587,161
588,160
589,151
590,168
591,154
592,161
593,170
594,149
595,164
596,162
597,158
598,167
599,163
600,152
601,167
602,152
603,158
604,158
605,168
606,152
607,162
608,157
609,173
610,177
611,172
612,171
613,177
614,171
615,171
616,175
617,184
618,175
619,172
620,170
621,171
622,169
623,154
624,167
625,158
626,165
627,183
628,170
629,172
630,182
631,171
632,153
633,174
634,159
635,176
636,169
637,166
638,164
639,163
640,163
641,166
642,173
643,185
644,176
645,173
646,189
647,165
648,190
649,189
650,184
651,187
652,187
653,172
654,169
655,198
656,186
657,164
658,196
659,198
660,170
661,178
662,174
663,202
664,166
665,176
666,169
667,190
668,184
669,197
670,180
671,165
672,197
673,185
674,192
675,164
676,170
677,178
678,184
679,211
680,167
681,200
682,169
683,193
684,188
685,173
686,167
687,184
688,208
689,209
690,207
691,164
692,176
693,181
694,184
695,182
696,181
697,181
698,182
699,179
700,186
701,181
702,195
703,167
704,174
705,169
706,187
707,211
708,194
709,215
710,173
711,212
712,181
713,208
714,179
715,218
716,213
717,192
718,188
719,188
720,205
721,185
722,188
723,179
724,185
725,180
726,183
727,206
728,170
729,182
730,220
731,237
732,211
733,206
734,181
735,187
736,222
737,195
738,197
739,208
740,212
741,208
742,212
743,210
744,216
745,207
746,186
747,189
748,180
749,195
750,219
751,243
752,186
753,170
754,191
755,191
756,216
757,213
758,201
759,187
760,194
761,223
762,227
763,212
764,224
765,194
766,213
767,196
768,188
769,218
770,215
771,190
772,212
773,217
774,221
775,208
776,228
777,225
778,215
779,188
780,206
781,224
782,191
783,230
784,209
785,207
786,222
787,195
788,209
789,191
790,219
791,192
792,229
793,235
794,193
795,224
796,234
797,230
798,211
799,225
800,193
801,219
802,238
803,191
804,226
805,196
806,232
807,238
808,230
809,230
810,194
811,222
812,230
813,231
814,237
815,243
816,236
817,227
818,241
819,199
820,198
821,197
822,216
823,221
824,200
825,208
826,199
827,198
828,200
829,214
830,197
831,238
832,240
833,240
834,233
835,240
836,232
837,240
838,244
839,229
840,239
841,231
842,245
843,248
844,203
845,242
846,198
847,245
848,198
849,232
850,200
851,217
852,235
853,234
854,199
855,248
856,218
857,255
858,220
859,204
860,214
861,250
862,248
863,220
864,202
865,206
866,219
867,245
868,244
869,207
870,205
871,246
872,214
873,253
874,202
875,218
876,241
877,250
878,258
879,223
880,253
881,225
882,221
883,223
884,249
885,210
886,241
887,212
888,223
889,256
890,242
891,212
892,221
893,213
894,251
895,222
896,234
897,213
898,226
899,242
900,259
901,257
902,249
903,246
904,257
905,245
906,249
907,224
908,258
909,227
910,223
911,248
912,252
913,226
914,228
915,229
916,252
917,246
918,249
919,237
920,254
921,217
922,256
923,255
924,228
925,236
926,260
927,252
928,232
929,257
930,239
931,237
932,232
933,233
934,260
935,228
936,255
937,260
938,258
939,242
940,259
941,250
942,248
943,219
944,246
945,247
946,236
947,232
948,235
949,233
950,236
951,232
952,224
953,247
954,229
955,256
956,220
957,259
958,244
959,233
960,260
961,262
962,256
963,261
964,251
965,261
966,249
967,236
968,256
969,261
970,238
971,234
972,233
973,236
974,263
975,259
976,231
977,262
978,241
979,235
980,254
981,262
982,257
983,263
984,262
985,260
986,261
987,263
988,264
989,243
990,264
991,260
992,239
993,264
994,263
995,262
996,263
997,262
998,254
999,262
1000,239
