task,station
561,163
562,147
563,166
564,162
565,139
566,153
567,170
568,136
569,162
570,169
571,169
572,151
573,177
574,163
575,165
576,166
577,174
578,160
579,157
580,146
581,142
582,150
583,138
584,142
585,152
586,144
587,147
588,137
589,164
590,155
591,169
592,157
593,150
594,136
595,149
596,177
597,151
598,175
599,141
600,168
601,143
602,139
603,154
604,140
605,152
606,153
607,149
608,140
609,151
610,148
611,173
612,157
613,141
614,144
615,148
616,166
617,181
618,184
619,184
620,192
621,188
622,179
623,180
624,192
625,178
626,141
627,143
628,156
629,150
630,158
631,176
632,154
633,146
634,141
635,174
636,151
637,143
638,149
639,192
640,153
641,182
642,188
643,204
644,178
645,150
646,152
647,194
648,156
649,198
650,156
651,151
652,147
653,181
654,156
655,180
656,193
657,162
658,159
659,195
660,214
661,187
662,152
663,228
664,182
665,180
666,158
667,181
668,211
669,157
670,159
671,184
672,158
673,152
674,152
675,156
676,153
677,198
678,194
679,196
680,214
681,214
682,200
683,193
684,195
685,203
686,212
687,194
688,163
689,248
690,155
691,182
692,189
693,175
694,164
695,161
696,196
697,158
698,167
699,186
700,212
701,197
702,175
703,195
704,194
705,165
706,178
707,200
708,211
709,183
710,168
711,228
712,220
713,259
714,194
715,253
716,170
717,190
718,187
719,187
720,210
721,189
722,205
723,188
724,206
725,188
726,262
727,227
728,226
729,221
730,254
731,199
732,215
733,181
734,199
735,195
736,170
737,172
738,173
739,173
740,171
741,172
742,172
743,177
744,221
745,201
746,232
747,186
748,190
749,208
750,174
751,200
752,223
753,193
754,230
755,226
756,213
757,258
758,235
759,195
760,221
761,208
762,193
763,174
764,191
765,207
766,234
767,175
768,176
769,196
770,234
771,208
772,208
773,212
774,218
775,218
776,219
777,212
778,210
779,252
780,174
781,236
782,241
783,207
784,203
785,194
786,178
787,236
788,183
789,247
790,213
791,211
792,174
793,215
794,220
795,227
796,183
797,244
798,232
799,245
800,223
801,185
802,229
803,221
804,196
805,228
806,216
807,229
808,244
809,213
810,230
811,226
812,233
813,225
814,237
815,240
816,251
817,256
818,176
819,233
820,175
821,189
822,228
823,251
824,206
825,222
826,234
827,176
828,261
829,241
830,205
831,248
832,233
833,244
834,249
835,176
836,242
837,231
838,177
839,243
840,190
841,191
842,235
843,239
844,215
845,253
846,265
847,177
848,224
849,260
850,195
851,208
852,176
853,247
854,177
855,195
856,252
857,254
858,259
859,247
860,250
861,207
862,246
863,250
864,260
865,256
866,254
867,260
868,254
869,178
870,181
871,263
872,178
873,251
874,198
875,265
876,201
877,202
878,240
879,232
880,224
881,184
882,189
883,255
884,214
885,201
886,182
887,229
888,204
889,185
890,227
891,209
892,183
893,201
894,254
895,202
896,189
897,241
898,236
899,222
900,215
901,206
902,243
903,217
904,232
905,214
906,257
907,221
908,242
909,185
910,219
911,245
912,237
913,239
914,240
915,238
916,239
917,259
918,215
919,228
920,246
921,185
922,226
923,217
924,191
925,253
926,255
927,224
928,236
929,246
930,197
931,186
932,260
933,216
934,252
935,261
936,247
937,232
938,258
939,205
940,188
941,247
942,260
943,241
944,189
945,232
946,204
947,240
948,229
949,254
950,188
951,235
952,265
953,266
954,261
955,261
956,261
957,264
958,207
959,244
960,231
961,216
962,230
963,194
964,257
965,209
966,233
967,250
968,197
969,213
970,224
971,248
972,190
973,253
974,253
975,241
976,249
977,215
978,262
979,266
980,222
981,203
982,245
983,234
984,201
985,262
986,264
987,223
988,237
989,260
990,266
991,238
992,264
993,265
994,216
995,228
996,218
997,220
998,203
999,255
1000,266
