task,station
388,53
389,55
390,52
391,55
392,55
393,46
394,51
395,63
396,60
397,63
398,61
399,60
400,62
401,58
402,59
403,65
404,60
405,58
406,60
407,63
408,64
409,72
410,66
411,63
412,65
413,62
414,65
415,62
416,62
417,65
418,61
419,47
420,66
421,49
422,48
423,58
424,66
425,57
426,51
427,51
428,69
429,71
430,67
431,50
432,61
433,66
434,61
435,59
436,76
437,67
438,59
439,66
440,52
441,72
442,61
443,69
444,67
445,59
446,69
447,69
448,83
449,71
450,61
451,74
452,68
453,69
454,59
455,68
456,59
457,63
458,63
459,76
460,71
461,69
462,83
463,63
464,60
465,73
466,62
467,77
468,72
469,61
470,72
471,64
472,60
473,71
474,62
475,67
476,73
477,73
478,62
479,65
480,72
481,75
482,81
483,79
484,64
485,72
486,74
487,84
488,64
489,77
490,75
491,70
492,74
493,62
494,65
495,66
496,70
497,68
498,71
499,72
500,70
501,75
502,74
503,75
504,78
505,82
506,79
507,78
508,83
509,75
510,66
511,71
512,68
513,82
514,84
515,63
516,85
517,64
518,73
519,73
520,78
521,76
522,70
523,72
524,75
525,80
526,84
527,67
528,74
529,67
530,80
531,76
532,70
533,65
534,86
535,70
536,74
537,79
538,79
539,83
540,73
541,85
542,77
543,72
544,85
545,69
546,77
547,84
548,86
549,74
550,73
551,77
552,76
553,86
554,80
555,87
556,87
557,75
558,86
559,87
560,84
561,88
562,85
563,76
564,78
565,76
566,86
567,76
568,77
569,73
570,75
571,83
572,85
573,91
574,80
575,82
576,84
577,85
578,80
579,81
580,82
581,76
582,86
583,78
584,87
585,79
586,87
587,87
588,78
589,81
590,90
591,88
592,88
593,86
594,88
595,78
596,88
597,83
598,86
599,88
600,87
601,84
602,90
603,80
604,87
605,82
606,86
607,79
608,81
609,91
610,89
611,90
612,89
613,83
614,91
615,86
616,89
617,81
618,88
619,90
620,90
621,90
622,89
623,81
624,89
625,80
626,88
627,83
628,92
629,97
630,96
631,92
632,92
633,93
634,92
635,90
636,91
637,91
638,82
639,91
640,85
641,87
642,91
643,88
644,83
645,90
646,92
647,89
648,92
649,91
650,88
651,90
652,92
653,100
654,93
655,97
656,94
657,83
658,100
659,92
660,94
661,94
662,94
663,96
664,101
665,94
666,95
667,104
668,106
669,93
670,104
671,95
672,101
673,93
674,94
675,95
676,95
677,94
678,102
679,98
680,106
681,106
682,108
683,102
684,93
685,110
686,93
687,97
688,96
689,101
690,95
691,102
692,106
693,96
694,104
695,99
696,104
697,96
698,96
699,99
700,97
701,100
702,100
703,98
704,103
705,111
706,101
707,103
708,107
709,107
710,110
711,98
712,97
713,100
714,100
715,100
716,97
717,111
718,109
719,99
720,103
721,104
722,107
723,111
724,106
725,100
726,102
727,104
728,103
729,112
730,109
731,104
732,98
733,111
734,115
735,107
736,100
737,111
738,101
739,102
740,114
741,118
742,100
743,98
744,110
745,105
746,116
747,110
748,99
749,103
750,108
751,99
752,102
753,118
754,113
755,115
756,108
757,115
758,108
759,113
760,106
761,116
762,109
763,99
764,103
765,109
766,112
767,117
768,110
769,119
770,116
771,108
772,117
773,109
774,109
775,119
776,113
777,113
778,116
779,117
780,120
781,116
782,110
783,110
784,102
785,110
786,116
787,103
788,113
789,103
790,119
791,124
792,111
793,111
794,121
795,119
796,122
797,118
798,128
799,117
800,111
801,114
802,105
803,105
804,119
805,117
806,119
807,112
808,111
809,119
810,121
811,118
812,105
813,123
814,118
815,112
816,105
817,117
818,117
819,115
820,113
821,129
822,117
823,129
824,124
825,122
826,119
827,120
828,123
829,122
830,122
831,125
832,112
833,130
834,133
835,118
836,120
837,114
838,120
839,107
840,121
841,118
842,125
843,119
844,123
845,129
846,112
847,123
848,126
849,115
850,121
851,123
852,134
853,136
854,120
855,124
856,122
857,121
858,134
859,120
860,114
861,120
862,122
863,112
864,127
865,130
866,120
867,127
868,127
869,124
870,132
871,124
872,126
873,126
874,129
875,129
876,124
877,122
878,135
879,127
880,131
881,129
882,127
883,114
884,122
885,136
886,121
887,131
888,115
889,129
890,125
891,128
892,128
893,125
894,126
895,125
896,138
897,133
898,130
899,115
900,133
901,131
902,128
903,131
904,133
905,135
906,131
907,125
908,131
909,140
910,139
911,128
912,137
913,131
914,138
915,117
916,131
917,133
918,130
919,130
920,134
921,130
922,134
923,131
924,132
925,129
926,138
927,126
928,140
929,132
930,137
931,132
932,138
933,137
934,132
935,137
936,128
937,135
938,132
939,139
940,140
941,132
942,140
943,139
944,140
945,143
946,141
947,138
948,142
949,143
950,141
951,141
952,141
953,134
954,142
955,133
956,141
957,139
958,143
959,139
960,142
961,138
962,132
963,140
964,141
965,142
966,140
967,135
968,136
969,134
970,137
971,136
972,136
973,136
974,137
975,141
976,144
977,143
978,139
979,142
980,141
981,133
982,142
983,142
984,136
985,143
986,142
987,136
988,138
989,139
990,143
991,142
992,142
993,136
994,143
995,144
996,144
997,144
998,143
999,142
1000,144
