station,load,cycle_time
265,810,1000
266,604,1000
267,736,1000
268,643,1000
269,902,1000
270,976,1000
271,584,1000
272,533,1000
273,738,1000
274,711,1000
275,450,1000
276,595,1000
277,793,1000
278,403,1000
279,875,1000
280,981,1000
281,631,1000
282,820,1000
283,949,1000
284,918,1000
285,511,1000
286,966,1000
287,681,1000
288,987,1000
289,946,1000
290,767,1000
291,912,1000
292,971,1000
293,603,1000
294,446,1000
295,569,1000
296,993,1000
297,611,1000
298,470,1000
299,710,1000
300,868,1000
301,938,1000
302,646,1000
303,967,1000
304,981,1000
305,745,1000
306,978,1000
307,720,1000
308,868,1000
309,582,1000
310,567,1000
311,521,1000
312,854,1000
313,746,1000
314,973,1000
315,659,1000
316,991,1000
317,943,1000
318,808,1000
319,644,1000
320,664,1000
321,987,1000
322,571,1000
323,497,1000
324,927,1000
325,579,1000
326,850,1000
327,667,1000
328,659,1000
329,860,1000
330,637,1000
331,987,1000
332,597,1000
333,988,1000
334,752,1000
335,509,1000
336,707,1000
337,891,1000
338,609,1000
339,643,1000
340,582,1000
341,572,1000
342,460,1000
343,723,1000
344,484,1000
345,683,1000
346,958,1000
347,881,1000
348,508,1000
349,679,1000
350,506,1000
351,628,1000
352,542,1000
353,615,1000
354,541,1000
355,995,1000
356,739,1000
357,539,1000
358,869,1000
359,560,1000
360,720,1000
361,986,1000
362,817,1000
363,750,1000
364,916,1000
365,454,1000
366,951,1000
367,540,1000
368,510,1000
369,972,1000
370,825,1000
371,738,1000
372,930,1000
373,664,1000
374,483,1000
375,679,1000
376,555,1000
377,949,1000
378,783,1000
379,915,1000
380,577,1000
381,579,1000
382,956,1000
383,933,1000
384,932,1000
385,578,1000
386,755,1000
387,684,1000
388,492,1000
389,515,1000
390,538,1000
391,730,1000
392,477,1000
393,716,1000
394,951,1000
395,944,1000
396,768,1000
397,650,1000
398,850,1000
399,837,1000
400,928,1000
401,434,1000
402,903,1000
403,526,1000
404,553,1000
405,956,1000
406,603,1000
407,630,1000
408,930,1000
409,827,1000
410,992,1000
411,428,1000
412,956,1000
413,634,1000
414,680,1000
415,955,1000
416,538,1000
417,905,1000
418,546,1000
419,620,1000
420,631,1000
421,824,1000
422,560,1000
423,895,1000
424,815,1000
425,928,1000
426,512,1000
427,585,1000
428,559,1000
429,967,1000
430,725,1000
431,912,1000
432,651,1000
433,679,1000
434,783,1000
435,925,1000
436,531,1000
437,980,1000
438,664,1000
439,987,1000
440,998,1000
441,907,1000
442,743,1000
443,856,1000
444,599,1000
445,920,1000
446,789,1000
447,989,1000
448,761,1000
449,619,1000
450,678,1000
451,618,1000
452,559,1000
453,573,1000
454,549,1000
455,561,1000
456,592,1000
457,558,1000
458,591,1000
459,481,1000
460,957,1000
461,847,1000
462,455,1000
463,948,1000
464,581,1000
465,988,1000
466,785,1000
467,536,1000
468,566,1000
469,480,1000
470,636,1000
471,990,1000
472,611,1000
473,971,1000
474,832,1000
475,505,1000
476,896,1000
477,557,1000
478,922,1000
479,504,1000
480,941,1000
481,887,1000
482,425,1000
483,597,1000
484,633,1000
485,537,1000
486,532,1000
487,581,1000
488,830,1000
489,980,1000
490,999,1000
491,914,1000
492,935,1000
493,690,1000
494,904,1000
495,700,1000
496,639,1000
497,992,1000
498,502,1000
499,735,1000
500,503,1000
501,626,1000
502,692,1000
503,619,1000
504,695,1000
505,709,1000
506,550,1000
507,575,1000
508,599,1000
509,634,1000
510,959,1000
511,641,1000
512,966,1000
513,603,1000
514,489,1000
515,601,1000
516,648,1000
517,571,1000
518,869,1000
519,631,1000
520,678,1000
521,565,1000
522,802,1000
523,954,1000
524,489,1000
525,982,1000
526,931,1000
527,648,1000
528,383,1000
529,925,1000
530,522,1000
531,482,1000
532,519,1000
533,581,1000
534,595,1000
535,913,1000
536,888,1000
537,520,1000
538,510,1000
539,802,1000
540,385,1000
541,811,1000
542,806,1000
543,727,1000
544,946,1000
545,719,1000
546,464,1000
547,645,1000
548,919,1000
549,563,1000
550,715,1000
551,937,1000
552,439,1000
553,568,1000
554,975,1000
555,978,1000
556,972,1000
557,628,1000
558,982,1000
559,777,1000
560,556,1000
561,636,1000
562,767,1000
563,967,1000
564,658,1000
565,881,1000
566,999,1000
567,838,1000
568,507,1000
569,980,1000
570,481,1000
571,631,1000
572,919,1000
573,880,1000
574,660,1000
575,978,1000
576,940,1000
577,962,1000
578,944,1000
579,737,1000
580,670,1000
581,967,1000
582,509,1000
583,696,1000
584,969,1000
585,978,1000
586,946,1000
587,608,1000
588,848,1000
589,442,1000
590,581,1000
591,486,1000
592,953,1000
593,785,1000
594,961,1000
595,989,1000
596,512,1000
597,953,1000
598,1000,1000
599,676,1000
600,531,1000
601,590,1000
602,520,1000
603,620,1000
604,617,1000
605,844,1000
606,707,1000
607,704,1000
608,761,1000
609,588,1000
610,736,1000
611,591,1000
612,636,1000
613,785,1000
614,900,1000
615,969,1000
616,746,1000
617,548,1000
618,522,1000
619,989,1000
620,612,1000
621,595,1000
622,537,1000
623,872,1000
624,988,1000
625,648,1000
626,630,1000
627,487,1000
628,839,1000
629,950,1000
630,981,1000
631,573,1000
632,592,1000
633,488,1000
634,611,1000
635,948,1000
636,674,1000
637,731,1000
638,478,1000
639,530,1000
640,739,1000
641,999,1000
642,299,1000
643,828,1000
644,545,1000
645,559,1000
646,630,1000
647,981,1000
648,433,1000
649,613,1000
650,952,1000
651,939,1000
652,946,1000
653,896,1000
654,645,1000
655,993,1000
656,701,1000
657,562,1000
658,545,1000
659,616,1000
660,779,1000
661,947,1000
662,682,1000
663,973,1000
664,594,1000
665,925,1000
666,801,1000
667,517,1000
668,991,1000
669,392,1000
670,813,1000
671,972,1000
672,997,1000
673,770,1000
674,950,1000
675,587,1000
676,939,1000
677,502,1000
678,577,1000
679,481,1000
680,587,1000
681,980,1000
682,420,1000
683,650,1000
684,789,1000
685,627,1000
686,849,1000
687,465,1000
688,908,1000
689,983,1000
690,888,1000
691,534,1000
692,541,1000
