task,station
288,59
289,42
290,78
291,72
292,89
293,75
294,72
295,47
296,68
297,99
298,43
299,104
300,76
301,49
302,90
303,76
304,86
305,81
306,72
307,43
308,63
309,80
310,93
311,71
312,80
313,97
314,93
315,103
316,100
317,102
318,103
319,46
320,45
321,56
322,43
323,82
324,45
325,97
326,69
327,73
328,81
329,77
330,84
331,92
332,48
333,86
334,107
335,78
336,106
337,47
338,103
339,76
340,82
341,96
342,83
343,94
344,79
345,112
346,49
347,77
348,115
349,63
350,73
351,48
352,51
353,49
354,85
355,96
356,133
357,51
358,111
359,105
360,109
361,105
362,104
363,120
364,83
365,90
366,87
367,98
368,107
369,120
370,57
371,99
372,88
373,109
374,102
375,110
376,94
377,92
378,109
379,106
380,85
381,90
382,115
383,113
384,110
385,97
386,105
387,118
388,121
389,108
390,102
391,65
392,110
393,115
394,90
395,94
396,124
397,113
398,114
399,116
400,108
401,112
402,112
403,98
404,87
405,93
406,119
407,95
408,120
409,129
410,117
411,119
412,121
413,117
414,106
415,68
416,88
417,113
418,123
419,122
420,122
421,95
422,89
423,109
424,122
425,124
426,137
427,113
428,119
429,118
430,118
431,99
432,126
433,95
434,125
435,141
436,122
437,132
438,139
439,121
440,114
441,128
442,129
443,138
444,99
445,99
446,138
447,128
448,131
449,111
450,130
451,131
452,105
453,136
454,137
455,106
456,134
457,104
458,145
459,137
460,132
461,124
462,138
463,108
464,144
465,99
466,123
467,140
468,129
469,121
470,121
471,128
472,100
473,140
474,137
475,112
476,145
477,141
478,138
479,114
480,127
481,123
482,141
483,111
484,142
485,143
486,125
487,130
488,112
489,149
490,116
491,129
492,123
493,100
494,124
495,141
496,101
497,130
498,113
499,142
500,148
501,135
502,130
503,131
504,142
505,131
506,124
507,101
508,105
509,136
510,152
511,128
512,130
513,143
514,101
515,133
516,120
517,105
518,142
519,127
520,127
521,135
522,114
523,150
524,107
525,109
526,165
527,132
528,153
529,146
530,131
531,135
532,108
533,145
534,103
535,143
536,151
537,105
538,132
539,151
540,139
541,140
542,156
543,143
544,148
545,150
546,147
547,156
548,159
549,118
550,136
551,134
552,140
553,144
554,165
555,139
556,146
557,146
558,147
559,106
560,147
561,157
562,158
563,145
564,154
565,158
566,171
567,148
568,146
569,147
570,150
571,163
572,161
573,167
574,168
575,160
576,138
577,154
578,157
579,148
580,147
581,161
582,177
583,166
584,160
585,162
586,155
587,163
588,155
589,150
590,149
591,148
592,162
593,158
594,143
595,185
596,170
597,151
598,171
599,169
600,144
601,158
602,144
603,145
604,145
605,164
606,173
607,161
608,160
609,155
610,178
611,162
612,166
613,178
614,169
615,181
616,163
617,169
618,149
619,164
620,178
621,179
622,162
623,174
624,171
625,155
626,188
627,160
628,180
629,180
630,164
631,179
632,169
633,163
634,180
635,155
636,181
637,179
638,168
639,169
640,181
641,172
642,187
643,171
644,170
645,164
646,163
647,164
648,182
649,171
650,174
651,181
652,180
653,189
654,169
655,169
656,189
657,163
658,188
659,173
660,189
661,174
662,181
663,171
664,167
665,167
666,198
667,159
668,159
669,183
670,188
671,184
672,193
673,194
674,175
675,202
676,166
677,199
678,177
679,168
680,191
681,209
682,198
683,168
684,170
685,186
686,204
687,209
688,176
689,178
690,178
691,189
692,178
693,170
694,192
695,170
696,184
697,203
698,203
699,175
700,170
701,176
702,200
703,208
704,177
705,175
706,205
707,190
708,198
709,193
710,187
711,197
712,191
713,192
714,202
715,187
716,196
717,190
718,171
719,192
720,181
721,185
722,170
723,177
724,210
725,207
726,178
727,210
728,192
729,201
730,192
731,201
732,198
733,202
734,197
735,199
736,171
737,208
738,202
739,194
740,182
741,190
742,211
743,222
744,216
745,211
746,214
747,215
748,219
749,211
750,217
751,192
752,193
753,194
754,198
755,199
756,203
757,172
758,201
759,173
760,196
761,209
762,183
763,197
764,208
765,199
766,200
767,195
768,213
769,201
770,196
771,228
772,200
773,220
774,204
775,214
776,174
777,194
778,203
779,185
780,197
781,230
782,206
783,179
784,209
785,232
786,207
787,215
788,200
789,205
790,186
791,233
792,224
793,252
794,217
795,189
796,187
797,224
798,216
799,204
800,209
801,192
802,199
803,214
804,210
805,179
806,179
807,226
808,245
809,228
810,226
811,210
812,214
813,215
814,195
815,249
816,210
817,205
818,207
819,217
820,227
821,196
822,227
823,223
824,194
825,211
826,232
827,212
828,212
829,223
830,229
831,230
832,223
833,222
834,197
835,230
836,216
837,230
838,213
839,213
840,205
841,230
842,224
843,227
844,220
845,225
846,215
847,233
848,236
849,234
850,241
851,233
852,233
853,235
854,242
855,234
856,235
857,254
858,235
859,215
860,245
861,231
862,231
863,220
864,247
865,226
866,215
867,221
868,237
869,233
870,222
871,234
872,238
873,244
874,230
875,231
876,218
877,218
878,221
879,218
880,221
881,221
882,237
883,255
884,248
885,247
886,242
887,247
888,219
889,246
890,246
891,246
892,254
893,238
894,218
895,220
896,226
897,235
898,247
899,245
900,222
901,250
902,223
903,224
904,222
905,243
906,251
907,252
908,233
909,249
910,240
911,257
912,250
913,258
914,236
915,259
916,238
917,244
918,223
919,225
920,254
921,260
922,253
923,237
924,260
925,253
926,238
927,250
928,241
929,243
930,251
931,242
932,247
933,239
934,241
935,255
936,262
937,261
938,262
939,262
940,247
941,239
942,229
943,255
944,263
945,260
946,263
947,241
948,248
949,250
950,240
951,256
952,252
953,245
954,244
955,263
956,239
957,256
958,265
959,232
960,264
961,253
962,244
963,242
964,240
965,248
966,263
967,257
968,264
969,259
970,256
971,243
972,248
973,265
974,243
975,261
976,249
977,265
978,240
979,266
980,237
981,255
982,265
983,266
984,252
985,262
986,244
987,253
988,262
989,255
990,258
991,257
992,250
993,251
994,266
995,245
996,246
997,255
998,264
999,249
1000,243
