task,station
782,118
783,112
784,119
785,117
786,113
787,115
788,114
789,117
790,119
791,120
792,118
793,114
794,114
795,110
796,122
797,117
798,117
799,115
800,121
801,115
802,112
803,122
804,118
805,123
806,114
807,121
808,118
809,115
810,120
811,115
812,117
813,116
814,122
815,115
816,122
817,123
818,120
819,122
820,123
821,119
822,122
823,122
824,115
825,122
826,120
827,121
828,134
829,119
830,115
831,116
832,124
833,119
834,126
835,125
836,130
837,116
838,134
839,122
840,117
841,123
842,122
843,123
844,120
845,124
846,125
847,118
848,127
849,135
850,124
851,132
852,119
853,119
854,125
855,124
856,142
857,124
858,120
859,123
860,126
861,126
862,129
863,119
864,130
865,124
866,137
867,122
868,129
869,128
870,121
871,132
872,136
873,129
874,135
875,129
876,126
877,128
878,127
879,133
880,124
881,137
882,125
883,136
884,131
885,131
886,131
887,139
888,133
889,136
890,128
891,123
892,129
893,128
894,130
895,136
896,129
897,143
898,130
899,124
900,139
901,130
902,134
903,128
904,136
905,131
906,137
907,138
908,133
909,133
910,130
911,135
912,130
913,135
914,133
915,131
916,124
917,130
918,137
919,137
920,127
921,139
922,140
923,128
924,137
925,136
926,132
927,134
928,134
929,135
930,133
931,132
932,142
933,141
934,131
935,134
936,139
937,131
938,136
939,125
940,132
941,134
942,130
943,138
944,140
945,137
946,138
947,138
948,134
949,128
950,142
951,138
952,143
953,145
954,142
955,142
956,142
957,134
958,135
959,129
960,141
961,142
962,126
963,140
964,139
965,138
966,138
967,139
968,134
969,142
970,127
971,140
972,143
973,138
974,143
975,127
976,141
977,139
978,131
979,139
980,141
981,144
982,143
983,141
984,140
985,139
986,145
987,144
988,143
989,143
990,140
991,142
992,145
993,144
994,145
995,144
996,140
997,143
998,142
999,145
1000,140
