task,station
269,66
270,54
271,55
272,87
273,84
274,88
275,87
276,56
277,85
278,83
279,80
280,82
281,81
282,54
283,77
284,82
285,79
286,84
287,59
288,87
289,91
290,59
291,83
292,83
293,89
294,56
295,83
296,55
297,65
298,95
299,67
300,98
301,59
302,58
303,67
304,67
305,61
306,69
307,90
308,69
309,92
310,59
311,58
312,95
313,88
314,88
315,69
316,77
317,84
318,90
319,61
320,72
321,95
322,59
323,63
324,91
325,61
326,89
327,93
328,84
329,91
330,86
331,93
332,64
333,92
334,119
335,94
336,91
337,66
338,66
339,89
340,70
341,67
342,88
343,94
344,96
345,96
346,70
347,94
348,100
349,127
350,126
351,119
352,127
353,76
354,97
355,99
356,123
357,98
358,97
359,75
360,103
361,68
362,110
363,74
364,93
365,70
366,89
367,89
368,70
369,92
370,131
371,91
372,75
373,79
374,99
375,96
376,120
377,99
378,127
379,107
380,76
381,100
382,90
383,102
384,77
385,99
386,98
387,123
388,79
389,148
390,132
391,133
392,143
393,142
394,132
395,136
396,139
397,91
398,115
399,133
400,106
401,100
402,107
403,108
404,128
405,80
406,135
407,99
408,101
409,95
410,104
411,121
412,149
413,105
414,139
415,138
416,109
417,147
418,135
419,92
420,94
421,145
422,100
423,148
424,144
425,116
426,96
427,106
428,146
429,142
430,151
431,99
432,147
433,103
434,102
435,102
436,122
437,111
438,98
439,116
440,152
441,141
442,142
443,97
444,124
445,148
446,102
447,103
448,167
449,107
450,116
451,107
452,106
453,101
454,117
455,105
456,109
457,100
458,111
459,153
460,113
461,111
462,101
463,153
464,105
465,102
466,155
467,158
468,106
469,118
470,121
471,112
472,153
473,109
474,125
475,108
476,111
477,112
478,105
479,106
480,108
481,161
482,115
483,145
484,107
485,117
486,120
487,118
488,112
489,120
490,109
491,115
492,159
493,158
494,112
495,123
496,122
497,154
498,110
499,109
500,121
501,116
502,122
503,122
504,123
505,129
506,113
507,119
508,114
509,113
510,108
511,118
512,110
513,159
514,114
515,130
516,121
517,130
518,126
519,123
520,124
521,119
522,124
523,130
524,120
525,162
526,113
527,128
528,125
529,159
530,124
531,127
532,118
533,117
534,118
535,117
536,131
537,118
538,133
539,129
540,163
541,136
542,128
543,127
544,162
545,134
546,131
547,125
548,138
549,126
550,130
551,125
552,137
553,139
554,140
555,146
556,156
557,133
558,126
559,131
560,140
561,169
562,139
563,130
564,133
565,127
566,137
567,137
568,141
569,131
570,141
571,145
572,128
573,144
574,143
575,138
576,147
577,149
578,184
579,131
580,146
581,134
582,143
583,134
584,133
585,135
586,129
587,151
588,152
589,136
590,148
591,132
592,151
593,135
594,186
595,147
596,147
597,136
598,145
599,136
600,144
601,154
602,149
603,186
604,148
605,158
606,142
607,136
608,150
609,143
610,151
611,151
612,139
613,156
614,154
615,160
616,206
617,186
618,150
619,158
620,146
621,142
622,137
623,159
624,188
625,149
626,153
627,142
628,157
629,159
630,155
631,152
632,154
633,152
634,151
635,152
636,153
637,167
638,161
639,151
640,160
641,162
642,187
643,138
644,158
645,160
646,161
647,201
648,156
649,154
650,164
651,179
652,171
653,171
654,176
655,170
656,171
657,167
658,167
659,171
660,155
661,158
662,203
663,165
664,168
665,160
666,163
667,161
668,168
669,163
670,164
671,182
672,169
673,172
674,168
675,164
676,166
677,157
678,173
679,165
680,169
681,183
682,184
683,173
684,172
685,176
686,175
687,168
688,158
689,168
690,177
691,199
692,184
693,165
694,170
695,168
696,185
697,174
698,178
699,187
700,157
701,178
702,165
703,173
704,173
705,184
706,174
707,181
708,166
709,170
710,186
711,201
712,186
713,179
714,199
715,190
716,185
717,176
718,174
719,176
720,179
721,185
722,175
723,176
724,188
725,202
726,180
727,175
728,180
729,188
730,179
731,177
732,203
733,178
734,189
735,180
736,181
737,181
738,177
739,195
740,179
741,187
742,181
743,190
744,182
745,183
746,196
747,208
748,202
749,182
750,197
751,205
752,182
753,185
754,179
755,201
756,200
757,181
758,188
759,183
760,188
761,180
762,191
763,198
764,196
765,194
766,194
767,194
768,207
769,185
770,210
771,189
772,188
773,181
774,190
775,208
776,199
777,211
778,199
779,184
780,189
781,192
782,202
783,192
784,193
785,211
786,186
787,210
788,186
789,190
790,205
791,191
792,190
793,197
794,189
795,196
796,185
797,194
798,184
799,195
800,200
801,195
802,213
803,195
804,212
805,192
806,196
807,201
808,198
809,207
810,192
811,204
812,194
813,204
814,201
815,205
816,186
817,207
818,200
819,185
820,198
821,187
822,188
823,215
824,231
825,213
826,219
827,213
828,215
829,214
830,221
831,213
832,202
833,198
834,190
835,214
836,212
837,209
838,207
839,186
840,218
841,213
842,200
843,210
844,207
845,192
846,217
847,212
848,216
849,216
850,206
851,222
852,214
853,205
854,210
855,217
856,212
857,204
858,207
859,224
860,203
861,215
862,190
863,234
864,224
865,204
866,216
867,218
868,220
869,216
870,214
871,217
872,209
873,206
874,203
875,235
876,235
877,246
878,234
879,234
880,235
881,225
882,231
883,225
884,248
885,226
886,219
887,225
888,217
889,216
890,226
891,211
892,252
893,206
894,218
895,217
896,229
897,239
898,237
899,222
900,223
901,248
902,226
903,258
904,227
905,227
906,236
907,232
908,223
909,239
910,242
911,225
912,239
913,240
914,223
915,228
916,232
917,227
918,238
919,228
920,243
921,233
922,245
923,228
924,232
925,242
926,234
927,244
928,240
929,232
930,246
931,229
932,233
933,241
934,230
935,240
936,241
937,233
938,231
939,242
940,236
941,234
942,242
943,247
944,244
945,250
946,235
947,249
948,235
949,249
950,252
951,248
952,250
953,252
954,238
955,252
956,249
957,249
958,233
959,230
960,241
961,243
962,244
963,250
964,236
965,236
966,243
967,255
968,251
969,253
970,250
971,242
972,254
973,257
974,248
975,253
976,254
977,254
978,237
979,249
980,245
981,247
982,246
983,247
984,255
985,251
986,256
987,255
988,251
989,237
990,250
991,258
992,251
993,256
994,250
995,253
996,257
997,254
998,258
999,258
1000,238
