task,station
561,152
562,155
563,156
564,160
565,152
566,157
567,161
568,135
569,152
570,149
571,135
572,173
573,122
574,157
575,124
576,160
577,170
578,157
579,165
580,174
581,166
582,162
583,160
584,176
585,151
586,137
587,167
588,150
589,168
590,165
591,165
592,157
593,184
594,175
595,151
596,158
597,167
598,165
599,168
600,161
601,163
602,158
603,168
604,170
605,151
606,160
607,179
608,137
609,175
610,171
611,186
612,138
613,169
614,170
615,164
616,159
617,182
618,201
619,142
620,172
621,163
622,161
623,170
624,158
625,169
626,181
627,171
628,190
629,178
630,140
631,170
632,194
633,211
634,186
635,167
636,193
637,188
638,172
639,175
640,173
641,173
642,172
643,177
644,171
645,174
646,177
647,178
648,174
649,182
650,196
651,178
652,177
653,196
654,187
655,176
656,148
657,184
658,153
659,179
660,195
661,151
662,141
663,212
664,190
665,177
666,183
667,155
668,183
669,194
670,144
671,189
672,178
673,173
674,190
675,174
676,149
677,178
678,179
679,188
680,156
681,184
682,180
683,150
684,180
685,183
686,182
687,181
688,183
689,191
690,191
691,192
692,183
693,166
694,199
695,191
696,160
697,164
698,195
699,145
700,189
701,199
702,159
703,198
704,151
705,179
706,195
707,180
708,196
709,163
710,154
711,162
712,203
713,200
714,201
715,153
716,186
717,183
718,184
719,195
720,188
721,206
722,200
723,184
724,181
725,185
726,182
727,191
728,182
729,204
730,200
731,197
732,196
733,168
734,205
735,193
736,207
737,161
738,198
739,156
740,181
741,205
742,194
743,208
744,187
745,199
746,202
747,167
748,182
749,196
750,193
751,202
752,187
753,192
754,186
755,213
756,166
757,197
758,206
759,210
760,193
761,164
762,214
763,169
764,208
765,167
766,183
767,204
768,194
769,201
770,199
771,204
772,200
773,189
774,187
775,213
776,194
777,219
778,194
779,187
780,193
781,216
782,171
783,201
784,198
785,169
786,207
787,215
788,169
789,208
790,219
791,178
792,205
793,201
794,203
795,192
796,173
797,218
798,200
799,215
800,216
801,208
802,200
803,215
804,209
805,210
806,210
807,220
808,208
809,204
810,209
811,222
812,208
813,212
814,203
815,217
816,220
817,221
818,205
819,216
820,179
821,220
822,220
823,224
824,221
825,209
826,215
827,227
828,210
829,221
830,222
831,210
832,213
833,222
834,204
835,204
836,221
837,218
838,211
839,221
840,212
841,228
842,223
843,222
844,223
845,224
846,224
847,225
848,211
849,221
850,213
851,211
852,230
853,217
854,225
855,226
856,228
857,227
858,226
859,229
860,227
861,229
862,230
863,227
864,236
865,236
866,215
867,224
868,235
869,232
870,232
871,223
872,225
873,229
874,229
875,230
876,230
877,235
878,239
879,235
880,234
881,226
882,230
883,234
884,232
885,236
886,244
887,241
888,231
889,248
890,238
891,236
892,236
893,236
894,245
895,243
896,233
897,231
898,254
899,245
900,258
901,258
902,236
903,231
904,230
905,242
906,243
907,257
908,233
909,234
910,251
911,241
912,232
913,241
914,247
915,237
916,256
917,236
918,248
919,242
920,257
921,254
922,251
923,234
924,248
925,254
926,258
927,251
928,237
929,247
930,239
931,255
932,241
933,238
934,247
935,256
936,242
937,257
938,234
939,246
940,249
941,251
942,242
943,251
944,250
945,253
946,253
947,259
948,243
949,256
950,255
951,256
952,261
953,259
954,247
955,238
956,257
957,250
958,246
959,256
960,259
961,262
962,263
963,258
964,250
965,240
966,256
967,262
968,242
969,244
970,260
971,252
972,252
973,239
974,261
975,259
976,249
977,259
978,259
979,264
980,258
981,245
982,261
983,245
984,246
985,258
986,260
987,263
988,261
989,262
990,260
991,262
992,248
993,260
994,264
995,263
996,263
997,261
998,249
999,256
1000,259
